,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
22143,Associato,PARMEGGIANI Domenico,M,"CAMPANIA - ""L. VANVITELLI""",,MED/18,06/C1,SCIENZE MEDICHE E CHIRURGICHE AVANZATE,2022,06 - Scienze mediche
22144,Associato,PARMEGGIANI Francesco,M,FERRARA,,MED/30,06/F2,Medicina traslazionale e per la Romagna,2022,06 - Scienze mediche
22145,Ordinario,PARNETTI Lucilla,F,PERUGIA,,MED/26,06/D6,Medicina e Chirurgia,2022,06 - Scienze mediche
22146,Ordinario,PARODI Aurora,F,GENOVA,,MED/35,06/D4,Scienze della salute (DISSAL),2022,06 - Scienze mediche
22147,Associato,PARODI Guido,M,SASSARI,,MED/11,06/D1,"Scienze mediche, Chirurgiche e Sperimentali",2022,06 - Scienze mediche
22148,Associato confermato,PARODI Pier Camillo,M,UDINE,,MED/19,06/E2,Area Medica,2022,06 - Scienze mediche
22149,Ordinario,PAROLA Maurizio,M,TORINO,,MED/04,06/A2,Scienze cliniche e biologiche,2022,06 - Scienze mediche
22150,Ordinario,PAROLARI Alessandro,M,MILANO,,MED/23,06/E1,Scienze biomediche per la salute,2022,06 - Scienze mediche
22151,Ricercatore,PAROLI Maria Pia,F,"ROMA ""La Sapienza""",,MED/30,06/F2,Organi di senso,2022,06 - Scienze mediche
22152,Associato confermato,PAROLI Marino,M,"ROMA ""La Sapienza""",,MED/09,06/B1,"Scienze Cliniche Internistiche, Anestesiologiche e Cardiovascolari",2022,06 - Scienze mediche
22153,Associato,PARPINEL Maria,F,UDINE,,MED/42,06/M1,Area Medica,2022,06 - Scienze mediche
22154,Associato confermato,PARRINELLO Gaspare,M,PALERMO,,MED/09,06/B1,"Promozione Della Salute, Materno - Infantile, Di Medicina Interna E Specialistica di Eccellenza G. DAlessandro",2022,06 - Scienze mediche
22155,Associato confermato,PARRINI Matteo Maria,M,MILANO,,MED/33,06/F4,"Scienze biomediche, chirurgiche e odontoiatriche",2022,06 - Scienze mediche
22156,Associato,PARRINI Stefano,M,SIENA,,MED/28,06/F1,Biotecnologie Mediche,2022,06 - Scienze mediche
22157,Ordinario,PARRINO Liborio,M,PARMA,,MED/26,06/D6,Medicina e Chirurgia,2022,06 - Scienze mediche
22158,Ordinario,PARRONCHI Paola,F,FIRENZE,,MED/09,06/B1,Medicina Sperimentale e Clinica,2022,06 - Scienze mediche
22159,Associato,PARROZZANI Raffaele,M,PADOVA,,MED/30,06/F2,NEUROSCIENZE - DNS,2022,06 - Scienze mediche
22160,Associato,PARTELLI Stefano,M,UNISR - San Raffaele,Medicina e Chirurgia,MED/18,06/C1,FACOLTA' DI MEDICINA E CHIRURGIA,2022,06 - Scienze mediche
22161,Ordinario,PASANISI Enrico,M,PARMA,,MED/31,06/F3,Medicina e Chirurgia,2022,06 - Scienze mediche
22162,Ordinario,PASANISI Fabrizio,M,Napoli Federico II,,MED/09,06/B1,Medicina Clinica e Chirurgia,2022,06 - Scienze mediche
22163,Associato confermato,PASCALE Esterina,F,"ROMA ""La Sapienza""",,MED/05,06/A2,Scienze e biotecnologie medico-chirurgiche,2022,06 - Scienze mediche
22164,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PASCALE Renato,M,BOLOGNA,,MED/17,06/D4,SCIENZE MEDICHE E CHIRURGICHE,2022,06 - Scienze mediche
22165,Ordinario,PASCALE Rosa Maria,F,SASSARI,,MED/04,06/A2,"Scienze mediche, Chirurgiche e Sperimentali",2022,06 - Scienze mediche
22166,Ricercatore,PASCALE Valerio,M,MILANO,,MED/33,06/F4,Scienze biomediche per la salute,2022,06 - Scienze mediche
22167,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PASCALI Jennifer Paola,F,PADOVA,,MED/43,06/M2,SCIENZE CARDIO-TORACO-VASCOLARI E SANITA' PUBBLICA,2022,06 - Scienze mediche
22168,Ordinario,PASCALI Vincenzo Lorenzo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/43,06/M2,SICUREZZA E BIOETICA,2022,06 - Scienze mediche
22169,Ricercatore,PASCAZIO Lorenzo,M,TRIESTE,,MED/09,06/B1,"Scienze Mediche, Chirurgiche e della Salute",2022,06 - Scienze mediche
22170,Ricercatore,PASCOLO-FABRICI Elisabetta,F,TRIESTE,,MED/25,06/D5,"Scienze Mediche, Chirurgiche e della Salute",2022,06 - Scienze mediche
22171,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PASELLO Giulia,F,PADOVA,,MED/06,06/D3,SCIENZE CHIRURGICHE ONCOLOGICHE E GASTROENTEROLOGICHE- DISCOG,2022,06 - Scienze mediche
22172,Associato,PASERO Daniela,F,SASSARI,,MED/41,06/L1,"Scienze mediche, Chirurgiche e Sperimentali",2022,06 - Scienze mediche
22173,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PASINETTI Nadia,F,BRESCIA,,MED/36,06/I1,"SPECIALITA' MEDICO-CHIRURGICHE, SCIENZE RADIOLOGICHE E SANITA' PUBBLICA",2022,06 - Scienze mediche
22174,Associato confermato,PASINI Barbara,F,TORINO,,MED/03,06/A1,Scienze mediche,2022,06 - Scienze mediche
22175,Ricercatore,PASQUAL Enrico,M,UDINE,,MED/18,06/C1,Area Medica,2022,06 - Scienze mediche
22176,Associato confermato,PASQUAL Giulia,F,PADOVA,,MED/04,06/A2,SCIENZE CHIRURGICHE ONCOLOGICHE E GASTROENTEROLOGICHE- DiSCOG,2022,06 - Scienze mediche
22177,Associato,PASQUALETTI Patrizio,M,"ROMA ""La Sapienza""",,MED/01,06/M1,Sanità pubblica e malattie infettive,2022,06 - Scienze mediche
22178,Associato confermato,PASQUALI Claudio,M,PADOVA,,MED/18,06/C1,SCIENZE CHIRURGICHE ONCOLOGICHE E GASTROENTEROLOGICHE- DiSCOG,2022,06 - Scienze mediche
22179,Ordinario,PASQUALI Daniela,F,"CAMPANIA - ""L. VANVITELLI""",,MED/13,06/D2,SCIENZE MEDICHE E CHIRURGICHE AVANZATE,2022,06 - Scienze mediche
22180,Associato,PASQUALI Livia,F,PISA,,MED/26,06/D6,MEDICINA CLINICA E SPERIMENTALE,2022,06 - Scienze mediche
22181,Associato,PASQUALINI Damiano,M,TORINO,,MED/28,06/F1,Scienze chirurgiche,2022,06 - Scienze mediche
22182,Ricercatore,PASQUALINI Eddi,F,BOLOGNA,,MED/18,06/C1,Scienze Mediche e Chirurgiche,2022,06 - Scienze mediche
22183,Associato confermato,PASQUALINI Leonella,F,PERUGIA,,M-EDF/01,06/N2,Medicina e Chirurgia,2022,06 - Scienze mediche
22184,Ordinario,PASQUALUCCI Alberto,M,PERUGIA,,MED/41,06/L1,Medicina e Chirurgia,2022,06 - Scienze mediche
22185,Associato confermato,PASQUALUCCI Laura,F,PERUGIA,,MED/15,06/D3,Medicina e Chirurgia,2022,06 - Scienze mediche
22186,Associato,PASQUANTONIO Guido,M,"ROMA ""Tor Vergata""",,MED/28,06/F1,Scienze Cliniche e Medicina Traslazionale,2022,06 - Scienze mediche
22187,Ordinario,PASQUARELLA Cesira Isabella Maria,F,PARMA,,MED/42,06/M1,Medicina e Chirurgia,2022,06 - Scienze mediche
22188,Ricercatore,PASQUAZZI Caterina,F,"ROMA ""La Sapienza""",,MED/17,06/D4,"Neuroscienze, salute mentale e organi di senso - NESMOS",2022,06 - Scienze mediche
22189,Ordinario,PASQUINELLI Gianandrea,M,BOLOGNA,,MED/46,06/N1,"Medicina Specialistica, Diagnostica e Sperimentale",2022,06 - Scienze mediche
22190,Ordinario,PASQUINI Massimo,M,"ROMA ""La Sapienza""",,MED/25,06/D5,Neuroscienze Umane,2022,06 - Scienze mediche
22191,Ordinario,PASSALACQUA Giovanni,M,GENOVA,,MED/10,06/D1,Medicina interna e specialità mediche (DIMI),2022,06 - Scienze mediche
22192,Ricercatore,PASSALACQUA Marcello,M,MESSINA,,MED/27,06/E3,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2022,06 - Scienze mediche
22193,Associato,PASSALI Francesco Maria,M,"ROMA ""Tor Vergata""",,MED/31,06/F3,Scienze Cliniche e Medicina Traslazionale,2022,06 - Scienze mediche
22194,Ricercatore,PASSALI Giulio Cesare,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/31,06/F3,CLINICA OTORINOLARINGOIATRICA,2022,06 - Scienze mediche
22195,Ordinario,PASSAMONTI Francesco,M,INSUBRIA,,MED/15,06/D3,Medicina e Chirurgia,2022,06 - Scienze mediche
22196,Ricercatore,PASSARIELLO Claudio,M,"ROMA ""La Sapienza""",,MED/07,06/A3,Sanità pubblica e malattie infettive,2022,06 - Scienze mediche
22197,Associato,PASSARO Angelina,F,FERRARA,,MED/09,06/B1,Medicina traslazionale e per la Romagna,2022,06 - Scienze mediche
22198,Associato,PASSAVANTI Maria Beatrice,F,"CAMPANIA - ""L. VANVITELLI""",,MED/41,06/L1,"DIPARTIMENTO DELLA DONNA, DEL BAMBINO E DI CHIRURGIA GENERALE E SPECIALISTICA",2022,06 - Scienze mediche
22199,Associato confermato,PASSERI Giovanni,M,PARMA,,MED/09,06/B1,Medicina e Chirurgia,2022,06 - Scienze mediche
22200,Associato,PASSIGLIA Francesco,M,TORINO,,MED/06,06/D3,Oncologia,2022,06 - Scienze mediche
22201,Ordinario,PASSINO Claudio,M,Scuola Superiore Sant'Anna,,MED/11,06/D1,Istituto di Scienze della Vita,2022,06 - Scienze mediche
22202,Associato confermato,PASTICCI Maria Bruna,F,PERUGIA,,MED/17,06/D4,Medicina e Chirurgia,2022,06 - Scienze mediche
22203,Associato,PASTORE Antonio Luigi,M,"ROMA ""La Sapienza""",,MED/24,06/E2,Scienze e biotecnologie medico-chirurgiche,2022,06 - Scienze mediche
22204,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PASTORE Donatella,F,Univ. Telematica San Raffaele Roma,,MED/49,06/D2,DIPARTIMENTO DI PROMOZIONE DELLE SCIENZE UMANE E DELLA QUALITÀ DELLA VITA,2022,06 - Scienze mediche
22205,Ricercatore,PASTORE Francesco Saverio,M,"ROMA ""Tor Vergata""",,MED/27,06/E3,Medicina dei sistemi,2022,06 - Scienze mediche
22206,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PASTORE Nunzia,F,Napoli Federico II,,MED/03,06/A1,SCIENZE MEDICHE TRASLAZIONALI,2022,06 - Scienze mediche
22207,Associato,PASTORELLI Luca,M,MILANO,,MED/12,06/D4,Scienze biomediche per la salute,2022,06 - Scienze mediche
22208,Associato,PASTORI Daniele,M,"ROMA ""La Sapienza""",,MED/09,06/B1,"Scienze Cliniche Internistiche, Anestesiologiche e Cardiovascolari",2022,06 - Scienze mediche
22209,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PASTORINO Roberta,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/01,06/M1,SCIENZE DELLA VITA E SANITÀ PUBBLICA,2022,06 - Scienze mediche
22210,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PATA Francesco,M,della CALABRIA,,MED/18,06/C1,FARMACIA E SCIENZE DELLA SALUTE E DELLA NUTRIZIONE - DFSSN,2022,06 - Scienze mediche
22211,Ricercatore,PATERNO' Roberto,M,Napoli Federico II,,MED/09,06/B1,Medicina Clinica e Chirurgia,2022,06 - Scienze mediche
22212,Associato,PATERNOSTER Mariano,M,Napoli Federico II,,MED/43,06/M2,Scienze Biomediche Avanzate,2022,06 - Scienze mediche
22213,Associato,PATERNOSTRO Ferdinando,M,FIRENZE,,M-EDF/01,06/N2,Medicina Sperimentale e Clinica,2022,06 - Scienze mediche
22214,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PATINI Romeo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/28,06/F1,Non disponibile,2022,06 - Scienze mediche
22215,Associato,PATRIARCA Francesca,F,UDINE,,MED/15,06/D3,Area Medica,2022,06 - Scienze mediche
22216,Ricercatore,PATRIZI Lodovico,M,"ROMA ""Tor Vergata""",,MED/40,06/H1,Scienze Chirurgiche,2022,06 - Scienze mediche
22217,Associato,PATRONITI Nicolo' Antonino,M,GENOVA,,MED/41,06/L1,Scienze chirurgiche e diagnostiche integrate (DISC),2022,06 - Scienze mediche
22218,Associato,PATRUNO Cataldo,M,CATANZARO,,MED/35,06/D4,Scienze della Salute,2022,06 - Scienze mediche
22219,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PATTI Antonino,M,PALERMO,,M-EDF/01,06/N2,"Scienze Psicologiche, Pedagogiche, dell'Esercizio Fisico e della Formazione",2022,06 - Scienze mediche
22220,Associato,PATTI Francesco,M,CATANIA,,MED/26,06/D6,"SCIENZE MEDICHE, CHIRURGICHE E TECNOLOGIE AVANZATE G.F. INGRASSIA",2022,06 - Scienze mediche
22221,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PATTI Giuseppa,F,GENOVA,,MED/38,06/G1,"NEUROSCIENZE, RIABILITAZIONE, OFTALMOLOGIA E GENETICA E SCIENZE MATERNO-INFANTILI (DINOGMI)",2022,06 - Scienze mediche
22222,Ordinario,PATTI Giuseppe Rocco Salvatore,M,PIEMONTE ORIENTALE,,MED/11,06/D1,Medicina Traslazionale,2022,06 - Scienze mediche
22223,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PATUZZO Sara,F,VERONA,,MED/02,06/A2,"SCIENZE CHIRURGICHE, ODONTOSTOMATOLOGICHE E MATERNO-INFANTILI",2022,06 - Scienze mediche
22224,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PAU Maria Carmina,F,SASSARI,,MED/10,06/D1,"SCIENZE MEDICHE, CHIRURGICHE E SPERIMENTALI",2022,06 - Scienze mediche
22225,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PAUDICE Michele,M,GENOVA,,MED/08,06/A4,SCIENZE CHIRURGICHE E DIAGNOSTICHE INTEGRATE (DISC),2022,06 - Scienze mediche
22226,Ordinario,PAULLI Marco,M,PAVIA,,MED/08,06/A4,MEDICINA MOLECOLARE,2022,06 - Scienze mediche
22227,Ricercatore,PAURI Flavia,F,"ROMA ""La Sapienza""",,MED/26,06/D6,Scienze e biotecnologie medico-chirurgiche,2022,06 - Scienze mediche
22228,Ordinario,PAVAN Antonio,M,"ROMA ""La Sapienza""",,MED/05,06/A2,Medicina clinica e molecolare,2022,06 - Scienze mediche
22229,Associato,PAVANELLO Sofia,F,PADOVA,,MED/44,06/M2,SCIENZE CARDIO-TORACO-VASCOLARI E SANITA' PUBBLICA,2022,06 - Scienze mediche
22230,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PAVESE Chiara,F,PAVIA,,MED/34,06/F4,"SCIENZE CLINICO-CHIRURGICHE, DIAGNOSTICHE E PEDIATRICHE",2022,06 - Scienze mediche
22231,Associato,PAVESI Giacomo,M,MODENA e REGGIO EMILIA,,MED/27,06/E3,"Scienze biomediche, metaboliche e neuroscienze",2022,06 - Scienze mediche
22232,Ordinario,PAVIA Maria,F,"CAMPANIA - ""L. VANVITELLI""",,MED/42,06/M1,MEDICINA SPERIMENTALE,2022,06 - Scienze mediche
22233,Associato confermato,PAVONE Carlo,M,PALERMO,,MED/24,06/E2,"Discipline Chirurgiche, Oncologiche e Stomatologiche (Di.Chir.On.S.)",2022,06 - Scienze mediche
22234,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PAVONE Piero,M,CATANIA,,MED/38,06/G1,MEDICINA CLINICA E SPERIMENTALE,2022,06 - Scienze mediche
22235,Associato,PAVONE Vito,M,CATANIA,,MED/33,06/F4,CHIRURGIA GENERALE E SPECIALITÀ MEDICO-CHIRURGICHE,2022,06 - Scienze mediche
22236,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),PAVONI Chiara,F,"ROMA ""Tor Vergata""",,MED/28,06/F1,MEDICINA DEI SISTEMI,2022,06 - Scienze mediche
22237,Ordinario,PAYVANDI Flora,F,MILANO,,MED/09,06/B1,Fisiopatologia medico-chirurgica e dei trapianti,2022,06 - Scienze mediche
22238,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PEA Antonio,M,VERONA,,MED/18,06/C1,INGEGNERIA PER LA MEDICINA DI INNOVAZIONE,2022,06 - Scienze mediche
22239,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PECCE Valeria,F,"ROMA ""La Sapienza""",,MED/46,06/N1,Non disponibile,2022,06 - Scienze mediche
22240,Associato,PECCHI Annarita,F,MODENA e REGGIO EMILIA,,MED/36,06/I1,Scienze mediche e chirurgiche materno-infantili e dell'adulto,2022,06 - Scienze mediche
22241,Associato,PECCI Alessandro,M,PAVIA,,MED/09,06/B1,MEDICINA INTERNA E TERAPIA MEDICA,2022,06 - Scienze mediche
22242,Ordinario,PECE Salvatore,M,MILANO,,MED/04,06/A2,Oncologia ed emato-oncologia,2022,06 - Scienze mediche
22243,Ordinario,PECORARI Giancarlo,M,TORINO,,MED/31,06/F3,Scienze chirurgiche,2022,06 - Scienze mediche
22244,Ordinario,PECORARO Felice,M,PALERMO,,MED/22,06/E1,"Discipline Chirurgiche, Oncologiche e Stomatologiche (Di.Chir.On.S.)",2022,06 - Scienze mediche
22245,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PECORELLI Alessandra,F,FERRARA,,MED/49,06/D2,Scienze dell'Ambiente e della Prevenzione,2022,06 - Scienze mediche
22246,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PECORELLI Nicolo',M,UNISR - San Raffaele,Medicina e Chirurgia,MED/18,06/C1,FACOLTA' DI MEDICINA E CHIRURGIA,2022,06 - Scienze mediche
22247,Associato,PECORI GIRALDI Francesca,F,MILANO,,MED/13,06/D2,Scienze cliniche e di comunità,2022,06 - Scienze mediche
22248,Ricercatore,PECORINI Francesco,M,"ROMA ""La Sapienza""",,MED/40,06/H1,Materno Infantile e Scienze Urologiche,2022,06 - Scienze mediche
22249,Ricercatore,PECORINI Giovanni,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,06/B1,MICROBIOLOGIA,2022,06 - Scienze mediche
22250,Associato,PEDICONI Federica,F,"ROMA ""La Sapienza""",,MED/36,06/I1,"Scienze radiologiche, oncologiche e anatomo-patologiche",2022,06 - Scienze mediche
22251,Ordinario,PEDONE Claudio,M,"Univ. ""Campus Bio-Medico"" di ROMA",,MED/09,06/B1,Medicina e Chirurgia,2022,06 - Scienze mediche
22252,Associato,PEDRAZZANI Corrado,M,VERONA,,MED/18,06/C1,"Scienze Chirurgiche, Odontostomatologiche e Materno-infantili",2022,06 - Scienze mediche
22253,Associato,PEDRAZZOLI Paolo,M,PAVIA,,MED/06,06/D3,MEDICINA INTERNA E TERAPIA MEDICA,2022,06 - Scienze mediche
22254,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PEDRINOLLA Anna,F,TRENTO,,M-EDF/01,06/N2,"DIPARTIMENTO DI BIOLOGIA CELLULARE, COMPUTAZIONALE E INTEGRATA - DEPARTMENT OF CELLULAR, COMPUTATIONAL AND INTEGRATIVE BIOLOGY - CIBIO",2022,06 - Scienze mediche
22255,Associato,PEDROTTI Emilio,M,VERONA,,MED/30,06/F2,"Neuroscienze, Biomedicina e Movimento",2022,06 - Scienze mediche
22256,Associato,PEDROTTI Luisella,F,PAVIA,,MED/33,06/F4,"SCIENZE CLINICO-CHIRURGICHE, DIAGNOSTICHE E PEDIATRICHE",2022,06 - Scienze mediche
22257,Ricercatore,PEDULLA' Eugenia,F,MESSINA,,MED/41,06/L1,"Patologia Umana dell'Adulto e dell'età evolutiva "" G.Barresi""",2022,06 - Scienze mediche
22258,Associato,PEDULLA' Eugenio,M,CATANIA,,MED/28,06/F1,CHIRURGIA GENERALE E SPECIALITÀ MEDICO-CHIRURGICHE,2022,06 - Scienze mediche
22259,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PEGHIN Maddalena,F,INSUBRIA,,MED/17,06/D4,MEDICINA E CHIRURGIA,2022,06 - Scienze mediche
22260,Associato confermato,PEGORARO Elena,F,PADOVA,,MED/26,06/D6,NEUROSCIENZE - DNS,2022,06 - Scienze mediche
22261,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PEILA Chiara,F,TORINO,,MED/38,06/G1,SCIENZE DELLA SANITÀ PUBBLICA E PEDIATRICHE,2022,06 - Scienze mediche
22262,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PEIRED Anna Julie,F,FIRENZE,,MED/46,06/N1,SCIENZE BIOMEDICHE SPERIMENTALI E CLINICHE 'MARIO SERIO',2022,06 - Scienze mediche
22263,Associato,PEIRETTI Enrico,M,CAGLIARI,,MED/30,06/F2,Scienze Chirurgiche,2022,06 - Scienze mediche
22264,Ricercatore,PELA' Giovanna Maria,F,PARMA,,MED/11,06/D1,Medicina e Chirurgia,2022,06 - Scienze mediche
22265,Ordinario,PELAIA Girolamo,M,CATANZARO,,MED/10,06/D1,Scienze della Salute,2022,06 - Scienze mediche
22266,Ordinario,PELICCI Pier Giuseppe,M,MILANO,,MED/04,06/A2,Oncologia ed emato-oncologia,2022,06 - Scienze mediche
22267,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PELIZZA Lorenzo,M,BOLOGNA,,MED/25,06/D5,SCIENZE BIOMEDICHE E NEUROMOTORIE,2022,06 - Scienze mediche
22268,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PELIZZARO Filippo,M,PADOVA,,MED/12,06/D4,SCIENZE CHIRURGICHE ONCOLOGICHE E GASTROENTEROLOGICHE- DISCOG,2022,06 - Scienze mediche
22269,Ordinario,PELIZZO Gloria,F,MILANO,,MED/20,06/E2,Scienze biomediche e cliniche,2022,06 - Scienze mediche
22270,Ordinario,PELLACANI Giovanni,M,"ROMA ""La Sapienza""",,MED/35,06/D4,"Scienze Cliniche Internistiche, Anestesiologiche e Cardiovascolari",2022,06 - Scienze mediche
22271,Ricercatore,PELLAI Alberto,M,MILANO,,MED/42,06/M1,Scienze biomediche per la salute,2022,06 - Scienze mediche
22272,Associato,PELLECCHIA Maria Teresa,F,SALERNO,,MED/26,06/D6,"Medicina, Chirurgia e Odontoiatria ""Scuola Medica Salernitana""",2022,06 - Scienze mediche
22273,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PELLEGRINELLI Laura,F,MILANO,,MED/42,06/M1,SCIENZE BIOMEDICHE PER LA SALUTE,2022,06 - Scienze mediche
22274,Associato,PELLEGRINI Barbara,F,VERONA,,M-EDF/02,06/N2,"Neuroscienze, Biomedicina e Movimento",2022,06 - Scienze mediche
22275,Associato,PELLEGRINI Carlo,M,PAVIA,,MED/23,06/E1,"SCIENZE CLINICO-CHIRURGICHE, DIAGNOSTICHE E PEDIATRICHE",2022,06 - Scienze mediche
22276,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PELLEGRINI Cristina,F,L'AQUILA,,MED/35,06/D4,SCIENZE CLINICHE APPLICATE E BIOTECNOLOGICHE,2022,06 - Scienze mediche
22277,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),PELLEGRINI Marco,M,FERRARA,,MED/30,06/F2,MEDICINA TRASLAZIONALE E PER LA ROMAGNA,2022,06 - Scienze mediche
22278,Ricercatore,PELLEGRINI Massimo,M,MODENA e REGGIO EMILIA,,MED/49,06/D2,"Scienze biomediche, metaboliche e neuroscienze",2022,06 - Scienze mediche
22279,Associato,PELLEGRINI Nicoletta,F,UDINE,,MED/49,06/D2,"Scienze AgroAlimentari, Ambientali e Animali",2022,06 - Scienze mediche
22280,Ricercatore,PELLEGRINI Patrizia,F,"ROMA ""La Sapienza""",,MED/06,06/D3,Medicina clinica e molecolare,2022,06 - Scienze mediche
22281,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),PELLEGRINO Gerardo,M,BOLOGNA,,MED/50,06/N1,SCIENZE BIOMEDICHE E NEUROMOTORIE,2022,06 - Scienze mediche
22282,Ricercatore,PELLEGRINO Nelly Maria,F,BARI,,MED/04,06/A2,Medicina di Precisione e Rigenerativa e Area Jonica - DiMePRe-J,2022,06 - Scienze mediche
22283,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PELLEGRITI Gabriella Letizia,F,CATANIA,,MED/06,06/D3,MEDICINA CLINICA E SPERIMENTALE,2022,06 - Scienze mediche
22284,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PELLETTI Guido,M,BOLOGNA,,MED/43,06/M2,SCIENZE MEDICHE E CHIRURGICHE,2022,06 - Scienze mediche
22285,Associato,PELLICANO' Giovanni Francesco,M,MESSINA,,MED/17,06/D4,"Patologia Umana dell'Adulto e dell'età evolutiva "" G.Barresi""",2022,06 - Scienze mediche
22286,Associato,PELLICCIA Francesco,M,"ROMA ""La Sapienza""",,MED/50,06/N1,"Scienze Cliniche Internistiche, Anestesiologiche e Cardiovascolari",2022,06 - Scienze mediche
22287,Associato,PELLICCIONI Gian Andrea,M,BOLOGNA,,MED/28,06/F1,Scienze Biomediche e Neuromotorie,2022,06 - Scienze mediche
22288,Associato,PELLINO Gianluca,M,"CAMPANIA - ""L. VANVITELLI""",,MED/18,06/C1,SCIENZE MEDICHE E CHIRURGICHE AVANZATE,2022,06 - Scienze mediche
22289,Ordinario,PELOSI Giuseppe,M,MILANO,,MED/08,06/A4,Oncologia ed emato-oncologia,2022,06 - Scienze mediche
22290,Ordinario,PELOSI Paolo Pasqualino,M,GENOVA,,MED/41,06/L1,Scienze chirurgiche e diagnostiche integrate (DISC),2022,06 - Scienze mediche
22291,Associato,PELOSIN Elisa,F,GENOVA,,MED/48,06/N1,"Neuroscienze, riabilitazione, Oftalmologia e Genetica e scienze materno-infantili (DINOGMI)",2022,06 - Scienze mediche
22292,Ordinario,PELOTTI Susi,F,BOLOGNA,,MED/43,06/M2,Scienze Mediche e Chirurgiche,2022,06 - Scienze mediche
22293,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PELTRINI Roberto,M,Napoli Federico II,,MED/18,06/C1,SANITÀ PUBBLICA,2022,06 - Scienze mediche
22294,Ordinario,PELUCCHI Stefano,M,FERRARA,,MED/31,06/F3,Neuroscienze e riabilitazione,2022,06 - Scienze mediche
22295,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PELULLO Concetta Paola,F,"""Parthenope"" di NAPOLI",,MED/42,06/M1,"DIPARTIMENTO DELLE SCIENZE MEDICHE, MOTORIE E DEL BENESSERE",2022,06 - Scienze mediche
22296,Ricercatore,PELUSI Carla,F,BOLOGNA,,MED/13,06/D2,Scienze Mediche e Chirurgiche,2022,06 - Scienze mediche
22297,Ordinario,PELUSO Gianfranco,M,UniCamillus - Saint Camillus International U,,MED/49,06/D2,Facoltà dipartimentale di Medicina,2022,06 - Scienze mediche
22298,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PELUSO Lorenzo,M,HUMANITAS University,,MED/41,06/L1,SCIENZE BIOMEDICHE,2022,06 - Scienze mediche
22299,Associato,PELUSO Rosario,M,Napoli Federico II,,MED/16,06/D3,Medicina Clinica e Chirurgia,2022,06 - Scienze mediche
22300,Ricercatore,PENCO Susanna,F,GENOVA,,MED/04,06/A2,Medicina sperimentale (DIMES),2022,06 - Scienze mediche
22301,Associato confermato,PENDE Aldo,M,GENOVA,,MED/09,06/B1,Medicina interna e specialità mediche (DIMI),2022,06 - Scienze mediche
