,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
25786,Associato,SOLIERI Lisa,F,MODENA e REGGIO EMILIA,,AGR/16,07/I1,Scienze della vita,2019,07 - Scienze agrarie e veterinarie
25787,Ordinario,SOMMELLA Angelo,M,Napoli Federico II,,AGR/08,07/C1,Agraria,2019,07 - Scienze agrarie e veterinarie
25788,Associato,SOREGAROLI Claudio,M,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/01,07/A1,ECONOMIA AGRO-ALIMENTARE,2019,07 - Scienze agrarie e veterinarie
25789,Associato,SORGONA' Agostino,M,Mediterranea di REGGIO CALABRIA,,AGR/13,07/E1,Agraria,2019,07 - Scienze agrarie e veterinarie
25790,Ordinario,SORRENTINO Alessandro,M,TUSCIA,,AGR/01,07/A1,"Economia, Ingegneria, Società e Impresa",2019,07 - Scienze agrarie e veterinarie
25791,Associato confermato,SORRENTINO Elena,F,MOLISE,,AGR/16,07/I1,"Agricoltura, Ambiente e Alimenti",2019,07 - Scienze agrarie e veterinarie
25792,Associato confermato,SOTTILE Francesco,M,PALERMO,,AGR/03,07/B2,Architettura (DARCH),2019,07 - Scienze agrarie e veterinarie
25793,Associato,SPACCINI Riccardo,M,Napoli Federico II,,AGR/13,07/E1,Agraria,2019,07 - Scienze agrarie e veterinarie
25794,Ricercatore,SPADA Eva,F,MILANO,,VET/08,07/H4,Medicina veterinaria,2019,07 - Scienze agrarie e veterinarie
25795,Ordinario,SPADARI Alessandro,M,BOLOGNA,,VET/09,07/H5,Scienze Mediche Veterinarie,2019,07 - Scienze agrarie e veterinarie
25796,Associato,SPADARO Davide Carmelo,M,TORINO,,AGR/12,07/D1,"Scienze agrarie, forestali e alimentari",2019,07 - Scienze agrarie e veterinarie
25797,Associato confermato,SPADOLA Filippo,M,MESSINA,,VET/09,07/H5,Scienze Veterinarie,2019,07 - Scienze agrarie e veterinarie
25798,Associato,SPADONI Roberta,F,BOLOGNA,,AGR/01,07/A1,Scienze e Tecnologie Agro-Alimentari,2019,07 - Scienze agrarie e veterinarie
25799,Ricercatore,SPAGNUOLO Matteo,M,BARI,,AGR/13,07/E1,"Scienze del Suolo, della Pianta e degli Alimenti (Di.S.S.P.A.)",2019,07 - Scienze agrarie e veterinarie
25800,Ordinario,SPANGHERO Mauro,M,UDINE,,AGR/18,07/G1,"Scienze AgroAlimentari, Ambientali e Animali",2019,07 - Scienze agrarie e veterinarie
25801,Ordinario,SPANO Donatella Emma Ignazia,F,SASSARI,,AGR/03,07/B2,Agraria,2019,07 - Scienze agrarie e veterinarie
25802,Ordinario,SPANO Giuseppe,M,FOGGIA,,AGR/16,07/I1,"SCIENZE AGRARIE, DEGLI ALIMENTI E DELL'AMBIENTE",2019,07 - Scienze agrarie e veterinarie
25803,Ricercatore,SPANU Carlo,M,SASSARI,,VET/04,07/H2,Medicina Veterinaria,2019,07 - Scienze agrarie e veterinarie
25804,Ordinario,SPATERNA Andrea,M,CAMERINO,,VET/08,07/H4,SCUOLA DI BIOSCIENZE E MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25805,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),SPERANZA Stefano,M,TUSCIA,,AGR/11,07/D1,SCIENZE AGRARIE E FORESTALI,2019,07 - Scienze agrarie e veterinarie
25806,Associato,SPIGNO Giorgia,F,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/15,07/F1,SCIENZE E TECNOLOGIE ALIMENTARI PER UNA FILIERA AGRO-ALIMENTARE SOSTENIBILE (DEPART. FOR SUSTAINABLE FOOD PROCESS)DISTAS,2019,07 - Scienze agrarie e veterinarie
25807,Associato confermato,SPINACI Marcella,F,BOLOGNA,,VET/02,07/H1,Scienze Mediche Veterinarie,2019,07 - Scienze agrarie e veterinarie
25808,Ricercatore,SPINARDI Anna,F,MILANO,,AGR/03,07/B2,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2019,07 - Scienze agrarie e veterinarie
25809,Ricercatore,SPINELLA Giuseppe,M,BOLOGNA,,VET/09,07/H5,Scienze Mediche Veterinarie,2019,07 - Scienze agrarie e veterinarie
25810,Associato,SPINELLI Francesco,M,BOLOGNA,,AGR/03,07/B2,Scienze e Tecnologie Agro-Alimentari,2019,07 - Scienze agrarie e veterinarie
25811,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SPINELLI Sara,F,FIRENZE,,AGR/15,07/F1,"SCIENZE E TECNOLOGIE AGRARIE, ALIMENTARI, AMBIENTALI E FORESTALI (DAGRI)",2019,07 - Scienze agrarie e veterinarie
25812,Associato confermato,SQUARTINI Andrea,M,PADOVA,,AGR/16,07/I1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2019,07 - Scienze agrarie e veterinarie
25813,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SQUEO Giacomo,M,BARI,,AGR/15,07/F1,"SCIENZE DEL SUOLO, DELLA PIANTA E DEGLI ALIMENTI (DI.S.S.P.A.)",2019,07 - Scienze agrarie e veterinarie
25814,Ricercatore,SQUILLACIOTI Caterina,F,Napoli Federico II,,VET/01,07/H1,Medicina Veterinaria e Produzioni Animali,2019,07 - Scienze agrarie e veterinarie
25815,Associato,STAFFIERI Francesco,M,BARI,,VET/09,07/H5,Dell'Emergenza e dei Trapianti di Organi (DETO),2019,07 - Scienze agrarie e veterinarie
25816,Associato,STAGNARI Fabio,M,TERAMO,,AGR/02,07/B1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2019,07 - Scienze agrarie e veterinarie
25817,Ricercatore,STANCAMPIANO Laura,F,BOLOGNA,,VET/06,07/H3,Scienze Mediche Veterinarie,2019,07 - Scienze agrarie e veterinarie
25818,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),STANCHI Silvia,F,TORINO,,AGR/14,07/E1,"SCIENZE AGRARIE, FORESTALI E ALIMENTARI",2019,07 - Scienze agrarie e veterinarie
25819,Ricercatore,STARVAGGI CUCUZZA Alessandro,M,TORINO,,VET/10,07/H5,Scienze veterinarie,2019,07 - Scienze agrarie e veterinarie
25820,Ricercatore,STASI Antonio,M,FOGGIA,,AGR/01,07/A1,"SCIENZE AGRARIE, DEGLI ALIMENTI E DELL'AMBIENTE",2019,07 - Scienze agrarie e veterinarie
25821,Ricercatore,STAZI Silvia Rita,F,FERRARA,,AGR/13,07/E1,Scienze chimiche e farmaceutiche,2019,07 - Scienze agrarie e veterinarie
25822,Ordinario,STECCHINI Mara Lucia,F,UDINE,,VET/04,07/H2,"Scienze AgroAlimentari, Ambientali e Animali",2019,07 - Scienze agrarie e veterinarie
25823,Associato,STEFANELLO Damiano,M,MILANO,,VET/09,07/H5,Medicina veterinaria,2019,07 - Scienze agrarie e veterinarie
25824,Associato confermato,STEFANI Emilio,M,MODENA e REGGIO EMILIA,,AGR/12,07/D1,Scienze della vita,2019,07 - Scienze agrarie e veterinarie
25825,Associato confermato,STEFANI Gianluca,M,FIRENZE,,AGR/01,07/A1,Scienze per l'Economia e per l'Impresa (DISEI),2019,07 - Scienze agrarie e veterinarie
25826,Ordinario,STEFANON Bruno,M,UDINE,,AGR/17,07/G1,"Scienze AgroAlimentari, Ambientali e Animali",2019,07 - Scienze agrarie e veterinarie
25827,Associato,STELLA Simone,M,MILANO,,VET/04,07/H2,"Scienze veterinarie per la salute, la produzione animale e la sicurezza alimentare ""Carlo Cantoni"" (VESPA)",2019,07 - Scienze agrarie e veterinarie
25828,Associato,STELLACCI Anna Maria,F,BARI,,AGR/02,07/B1,"Scienze del Suolo, della Pianta e degli Alimenti (Di.S.S.P.A.)",2019,07 - Scienze agrarie e veterinarie
25829,Ricercatore,STELLETTA Calogero,M,PADOVA,,VET/10,07/H5,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2019,07 - Scienze agrarie e veterinarie
25830,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),STEVANATO Piergiorgio,M,PADOVA,,AGR/13,07/E1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2019,07 - Scienze agrarie e veterinarie
25831,Ricercatore,STOCCHI Roberta,F,CAMERINO,,VET/04,07/H2,SCUOLA DI BIOSCIENZE E MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25832,Ricercatore,STORNELLI Maria Rita,F,PISA,,VET/01,07/H1,SCIENZE VETERINARIE,2019,07 - Scienze agrarie e veterinarie
25833,Ordinario,STRADAIOLI Giuseppe,M,UDINE,,VET/10,07/H5,"Scienze AgroAlimentari, Ambientali e Animali",2019,07 - Scienze agrarie e veterinarie
25834,Associato,STRANIERI Stefanella,F,MILANO,,AGR/01,07/A1,Scienze e politiche ambientali,2019,07 - Scienze agrarie e veterinarie
25835,Ricercatore,STRANO Alfio,M,Mediterranea di REGGIO CALABRIA,,AGR/01,07/A1,Agraria,2019,07 - Scienze agrarie e veterinarie
25836,Associato,STURARO Enrico,M,PADOVA,,AGR/19,07/G1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2019,07 - Scienze agrarie e veterinarie
25837,Associato,SUCCI Mariantonietta,F,MOLISE,,AGR/16,07/I1,"Agricoltura, Ambiente e Alimenti",2019,07 - Scienze agrarie e veterinarie
25838,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SUCIU Nicoleta,F,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/13,07/E1,SCIENZE E TECNOLOGIE ALIMENTARI PER UNA FILIERA AGRO-ALIMENTARE SOSTENIBILE (DEPART. FOR SUSTAINABLE FOOD PROCESS)DISTAS,2019,07 - Scienze agrarie e veterinarie
25839,Ricercatore,SUMA Pompeo,M,CATANIA,,AGR/11,07/D1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2019,07 - Scienze agrarie e veterinarie
25840,Associato confermato,SUMMER Andrea,M,PARMA,,AGR/19,07/G1,Scienze Medico-Veterinarie,2019,07 - Scienze agrarie e veterinarie
25841,Associato,SUMMO Carmine,M,BARI,,AGR/15,07/F1,"Scienze del Suolo, della Pianta e degli Alimenti (Di.S.S.P.A.)",2019,07 - Scienze agrarie e veterinarie
25842,Associato confermato,SUNSERI Francesco,M,Mediterranea di REGGIO CALABRIA,,AGR/07,07/E1,Agraria,2019,07 - Scienze agrarie e veterinarie
25843,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SUTERA Anna Maria,F,MESSINA,,AGR/17,07/G1,SCIENZE VETERINARIE,2019,07 - Scienze agrarie e veterinarie
25844,Associato,SYLLA Lakamy,M,PERUGIA,,VET/10,07/H5,MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25845,Associato confermato,TABAGLIO Vincenzo,M,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/02,07/B1,"AGRONOMIA, GENETICA E COLTIVAZIONE ERBACEE",2019,07 - Scienze agrarie e veterinarie
25846,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),TABANELLI Giulia,F,BOLOGNA,,AGR/16,07/I1,SCIENZE E TECNOLOGIE AGRO-ALIMENTARI,2019,07 - Scienze agrarie e veterinarie
25847,Ricercatore,TADDEI Simone,M,PARMA,,VET/05,07/H3,Scienze Medico-Veterinarie,2019,07 - Scienze agrarie e veterinarie
25848,Associato,TAGLIAPIETRA Franco,M,PADOVA,,AGR/18,07/G1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2019,07 - Scienze agrarie e veterinarie
25849,Ordinario,TAGLIAVINI Massimo,M,Libera Università di BOLZANO,Scienze e Tecnologie,AGR/03,07/B2,"FACOLTA' DI SCIENZE AGRARIE, AMBIENTALI E ALIMENTARI",2019,07 - Scienze agrarie e veterinarie
25850,Ricercatore,TALONE Tonino,M,TERAMO,,VET/08,07/H4,FACOLTA' DI MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25851,Ricercatore,TAMAGNONE Mario,M,TORINO,,AGR/09,07/C1,"Scienze agrarie, forestali e alimentari",2019,07 - Scienze agrarie e veterinarie
25852,Ordinario,TAMANINI Carlo,M,BOLOGNA,,VET/02,07/H1,Scienze Mediche Veterinarie,2019,07 - Scienze agrarie e veterinarie
25853,Ricercatore,TAMBELLA Adolfo Maria,M,CAMERINO,,VET/09,07/H5,SCUOLA DI BIOSCIENZE E MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25854,Associato,TAMBONE Fulvia,F,MILANO,,AGR/13,07/E1,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2019,07 - Scienze agrarie e veterinarie
25855,Ricercatore,TAMBORRINO Antonia,F,BARI,,AGR/09,07/C1,Scienze Agro-Ambientali e Territoriali,2019,07 - Scienze agrarie e veterinarie
25856,Ordinario,TAMBURINI Alberto,M,MILANO,,AGR/19,07/G1,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2019,07 - Scienze agrarie e veterinarie
25857,Ordinario,TAMBURINO Vincenzo,M,Mediterranea di REGGIO CALABRIA,,AGR/08,07/C1,Agraria,2019,07 - Scienze agrarie e veterinarie
25858,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),TAMBURRO Roberto,M,TERAMO,,VET/09,07/H5,FACOLTA' DI MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25859,Associato,TANGORRA Francesco Maria,M,MILANO,,AGR/09,07/C1,"Scienze veterinarie per la salute, la produzione animale e la sicurezza alimentare ""Carlo Cantoni"" (VESPA)",2019,07 - Scienze agrarie e veterinarie
25860,Associato confermato,TANI Andrea,M,FIRENZE,,AGR/05,07/B2,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2019,07 - Scienze agrarie e veterinarie
25861,Ordinario,TANTILLO Giuseppina,F,BARI,,VET/04,07/H2,"Dipartimento ""Interdisciplinare di Medicina (DIM)""",2019,07 - Scienze agrarie e veterinarie
25862,Ricercatore,TARANTINO Annalisa,F,FOGGIA,,AGR/03,07/B2,"SCIENZE AGRARIE, DEGLI ALIMENTI E DELL'AMBIENTE",2019,07 - Scienze agrarie e veterinarie
25863,Ricercatore,TARANTOLA Martina,F,TORINO,,AGR/19,07/G1,Scienze veterinarie,2019,07 - Scienze agrarie e veterinarie
25864,Associato confermato,TARASCO Eustachio,M,BARI,,AGR/11,07/D1,"Scienze del Suolo, della Pianta e degli Alimenti (Di.S.S.P.A.)",2019,07 - Scienze agrarie e veterinarie
25865,Ordinario,TARDUCCI Alberto,M,TORINO,,VET/08,07/H4,Scienze veterinarie,2019,07 - Scienze agrarie e veterinarie
25866,Associato,TAROLLI Paolo,M,PADOVA,,AGR/08,07/C1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2019,07 - Scienze agrarie e veterinarie
25867,Associato,TARTARINI Stefano,M,BOLOGNA,,AGR/03,07/B2,Scienze e Tecnologie Agro-Alimentari,2019,07 - Scienze agrarie e veterinarie
25868,Associato confermato,TARTARINO Patrizia,F,BARI,,AGR/05,07/B2,Scienze Agro-Ambientali e Territoriali,2019,07 - Scienze agrarie e veterinarie
25869,Ricercatore,TASSINARI Marco,M,BOLOGNA,,AGR/17,07/G1,Scienze Mediche Veterinarie,2019,07 - Scienze agrarie e veterinarie
25870,Ordinario,TASSINARI Patrizia,F,BOLOGNA,,AGR/10,07/C1,Scienze e Tecnologie Agro-Alimentari,2019,07 - Scienze agrarie e veterinarie
25871,Ricercatore,TASSONE Sonia,F,TORINO,,AGR/18,07/G1,"Scienze agrarie, forestali e alimentari",2019,07 - Scienze agrarie e veterinarie
25872,Associato confermato,TATEO Alessandra,F,BARI,,AGR/19,07/G1,Medicina Veterinaria,2019,07 - Scienze agrarie e veterinarie
25873,Associato,TATICCHI Agnese,F,PERUGIA,,AGR/15,07/F1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25874,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),TAURO Flavia,F,TUSCIA,,AGR/08,07/C1,"INNOVAZIONE NEI SISTEMI BIOLOGICI, AGROALIMENTARI E FORESTALI",2019,07 - Scienze agrarie e veterinarie
25875,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),TAVANIELLO Siria,F,MOLISE,,AGR/19,07/G1,"AGRICOLTURA, AMBIENTE E ALIMENTI",2019,07 - Scienze agrarie e veterinarie
25876,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),TAVARINI Silvia,F,PISA,,AGR/02,07/B1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25877,Ordinario,TAVELLA Luciana,F,TORINO,,AGR/11,07/D1,"Scienze agrarie, forestali e alimentari",2019,07 - Scienze agrarie e veterinarie
25878,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TAVERNITI Valentina,F,MILANO,,AGR/16,07/I1,"SCIENZE PER GLI ALIMENTI, LA NUTRIZIONE E L'AMBIENTE",2019,07 - Scienze agrarie e veterinarie
25879,Associato confermato,TAVOLETTI Stefano,M,Politecnica delle MARCHE,,AGR/07,07/E1,"SCIENZE AGRARIE, ALIMENTARI ED AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25880,Associato,TEDESCHI Rosemarie,F,TORINO,,AGR/11,07/D1,"Scienze agrarie, forestali e alimentari",2019,07 - Scienze agrarie e veterinarie
25881,Associato confermato,TEDESCO Doriana Eurosia Angela,F,MILANO,,AGR/18,07/G1,Scienze e politiche ambientali,2019,07 - Scienze agrarie e veterinarie
25882,Associato,TEGLI Stefania,F,FIRENZE,,AGR/12,07/D1,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2019,07 - Scienze agrarie e veterinarie
25883,Ordinario,TEI Francesco,M,PERUGIA,,AGR/02,07/B1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25884,Ordinario,TEMPESTA Maria,F,BARI,,VET/05,07/H3,Medicina Veterinaria,2019,07 - Scienze agrarie e veterinarie
25885,Ordinario,TEMPESTA Tiziano,M,PADOVA,,AGR/01,07/A1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2019,07 - Scienze agrarie e veterinarie
25886,Ricercatore,TERIO Valentina,F,BARI,,VET/05,07/H3,Medicina Veterinaria,2019,07 - Scienze agrarie e veterinarie
25887,Associato,TEROVA Genciana,F,INSUBRIA,,AGR/20,07/G1,Biotecnologie e Scienze della Vita,2019,07 - Scienze agrarie e veterinarie
25888,Ordinario,TERRIBILE Fabio,M,Napoli Federico II,,AGR/14,07/E1,Agraria,2019,07 - Scienze agrarie e veterinarie
25889,Ricercatore,TERZANO Roberto,M,BARI,,AGR/13,07/E1,"Scienze del Suolo, della Pianta e degli Alimenti (Di.S.S.P.A.)",2019,07 - Scienze agrarie e veterinarie
25890,Ordinario,TESEI Beniamino,M,CAMERINO,,VET/08,07/H4,SCUOLA DI BIOSCIENZE E MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25891,Ricercatore,TESSITORI Matilde,F,CATANIA,,AGR/12,07/D1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2019,07 - Scienze agrarie e veterinarie
25892,Ricercatore,TESTA Antonino,M,Napoli Federico II,,AGR/12,07/D1,Agraria,2019,07 - Scienze agrarie e veterinarie
25893,Associato,TESTA Giorgio,M,CATANIA,,AGR/02,07/B1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2019,07 - Scienze agrarie e veterinarie
25894,Ordinario,TESTOLIN Raffaele,M,UDINE,,AGR/03,07/B2,"Scienze AgroAlimentari, Ambientali e Animali",2019,07 - Scienze agrarie e veterinarie
25895,Ordinario,THIENE Mara,F,PADOVA,,AGR/01,07/A1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2019,07 - Scienze agrarie e veterinarie
25896,Ordinario,TIBALDI Emilio,M,UDINE,,AGR/20,07/G1,"Scienze AgroAlimentari, Ambientali e Animali",2019,07 - Scienze agrarie e veterinarie
25897,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TILOCCA Bruno,M,CATANZARO,,VET/05,07/H3,SCIENZE DELLA SALUTE,2019,07 - Scienze agrarie e veterinarie
25898,Associato confermato,TIMPANARO Giuseppe,M,CATANIA,,AGR/01,07/A1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2019,07 - Scienze agrarie e veterinarie
25899,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TINACCI Lara,F,PISA,,VET/04,07/H2,SCIENZE VETERINARIE,2019,07 - Scienze agrarie e veterinarie
25900,Ricercatore,TINELLI Antonella,F,BARI,,VET/03,07/H2,Medicina Veterinaria,2019,07 - Scienze agrarie e veterinarie
25901,Associato confermato,TIRELLI Antonio Giovanni,M,MILANO,,AGR/15,07/F1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2019,07 - Scienze agrarie e veterinarie
25902,Associato confermato,TIRELLI Lucia,F,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/01,07/A1,ECONOMIA AGRO-ALIMENTARE,2019,07 - Scienze agrarie e veterinarie
25903,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TIRLONI Erica,F,Univ. Telematica San Raffaele Roma,,VET/04,07/H2,DIPARTIMENTO DI PROMOZIONE DELLE SCIENZE UMANE E DELLA QUALITÀ DELLA VITA,2019,07 - Scienze agrarie e veterinarie
25904,Associato confermato,TISCAR Pietro Giorgio,M,TERAMO,,VET/05,07/H3,FACOLTA' DI MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25905,Associato,TODARO Aldo,M,PALERMO,,AGR/15,07/F1,"Scienze Agrarie, Alimentari e Forestali",2019,07 - Scienze agrarie e veterinarie
25906,Ricercatore,TODARO Luigi,M,BASILICATA,,AGR/06,07/B2,"Scuola di Scienze Agrarie, Forestali, Alimentari ed Ambientali",2019,07 - Scienze agrarie e veterinarie
25907,Associato,TODARO Massimo,M,PALERMO,,AGR/18,07/G1,"Scienze Agrarie, Alimentari e Forestali",2019,07 - Scienze agrarie e veterinarie
25908,Ricercatore,TODERI Marco,M,Politecnica delle MARCHE,,AGR/02,07/B1,"SCIENZE AGRARIE, ALIMENTARI ED AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25909,Ricercatore,TODINI Luca,M,CAMERINO,,VET/02,07/H1,SCUOLA DI BIOSCIENZE E MEDICINA VETERINARIA,2019,07 - Scienze agrarie e veterinarie
25910,Associato,TODISCO Francesca,F,PERUGIA,,AGR/08,07/C1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25911,Associato,TOFALO Rosanna,F,TERAMO,,AGR/16,07/I1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2019,07 - Scienze agrarie e veterinarie
25912,Ricercatore,TOFFANIN Annita,F,PISA,,AGR/16,07/I1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25913,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),TOFFOLATTI Silvia Laura,F,MILANO,,AGR/12,07/D1,"SCIENZE AGRARIE E AMBIENTALI - PRODUZIONE, TERRITORIO, AGROENERGIA",2019,07 - Scienze agrarie e veterinarie
25914,Ordinario,TOGNETTI Roberto,M,MOLISE,,AGR/05,07/B2,"Agricoltura, Ambiente e Alimenti",2019,07 - Scienze agrarie e veterinarie
25915,Ricercatore,TOGNETTI Rosalba,F,PISA,,VET/08,07/H4,SCIENZE VETERINARIE,2019,07 - Scienze agrarie e veterinarie
25916,Associato confermato,TOGNI Marco,M,FIRENZE,,AGR/06,07/B2,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2019,07 - Scienze agrarie e veterinarie
25917,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TOMADA Selena,F,Libera Università di BOLZANO,Scienze e Tecnologie,AGR/12,07/D1,Non disponibile,2019,07 - Scienze agrarie e veterinarie
25918,Associato,TOMASI Nicola,M,UDINE,,AGR/13,07/E1,"Scienze AgroAlimentari, Ambientali e Animali",2019,07 - Scienze agrarie e veterinarie
25919,Ricercatore,TOMASSONE Laura,F,TORINO,,VET/05,07/H3,Scienze veterinarie,2019,07 - Scienze agrarie e veterinarie
25920,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TOMBESI Sergio,M,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/03,07/B2,SCIENZE DELLE PRODUZIONI VEGETALI SOSTENIBILI - DI.PRO.VE.S.,2019,07 - Scienze agrarie e veterinarie
25921,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),TONDI Gianluca,M,PADOVA,,AGR/06,07/B2,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2019,07 - Scienze agrarie e veterinarie
25922,Ordinario,TONON Giustino,M,Libera Università di BOLZANO,Scienze e Tecnologie,AGR/05,07/B2,FACOLTA' DI SCIENZE E TECNOLOGIE,2019,07 - Scienze agrarie e veterinarie
25923,Ordinario,TONUTTI Pietro,M,Scuola Superiore Sant'Anna,,AGR/03,07/B2,Istituto di Scienze della Vita,2019,07 - Scienze agrarie e veterinarie
25924,Associato,TORELLO MARINONI Daniela,F,TORINO,,AGR/03,07/B2,"Scienze agrarie, forestali e alimentari",2019,07 - Scienze agrarie e veterinarie
25925,Associato,TORNIELLI Giovanni Battista,M,VERONA,,AGR/03,07/B2,Biotecnologie,2019,07 - Scienze agrarie e veterinarie
25926,Associato confermato,TORQUATI Biancamaria,F,PERUGIA,,AGR/01,07/A1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25927,Associato,TORREGGIANI Daniele,M,BOLOGNA,,AGR/10,07/C1,Scienze e Tecnologie Agro-Alimentari,2019,07 - Scienze agrarie e veterinarie
25928,Associato,TORRI Luisa,F,SCIENZE GASTRONOMICHE,Scienze Gastronomiche,AGR/15,07/F1,UNIVERSITA' DEGLI STUDI DI SCIENZE GASTRONOMICHE,2019,07 - Scienze agrarie e veterinarie
25929,Ordinario,TORRIANI Sandra,F,VERONA,,AGR/16,07/I1,Biotecnologie,2019,07 - Scienze agrarie e veterinarie
25930,Associato,TORRIERI Elena,F,Napoli Federico II,,AGR/15,07/F1,Agraria,2019,07 - Scienze agrarie e veterinarie
25931,Ricercatore,TORTA Livio,M,PALERMO,,AGR/12,07/D1,"Scienze Agrarie, Alimentari e Forestali",2019,07 - Scienze agrarie e veterinarie
25932,Ordinario,TOSCANO Attilio,M,BOLOGNA,,AGR/08,07/C1,Scienze e Tecnologie Agro-Alimentari,2019,07 - Scienze agrarie e veterinarie
25933,Associato confermato,TOSCANO Giuseppe,M,Politecnica delle MARCHE,,AGR/09,07/C1,"SCIENZE AGRARIE, ALIMENTARI ED AMBIENTALI",2019,07 - Scienze agrarie e veterinarie
25934,Ricercatore,TOSCHI Ivan,M,MILANO,,AGR/20,07/G1,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2019,07 - Scienze agrarie e veterinarie
