Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore,MEROLA Alessio,M,CATANZARO,,ING-INF/04,09/G1,Medicina Sperimentale e Clinica,2017,09 - Ingegneria industriale e dell'informazione
Associato,MESCIA Luciano,M,Politecnico di BARI,,ING-INF/02,09/F1,Dipartimento di Ingegneria Elettrica e dell'Informazione,2017,09 - Ingegneria industriale e dell'informazione
Associato,MESIN Luca,M,Politecnico di TORINO,,ING-INF/06,09/G2,ELETTRONICA E TELECOMUNICAZIONI,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MESSENI PETRUZZELLI Antonio,M,Politecnico di BARI,,ING-IND/35,09/B3,"DIPARTIMENTO DI MECCANICA, MATEMATICA E MANAGEMENT",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MESSINA Arcangelo,M,SALENTO,,ING-IND/13,09/A2,Ingegneria dell'Innovazione,2017,09 - Ingegneria industriale e dell'informazione
Associato,MESSINA Michele,M,CATANIA,,ING-IND/08,09/C1,Ingegneria civile e architettura (DICAR),2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MESSINEO Antonio,M,UKE - Università Kore di ENNA,Ingegneria e Architettura,ING-IND/11,09/C2,Non disponibile,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MESSORI Massimo,M,MODENA e REGGIO EMILIA,,ING-IND/22,09/D1,Ingegneria 'Enzo Ferrari',2017,09 - Ingegneria industriale e dell'informazione
Ordinario,METRA Cecilia,F,BOLOGNA,,ING-INF/01,09/E3,"Ingegneria dell'Energia Elettrica e dell'Informazione ""Guglielmo Marconi""",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MEZZALAMA Marco,M,Politecnico di TORINO,,ING-INF/05,09/H1,AUTOMATICA E INFORMATICA,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MEZZANOTTE Paolo,M,PERUGIA,,ING-INF/02,09/F1,INGEGNERIA,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MEZZANZANICA Mario,M,MILANO-BICOCCA,,ING-INF/05,09/H1,STATISTICA E METODI QUANTITATIVI,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIANI Fabio,M,UDINE,,ING-IND/21,09/A3,Politecnico di Ingegneria e Architettura,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIANI Stefano,M,UDINE,,ING-INF/04,09/G1,Politecnico di Ingegneria e Architettura,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MIANO Giovanni,M,Napoli Federico II,,ING-IND/31,09/E1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MIARI Massimo,M,Politecnico di MILANO,,ING-INF/04,09/G1,"Elettronica, Informazione e Bioingegneria",2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MICALE Giorgio Domenico Maria,M,PALERMO,,ING-IND/26,09/D2,"Innovazione Industriale e Digitale (DIID) - Ingegneria Chimica, Gestionale, Informatica, Meccanica",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MICARELLI Alessandro,M,ROMA TRE,,ING-INF/05,09/H1,Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MICARI Fabrizio,M,PALERMO,,ING-IND/16,09/B1,"Innovazione Industriale e Digitale (DIID) - Ingegneria Chimica, Gestionale, Informatica, Meccanica",2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MICCIO Michele,M,SALERNO,,ING-IND/26,09/D2,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MICCOLI Stefano,M,Politecnico di MILANO,,ING-IND/14,09/A3,Meccanica,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MICELI Rosario,M,PALERMO,,ING-IND/32,09/E2,"Energia, Ingegneria dell'Informazione e Modelli Matematici (DEIM)",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MICERA Silvestro,M,Scuola Superiore Sant'Anna,,ING-IND/34,09/G2,Istituto di Biorobotica,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MICH Luisa,F,TRENTO,,ING-INF/05,09/H1,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MICHELI Diego,M,TRIESTE,,ING-IND/08,09/C1,Ingegneria e Architettura,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MICHELI Guido Jacopo Luca,M,Politecnico di MILANO,,ING-IND/17,09/B2,Ingegneria Gestionale,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MICHELINO Francesca,F,SALERNO,,ING-IND/35,09/B3,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),MICOZZI Alessandra,F,"Univ. Telematica ""E-CAMPUS""",Ingegneria,ING-IND/35,09/B3,Non disponibile,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MIDRIO Michele,M,UDINE,,ING-INF/02,09/F1,Politecnico di Ingegneria e Architettura,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MIELE Antonio Rosario,M,Politecnico di MILANO,,ING-INF/05,09/H1,"ELETTRONICA, INFORMAZIONE E BIOINGEGNERIA",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MIELE Gianfranco,M,CASSINO e LAZIO MERIDIONALE,,ING-INF/07,09/E4,"INGEGNERIA ELETTRICA E DELL'INFORMAZIONE ""MAURIZIO SCARANO""",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MIGLIACCIO Maurizio,M,"""Parthenope"" di NAPOLI",,ING-INF/02,09/F1,INGEGNERIA,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIGLIARDI Mauro,M,PADOVA,,ING-INF/05,09/H1,INGEGNERIA DELL'INFORMAZIONE - DEI,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MIGLIARESI Claudio,M,TRENTO,,ING-IND/34,09/G2,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MIGLIAVACCA Francesco,M,Politecnico di MILANO,,ING-IND/34,09/G2,"Chimica, Materiali e Ingegneria Chimica ""Giulio Natta""",2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIGLIORATI Pierangelo,M,BRESCIA,,ING-INF/03,09/F2,INGEGNERIA DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIGLIORE Marco Donald,M,CASSINO e LAZIO MERIDIONALE,,ING-INF/02,09/F1,"Ingegneria Elettrica e dell'Informazione ""Maurizio Scarano""",2017,09 - Ingegneria industriale e dell'informazione
Associato,MIGLIORI Massimo,M,della CALABRIA,,ING-IND/27,09/D3,Ingegneria per l'Ambiente e il Territorio e Ingegneria Chimica,2017,09 - Ingegneria industriale e dell'informazione
Associato,MILANESE Daniel,M,Politecnico di TORINO,,ING-IND/22,09/D1,SCIENZA APPLICATA E TECNOLOGIA,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MILANESE Marco,M,SALENTO,,ING-IND/08,09/C1,Ingegneria dell'Innovazione,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MILANESIO Daniele,M,Politecnico di TORINO,,ING-INF/02,09/F1,ELETTRONICA E TELECOMUNICAZIONI,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MILANI Massimo,M,MODENA e REGGIO EMILIA,,ING-IND/08,09/C1,Scienze e metodi dell'ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MILANI Simone,M,PADOVA,,ING-INF/03,09/F2,INGEGNERIA DELL'INFORMAZIONE - DEI,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MILANO Michela,F,BOLOGNA,,ING-INF/05,09/H1,Informatica - Scienza e Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MILAZZO Adriano,M,FIRENZE,,ING-IND/10,09/C2,Ingegneria Industriale (DIEF),2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MILAZZO Alberto,M,PALERMO,,ING-IND/04,09/A1,"Ingegneria Civile, Ambientale, Aerospaziale, dei Materiali (DICAM)",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MILAZZO Maria Francesca,F,MESSINA,,ING-IND/25,09/D3,Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MILICCHIO Franco,M,ROMA TRE,,ING-INF/05,09/H1,Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),MILITANO Leonardo,M,Mediterranea di REGGIO CALABRIA,,ING-INF/03,09/F2,"INGEGNERIA DELL'INFORMAZIONE, DELLE INFRASTRUTTURE E DELL'ENERGIA SOSTENIBILE",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MILLO Federico,M,Politecnico di TORINO,,ING-IND/08,09/C1,ENERGIA,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MILONE Daniele,M,PALERMO,,ING-IND/11,09/C2,"Energia, Ingegneria dell'Informazione e Modelli Matematici (DEIM)",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MIMMO Nicola,M,BOLOGNA,,ING-INF/04,09/G1,"INGEGNERIA DELL'ENERGIA ELETTRICA E DELL'INFORMAZIONE ""GUGLIELMO MARCONI""",2017,09 - Ingegneria industriale e dell'informazione
Associato,MINAK Giangiacomo,M,BOLOGNA,,ING-IND/14,09/A3,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MINALE Mario,M,"CAMPANIA - ""L. VANVITELLI""",,ING-IND/24,09/D2,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE (DIII),2017,09 - Ingegneria industriale e dell'informazione
Associato,MINARDO Aldo,M,"CAMPANIA - ""L. VANVITELLI""",,ING-INF/01,09/E3,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE (DIII),2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MINCIARDI Riccardo,M,GENOVA,,ING-INF/04,09/G1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MINELLI Matteo,M,BOLOGNA,,ING-IND/24,09/D2,"INGEGNERIA CIVILE, CHIMICA, AMBIENTALE E DEI MATERIALI",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MINEO Liliana,F,PALERMO,,ING-IND/33,09/E2,"Energia, Ingegneria dell'Informazione e Modelli Matematici (DEIM)",2017,09 - Ingegneria industriale e dell'informazione
Associato,MINETOLA Paolo,M,Politecnico di TORINO,,ING-IND/16,09/B1,INGEGNERIA GESTIONALE E DELLA PRODUZIONE,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MINGOZZI Enzo,M,PISA,,ING-INF/05,09/H1,INGEGNERIA DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MINICHIELLO Francesco,M,Napoli Federico II,,ING-IND/11,09/C2,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MININNO Ernesto,M,Politecnico di BARI,,ING-IND/31,09/E1,DIPARTIMENTO DI INGEGNERIA ELETTRICA E DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MININNO Valeria,F,PISA,,ING-IND/35,09/B3,"INGEGNERIA DELL'ENERGIA, DEI SISTEMI, DEL TERRITORIO E DELLE COSTRUZIONI",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MINOLA Tommaso,M,BERGAMO,,ING-IND/35,09/B3,"Ingegneria gestionale, dell'informazione e della produzione",2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MINONI Umberto,M,BRESCIA,,ING-INF/07,09/E4,INGEGNERIA DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),MINUCCI Simone,M,TUSCIA,,ING-IND/31,09/E1,"ECONOMIA, INGEGNERIA, SOCIETÀ E IMPRESA",2017,09 - Ingegneria industriale e dell'informazione
Associato,MINUTILLO Mariagiovanna,F,"""Parthenope"" di NAPOLI",,ING-IND/09,09/C1,INGEGNERIA,2017,09 - Ingegneria industriale e dell'informazione
Associato,MIRABELLI Giovanni,M,della CALABRIA,,ING-IND/17,09/B2,"Ingegneria Meccanica, Energetica e Gestionale - DIMEG",2017,09 - Ingegneria industriale e dell'informazione
Associato,MIRAGLIOTTA Giovanni,M,Politecnico di MILANO,,ING-IND/17,09/B2,Ingegneria Gestionale,2017,09 - Ingegneria industriale e dell'informazione
Associato,MIRANDA Salvatore,M,SALERNO,,ING-IND/17,09/B2,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIRANDA Salvatore,M,Napoli Federico II,,ING-IND/01,09/A1,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIRONE Giuseppe,M,CATANIA,,ING-IND/14,09/A3,Ingegneria civile e architettura (DICAR),2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MISALE Mario,M,GENOVA,,ING-IND/10,09/C2,"Ingegneria meccanica,energetica,gestionale e dei trasporti (DIME)",2017,09 - Ingegneria industriale e dell'informazione
Straordinario tempo determinato,MISSIKOFF Michele,M,Univ. Telematica Internazionale UNINETTUNO,Ingegneria,ING-INF/05,09/H1,UNINETTUNO,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),MISTRETTA Maria Chiara,F,PALERMO,,ING-IND/22,09/D1,INGEGNERIA,2017,09 - Ingegneria industriale e dell'informazione
Associato,MISTRETTA Marina,F,Mediterranea di REGGIO CALABRIA,,ING-IND/11,09/C2,"Patrimonio, Architettura, Urbanistica",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MISUL Daniela Anna,F,Politecnico di TORINO,,ING-IND/08,09/C1,ENERGIA,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MITTICA Antonio,M,Politecnico di TORINO,,ING-IND/08,09/C1,ENERGIA,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MIZZARO Stefano,M,UDINE,,ING-INF/05,09/H1,"Scienze Matematiche, Informatiche e Fisiche",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MOCCIA Antonio,M,Napoli Federico II,,ING-IND/05,09/A1,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Associato,MOCENNI Chiara,F,SIENA,,ING-INF/04,09/G1,Ingegneria dellInformazione e Scienze Matematiche,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MODENINI Dario,M,BOLOGNA,,ING-IND/05,09/A1,INGEGNERIA INDUSTRIALE,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MODESTI Michele,M,PADOVA,,ING-IND/27,09/D3,INGEGNERIA INDUSTRIALE - DII,2017,09 - Ingegneria industriale e dell'informazione
Associato,MODOTTO Daniele,M,BRESCIA,,ING-INF/02,09/F1,INGEGNERIA DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato,MOGLIE Franco,M,Politecnica delle MARCHE,,ING-INF/02,09/F1,INGEGNERIA DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato,MOGLIE Matteo,M,"Univ. Telematica ""E-CAMPUS""",Ingegneria,ING-IND/10,09/C2,DIPARTIMENTO E-CAMPUS,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MOGNASCHI Maria Evelina,F,PAVIA,,ING-IND/31,09/E1,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MOIOLI Stefania,F,Politecnico di MILANO,,ING-IND/25,09/D3,"CHIMICA, MATERIALI E INGEGNERIA CHIMICA ""GIULIO NATTA""",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MOLFINO Paolo,M,GENOVA,,ING-IND/31,09/E1,"Ingegneria navale, elettrica, elettronica e delle telecomunicazioni (DITEN)",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MOLINARA Mario,M,CASSINO e LAZIO MERIDIONALE,,ING-INF/05,09/H1,"Ingegneria Elettrica e dell'Informazione ""Maurizio Scarano""",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MOLINARI Alberto,M,TRENTO,,ING-IND/21,09/A3,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Associato,MOLINARI Filippo,M,Politecnico di TORINO,,ING-INF/06,09/G2,ELETTRONICA E TELECOMUNICAZIONI,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MOLINARO Antonella,F,Mediterranea di REGGIO CALABRIA,,ING-INF/03,09/F2,"Ingegneria dell'Informazione, delle Infrastrutture e dell'Energia Sostenibile",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MOLINARO Cristian,M,della CALABRIA,,ING-INF/05,09/H1,"Ingegneria Informatica, Modellistica, Elettronica e Sistemistica - DIMES",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MOLINAROLI Luca,M,Politecnico di MILANO,,ING-IND/11,09/C2,Energia,2017,09 - Ingegneria industriale e dell'informazione
Associato,MOLLICA Francesco,M,FERRARA,,ING-IND/22,09/D1,Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MOMBELLI Davide,M,Politecnico di MILANO,,ING-IND/21,09/A3,MECCANICA,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MONACO Ernesto,M,Napoli Federico II,,ING-IND/04,09/A1,INGEGNERIA INDUSTRIALE,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONACO Salvatore,M,"ROMA ""La Sapienza""",,ING-INF/04,09/G1,"Ingegneria Informatica, Automatica e Gestionale Antonio Ruberti",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MONACO Vito,M,Scuola Superiore Sant'Anna,,ING-IND/34,09/G2,ISTITUTO DI BIOROBOTICA,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MONDIN Marina,F,Politecnico di TORINO,,ING-INF/03,09/F2,ELETTRONICA E TELECOMUNICAZIONI,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONELLI Bernardo Disma,M,PISA,,ING-IND/14,09/A3,INGEGNERIA CIVILE E INDUSTRIALE,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONETTA Tullio,M,Napoli Federico II,,ING-IND/21,09/A3,"Ingegneria Chimica, dei Materiali e della Produzione Industriale",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MONGELLI Antonio,M,SALENTO,,ING-INF/05,09/H1,Ingegneria dell'Innovazione,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONGIARDO Mauro,M,PERUGIA,,ING-INF/02,09/F1,INGEGNERIA,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MONGIELLO Marina,F,Politecnico di BARI,,ING-INF/05,09/H1,Dipartimento di Ingegneria Elettrica e dell'Informazione,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONNO Giuseppe,M,Politecnico di BARI,,ING-IND/15,09/A3,"Dipartimento di Meccanica, Matematica e Management",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONNO Michele,M,Politecnico di MILANO,,ING-IND/16,09/B1,Meccanica,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MONOPOLI Vito Giuseppe,M,Politecnico di BARI,,ING-IND/32,09/E2,DIPARTIMENTO DI INGEGNERIA ELETTRICA E DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONORCHIO Agostino,M,PISA,,ING-INF/02,09/F1,INGEGNERIA DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MONOSI Saveria,F,Politecnica delle MARCHE,,ING-IND/22,09/D1,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE ED URBANISTICA",2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MONTAGNA Francesca,F,Politecnico di TORINO,,ING-IND/16,09/B1,INGEGNERIA GESTIONALE E DELLA PRODUZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MONTAGNA Mario,M,PAVIA,,ING-IND/33,09/E2,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTAGNARO Fabio,M,Napoli Federico II,,ING-IND/25,09/D3,Scienze Chimiche,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTALI Marco,M,Libera Università di BOLZANO,Scienze e Tecnologie Informatiche,ING-INF/05,09/H1,FACOLTA' DI INGEGNERIA,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTANARI Giancarlo,M,BOLOGNA,,ING-IND/33,09/E2,"Ingegneria dell'Energia Elettrica e dell'Informazione ""Guglielmo Marconi""",2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MONTANARI Rebecca,F,BOLOGNA,,ING-INF/05,09/H1,Informatica - Scienza e Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTANARI Roberto,M,"ROMA ""Tor Vergata""",,ING-IND/21,09/A3,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTANARI Roberto,M,PARMA,,ING-IND/17,09/B2,Ingegneria e Architettura,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTANARO Laura,F,Politecnico di TORINO,,ING-IND/22,09/D1,SCIENZA APPLICATA E TECNOLOGIA,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTANINI Roberto,M,MESSINA,,ING-IND/12,09/E4,Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTANTE Giuseppina Maria Rosa,F,BOLOGNA,,ING-IND/25,09/D3,"Chimica Industriale ""Toso Montanari""",2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTELPARE Sergio,M,CHIETI-PESCARA,,ING-IND/11,09/C2,Ingegneria e geologia,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTENEGRO Gianluca,M,Politecnico di MILANO,,ING-IND/08,09/C1,Energia,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MONTERIU' Andrea,M,Politecnica delle MARCHE,,ING-INF/04,09/G1,INGEGNERIA DELL'INFORMAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MONTESPERELLI Giampiero,M,"ROMA ""Tor Vergata""",,ING-IND/22,09/D1,"Ingegneria dell'Impresa ""Mario Lucertini""",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTESSORO Pier Luca,M,UDINE,,ING-INF/05,09/H1,Politecnico di Ingegneria e Architettura,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MONTEVERDE Alessandro Hugo Antonio,M,Politecnico di TORINO,,ING-IND/25,09/D3,SCIENZA APPLICATA E TECNOLOGIA,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MONTI Alessio,M,UNICUSANO - Telematica Roma,Economia,ING-INF/02,09/F1,DIPARTIMENTO UNICUSANO,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MONTI Giuseppina,F,SALENTO,,ING-INF/02,09/F1,INGEGNERIA DELL'INNOVAZIONE,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MONTI Margherita,F,GENOVA,,ING-IND/14,09/A3,"Ingegneria meccanica,energetica,gestionale e dei trasporti (DIME)",2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTI-GUARNIERI Andrea Virgilio,M,Politecnico di MILANO,,ING-INF/03,09/F2,"Elettronica, Informazione e Bioingegneria",2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MONTICELLI Cecilia,F,FERRARA,,ING-IND/22,09/D1,Ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTISCI Augusto,M,CAGLIARI,,ING-IND/31,09/E1,Ingegneria Elettrica ed Elettronica,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTISCI Giorgio,M,CAGLIARI,,ING-INF/02,09/F1,Ingegneria Elettrica ed Elettronica,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),MONTORFANO Andrea,M,Politecnico di MILANO,,ING-IND/08,09/C1,ENERGIA,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTORSI Guido,M,Politecnico di TORINO,,ING-INF/03,09/F2,ELETTRONICA E TELECOMUNICAZIONI,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTORSI Luca,M,MODENA e REGGIO EMILIA,,ING-IND/09,09/C1,Scienze e metodi dell'ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTORSI Monia,F,MODENA e REGGIO EMILIA,,ING-IND/22,09/D1,Scienze e metodi dell'ingegneria,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONTRUCCHIO Bartolomeo,M,Politecnico di TORINO,,ING-INF/05,09/H1,AUTOMATICA E INFORMATICA,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MONTUSCHI Paolo,M,Politecnico di TORINO,,ING-INF/05,09/H1,AUTOMATICA E INFORMATICA,2017,09 - Ingegneria industriale e dell'informazione
Associato,MONZIO COMPAGNONI Christian,M,Politecnico di MILANO,,ING-INF/01,09/E3,"Elettronica, Informazione e Bioingegneria",2017,09 - Ingegneria industriale e dell'informazione
Associato,MOOS Sandro,M,Politecnico di TORINO,,ING-IND/15,09/A3,INGEGNERIA GESTIONALE E DELLA PRODUZIONE,2017,09 - Ingegneria industriale e dell'informazione
Associato,MORA Cristina,F,BOLOGNA,,ING-IND/17,09/B2,Ingegneria Industriale,2017,09 - Ingegneria industriale e dell'informazione
Ricercatore,MORABITO Andrea Francesco,M,Mediterranea di REGGIO CALABRIA,,ING-INF/02,09/F1,"Ingegneria dell'Informazione, delle Infrastrutture e dell'Energia Sostenibile",2017,09 - Ingegneria industriale e dell'informazione
Associato,MORABITO Anna Eva,F,SALENTO,,ING-IND/15,09/A3,Ingegneria dell'Innovazione,2017,09 - Ingegneria industriale e dell'informazione
Ordinario,MORABITO Francesco Carlo,M,Mediterranea di REGGIO CALABRIA,,ING-IND/31,09/E1,"Ingegneria Civile, dell'Energia, dell'Ambiente e dei Materiali",2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MORABITO Giacomo,M,CATANIA,,ING-INF/03,09/F2,Ingegneria Elettrica Elettronica e Informatica (Dieei),2017,09 - Ingegneria industriale e dell'informazione
Associato confermato,MORALE Massimo,M,PALERMO,,ING-IND/10,09/C2,"Energia, Ingegneria dell'Informazione e Modelli Matematici (DEIM)",2017,09 - Ingegneria industriale e dell'informazione
