,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
721,Ricercatore,CIRIZA Eleonora Beatriz,F,"ROMA ""Tor Vergata""",,MAT/03,01/A2,Matematica,2012,01 - Scienze matematiche e informatiche
722,Associato confermato,CIRMI Giuseppa Rita,F,CATANIA,,MAT/05,01/A3,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
723,Ricercatore,CISTERNINO Antonio,M,PISA,,INF/01,01/B1,INFORMATICA,2012,01 - Scienze matematiche e informatiche
724,Ordinario,CITRINI Claudio,M,Politecnico di MILANO,"Ingegneria Civile, Ambientale e Territoriale",MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
725,Ordinario,CITTI Giovanna,F,BOLOGNA,,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
726,Ricercatore,CIUCCI Davide Elio,M,MILANO-BICOCCA,,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2012,01 - Scienze matematiche e informatiche
727,Ricercatore,CIUFFOLETTI Augusto,M,PISA,,INF/01,01/B1,INFORMATICA,2012,01 - Scienze matematiche e informatiche
728,Ordinario,CLEMENTI Andrea,M,"ROMA ""Tor Vergata""",,INF/01,01/B1,"Ingegneria dell'Impresa ""Mario Lucertini""",2012,01 - Scienze matematiche e informatiche
729,Associato confermato,COCCO Nicoletta,F,"""Ca' Foscari"" VENEZIA",,INF/01,01/B1,"Scienze Ambientali, Informatica e Statistica",2012,01 - Scienze matematiche e informatiche
730,Ricercatore,COCLITE Giuseppe Maria,M,BARI,,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
731,Ordinario,COCLITE Mario,M,BARI,,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
732,Associato confermato,CODECA' Paolo,M,FERRARA,,MAT/05,01/A3,Matematica e informatica,2012,01 - Scienze matematiche e informatiche
733,Associato confermato,CODEGONE Marco,M,Politecnico di TORINO,,MAT/05,01/A3,SCIENZE MATEMATICHE Giuseppe Luigi Lagrange,2012,01 - Scienze matematiche e informatiche
734,Ricercatore non confermato,CODETTA RAITERI Daniele,M,PIEMONTE ORIENTALE,,INF/01,01/B1,Scienze e Innovazione Tecnologica (DISIT),2012,01 - Scienze matematiche e informatiche
735,Ordinario,COEN Salvatore,M,BOLOGNA,,MAT/03,01/A2,Matematica,2012,01 - Scienze matematiche e informatiche
736,Ricercatore non confermato,COLAO Vittorio,M,della CALABRIA,,MAT/05,01/A3,Matematica e Informatica - DeMaCS,2012,01 - Scienze matematiche e informatiche
737,Associato confermato,COLAPS Gennaro,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/03,01/A2,Non disponibile,2012,01 - Scienze matematiche e informatiche
738,Associato confermato,COLESANTI Andrea,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
739,Ordinario,COLETTI Giulianella,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,MAT/06,01/A3,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
740,Ordinario,COLLI Pierluigi,M,PAVIA,,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
741,Ordinario,COLLI FRANZONE Piero,M,PAVIA,,MAT/08,01/A5,MATEMATICA,2012,01 - Scienze matematiche e informatiche
742,Ricercatore,COLLINI Tiziana,F,Politecnico di MILANO,"Ingegneria Civile, Ambientale e Territoriale",MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
743,Ordinario,COLLINO Alberto,M,TORINO,,MAT/03,01/A2,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
744,Ordinario,COLOMBINI Ferruccio,M,PISA,,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
745,Associato confermato,COLOMBO Elisabetta,F,MILANO,,MAT/03,01/A2,Matematica 'Federigo Enriques',2012,01 - Scienze matematiche e informatiche
746,Associato confermato,COLOMBO Fabrizio,M,Politecnico di MILANO,Ingegneria Industriale,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
747,Ordinario,COLOMBO Giovanni,M,PADOVA,,MAT/05,01/A3,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
748,Ordinario,COLOMBO Rinaldo Mario,M,BRESCIA,,MAT/05,01/A3,INGEGNERIA DELL'INFORMAZIONE,2012,01 - Scienze matematiche e informatiche
749,Ordinario,COLORNI VITALE Alberto,M,Politecnico di MILANO,Ingegneria dell'Informazione,MAT/09,01/A6,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2012,01 - Scienze matematiche e informatiche
750,Associato confermato,COLPI Riccardo,M,PADOVA,,MAT/02,01/A2,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
751,Ricercatore a t.d. (art.1 comma 14 L. 230/05),COLUCCI Simona,F,TUSCIA,,INF/01,01/B1,"SCIENZE UMANISTICHE, DELLA COMUNICAZIONE E DEL TURISMO",2012,01 - Scienze matematiche e informatiche
752,Ordinario,COLZANI Leonardo,M,MILANO-BICOCCA,,MAT/05,01/A3,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
753,Ordinario,COMBI Carlo,M,VERONA,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
754,Associato confermato,COMINI Marco,M,UDINE,,INF/01,01/B1,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
755,Associato confermato,COMPARINI Elena,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/07,01/A4,MATEMATICA,2012,01 - Scienze matematiche e informatiche
756,Ordinario,CONCA Aldo,M,GENOVA,,MAT/02,01/A2,Matematica (DIMA),2012,01 - Scienze matematiche e informatiche
757,Associato confermato,CONFORTI Domenico,M,della CALABRIA,,MAT/09,01/A6,"Ingegneria Meccanica, Energetica e Gestionale - DIMEG",2012,01 - Scienze matematiche e informatiche
758,Ordinario,CONFORTI Michelangelo,M,PADOVA,,MAT/09,01/A6,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
759,Ricercatore,CONFORTO Fiammetta,F,MESSINA,,MAT/07,01/A4,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
760,Ricercatore,CONFORTOLA Fulvia,F,Politecnico di MILANO,Ingegneria dei Sistemi,MAT/06,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
761,Ricercatore,CONSERVA Vincenzo,M,SALENTO,,MAT/05,01/A3,Matematica e Fisica Ennio De Giorgi,2012,01 - Scienze matematiche e informatiche
762,Ordinario,CONSOLE Luca,M,TORINO,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
763,Ricercatore,CONSOLE Sergio,M,TORINO,,MAT/03,01/A2,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
764,Ricercatore non confermato,CONSOLO Giancarlo,M,MESSINA,,MAT/07,01/A4,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
765,Ricercatore,CONTE Dajana,F,SALERNO,Scienze Matematiche Fisiche e Naturali,MAT/08,01/A5,MATEMATICA/DIPMAT,2012,01 - Scienze matematiche e informatiche
766,Associato confermato,CONTESSA Maria,F,PALERMO,Scienze Matematiche Fisiche e Naturali,MAT/02,01/A2,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
767,Associato confermato,CONTI Costanza,F,FIRENZE,Ingegneria,MAT/08,01/A5,ENERGETICA,2012,01 - Scienze matematiche e informatiche
768,Ricercatore,CONTI Diego,M,MILANO-BICOCCA,,MAT/03,01/A2,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
769,Associato confermato,CONTI Giuseppe,M,FIRENZE,Architettura,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
770,Ricercatore non confermato,CONTI Mauro,M,PADOVA,,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
771,Associato non confermato,CONTI Monica,F,Politecnico di MILANO,Ingegneria Edile-Architettura,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
772,Ricercatore non confermato,CONTI Roberto,M,"ROMA ""La Sapienza""",Ingegneria Civile e Industriale,MAT/05,01/A3,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2012,01 - Scienze matematiche e informatiche
773,Straordinario,CONTUCCI Pierluigi,M,BOLOGNA,,MAT/07,01/A4,Matematica,2012,01 - Scienze matematiche e informatiche
774,Ordinario,COPPO Mario,M,TORINO,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
775,Associato confermato,COPPOLA Paolo,M,UDINE,,INF/01,01/B1,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
776,Ricercatore,CORAZZA Anna,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,SCIENZE FISICHE,2012,01 - Scienze matematiche e informatiche
777,Ordinario,CORBO ESPOSITO Antonio,M,CASSINO e LAZIO MERIDIONALE,,MAT/05,01/A3,"Ingegneria Elettrica e dell'Informazione ""Maurizio Scarano""",2012,01 - Scienze matematiche e informatiche
778,Ricercatore a t.d. (art.1 comma 14 L. 230/05),CORDARO Giuseppe,M,UKE - Università Kore di ENNA,,MAT/05,01/A3,"INGEGNERIA, ARCHITETTURA E SCIENZE MOTORIE",2012,01 - Scienze matematiche e informatiche
779,Ricercatore non confermato,CORDASCO Gennaro,M,"CAMPANIA - ""L. VANVITELLI""",,INF/01,01/B1,PSICOLOGIA,2012,01 - Scienze matematiche e informatiche
780,Associato non confermato,CORDERO Elena,F,TORINO,,MAT/05,01/A3,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
781,Ricercatore non confermato,CORDERO Francesca,F,TORINO,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
782,Ricercatore,CORDONE Roberto,M,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2012,01 - Scienze matematiche e informatiche
783,Ricercatore,CORIASCO Sandro,M,TORINO,,MAT/05,01/A3,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
784,Associato confermato,CORLI Andrea,M,FERRARA,,MAT/05,01/A3,Matematica e informatica,2012,01 - Scienze matematiche e informatiche
785,Ordinario,CORNALBA Maurizio,M,PAVIA,,MAT/02,01/A2,MATEMATICA,2012,01 - Scienze matematiche e informatiche
786,Straordinario,CORRADINI Andrea,M,PISA,,INF/01,01/B1,INFORMATICA,2012,01 - Scienze matematiche e informatiche
787,Ordinario,CORRADINI Flavio,M,CAMERINO,,INF/01,01/B1,SCUOLA DI SCIENZE E TECNOLOGIE,2012,01 - Scienze matematiche e informatiche
788,Associato confermato,CORTELLESSA Vittorio,M,L'AQUILA,,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,2012,01 - Scienze matematiche e informatiche
789,Ordinario,CORTESI Agostino,M,"""Ca' Foscari"" VENEZIA",,INF/01,01/B1,"Scienze Ambientali, Informatica e Statistica",2012,01 - Scienze matematiche e informatiche
790,Ordinario,CORVAJA Pietro,M,UDINE,,MAT/03,01/A2,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
791,Associato confermato,COSCIA Alessandra,F,PARMA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
792,Associato confermato,COSCIA Vincenzo,M,FERRARA,,MAT/07,01/A4,Matematica e informatica,2012,01 - Scienze matematiche e informatiche
793,Ricercatore,COSIMI Giancarlo,M,CAMERINO,,MAT/07,01/A4,SCUOLA DI SCIENZE E TECNOLOGIE,2012,01 - Scienze matematiche e informatiche
794,Ordinario,COSSIDENTE Antonio,M,BASILICATA,,MAT/03,01/A2,"Matematica, Informatica ed Economia",2012,01 - Scienze matematiche e informatiche
795,Ordinario,COSTABILE Francesco Aldo,M,della CALABRIA,,MAT/08,01/A5,Matematica e Informatica - DeMaCS,2012,01 - Scienze matematiche e informatiche
796,Ordinario,COSTABILE Maria,F,BARI,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
797,Ordinario,COSTAGLIOLA Gennaro,M,SALERNO,Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,INFORMATICA/DI,2012,01 - Scienze matematiche e informatiche
798,Ricercatore,COSTANTINI Camillo,M,TORINO,,MAT/05,01/A3,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
799,Associato confermato,COSTANTINI Mauro,M,PADOVA,,MAT/02,01/A2,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
800,Ordinario,COSTANTINI Paolo,M,SIENA,,MAT/08,01/A5,Ingegneria dellInformazione e Scienze Matematiche,2012,01 - Scienze matematiche e informatiche
801,Ordinario,COSTANTINI Stefania,F,L'AQUILA,,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,2012,01 - Scienze matematiche e informatiche
802,Ordinario,COTI ZELATI Vittorio,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
803,Ricercatore,COTRONEI Mariantonia,F,Mediterranea di REGGIO CALABRIA,,MAT/08,01/A5,"Ingegneria dell'Informazione, delle Infrastrutture e dell'Energia Sostenibile",2012,01 - Scienze matematiche e informatiche
804,Ricercatore,COVINO Emanuele,M,BARI,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
805,Ricercatore,CRAFA Silvia,F,PADOVA,,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
806,Associato confermato,CRASTA Graziano,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
807,Ricercatore,CRAVERO Isabella,F,TORINO,,MAT/08,01/A5,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
808,Ricercatore,CREMONINI Marco,M,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2012,01 - Scienze matematiche e informatiche
809,Ordinario,CRESCENZI Pierluigi,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,SISTEMI E INFORMATICA,2012,01 - Scienze matematiche e informatiche
810,Ricercatore non confermato,CRETAROLA Alessandra,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,MAT/06,01/A3,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
811,Ricercatore,CRIMALDI Irene,F,Scuola IMT Alti Studi LUCCA,Altre Strutture,MAT/06,01/A3,ECONOMICS AND INSTITUTIONAL CHANGE,2012,01 - Scienze matematiche e informatiche
812,Ricercatore,CRIPPA Gianluca,M,PARMA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
813,Associato confermato,CRISCUOLO Giuliana,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/08,01/A5,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
814,Ricercatore non confermato,CRISMALE Vitonofrio,M,BARI,,MAT/06,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
815,Ricercatore non confermato,CRISPO Francesca,F,"CAMPANIA - ""L. VANVITELLI""",,MAT/07,01/A4,MATEMATICA E FISICA (DMF),2012,01 - Scienze matematiche e informatiche
816,Ricercatore a t.d. (art.1 comma 14 L. 230/05),CRISTADORO Giampaolo Antonio,M,BOLOGNA,,MAT/07,,MATEMATICA,2012,01 - Scienze matematiche e informatiche
817,Ricercatore,CRISTANI Marco,M,VERONA,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
818,Ricercatore,CRISTANI Matteo,M,VERONA,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
819,Ricercatore,CRISTOFORI Paola,F,MODENA e REGGIO EMILIA,,MAT/03,01/A2,"Scienze fisiche, informatiche e matematiche",2012,01 - Scienze matematiche e informatiche
820,Ricercatore,CROCIANI Carla,F,SIENA,,MAT/04,01/A1,Ingegneria dellInformazione e Scienze Matematiche,2012,01 - Scienze matematiche e informatiche
821,Associato confermato,CRUPI Marilena,F,MESSINA,,MAT/02,01/A2,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
822,Ordinario,CUBIOTTI Paolo,M,MESSINA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
823,Ricercatore,CUCCAGNA Scipio,M,TRIESTE,,MAT/05,01/A3,Matematica e Geoscienze,2012,01 - Scienze matematiche e informatiche
824,Ricercatore,CUCCU Fabrizio,M,CAGLIARI,,MAT/05,01/A3,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
825,Associato confermato,CUFARO PETRONI Nicola,M,BARI,,MAT/06,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
826,Ricercatore,CULMONE Rosario,M,CAMERINO,,INF/01,01/B1,SCUOLA DI SCIENZE E TECNOLOGIE,2012,01 - Scienze matematiche e informatiche
827,Associato confermato,CUMINO Caterina,F,Politecnico di TORINO,,MAT/03,01/A2,SCIENZE MATEMATICHE Giuseppe Luigi Lagrange,2012,01 - Scienze matematiche e informatiche
828,Ricercatore,CUOMO Salvatore,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/08,01/A5,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
829,Associato confermato,CUPINI Giovanni,M,BOLOGNA,,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
830,Straordinario,CURRO' Carmela,F,MESSINA,,MAT/07,01/A4,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
831,Ordinario,CUTELLO Vincenzo,M,CATANIA,,INF/01,01/B1,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
832,Ricercatore,CUTOLO Giovanni,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/02,01/A2,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
833,Ricercatore,CUTRI' Alessandra,F,"ROMA ""Tor Vergata""",,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
834,Ricercatore,CUTUGNO Francesco,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,SCIENZE FISICHE,2012,01 - Scienze matematiche e informatiche
835,Ordinario,D'ACUNTO Berardino,M,Napoli Federico II,Ingegneria,MAT/07,01/A4,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
836,Ordinario,D'AGNOLO Andrea,M,PADOVA,,MAT/05,01/A3,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
837,Associato confermato,D'AGOSTINO Giovanna,F,UDINE,,MAT/01,01/A1,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
838,Ricercatore a t.d. (art.1 comma 14 L. 230/05),D'AGUI' Giuseppina,F,MESSINA,,MAT/05,01/A3,INGEGNERIA,2012,01 - Scienze matematiche e informatiche
839,Ricercatore,D'ALESSANDRO Flavio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,MATEMATICA,2012,01 - Scienze matematiche e informatiche
840,Associato confermato,D'ALESSIO Alessandra,F,Napoli Federico II,Ingegneria,MAT/08,01/A5,INFORMATICA E SISTEMISTICA,2012,01 - Scienze matematiche e informatiche
841,Ricercatore,D'AMBROSIO Donato,M,della CALABRIA,,INF/01,01/B1,Matematica e Informatica - DeMaCS,2012,01 - Scienze matematiche e informatiche
842,Ricercatore,D'AMBROSIO Lorenzo,M,BARI,,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
843,Associato confermato,D'AMORE Luisa,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/08,01/A5,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
844,Ordinario,D'ANCONA Piero Antonio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
845,Associato confermato,D'ANDREA Alessandro,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/02,01/A2,MATEMATICA,2012,01 - Scienze matematiche e informatiche
846,Ricercatore non confermato,D'ANDREA Francesco,M,Napoli Federico II,Ingegneria,MAT/03,01/A2,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
847,Ricercatore,D'ANGELO Gabriele,M,BOLOGNA,,INF/01,01/B1,Informatica - Scienza e Ingegneria,2012,01 - Scienze matematiche e informatiche
848,Ricercatore,D'ANIELLO Alma,F,Napoli Federico II,Ingegneria,MAT/02,01/A2,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
849,Associato confermato,D'ANIELLO Emma,F,"CAMPANIA - ""L. VANVITELLI""",,MAT/05,01/A3,MATEMATICA E FISICA (DMF),2012,01 - Scienze matematiche e informatiche
850,Associato confermato,D'ANNA Marco,M,CATANIA,,MAT/02,01/A2,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
851,Ordinario,D'ANTONA Ottavio,M,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2012,01 - Scienze matematiche e informatiche
852,Straordinario,D'APICE Ciro,M,SALERNO,Ingegneria,MAT/05,01/A3,INGEGNERIA ELETTRONICA E INGEGNERIA INFORMATICA/DIEII,2012,01 - Scienze matematiche e informatiche
853,Ricercatore,D'APRILE Teresa Carmen,F,"ROMA ""Tor Vergata""",,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
854,Associato confermato,D'AQUINO Paola,F,"CAMPANIA - ""L. VANVITELLI""",,MAT/01,01/A1,MATEMATICA E FISICA (DMF),2012,01 - Scienze matematiche e informatiche
855,Ricercatore,D'ARCO Paolo,M,SALERNO,Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,INFORMATICA/DI,2012,01 - Scienze matematiche e informatiche
856,Ricercatore a t.d. (art.1 comma 14 L. 230/05),D'ARIANO Andrea,M,ROMA TRE,,MAT/09,01/A6,INGEGNERIA,2012,01 - Scienze matematiche e informatiche
857,Ricercatore,D'ASERO Salvatore,M,CATANIA,,MAT/05,01/A3,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
858,Associato confermato,D'ATRI Gianfranco,M,della CALABRIA,,INF/01,01/B1,Matematica e Informatica - DeMaCS,2012,01 - Scienze matematiche e informatiche
859,Ricercatore,D'AURIA Nunzia Antonietta,F,Napoli Federico II,Ingegneria,MAT/05,01/A3,Non disponibile,2012,01 - Scienze matematiche e informatiche
860,Ricercatore,D'AVENIA Pietro,M,Politecnico di BARI,,MAT/05,01/A3,"Dipartimento di Meccanica, Matematica e Management",2012,01 - Scienze matematiche e informatiche
861,Ricercatore,D'ONOFRIO Luigi,M,"""Parthenope"" di NAPOLI",Economia,MAT/05,01/A3,STATISTICA E MATEMATICA PER LA RICERCA ECONOMICA,2012,01 - Scienze matematiche e informatiche
862,Ricercatore non confermato,D'OVIDIO Mirko,M,"ROMA ""La Sapienza""",Ingegneria Civile e Industriale,MAT/06,01/A3,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2012,01 - Scienze matematiche e informatiche
863,Ricercatore,DA LIO Francesca,F,PADOVA,,MAT/05,01/A3,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
864,Associato confermato,DABROWSKI Ludwik,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,MAT/07,01/A4,AREA MATEMATICA,2012,01 - Scienze matematiche e informatiche
865,Ordinario,DAGNINO Catterina,F,TORINO,,MAT/08,01/A5,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
866,Ordinario,DAI PRA Paolo,M,PADOVA,,MAT/06,01/A3,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2012,01 - Scienze matematiche e informatiche
867,Associato confermato,DAL FABBRO Florangela,F,Politecnico di MILANO,Ingegneria dell'Informazione,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
868,Ricercatore,DAL LAGO Ugo,M,BOLOGNA,,INF/01,01/B1,Informatica - Scienza e Ingegneria,2012,01 - Scienze matematiche e informatiche
869,Ordinario,DAL MASO Gianni,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,MAT/05,01/A3,AREA MATEMATICA,2012,01 - Scienze matematiche e informatiche
870,Ricercatore,DAL PALU' Alessandro,M,PARMA,,INF/01,01/B1,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
871,Ricercatore non confermato,DALBONO Francesca,F,PALERMO,Architettura,MAT/05,01/A3,MATEMATICA E INFORMATICA,2012,01 - Scienze matematiche e informatiche
872,Associato confermato,DALL'AGLIO Andrea,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
873,Associato confermato,DALLA VOLTA Francesca,F,MILANO-BICOCCA,,MAT/02,01/A2,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
874,Associato confermato,DAMASCELLI Lucio,M,"ROMA ""Tor Vergata""",,MAT/05,01/A3,Matematica,2012,01 - Scienze matematiche e informatiche
875,Ricercatore,DAMBROSIO Walter,M,TORINO,,MAT/05,01/A3,Matematica Giuseppe Peano,2012,01 - Scienze matematiche e informatiche
876,Ordinario,DAMIANI Ernesto,M,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2012,01 - Scienze matematiche e informatiche
877,Associato confermato,DAMIANI Ferruccio,M,TORINO,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
878,Ricercatore,DAMIANI Ilaria,F,"ROMA ""Tor Vergata""",,MAT/02,01/A2,Matematica,2012,01 - Scienze matematiche e informatiche
879,Ricercatore,DAMIANO Rossana,F,TORINO,,INF/01,01/B1,Informatica,2012,01 - Scienze matematiche e informatiche
880,Associato confermato,DANELUTTO Marco,M,PISA,,INF/01,01/B1,INFORMATICA,2012,01 - Scienze matematiche e informatiche
881,Associato confermato,DANIELE Patrizia,F,CATANIA,,MAT/09,01/A6,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
882,Ricercatore non confermato,DAPPIAGGI Claudio,M,PAVIA,,MAT/07,01/A4,FISICA,2012,01 - Scienze matematiche e informatiche
883,Ricercatore,DAPUETO Carlo Eugenio,M,GENOVA,,MAT/04,01/A1,Matematica (DIMA),2012,01 - Scienze matematiche e informatiche
884,Ricercatore,DARDANO Ulderico,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/02,01/A2,MATEMATICA E APPLICAZIONI,2012,01 - Scienze matematiche e informatiche
885,Ricercatore,DATTOLO Antonina,F,UDINE,,INF/01,01/B1,Matematica e Informatica,2012,01 - Scienze matematiche e informatiche
886,Ricercatore,DAVINI Andrea,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA,2012,01 - Scienze matematiche e informatiche
887,Associato confermato,DAVOLI Renzo,M,BOLOGNA,,INF/01,01/B1,Informatica - Scienza e Ingegneria,2012,01 - Scienze matematiche e informatiche
