Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DEGIOVANNI Lucia,F,BERGAMO,,L-FIL-LET/04,10/D3,"LETTERE, FILOSOFIA, COMUNICAZIONE",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DEGL'INNOCENTI Antonella,F,TRENTO,,L-FIL-LET/08,10/E1,Lettere e Filosofia,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DEGL'INNOCENTI Luca,M,FIRENZE,,L-FIL-LET/10,10/F1,LETTERE E FILOSOFIA (DILEF),2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEGLI ESPOSTI Paola,F,PADOVA,,L-ART/05,10/C1,STUDI LINGUISTICI E LETTERARI (DISLL),2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DEGRASSI Massimo,M,TRIESTE,,L-ART/03,10/B1,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DEIDIER Roberto,M,PALERMO,,L-FIL-LET/10,10/F1,"Scienze Psicologiche, Pedagogiche, dell'Esercizio Fisico e della Formazione",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL BARRIO DE LA ROSA Florencio,M,"""Ca' Foscari"" VENEZIA",,L-LIN/07,10/I1,Studi Linguistici e Culturali Comparati,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DEL BELLO Davide,M,BERGAMO,,L-LIN/10,10/L1,"Lingue, letterature e culture straniere",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DEL BEN Andrea,M,UDINE,,L-FIL-LET/10,10/F1,"Lingue e Letterature, Comunicazione, Formazione e Società",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL BENE Marco,M,"ROMA ""La Sapienza""",,L-OR/23,10/N3,Istituto italiano di Studi orientali - ISO,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL CORSO Lucio,M,CASSINO e LAZIO MERIDIONALE,,L-ANT/05,10/D4,"Scienze Umane, Sociali e della Salute",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL GATTO Antonella,F,CHIETI-PESCARA,,L-FIL-LET/10,10/F1,"Lingue, letterature e culture moderne",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DEL GIOVANE Barbara,F,FIRENZE,,L-FIL-LET/04,10/D3,LETTERE E FILOSOFIA (DILEF),2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DEL LUNGO Andrea,M,"ROMA ""La Sapienza""",,L-LIN/03,10/H1,"Studi europei, americani e interculturali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DEL MASCHIO Nicola Alessandro,M,S. Raffaele MILANO,Psicologia,L-LIN/01,10/G1,FACOLTA' DI PSICOLOGIA,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL MASTRO Gianluca,M,"CAMPANIA - ""L. VANVITELLI""",,L-ANT/05,10/D4,LETTERE E BENI CULTURALI (DiLBEC),2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DEL PUENTE Patrizia,F,BASILICATA,,L-LIN/01,10/G1,Scienze,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL PUPPO Alessandro,M,UDINE,,L-ART/03,10/B1,Studi Umanistici e del Patrimonio Culturale,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DEL RIO ZAMUDIO Maria Sagrario,F,UDINE,,L-LIN/07,10/I1,"Lingue e Letterature, Comunicazione, Formazione e Società",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL TEDESCO Enza,F,TRIESTE,,L-FIL-LET/11,10/F2,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL VAIS Carla,F,CAGLIARI,,L-OR/06,10/N1,"Lettere, Lingue e Beni Culturali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEL VILLANO Bianca,F,"""L'Orientale"" di NAPOLI",,L-LIN/12,10/L1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DEL ZOPPO Paola,F,TUSCIA,,L-LIN/13,10/M1,"STUDI LINGUISTICO-LETTERARI, STORICO-FILOSOFICI E GIURIDICI",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DELFINO Antonio,M,PAVIA,,L-ART/07,10/C1,MUSICOLOGIA E BENI CULTURALI,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DELFITTO Denis,M,VERONA,,L-LIN/01,10/G1,Culture e Civiltà,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DELL'ACQUA Francesca,F,SALERNO,,L-ART/01,10/B1,Scienze del Patrimonio Culturale,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DELL'AGLIO Monica,F,BASILICATA,,L-LIN/01,10/G1,"Culture Europee e del Mediterraneo: Architettura, Ambiente, Patrimoni Culturali (DICEM)",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DELL'ANNA Maria Vittoria,F,SALENTO,,L-FIL-LET/12,10/F3,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DELL'AQUILA Giulia,F,BARI,,L-FIL-LET/10,10/F1,'Lettere Lingue Arti' Italianistica e Culture Comparate,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DELL'ASTA Adriano,M,Cattolica del Sacro Cuore,Sc. Linguistiche e Letterature Straniere,L-LIN/21,10/M2,SCIENZE LINGUISTICHE E LETTERATURE STRANIERE,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DELL'AVERSANO Carmen,F,PISA,,L-LIN/10,10/L1,"FILOLOGIA, LETTERATURA E LINGUISTICA",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DELLA CORTE Federico,M,"Univ. Telematica ""E-CAMPUS""",Lettere e Filosofia,L-FIL-LET/13,10/F3,DIPARTIMENTO E-CAMPUS,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DELLA PUTTA Paolo Antonio,M,TORINO,,L-LIN/02,10/G1,STUDI UMANISTICI,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DELLA SETA Fabrizio Emanuele,M,PAVIA,,L-ART/07,10/C1,MUSICOLOGIA E BENI CULTURALI,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DELLA VALLE Mauro,M,MILANO,,L-ART/01,10/B1,Beni culturali e ambientali,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DELLA VALLE Paola,F,TORINO,,L-LIN/10,10/L1,LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DELLAROSA Franca,F,BARI,,L-LIN/10,10/L1,'Lettere Lingue Arti' Italianistica e Culture Comparate,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DELLE DONNE Fulvio,M,BASILICATA,,L-FIL-LET/08,10/E1,Scienze Umane,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DELLE DONNE Matteo,M,"""L'Orientale"" di NAPOLI",,L-ANT/01,10/A1,"ASIA, AFRICA E MEDITERRANEO",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DELLE DONNE Saulo Maurilio,M,SALENTO,,L-FIL-LET/02,10/D2,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DELLI CASTELLI Barbara,F,CHIETI-PESCARA,,L-LIN/14,10/M1,"Lingue, letterature e culture moderne",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DELORENZI Paolo,M,"""Ca' Foscari"" VENEZIA",,L-ART/04,10/B1,STUDI UMANISTICI,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DELVIGO Maria Luisa,F,UDINE,,L-FIL-LET/04,10/D3,Studi Umanistici e del Patrimonio Culturale,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEMARCHI Beatrice,F,TORINO,,L-ANT/10,10/A1,Scienze della vita e biologia dei sistemi,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEMATA Massimiliano,M,TORINO,,L-LIN/12,10/L1,"Culture, politica e società",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEMATTE' Claudia,F,TRENTO,,L-LIN/07,10/I1,Lettere e Filosofia,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DENARO Roberta,F,"""L'Orientale"" di NAPOLI",,L-OR/12,10/N1,"ASIA, AFRICA E MEDITERRANEO",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DENTI Olga,F,CAGLIARI,,L-LIN/12,10/L1,"Lettere, Lingue e Beni Culturali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DEOTTO Patrizia,F,TRIESTE,,L-LIN/21,10/M2,"Scienze Giuridiche, del Linguaggio, dell`Interpretazione e della Traduzione",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEPALMAS Anna,F,SASSARI,,L-ANT/01,10/A1,Scienze Umanistiche e Sociali,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DERIU Fabrizio,M,TERAMO,,L-ART/05,10/C1,FACOLTA' DI SCIENZE DELLA COMUNICAZIONE,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DEROSA Luisa Maria Sterpeta,F,FOGGIA,,L-ART/01,10/B1,"STUDI UMANISTICI. LETTERE, BENI CULTURALI, SCIENZE DELLA FORMAZIONE",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DESOUTTER Cecile Marie,F,BERGAMO,,L-LIN/04,10/H1,"Lingue, letterature e culture straniere",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DESSI' Paola,F,PADOVA,,L-ART/07,10/C1,"BENI CULTURALI: ARCHEOLOGIA, STORIA DELL'ARTE, DEL CINEMA E DELLA MUSICA (DBC)",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DESTEFANIS Eleonora,F,PIEMONTE ORIENTALE,,L-ANT/08,10/A1,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DETTORI Emanuele,M,"ROMA ""Tor Vergata""",,L-FIL-LET/02,10/D2,"Studi letterari, filosofici e di Storia dell'arte",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEVECCHI Elena,F,TORINO,,L-OR/01,10/N1,Studi storici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEVILLA Lorenzo,M,SASSARI,,L-LIN/04,10/H1,Scienze Umanistiche e Sociali,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DEVINCENZO Giovanna,F,BARI,,L-LIN/04,10/H1,'Lettere Lingue Arti' Italianistica e Culture Comparate,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI BELLA Arianna,F,PALERMO,,L-LIN/13,10/M1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI BENEDETTO Almerinda,F,"CAMPANIA - ""L. VANVITELLI""",,L-ART/03,10/B1,LETTERE E BENI CULTURALI (DiLBEC),2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI BENEDETTO Angela,F,FOGGIA,,L-LIN/03,10/H1,"STUDI UMANISTICI. LETTERE, BENI CULTURALI, SCIENZE DELLA FORMAZIONE",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI BERNARDI Vito,M,"ROMA ""La Sapienza""",,L-ART/05,10/C1,Storia Antropologia Religioni Arte Spettacolo,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI BLASIO Francesca,F,TRENTO,,L-LIN/10,10/L1,Lettere e Filosofia,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DI BRANCO Marco,M,"ROMA ""La Sapienza""",,L-OR/10,10/N1,STORIA ANTROPOLOGIA RELIGIONI ARTE SPETTACOLO,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI BUONO Maria Pia,F,"""L'Orientale"" di NAPOLI",,L-LIN/02,10/G1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI CESARE Michelina,F,"ROMA ""La Sapienza""",,L-OR/11,10/N1,Scienze dell'antichità,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DI CESARE Riccardo,M,FOGGIA,,L-ANT/07,10/A1,"STUDI UMANISTICI. LETTERE, BENI CULTURALI, SCIENZE DELLA FORMAZIONE",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI CHIARA Francesco,M,"Univ. Telematica ""E-CAMPUS""",Lettere e Filosofia,L-ART/06,10/C1,DIPARTIMENTO E-CAMPUS,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI CLEMENTE Valeria,F,CATANIA,,L-FIL-LET/15,10/M1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DI DOMENICO Elisa,F,Stranieri di PERUGIA,,L-LIN/01,10/G1,Scienze Umane e Sociali,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI DONATO Mauro,M,"ROMA ""La Sapienza""",,L-ART/06,10/C1,Storia Antropologia Religioni Arte Spettacolo,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI FABIO Clario,M,GENOVA,,L-ART/01,10/B1,"Italianistica, romanistica,antichistica,arti e spettacolo (DIRAAS)",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI FERRANTE Laura,F,"ROMA ""La Sapienza""",,L-LIN/12,10/L1,COMUNICAZIONE E RICERCA SOCIALE,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI FILIPPO Marina,F,"""L'Orientale"" di NAPOLI",,L-LIN/21,10/M2,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI GESU' Floriana,F,PALERMO,,L-LIN/07,10/I1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI GESU' Matteo,M,PALERMO,,L-FIL-LET/10,10/F1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DI GIOVANNA Maria,F,PALERMO,,L-FIL-LET/10,10/F1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI GIOVANNI Elena,F,MACERATA,,L-LIN/12,10/L1,"Studi umanistici - lingue, mediazione, storia, lettere, filosofia",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI GIOVINE Carlo Vittorio,M,BASILICATA,,L-FIL-LET/04,10/D3,Scienze Umane,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI GIOVINE Paolo,M,"ROMA ""La Sapienza""",,L-LIN/01,10/G1,Lettere e Culture Moderne,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DI LEGAMI Flora,F,PALERMO,,L-FIL-LET/10,10/F1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI LEO Donata,F,"""L'Orientale"" di NAPOLI",,L-LIN/21,10/M2,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI LERNIA Savino,M,"ROMA ""La Sapienza""",,L-ANT/01,10/A1,Scienze dell'antichità,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DI LIDDO Isabella,F,BARI,,L-ART/02,10/B1,RICERCA E INNOVAZIONE UMANISTICA,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI LORETO Sonia,F,TORINO,,L-LIN/11,10/L1,Lingue e letterature straniere e culture moderne,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI LUCA Paolo,M,Napoli Federico II,,L-FIL-LET/09,10/E1,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI MAIO Alessandra,F,PALERMO,,L-LIN/10,10/L1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DI MARCO Michele,M,ROMA TRE,,L-FIL-LET/08,10/E1,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DI MARIA Giorgio,M,PALERMO,,L-FIL-LET/05,10/D4,Culture e società,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI MARTINO Emilia,F,Suor Orsola Benincasa - NAPOLI,,L-LIN/12,10/L1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DI MARTINO Virginia,F,Napoli Federico II,,L-FIL-LET/11,10/F2,STUDI UMANISTICI,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DI MARZIO Marialuigia,F,CHIETI-PESCARA,,L-FIL-LET/02,10/D2,"Lettere, arti e scienze sociali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DI MAURO Gabriella,F,TRIESTE,,L-LIN/01,10/G1,"Scienze Giuridiche, del Linguaggio, dell`Interpretazione e della Traduzione",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DI MAURO Paola,F,MESSINA,,L-LIN/13,10/M1,"Scienze Cognitive, Psicologiche, Pedagogiche e degli Studi Culturali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI MEOLA Claudio,M,"ROMA ""La Sapienza""",,L-LIN/14,10/M1,"Studi europei, americani e interculturali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI NALLO Antonella,F,CHIETI-PESCARA,,L-FIL-LET/10,10/F1,"Lettere, arti e scienze sociali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DI NATALE Giuseppe,M,L'AQUILA,,L-ART/03,10/B1,SCIENZE UMANE,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI NATALE Maria Concetta,F,PALERMO,,L-ART/04,10/B1,Culture e società,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI NICOLA Laura,F,"ROMA ""La Sapienza""",,L-FIL-LET/11,10/F2,Lettere e Culture Moderne,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DI NOCERA Gian Maria,M,TUSCIA,,L-ANT/01,10/A1,"Scienze umanistiche, della comunicazione e del turismo",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DI PACE Lucia,F,"""L'Orientale"" di NAPOLI",,L-LIN/01,10/G1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI PALMA Guido,M,"ROMA ""La Sapienza""",,L-ART/05,10/C1,Storia Antropologia Religioni Arte Spettacolo,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI PASTENA Enrico,M,PISA,,L-LIN/05,10/I1,"FILOLOGIA, LETTERATURA E LINGUISTICA",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,DI PILLA Alessandra,F,PERUGIA,,L-FIL-LET/04,10/D3,"LETTERE - Lingue, letterature e civiltà antiche e moderne",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI RADDO Elena,F,Cattolica del Sacro Cuore,Lettere e Filosofia,L-ART/03,10/B1,SCIENZE STORICHE E FILOLOGICHE,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI RICCO Alessandra,F,TRENTO,,L-FIL-LET/10,10/F1,Lettere e Filosofia,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI ROCCO Emilia,F,"ROMA ""La Sapienza""",,L-FIL-LET/14,10/F4,"Studi europei, americani e interculturali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI ROSA Valentina,F,"""L'Orientale"" di NAPOLI",,L-LIN/13,10/M1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DI SABATINO Luca,M,BOLOGNA,,L-FIL-LET/09,10/E1,FILOLOGIA CLASSICA E ITALIANISTICA,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI SABATO Bruna,F,Suor Orsola Benincasa - NAPOLI,,L-LIN/02,10/G1,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DI SALVO Margherita,F,Napoli Federico II,,L-LIN/01,10/G1,STUDI UMANISTICI,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DI SCIACCA Claudia,F,UDINE,,L-FIL-LET/15,10/M1,"Lingue e Letterature, Comunicazione, Formazione e Società",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI SILVESTRO Antonio,M,CATANIA,,L-FIL-LET/13,10/F3,Scienze Umanistiche,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI STEFANO Anita,F,MESSINA,,L-FIL-LET/04,10/D3,Civiltà Antiche e Moderne,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI TOLLA Anna Maria,F,"""L'Orientale"" di NAPOLI",,L-OR/09,10/N1,"ASIA, AFRICA E MEDITERRANEO",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI TORO Anna,F,Stranieri di SIENA,,L-OR/21,10/N3,Dipartimento di Ateneo per la Didattica e la Ricerca  DADR,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI VENOSA Elena Angela,F,MILANO,,L-FIL-LET/15,10/M1,Lingue e letterature straniere,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DI VITO Sonia,F,TUSCIA,,L-LIN/04,10/H1,"Studi linguistico-letterari, storico-filosofici e giuridici",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DIADORI Pierangela,F,Stranieri di SIENA,,L-FIL-LET/12,10/F3,Dipartimento di Ateneo per la Didattica e la Ricerca  DADR,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DIANA Elvira,F,CHIETI-PESCARA,,L-OR/12,10/N1,"Lingue, letterature e culture moderne",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DIANI Giuliana,F,MODENA e REGGIO EMILIA,,L-LIN/12,10/L1,Studi linguistici e culturali,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DICKINSON Sara,F,GENOVA,,L-LIN/21,10/M2,Lingue e culture moderne,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DIDDI Cristiano,M,SALERNO,,L-LIN/21,10/M2,Studi Umanistici,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DIEZ Martino,M,Cattolica del Sacro Cuore,Sc. Linguistiche e Letterature Straniere,L-OR/12,10/N1,SCIENZE LINGUISTICHE E LETTERATURE STRANIERE,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DIGILIO Maria Rita,F,SIENA,,L-FIL-LET/15,10/M1,Filologia e Critica delle Letterature Antiche e Moderne,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DIGLIO Carolina,F,"""Parthenope"" di NAPOLI",,L-LIN/03,10/H1,STUDI ECONOMICI E GIURIDICI,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,DILONARDO Paolo,M,BARI,,L-LIN/10,10/L1,'Lettere Lingue Arti' Italianistica e Culture Comparate,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DIMATTEO Giuseppe,M,CASSINO e LAZIO MERIDIONALE,,L-FIL-LET/04,10/D3,LETTERE E FILOSOFIA,2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,DIMAURO Elisabetta,F,CHIETI-PESCARA,,L-ANT/02,10/D1,"Lettere, arti e scienze sociali",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DIMUNDO Rosa Alba,F,BARI,,L-FIL-LET/04,10/D3,Studi Umanistici (DISUM),2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,DINI Pietro,M,PISA,,L-LIN/01,10/G1,"FILOLOGIA, LETTERATURA E LINGUISTICA",2020,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
