,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
13934,Ordinario,PIERANTONI Riccardo,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,BIO/13,,MEDICINA SPERIMENTALE,2004,05 - Scienze biologiche
13935,Ricercatore,PIERNO Sabata,F,BARI,Farmacia,BIO/14,,"BIOSCIENZE, BIOTECNOLOGIE E SCIENZE FARMACOLOGICHE",2004,05 - Scienze biologiche
13936,Associato non confermato,PIERVITTORI Rosanna,F,TORINO,Scienze Matematiche Fisiche e Naturali,BIO/03,,SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI-LIFE SCIENCES AND SYSTEMS BIOLOGY,2004,05 - Scienze biologiche
13937,Ricercatore,PIETRANGELI Paola,F,"ROMA ""La Sapienza""",Farmacia,BIO/10,,SCIENZE BIOCHIMICHE,2004,05 - Scienze biologiche
13938,Ricercatore non confermato,PIETRANGELO Tiziana,F,CHIETI-PESCARA,Farmacia,BIO/09,,NEUROSCIENZE E IMAGING,2004,05 - Scienze biologiche
13939,Ricercatore,PIETRINI Grazia,F,MILANO,Medicina e Chirurgia,BIO/14,,"FARMACOLOGIA, CHEMIOTERAPIA E TOSSICOLOGIA MEDICA",2004,05 - Scienze biologiche
13940,Ordinario,PIETRINI Pietro,M,PISA,Medicina e Chirurgia,BIO/12,,COMPUTER SCIENCE AND APPLICATIONS,2004,05 - Scienze biologiche
13941,Ordinario,PIETROBON Daniela,F,PADOVA,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE BIOMEDICHE SPERIMENTALI,2004,05 - Scienze biologiche
13942,Ordinario,PIETROPAOLO Concetta,F,Napoli Federico II,Farmacia,BIO/10,,BIOCHIMICA E BIOTECNOLOGIE MEDICHE,2004,05 - Scienze biologiche
13943,Ordinario,PIGNATTI Alessandro,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA VEGETALE,2004,05 - Scienze biologiche
13944,Associato confermato,PIGNATTI Carla,F,BOLOGNA,Medicina e Chirurgia,BIO/10,,BIOCHIMICA,2004,05 - Scienze biologiche
13945,Ordinario,PIGNATTI Pier Franco,M,VERONA,Medicina e Chirurgia,BIO/13,,SCIENZE DELLA VITA E DELLA RIPRODUZIONE,2004,05 - Scienze biologiche
13946,Ricercatore,PILASTRO Andrea Augusto,M,PADOVA,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA,2004,05 - Scienze biologiche
13947,Ordinario,PILATO Giovanni,M,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/05,,"BIOLOGIA ""MARCELLO LA GRECA""",2004,05 - Scienze biologiche
13948,Ordinario,PILONE Mirella,F,INSUBRIA,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOTECNOLOGIE E SCIENZE MOLECOLARI,2004,05 - Scienze biologiche
13949,Ricercatore non confermato,PILUDU Marco,M,CAGLIARI,Medicina e Chirurgia,BIO/16,,CITOMORFOLOGIA,2004,05 - Scienze biologiche
13950,Ordinario,PIMPINELLI Sergio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA E BIOTECNOLOGIE,2004,05 - Scienze biologiche
13951,Associato confermato,PINELLI Arnaldo,M,MILANO,Medicina e Chirurgia,BIO/14,,Non disponibile,2004,05 - Scienze biologiche
13952,Ricercatore,PINELLI Claudia,F,"CAMPANIA - ""L. VANVITELLI""",Scienze Matematiche Fisiche e Naturali,BIO/05,,SCIENZE DELLA VITA,2004,05 - Scienze biologiche
13953,Ricercatore non confermato,PINI Alessandro,M,SIENA,Medicina e Chirurgia,BIO/10,,BIOTECNOLOGIE,2004,05 - Scienze biologiche
13954,Associato confermato,PINI Luigi Alberto,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,BIO/14,,ATTIVITA' INTEGRATA DI SERVIZI DIAGNOSTICI E PER IMMAGINE,2004,05 - Scienze biologiche
13955,Ricercatore,PINNA Christian,M,MILANO,Farmacia,BIO/15,,SCIENZE FARMACOLOGICHE,2004,05 - Scienze biologiche
13956,Associato confermato,PINNA Gavino Giovanni,M,SASSARI,Medicina e Chirurgia,BIO/10,,SCIENZE BIOMEDICHE,2004,05 - Scienze biologiche
13957,Ordinario,PINNA Lorenzo Alberto,M,PADOVA,Medicina e Chirurgia,BIO/10,,CHIMICA BIOLOGICA,2004,05 - Scienze biologiche
13958,Ricercatore,PINNA Maurizio,M,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/07,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2004,05 - Scienze biologiche
13959,Ricercatore,PINO Albiana,F,GENOVA,Medicina e Chirurgia,BIO/14,,"NEUROSCIENZE, OFTALMOLOGIA E GENETICA",2004,05 - Scienze biologiche
13960,Ricercatore,PINOTTI Mirko,M,FERRARA,Scienze Matematiche Fisiche e Naturali,BIO/11,,BIOCHIMICA E BIOLOGIA MOLECOLARE,2004,05 - Scienze biologiche
13961,Ricercatore,PINTAUDI Anna Maria,F,PALERMO,Farmacia,BIO/10,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2004,05 - Scienze biologiche
13962,Ordinario,PINTO Aldo,M,SALERNO,Farmacia,BIO/14,,SCIENZE FARMACEUTICHE E BIOMEDICHE/FARMABIOMED,2004,05 - Scienze biologiche
13963,Ricercatore,PINTO Alessandro,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,BIO/09,,MEDICINA SPERIMENTALE,2004,05 - Scienze biologiche
13964,Associato confermato,PINTO Gabriele,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/01,,SCIENZE BIOLOGICHE,2004,05 - Scienze biologiche
13965,Ricercatore,PINTORE Giorgio Antonio Mario,M,SASSARI,Farmacia,BIO/15,,SCIENZE DEL FARMACO,2004,05 - Scienze biologiche
13966,Ricercatore,PINTUS Gianfranco,M,SASSARI,Medicina e Chirurgia,BIO/10,,SCIENZE BIOMEDICHE,2004,05 - Scienze biologiche
13967,Ricercatore,PIOMBONI Paola,F,SIENA,Medicina e Chirurgia,BIO/13,,SCIENZE BIOMEDICHE,2004,05 - Scienze biologiche
13968,Straordinario,PIPPIA Proto Gavino,M,SASSARI,Scienze Matematiche Fisiche e Naturali,BIO/09,,"SCIENZE FISIOLOGICHE, BIOCHIMICHE E CELLULARI",2004,05 - Scienze biologiche
13969,Ricercatore,PIRAINO Stefano,M,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/05,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2004,05 - Scienze biologiche
13970,Assistente r.e.,PIRAS Maria Bonaria,F,CAGLIARI,Medicina e Chirurgia,BIO/09,,Non disponibile,2004,05 - Scienze biologiche
13971,Ricercatore non confermato,PIRASTRU Monica,F,SASSARI,Scienze Matematiche Fisiche e Naturali,BIO/10,,"SCIENZE FISIOLOGICHE, BIOCHIMICHE E CELLULARI",2004,05 - Scienze biologiche
13972,Ricercatore,PIRCHIO Mario,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,BIO/09,,CLASSE DI SCIENZE MATEMATICHE E NATURALI,2004,05 - Scienze biologiche
13973,Ricercatore,PIREDDA Lucia,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA,2004,05 - Scienze biologiche
13974,Ricercatore,PIRINI Maurizio,M,BOLOGNA,Medicina Veterinaria,BIO/10,,SCIENZE MEDICHE VETERINARIE,2004,05 - Scienze biologiche
13975,Associato non confermato,PIRINO Alessio Salvatore,M,SASSARI,Medicina e Chirurgia,BIO/16,,SCIENZE BIOMEDICHE,2004,05 - Scienze biologiche
13976,Associato confermato,PIRISINO Renato,M,FIRENZE,Farmacia,BIO/14,,"FARMACOLOGIA PRECLINICA E CLINICA ""M. AIAZZI MANCINI""",2004,05 - Scienze biologiche
13977,Straordinario,PIRO Gabriella,F,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/03,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2004,05 - Scienze biologiche
13978,Ricercatore non confermato,PIRO Maria Cristina,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,BIO/11,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2004,05 - Scienze biologiche
13979,Ricercatore non confermato,PIRODDI Nicoletta,F,FIRENZE,Medicina e Chirurgia,BIO/09,,SCIENZE FISIOLOGICHE,2004,05 - Scienze biologiche
13980,Associato confermato,PIRONE Gianfranco,M,L'AQUILA,Scienze Matematiche Fisiche e Naturali,BIO/03,,SCIENZE AMBIENTALI,2004,05 - Scienze biologiche
13981,Associato confermato,PIRRONE Anna Maria,F,PALERMO,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA CELLULARE E DELLO SVILUPPO,2004,05 - Scienze biologiche
13982,Ricercatore,PISANI Antonina Maria,F,MESSINA,Medicina e Chirurgia,BIO/17,,BIOMORFOLOGIA E BIOTECNOLOGIE,2004,05 - Scienze biologiche
13983,Ricercatore,PISANO Eva,F,GENOVA,Scienze Matematiche Fisiche e Naturali,BIO/06,,STUDIO DEL TERRITORIO E DELLE SUE RISORSE,2004,05 - Scienze biologiche
13984,Associato confermato,PISCITELLI Gaetano,M,BARI,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA,2004,05 - Scienze biologiche
13985,Ricercatore,PISCOPO Marina,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/11,,BIOLOGIA STRUTTURALE E FUNZIONALE,2004,05 - Scienze biologiche
13986,Ricercatore,PISTELLI Laura,F,PISA,Agraria,BIO/04,,BIOLOGIA,2004,05 - Scienze biologiche
13987,Associato non confermato,PISTELLI Luisa,F,PISA,Farmacia,BIO/15,,SCIENZE FARMACEUTICHE,2004,05 - Scienze biologiche
13988,Ricercatore non confermato,PISTILLI Alessandra,F,PERUGIA,Medicina e Chirurgia,BIO/16,,SPECIALITA' MEDICO CHIRURGICHE E SANITA' PUBBLICA,2004,05 - Scienze biologiche
13989,Associato confermato,PISTIS Marco,M,CAGLIARI,Scienze della Formazione,BIO/14,,NEUROSCIENZE,2004,05 - Scienze biologiche
13990,Ricercatore,PISTOCCHI Rossella,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,BIO/04,,BIOLOGIA EVOLUZIONISTICA SPERIMENTALE,2004,05 - Scienze biologiche
13991,Associato non confermato,PITARI Giuseppina,F,L'AQUILA,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOLOGIA DI BASE ED APPLICATA,2004,05 - Scienze biologiche
13992,Associato confermato,PITOTTI Anna,F,UDINE,Agraria,BIO/10,,SCIENZE DEGLI ALIMENTI,2004,05 - Scienze biologiche
13993,Associato non confermato,PITTALUGA Anna Maria,F,GENOVA,Farmacia,BIO/14,,MEDICINA SPERIMENTALE,2004,05 - Scienze biologiche
13994,Ricercatore non confermato,PITTALUGA Monica,F,"ROMA ""Foro Italico""",Scienze Motorie,BIO/13,,SCIENZE DEL MOVIMENTO UMANO E DELLO SPORT,2004,05 - Scienze biologiche
13995,Associato confermato,PITTO Marina,F,MILANO-BICOCCA,Medicina e Chirurgia,BIO/12,,MEDICINA SPERIMENTALE (DIMS),2004,05 - Scienze biologiche
13996,Ricercatore,PIUBELLI Luciano,M,INSUBRIA,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOTECNOLOGIE E SCIENZE DELLA VITA (DBSV),2004,05 - Scienze biologiche
13997,Ordinario,PIVA Flavio,M,MILANO,Farmacia,BIO/09,,ENDOCRINOLOGIA,2004,05 - Scienze biologiche
13998,Ricercatore,PIVA Maria Roberta,F,FERRARA,Medicina e Chirurgia,BIO/10,,BIOCHIMICA E BIOLOGIA MOLECOLARE,2004,05 - Scienze biologiche
13999,Ordinario,PIZZA Cosimo,M,SALERNO,Farmacia,BIO/15,,SCIENZE FARMACEUTICHE E BIOMEDICHE/FARMABIOMED,2004,05 - Scienze biologiche
14000,Ricercatore,PIZZA Lucia,F,FIRENZE,Medicina e Chirurgia,BIO/09,,SCIENZE FISIOLOGICHE,2004,05 - Scienze biologiche
14001,Associato confermato,PIZZI Marina,F,BRESCIA,Medicina e Chirurgia,BIO/14,,SCIENZE BIOMEDICHE E BIOTECNOLOGIE,2004,05 - Scienze biologiche
14002,Ordinario,PIZZINI Giuliano,M,MILANO,Scienze Motorie,BIO/16,,FAC. DI SCIENZE MOTORIE,2004,05 - Scienze biologiche
14003,Ricercatore,PIZZOLOTTO Roberto,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,BIO/05,,ECOLOGIA,2004,05 - Scienze biologiche
14004,Ricercatore,PIZZORUSSO Tommaso,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,BIO/09,,PSICOLOGIA,2004,05 - Scienze biologiche
14005,Ricercatore,PIZZUL Elisabetta,F,TRIESTE,Scienze Matematiche Fisiche e Naturali,BIO/07,,SCIENZE DELLA VITA,2004,05 - Scienze biologiche
14006,Ordinario,PIZZUTI Giovanni,M,Napoli Federico II,Medicina e Chirurgia,BIO/09,,NEUROSCIENZE,2004,05 - Scienze biologiche
14007,Straordinario,PLEBANI Mario,M,PADOVA,Medicina e Chirurgia,BIO/12,,MEDICINA - DIMED,2004,05 - Scienze biologiche
14008,Ordinario,PLEVANI Paolo,M,MILANO,Scienze Matematiche Fisiche e Naturali,BIO/11,,SCIENZE BIOMOLECOLARI E BIOTECNOLOGIE,2004,05 - Scienze biologiche
14009,Associato confermato,PODESTA' Adriano,M,PISA,Medicina Veterinaria,BIO/10,,CLINICA VETERINARIA,2004,05 - Scienze biologiche
14010,Ricercatore,PODESTA' Francesca,F,MILANO,Agraria,BIO/09,,SCIENZE E TECNOLOGIE ALIMENTARI E MICROBIOLOGICHE,2004,05 - Scienze biologiche
14011,Associato confermato,POERIO Elia,M,TUSCIA,Scienze Matematiche Fisiche e Naturali,BIO/10,,"PER LA INNOVAZIONE NEI SISTEMI BIOLOGICI, AGROALIMENTARI E FORESTALI (DIBAF)",2004,05 - Scienze biologiche
14012,Ordinario,POGGESI Corrado,M,FIRENZE,Medicina e Chirurgia,BIO/09,,SCIENZE FISIOLOGICHE,2004,05 - Scienze biologiche
14013,Ordinario,POGGI Paola,F,PAVIA,Medicina e Chirurgia,BIO/16,,MEDICINA SPERIMENTALE,2004,05 - Scienze biologiche
14014,Associato confermato,POGGIOLI Rosanna,F,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/14,,SCIENZE BIOMEDICHE,2004,05 - Scienze biologiche
14015,Ricercatore,POIANA Giancarlo,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA E BIOTECNOLOGIE,2004,05 - Scienze biologiche
14016,Associato non confermato,POLETTI Angelo,M,MILANO,Farmacia,BIO/13,,"ENDOCRINOLOGIA, FISIOPATOLOGIA E BIOLOGIA APPLICATA",2004,05 - Scienze biologiche
14017,Associato confermato,POLI Alessandro,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA EVOLUZIONISTICA SPERIMENTALE,2004,05 - Scienze biologiche
14018,Ordinario,POLI Emilia,F,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/02,,SCIENZE DELLE PRODUZIONI AGRARIE E ALIMENTARI (DISPA),2004,05 - Scienze biologiche
14019,Associato confermato,POLI Enzo,M,PARMA,Medicina e Chirurgia,BIO/14,,NEUROSCIENZE,2004,05 - Scienze biologiche
14020,Ordinario,POLI Ferruccio,M,BOLOGNA,Farmacia,BIO/15,,BIOLOGIA EVOLUZIONISTICA SPERIMENTALE,2004,05 - Scienze biologiche
14021,Ricercatore,POLI Paola,F,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/05,,"GENETICA, ANTROPOLOGIA, EVOLUZIONE",2004,05 - Scienze biologiche
14022,Associato confermato,POLI Valeria,F,TORINO,Medicina e Chirurgia,BIO/11,,"GENETICA, BIOLOGIA E BIOCHIMICA",2004,05 - Scienze biologiche
14023,Associato non confermato,POLIDORI Carlo,M,CAMERINO,Farmacia,BIO/14,,SCUOLA DI SCIENZE DEL FARMACO E DEI PRODOTTI DELLA SALUTE,2004,05 - Scienze biologiche
14024,Associato confermato,POLIDORO Giovanni,M,CHIETI-PESCARA,Medicina e Chirurgia,BIO/10,,SCIENZE BIOMEDICHE,2004,05 - Scienze biologiche
14025,Ricercatore,POLIMENI Mariarosa,F,PAVIA,Medicina e Chirurgia,BIO/16,,"SANITA' PUBBLICA, NEUROSCIENZE, MEDICINA SPERIMENTALE E FORENSE",2004,05 - Scienze biologiche
14026,Ricercatore non confermato,POLISSI Alessandra,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,BIO/19,,BIOTECNOLOGIE E BIOSCIENZE,2004,05 - Scienze biologiche
14027,Associato confermato,POLITI Laura,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,BIO/11,,SCIENZE BIOCHIMICHE,2004,05 - Scienze biologiche
14028,Ordinario,POLITO Catello,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/18,,SCIENZE BIOLOGICHE,2004,05 - Scienze biologiche
14029,Associato confermato,POLLEGIONI Loredano,M,INSUBRIA,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOTECNOLOGIE E SCIENZE DELLA VITA (DBSV),2004,05 - Scienze biologiche
14030,Ricercatore,POLLICE Alessandra,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA STRUTTURALE E FUNZIONALE,2004,05 - Scienze biologiche
14031,Associato confermato,POLLIO Antonino,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/01,,SCIENZE BIOLOGICHE,2004,05 - Scienze biologiche
14032,Ricercatore,POLLO Antonella,F,TORINO,Farmacia,BIO/09,,NEUROSCIENZE,2004,05 - Scienze biologiche
14033,Ricercatore,POLTICELLI Fabio,M,ROMA TRE,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOLOGIA,2004,05 - Scienze biologiche
14034,Ricercatore,POLTRONIERI Roberto,M,VERONA,Medicina e Chirurgia,BIO/09,,"SCIENZE NEUROLOGICHE, NEUROPSICOLOGICHE, MORFOLOGICHE E MOTORIE",2004,05 - Scienze biologiche
14035,Ricercatore,POLVERINO DE LAURETO Patrizia,F,PADOVA,Farmacia,BIO/10,,SCIENZE DEL FARMACO - DSF,2004,05 - Scienze biologiche
14036,Ordinario,POLZONETTI Alberta Maria,F,CAMERINO,Scienze e Tecnologie,BIO/06,,SCIENZE MORFOLOGICHE E BIOCHIMICHE COMPARATE,2004,05 - Scienze biologiche
14037,Associato non confermato,POMA Anna Maria,F,L'AQUILA,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA DI BASE ED APPLICATA,2004,05 - Scienze biologiche
14038,Ricercatore,POMPEI Pierluigi,M,CAMERINO,Farmacia,BIO/14,,SCUOLA DI SCIENZE DEL FARMACO E DEI PRODOTTI DELLA SALUTE,2004,05 - Scienze biologiche
14039,Ricercatore,POMPEIANO Maria,F,PISA,Medicina e Chirurgia,BIO/10,,SCIENZE DELL'UOMO E DELL'AMBIENTE,2004,05 - Scienze biologiche
14040,Ricercatore,POMPILI Elena,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,BIO/16,,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2004,05 - Scienze biologiche
14041,Associato confermato,POMPONI Massimo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/10,,BIOCHIMICA E BIOCHIMICA CLINICA,2004,05 - Scienze biologiche
14042,Ricercatore,POMPONI Mirella,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,BIO/11,,GENETICA E BIOLOGIA MOLECOLARE,2004,05 - Scienze biologiche
14043,Ordinario,POMPUCCI Giuseppe,M,SIENA,Medicina e Chirurgia,BIO/10,,BIOLOGIA MOLECOLARE,2004,05 - Scienze biologiche
14044,Ordinario,PON Cynthia Lui,F,CAMERINO,Scienze e Tecnologie,BIO/18,,SCUOLA DI BIOSCIENZE E BIOTECNOLOGIE,2004,05 - Scienze biologiche
14045,Associato confermato,PONS Giovanni,M,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,BIO/06,,SCIENZE DELL'AMBIENTE E DELLA VITA,2004,05 - Scienze biologiche
14046,Ricercatore,PONTECORVO Giovanni,M,"CAMPANIA - ""L. VANVITELLI""",Scienze Matematiche Fisiche e Naturali,BIO/18,,SCIENZE DELLA VITA,2004,05 - Scienze biologiche
14047,Ricercatore non confermato,PONTI Cristina,F,TRIESTE,Farmacia,BIO/16,,SCIENZE DELLA VITA,2004,05 - Scienze biologiche
14048,Ricercatore,PONTONI Gabriele,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,BIO/10,,"BIOCHIMICA E BIOFISICA ""FRANCESCO CEDRANGOLO""",2004,05 - Scienze biologiche
14049,Ordinario,PONZETTO Carola,F,TORINO,Medicina e Chirurgia,BIO/10,,"ANATOMIA,FARMACOLOGIA E MEDICINA LEGALE",2004,05 - Scienze biologiche
14050,Associato confermato,PONZI Roberto,M,Napoli Federico II,Agraria,BIO/01,,"ARBORICOLTURA, BOTANICA E PATOLOGIA VEGETALE",2004,05 - Scienze biologiche
14051,Associato confermato,POPOLO Laura Maria,F,MILANO,Scienze Matematiche Fisiche e Naturali,BIO/11,,SCIENZE BIOMOLECOLARI E BIOTECNOLOGIE,2004,05 - Scienze biologiche
14052,Ricercatore,PORCELLI Brunetta,F,SIENA,Medicina e Chirurgia,BIO/10,,"MEDICINA INTERNA, SCIENZE ENDOCRINO-METABOLICHE E BIOCHIMICA",2004,05 - Scienze biologiche
14053,Associato confermato,PORCELLI Marina,F,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,BIO/10,,"BIOCHIMICA E BIOFISICA ""FRANCESCO CEDRANGOLO""",2004,05 - Scienze biologiche
14054,Ordinario,PORRINI Marisa,F,MILANO,Agraria,BIO/09,,SCIENZE E TECNOLOGIE ALIMENTARI E MICROBIOLOGICHE,2004,05 - Scienze biologiche
14055,Ordinario,PORRO Carlo Adolfo,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,BIO/09,,SCIENZE BIOMEDICHE,2004,05 - Scienze biologiche
14056,Ricercatore,PORTA Cristina Eugenia H.,F,MILANO,Scienze Matematiche Fisiche e Naturali,BIO/09,,FISIOLOGIA UMANA,2004,05 - Scienze biologiche
14057,Ordinario,PORTA Raffaele,M,Napoli Federico II,Agraria,BIO/10,,SCIENZA DEGLI ALIMENTI,2004,05 - Scienze biologiche
14058,Ordinario,PORTALEONE Paolo,M,TORINO,Medicina e Chirurgia,BIO/14,,SCIENZA E TECNOLOGIA DEL FARMACO,2004,05 - Scienze biologiche
14059,Ricercatore,PORZIO Ottavia,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,BIO/12,,MEDICINA INTERNA,2004,05 - Scienze biologiche
14060,Ricercatore,POSSENTI Roberta,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,BIO/09,,NEUROSCIENZE,2004,05 - Scienze biologiche
14061,Associato confermato,POSTORINO Alessandra,F,PALERMO,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA CELLULARE E DELLO SVILUPPO,2004,05 - Scienze biologiche
14062,Ricercatore,POTENZA Lucia Anna Maria,F,Urbino Carlo Bo,Farmacia,BIO/11,,SCIENZE BIOMOLECOLARI,2004,05 - Scienze biologiche
14063,Ricercatore non confermato,POTENZA Maria Assunta,F,BARI,Medicina e Chirurgia,BIO/14,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2004,05 - Scienze biologiche
14064,Ricercatore,POTOSCHI Antonio,M,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA ANIMALE ED ECOLOGIA MARINA,2004,05 - Scienze biologiche
14065,Associato confermato,POVERO Paolo,M,GENOVA,Scienze Matematiche Fisiche e Naturali,BIO/07,,STUDIO DEL TERRITORIO E DELLE SUE RISORSE,2004,05 - Scienze biologiche
14066,Ricercatore,POZZI Deleana,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,BIO/09,,MEDICINA MOLECOLARE,2004,05 - Scienze biologiche
14067,Ricercatore,POZZOLI Cristina,F,PARMA,Medicina e Chirurgia,BIO/14,,NEUROSCIENZE,2004,05 - Scienze biologiche
14068,Associato non confermato,POZZOLI Giacomo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/14,,FARMACOLOGIA,2004,05 - Scienze biologiche
14069,Ricercatore,PRANOVI Fabio,M,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,BIO/07,,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",2004,05 - Scienze biologiche
14070,Associato confermato,PRANTERA Giorgio,M,TUSCIA,Scienze Matematiche Fisiche e Naturali,BIO/18,,SCIENZE ECOLOGICHE E BIOLOGICHE (DEB),2004,05 - Scienze biologiche
14071,Straordinario,PRAT Maria Giovanna,F,PIEMONTE ORIENTALE,Medicina e Chirurgia,BIO/17,,SCIENZE MEDICHE,2004,05 - Scienze biologiche
14072,Associato confermato,PRATI Mariangela,F,INSUBRIA,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOTECNOLOGIE E SCIENZE MOLECOLARI,2004,05 - Scienze biologiche
14073,Associato confermato,PRATO Agatina,F,CATANIA,Medicina e Chirurgia,BIO/14,,BIO-MEDICINA CLINICA E MOLECOLARE,2004,05 - Scienze biologiche
14074,Ricercatore,PRESCIUTTINI Silvano,M,PISA,Scienze Matematiche Fisiche e Naturali,BIO/18,,SCIENZE FISIOLOGICHE,2004,05 - Scienze biologiche
14075,Ricercatore,PRESUTTI Carlo,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,BIO/11,,BIOLOGIA E BIOTECNOLOGIE,2004,05 - Scienze biologiche
14076,Ordinario,PRETI Augusto,M,BRESCIA,Medicina e Chirurgia,BIO/10,,SCIENZE BIOMEDICHE E BIOTECNOLOGIE,2004,05 - Scienze biologiche
14077,Ricercatore,PRETTI Carlo,M,PISA,Medicina Veterinaria,BIO/05,,"PATOLOGIA ANIMALE, PROFILASSI E IGIENE DEGLI ALIMENTI",2004,05 - Scienze biologiche
14078,Associato non confermato,PREVEDELLI Daniela,F,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/07,,BIOLOGIA,2004,05 - Scienze biologiche
14079,Ricercatore,PREVIATI Maurizio,M,FERRARA,Medicina e Chirurgia,BIO/16,,MORFOLOGIA ED EMBRIOLOGIA,2004,05 - Scienze biologiche
14080,Ordinario,PREZIOSI Paolo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/14,,FARMACOLOGIA,2004,05 - Scienze biologiche
14081,Associato confermato,PREZIOSO Girolamo,M,BARI,Farmacia,BIO/10,,FARMACO BIOLOGICO,2004,05 - Scienze biologiche
14082,Ricercatore,PRIGIONI Claudio,M,PAVIA,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA ANIMALE,2004,05 - Scienze biologiche
14083,Associato confermato,PRIGIONI Ivo,M,PAVIA,Farmacia,BIO/09,,"SANITA' PUBBLICA, NEUROSCIENZE, MEDICINA SPERIMENTALE E FORENSE",2004,05 - Scienze biologiche
14084,Assistente r.e.,PRINCI Tanja,F,TRIESTE,Medicina e Chirurgia,BIO/09,,SCIENZE DELLA VITA,2004,05 - Scienze biologiche
