,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
849,Associato confermato,DE CINDIO Fiorella,F,MILANO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA E COMUNICAZIONE,2000,01 - Scienze matematiche e informatiche
850,Ordinario,DE CONCINI Corrado,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
851,Associato confermato,DE DOMINICIS Rodolfo,M,Napoli Federico II,Economia,,,MATEMATICO STATISTICO,2000,01 - Scienze matematiche e informatiche
852,Associato non confermato,DE FABRITIIS Chiara,F,Politecnica delle MARCHE,Ingegneria,,,INGEGNERIA INDUSTRIALE E SCIENZE MATEMATICHE,2000,01 - Scienze matematiche e informatiche
853,Ordinario,DE FALCO Diego,M,MILANO,Scienze Matematiche Fisiche e Naturali,,,SCIENZE DELL'INFORMAZIONE,2000,01 - Scienze matematiche e informatiche
854,Straordinario,DE FELICE Clelia,F,SALERNO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA/DI,2000,01 - Scienze matematiche e informatiche
855,Associato confermato,DE FILIPPO Sergio,M,SALERNO,Scienze Matematiche Fisiche e Naturali,,,"FISICA ""E.R. CAIANIELLO""",2000,01 - Scienze matematiche e informatiche
856,Ricercatore,DE FINIS Massimo,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
857,Ordinario,DE FLORIANI Leila,F,GENOVA,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA E SCIENZE DELL'INFORMAZIONE,2000,01 - Scienze matematiche e informatiche
858,Ricercatore,DE FRANCESCO Carla,F,PADOVA,Scienze Statistiche,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
859,Assistente r.e.,DE FRANCHIS Michele,M,PALERMO,Ingegneria,MAT/05,,Non disponibile,2000,01 - Scienze matematiche e informatiche
860,Ricercatore,DE GIOSA Marcello,M,BARI,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
861,Ordinario,DE GIOVANNI Francesco,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
862,Associato confermato,DE GREGORIO Salvatore,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
863,Ordinario,DE JULIO Sergio,M,"ROMA ""Tor Vergata""",Ingegneria,MAT/09,,Non disponibile,2000,01 - Scienze matematiche e informatiche
864,Associato confermato,DE LEONE Renato,M,CAMERINO,Scienze Matematiche Fisiche e Naturali,,,SCUOLA DI SCIENZE E TECNOLOGIE,2000,01 - Scienze matematiche e informatiche
865,Associato confermato,DE LILLO Silvana,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
866,Ordinario,DE LUCA Aldo,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
867,Ricercatore,DE LUCA CARDILLO Dorotea,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
868,Ordinario,DE LUCIA Paolo,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
869,Ricercatore,DE MAIO Umberto,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
870,Ricercatore,DE MARCHI Stefano,M,UDINE,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
871,Ordinario,DE MARCO Giuseppe,M,PADOVA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA PURA E APPLICATA,2000,01 - Scienze matematiche e informatiche
872,Associato non confermato,DE MARI CASARETO DAL VERME Filippo,M,GENOVA,Ingegneria,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
873,Associato confermato,DE MARIA Francesco,M,MESSINA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
874,Straordinario,DE MASI Anna,F,L'AQUILA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA PURA E APPLICATA,2000,01 - Scienze matematiche e informatiche
875,Ordinario,DE MICHELE Leonede,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
876,Assistente r.e.,DE MICHELI Sergio,M,GENOVA,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
877,Associato confermato,DE MICHELIS Giorgio,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,,,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2000,01 - Scienze matematiche e informatiche
878,Ricercatore,DE MITRI Cosimo,M,SALENTO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
879,Associato non confermato,DE NEGRI Emanuela,F,GENOVA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
880,Ordinario,DE NICOLA Rocco,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,,,COMPUTER SCIENCE AND APPLICATIONS,2000,01 - Scienze matematiche e informatiche
881,Ricercatore,DE PAOLI Flavio Maria,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,,,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2000,01 - Scienze matematiche e informatiche
882,Ricercatore,DE PARIS Alessandro,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
883,Associato confermato,DE PARIS Gennaro,M,Napoli Federico II,Ingegneria,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
884,Ordinario,DE PASCALE Espedito,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
885,Ricercatore,DE PIETRO Orlando,M,della CALABRIA,Economia,,,ECONOMIA E STATISTICA,2000,01 - Scienze matematiche e informatiche
886,Ricercatore non confermato,DE PRISCO Roberto,M,SALERNO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA/DI,2000,01 - Scienze matematiche e informatiche
887,Associato confermato,DE RESMINI Marialuisa,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,"METODI E MODELLI PER L'ECONOMIA, IL TERRITORIO, LA FINANZA",2000,01 - Scienze matematiche e informatiche
888,Associato confermato,DE RIENZO Vincenzo,M,Politecnico di BARI,Ingegneria,MAT/07,,INTERUNIVERSITARIO DI MATEMATICA,2000,01 - Scienze matematiche e informatiche
889,Ricercatore,DE ROSA Maria Assunta,F,"""Parthenope"" di NAPOLI",Scienze Nautiche,,,"MATEMATICA,FISICA E APPLICAZIONI",2000,01 - Scienze matematiche e informatiche
890,Straordinario,DE ROSIS Fiorella,F,BARI,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
891,Ricercatore non confermato,DE ROSSI Alessandra,F,TORINO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
892,Assistente r.e.,DE RUVO Tommaso,M,Politecnico di BARI,Ingegneria,MAT/05,,INTERUNIVERSITARIO DI MATEMATICA,2000,01 - Scienze matematiche e informatiche
893,Associato confermato,DE SALVO Mario,M,MESSINA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
894,Ordinario,DE SANTIS Alfredo,M,SALERNO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA/DI,2000,01 - Scienze matematiche e informatiche
895,Ricercatore non confermato,DE SANTIS Emilio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
896,Associato confermato,DE SANTIS Filomena,F,SALERNO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA/DI,2000,01 - Scienze matematiche e informatiche
897,Associato confermato,DE SIMON Luciano,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
898,Ricercatore non confermato,DE SIMONE Anna,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICO STATISTICO,2000,01 - Scienze matematiche e informatiche
899,Associato confermato,DE STEFANO Stefania Giovanna,F,MILANO,Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
900,Associato confermato,DE TISI Flavia,F,MILANO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
901,Ricercatore,DE VITO Ernesto,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
902,Ordinario,DE VITO Luciano,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
903,Associato confermato,DE VITO Paola,F,Napoli Federico II,Ingegneria,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
904,Associato confermato,DE VIVO Clorinda,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
905,Ricercatore,DE' LIGUORO Ugo,M,TORINO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
906,Ricercatore,DEDO' Ernesto,M,Politecnico di MILANO,Ingegneria,MAT/03,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
907,Ordinario,DEDO' Maria,F,MILANO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
908,Associato confermato,DEFRANCESCHI Anneliese,F,PARMA,Ingegneria,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
909,Assistente r.e.,DEGAN Ferdinando,M,PADOVA,Ingegneria,MAT/07,,MATEMATICA PURA E APPLICATA,2000,01 - Scienze matematiche e informatiche
910,Ordinario,DEGANO Pierpaolo,M,PISA,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
911,Ordinario,DEGIOVANNI Marco,M,Cattolica del Sacro Cuore,Scienze Matematiche Fisiche e Naturali,,,"MATEMATICA E FISICA ""NICCOLO' TARTAGLIA""",2000,01 - Scienze matematiche e informatiche
912,Ordinario,DEGLI ANTONI Giovanni,M,MILANO,Scienze Matematiche Fisiche e Naturali,,,TECNOLOGIE DELL'INFORMAZIONE,2000,01 - Scienze matematiche e informatiche
913,Ricercatore,DEGLI ESPOSTI Mirko,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
914,Ricercatore non confermato,DEL BUONO Nicoletta,F,BARI,Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
915,Ordinario,DEL CENTINA Andrea,M,FERRARA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
916,Ricercatore non confermato,DEL CORSO Gianna Maria,F,PISA,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
917,Ricercatore,DEL CORSO Ilaria,F,PISA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
918,Ordinario,DEL FRA Alberto,M,"ROMA ""La Sapienza""",Ingegneria,,,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2000,01 - Scienze matematiche e informatiche
919,Associato non confermato,DEL LUNGO Alberto,M,SIENA,Scienze Matematiche Fisiche e Naturali,,,SCIENZE MATEMATICHE ED INFORMATICHE,2000,01 - Scienze matematiche e informatiche
920,Ordinario,DEL PRETE Immacolata,F,Napoli Federico II,Ingegneria,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
921,Associato confermato,DEL PRETE Vincenza,F,GENOVA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
922,Associato non confermato,DEL SANTO Daniele,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E GEOSCIENZE,2000,01 - Scienze matematiche e informatiche
923,Ricercatore,DELBOSCO Domenico,M,TORINO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
924,Ricercatore,DELL'AGLIO Luca,M,della CALABRIA,Ingegneria,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
925,Straordinario,DELL'AMICO Mauro,M,MODENA e REGGIO EMILIA,Ingegneria II Sede di REGGIO EMILIA,,,SCIENZE E METODI DELL'INGEGNERIA,2000,01 - Scienze matematiche e informatiche
926,Ordinario,DELL'ANTONIO Gianfausto,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,"METODI E MODELLI PER L'ECONOMIA, IL TERRITORIO, LA FINANZA",2000,01 - Scienze matematiche e informatiche
927,Associato confermato,DELL'AQUILA Carlo,M,BARI,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
928,Straordinario,DELL'OLMO Paolo,M,"ROMA ""La Sapienza""",Scienze Statistiche,,,SCIENZE STATISTICHE,2000,01 - Scienze matematiche e informatiche
929,Assistente r.e.,DELLA CORTE Bianca,F,Napoli Federico II,Ingegneria,MAT/02,,Non disponibile,2000,01 - Scienze matematiche e informatiche
930,Ricercatore,DELLA CROCE Lucia,F,PAVIA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA 'FELICE CASORATI',2000,01 - Scienze matematiche e informatiche
931,Associato non confermato,DELLA CROCE DI DOJOLA Federico,M,Politecnico di TORINO,Sc.Politecnica in Economia ed Organizzazione,,,AUTOMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
932,Ordinario,DELLA RICCIA Giacomo,M,UDINE,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
933,Associato confermato,DELLA VECCHIA Biancamaria,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
934,Associato non confermato,DELLADIO Silvano,M,TRENTO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
935,Associato confermato,DELSEDIME Piero,M,TORINO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
936,Ricercatore non confermato,DELZANNO Giorgio,M,GENOVA,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA E SCIENZE DELL'INFORMAZIONE,2000,01 - Scienze matematiche e informatiche
937,Ricercatore,DEMEIO Lucio,M,Politecnica delle MARCHE,Ingegneria,,,INGEGNERIA INDUSTRIALE E SCIENZE MATEMATICHE,2000,01 - Scienze matematiche e informatiche
938,Ordinario,DEMICHELIS Stefano,M,PAVIA,Scienze Matematiche Fisiche e Naturali,,,SCIENZE ECONOMICHE E AZIENDALI,2000,01 - Scienze matematiche e informatiche
939,Associato non confermato,DEMICHELIS Vittoria,F,TORINO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
940,Associato confermato,DEMO Giuseppina Barbara,F,TORINO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
941,Associato confermato,DESALVO Fausto,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
942,Ordinario,DEZANI Mariangiola,F,TORINO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
943,Ricercatore,DI BARI Cristina,F,PALERMO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
944,Associato non confermato,DI BENEDETTO Fabio,M,GENOVA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
945,Associato confermato,DI BENEDETTO Mario,M,PALERMO,Economia,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
946,Associato non confermato,DI BIASE Fausto,M,SASSARI,Scienze Matematiche Fisiche e Naturali,,,SCIENZE,2000,01 - Scienze matematiche e informatiche
947,Ricercatore non confermato,DI BLASIO Bianca,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
948,Ordinario,DI BLASIO Gabriella,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
949,Ordinario,DI COMITE Claudio,M,BARI,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
950,Associato confermato,DI CONCILIO Anna,F,SALERNO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA/DIPMAT,2000,01 - Scienze matematiche e informatiche
951,Associato non confermato,DI CRESCENZO Antonio,M,BASILICATA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA/DIPMAT,2000,01 - Scienze matematiche e informatiche
952,Associato non confermato,DI FAZIO Giuseppe,M,CATANIA,Ingegneria,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
953,Ricercatore non confermato,DI FIORE Carmine,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
954,Associato confermato,DI FIORE Lora,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
955,Associato confermato,DI FRANCO Fabio,M,PALERMO,Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
956,Ricercatore,DI GENNARO Fernando,M,BASILICATA,Ingegneria,,,SCIENZE DELLA COMUNICAZIONE,2000,01 - Scienze matematiche e informatiche
957,Associato non confermato,DI GENNARO Vincenzo,M,"ROMA ""Tor Vergata""",Ingegneria,MAT/03,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
958,Associato confermato,DI GESU' Vito,M,PALERMO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
959,Ricercatore,DI GIANANTONIO Pietro,M,UDINE,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
960,Ricercatore,DI GIORGI CAMPEDELLI Vittorio Luigi,M,FIRENZE,Ingegneria,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
961,Ricercatore,DI GIRONIMO Patrizia,F,SALERNO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA/DIPMAT,2000,01 - Scienze matematiche e informatiche
962,Associato confermato,DI GREGORIO Salvatore,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
963,Associato confermato,DI IORIO Margherita,F,Napoli Federico II,Ingegneria,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
964,Ordinario,DI LENA Giovanni,M,BARI,Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
965,Ricercatore,DI LEONARDO Maria Vittoria,F,PALERMO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
966,Associato confermato,DI LEVA Antonio,M,TORINO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
967,Associato confermato,DI MAIO Giuseppe,M,"CAMPANIA - ""L. VANVITELLI""",Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
968,Ordinario,DI MARTINO Lino,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
969,Ordinario,DI MASI Giovanni Battista,M,PADOVA,Scienze Statistiche,,,MATEMATICA PURA E APPLICATA,2000,01 - Scienze matematiche e informatiche
970,Ricercatore,DI NARDO Elvira,F,BASILICATA,Ingegneria,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
971,Ricercatore,DI NATALE Marina,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
972,Straordinario,DI NOLA Antonio,M,SALERNO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA/DIPMAT,2000,01 - Scienze matematiche e informatiche
973,Straordinario,DI PIAZZA Luisa,F,PALERMO,Architettura,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
974,Ricercatore non confermato,DI PIERRO Alessandra,F,PISA,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
975,Ordinario,DI PILLO Gianni,M,"ROMA ""La Sapienza""",Ingegneria,,,"INGEGNERIA INFORMATICA, AUTOMATICA E GESTIONALE ""ANTONIO RUBERTI""",2000,01 - Scienze matematiche e informatiche
976,Ricercatore,DI RUBERTO Cecilia,F,CAGLIARI,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
977,Ricercatore,DI SERAFINO Daniela,F,"CAMPANIA - ""L. VANVITELLI""",Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
978,Ricercatore,DI SIENO Simonetta,F,MILANO,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
979,Ricercatore,DI STEFANO Francesco Paolo,M,PISA,Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
980,Ricercatore,DI TERLIZZI Luigia,F,BARI,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
981,Straordinario,DI VINCENZO Onofrio Mario,M,BARI,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
982,Associato confermato,DI VINCENZO Rosalba,F,CATANIA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
983,Straordinario,DIKRANJAN Dikran Nichan,M,UDINE,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
984,Associato confermato,DILIGENTI Mauro,M,PARMA,Ingegneria,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
985,Associato non confermato,DIMAURO Giovanni,M,BARI,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
986,Associato confermato,DINI Gilberto,M,FIRENZE,Farmacia,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
987,Ordinario,DIOMEDA Lorenza Maria,F,BARI,Economia,MAT/05,,SCIENZE ECONOMICHE E METODI MATEMATICI,2000,01 - Scienze matematiche e informatiche
988,Associato confermato,DIVICCARO Maria Luigia,F,Napoli Federico II,Architettura,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
989,Associato non confermato,DODERO Gabriella Maria,F,GENOVA,Scienze Matematiche Fisiche e Naturali,,,SCIENZE E TECNOLOGIE INFORMATICHE,2000,01 - Scienze matematiche e informatiche
990,Associato confermato,DOHRN Daniela,F,L'AQUILA,Ingegneria,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
991,Associato non confermato,DOLCETTI Alberto,M,FIRENZE,Scienze della Formazione,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
992,Associato confermato,DOLCI Alba,F,CAGLIARI,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
993,Ricercatore,DOLFI Silvio,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
994,Ricercatore,DOLFIN Marina,F,MESSINA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
995,Associato non confermato,DONATELLI Susanna,F,TORINO,Scienze Matematiche Fisiche e Naturali,,,INFORMATICA,2000,01 - Scienze matematiche e informatiche
996,Associato confermato,DONATI Flavio,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
997,Ordinario,DONATIELLO Lorenzo,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,,,SCIENZE DELL'INFORMAZIONE,2000,01 - Scienze matematiche e informatiche
998,Associato confermato,DONNINI Stefania,F,PARMA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
999,Ordinario,DORE Giovanni,M,BOLOGNA,Ingegneria,,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
1000,Associato confermato,DORETTI Lucia,F,SIENA,Scienze Matematiche Fisiche e Naturali,,,SCIENZE MATEMATICHE ED INFORMATICHE,2000,01 - Scienze matematiche e informatiche
1001,Ricercatore non confermato,DORIA Serena,F,CHIETI-PESCARA,Scienze Matematiche Fisiche e Naturali,,,INGEGNERIA E GEOLOGIA,2000,01 - Scienze matematiche e informatiche
1002,Ricercatore,DOVIER Agostino,M,VERONA,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
1003,Assistente r.e.,DOZIO Marziano,M,PISA,Ingegneria,MAT/03,,Non disponibile,2000,01 - Scienze matematiche e informatiche
1004,Associato confermato,DRAGOMIR Sorin,M,BASILICATA,Ingegneria,,,MATEMATICA E INFORMATICA,2000,01 - Scienze matematiche e informatiche
1005,Associato confermato,DRAGOTTI Sara,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
1006,Ordinario,DUBIKAJTIS Lech,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,,,Non disponibile,2000,01 - Scienze matematiche e informatiche
1007,Ordinario,DUBROVIN Boris Anatolevitch,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,,,AREA MATEMATICA,2000,01 - Scienze matematiche e informatiche
1008,Ricercatore,DULIO Paolo,M,Politecnico di MILANO,Ingegneria,MAT/03,,MATEMATICA,2000,01 - Scienze matematiche e informatiche
1009,Ricercatore non confermato,DURANTE Nicola,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,,,MATEMATICA E APPLICAZIONI,2000,01 - Scienze matematiche e informatiche
1010,Ricercatore,DURANTE Tiziana,F,CASSINO e LAZIO MERIDIONALE,Ingegneria,,,INGEGNERIA ELETTRONICA E INGEGNERIA INFORMATICA/DIEII,2000,01 - Scienze matematiche e informatiche
