,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
3493,Ordinario,BACHELET Giovanni Battista,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3494,Associato confermato,BADINO Giovanni,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3495,Ordinario,BAERI Pietro,M,CATANIA,Farmacia,FIS/07,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3496,Ordinario,BAGNAIA Paolo,M,"ROMA ""La Sapienza""",Farmacia,FIS/01,,FISICA,2009,02 - Scienze fisiche
3497,Ricercatore,BAGNOLI Franco,M,FIRENZE,Ingegneria,FIS/03,,ENERGETICA,2009,02 - Scienze fisiche
3498,Ricercatore non confermato,BAJONI Daniele,M,PAVIA,Ingegneria,FIS/03,,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE,2009,02 - Scienze fisiche
3499,Ricercatore,BALBI Amedeo,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2009,02 - Scienze fisiche
3500,Associato confermato,BALBINOT Roberto,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3501,Ricercatore,BALDAZZI Giuseppe,M,BOLOGNA,Medicina e Chirurgia,FIS/07,,FISICA,2009,02 - Scienze fisiche
3502,Ordinario,BALDERESCHI Alfonso,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3503,Ricercatore non confermato,BALDOVIN Fulvio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/02,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2009,02 - Scienze fisiche
3504,Ordinario,BALESTRA Ferruccio,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3505,Ordinario,BALESTRINO Giuseppe,M,"ROMA ""Tor Vergata""",Ingegneria,FIS/03,,"INFORMATICA, SISTEMI E PRODUZIONE",2009,02 - Scienze fisiche
3506,Ricercatore,BALLARINI Francesca,F,PAVIA,Medicina e Chirurgia,FIS/07,,FISICA,2009,02 - Scienze fisiche
3507,Ricercatore,BALZANO Emilio,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/08,,SCIENZE FISICHE,2009,02 - Scienze fisiche
3508,Ordinario,BALZAROTTI Adalberto,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3509,Associato confermato,BANDELLONI Giuseppe,M,GENOVA,Ingegneria,FIS/02,,FISICA,2009,02 - Scienze fisiche
3510,Ricercatore,BARALDI Alessandro,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3511,Associato confermato,BARALDI Andrea,M,PARMA,Ingegneria,FIS/01,,FISICA,2009,02 - Scienze fisiche
3512,Associato confermato,BARALDI Claudio,M,FERRARA,Medicina e Chirurgia,FIS/07,,FISICA,2009,02 - Scienze fisiche
3513,Ordinario,BARBARINO Giancarlo,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/01,,SCIENZE FISICHE,2009,02 - Scienze fisiche
3514,Associato confermato,BARBARINO Sebastiano,M,CATANIA,Ingegneria,FIS/01,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3515,Associato confermato,BARBARO Maria Benedetta,F,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3516,Associato confermato,BARBERA Marco,M,PALERMO,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2009,02 - Scienze fisiche
3517,Associato confermato,BARBERA Roberto,M,CATANIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3518,Ordinario,BARBERI Riccardo Cristoforo,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA,2009,02 - Scienze fisiche
3519,Ricercatore,BARBERIS Dario,M,GENOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3520,Associato confermato,BARBERO Giovanni,M,Politecnico di TORINO,Ingegneria III,FIS/01,,SCIENZA APPLICATA E TECNOLOGIA,2009,02 - Scienze fisiche
3521,Ordinario,BARBIERI Cesare,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2009,02 - Scienze fisiche
3522,Ordinario,BARBIERI Riccardo,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,FIS/02,,CLASSE DI SCIENZE MATEMATICHE E NATURALI,2009,02 - Scienze fisiche
3523,Ordinario,BARBON Roberto,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,ASTRONOMIA,2009,02 - Scienze fisiche
3524,Associato confermato,BARCARO Umberto,M,PISA,Farmacia,FIS/07,,INFORMATICA,2009,02 - Scienze fisiche
3525,Associato confermato,BARDUCCI Andrea,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3526,Associato confermato,BARNA' Calogero Renato,M,MESSINA,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2009,02 - Scienze fisiche
3527,Ricercatore,BARNI Ruggero Alfredo,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3528,Ordinario,BAROCCHI Fabrizio,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3529,Ordinario,BARONE Fabrizio,M,SALERNO,Farmacia,FIS/07,,SCIENZE FARMACEUTICHE E BIOMEDICHE/FARMABIOMED,2009,02 - Scienze fisiche
3530,Associato confermato,BARONE Luciano Maria,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3531,Associato confermato,BARONE Vincenzo,M,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,FIS/02,,SCIENZE E TECNOLOGIE AVANZATE,2009,02 - Scienze fisiche
3532,Ricercatore,BARONI Liana,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3533,Ordinario,BARONI Stefano,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,FIS/03,,AREA FISICA,2009,02 - Scienze fisiche
3534,Associato confermato,BARRA Orazio Antonio,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3535,Ordinario,BARTOLI Bruno,M,Napoli Federico II,Ingegneria,FIS/01,,SCIENZE FISICHE,2009,02 - Scienze fisiche
3536,Associato confermato,BARTOLINI Corrado,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/05,,ASTRONOMIA,2009,02 - Scienze fisiche
3537,Ordinario,BARTOLINO Roberto,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA,2009,02 - Scienze fisiche
3538,Ricercatore,BARTOLO Nicola,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2009,02 - Scienze fisiche
3539,Ordinario,BARTOLOTTA Antonio,M,PALERMO,Farmacia,FIS/07,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2009,02 - Scienze fisiche
3540,Associato confermato,BARTUCCI Rosa,F,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA,2009,02 - Scienze fisiche
3541,Ricercatore non confermato,BARUCCA Gianni,M,Politecnica delle MARCHE,Ingegneria,FIS/01,,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE E D URBANISTICA (SIMAU)",2009,02 - Scienze fisiche
3542,Ordinario,BASILE Maurizio,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3543,Associato confermato,BASILE Salvatore,M,PALERMO,Medicina e Chirurgia,FIS/07,,FISICA,2009,02 - Scienze fisiche
3544,Associato confermato,BASSAN Massimo,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3545,Ricercatore,BASSETTI Bruno,M,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3546,Ordinario,BASSETTO Antonio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3547,Ricercatore,BASSI Andrea,M,Politecnico di MILANO,Ingegneria dei Sistemi,FIS/01,,FISICA,2009,02 - Scienze fisiche
3548,Ricercatore non confermato,BASSI Angelo,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3549,Ordinario,BASSI Davide,M,TRENTO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3550,Associato confermato,BASTIANELLI Fiorenzo,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3551,Ricercatore,BASTIERI Denis,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2009,02 - Scienze fisiche
3552,Associato confermato,BATANI Dino Dimitri,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3553,Ordinario,BATIGNANI Giovanni,M,PISA,Ingegneria,FIS/01,,FISICA,2009,02 - Scienze fisiche
3554,Ordinario,BATTAGLIN Giancarlo,M,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,FIS/01,,SCIENZE MOLECOLARI E NANOSISTEMI,2009,02 - Scienze fisiche
3555,Associato confermato,BATTIMELLI Giovanni,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/08,,FISICA,2009,02 - Scienze fisiche
3556,Ricercatore,BATTISTA Natalia,F,TERAMO,Agraria,FIS/07,,SCIENZE BIOMEDICHE COMPARATE,2009,02 - Scienze fisiche
3557,Ordinario,BATTISTON Roberto,M,PERUGIA,Ingegneria,FIS/01,,FISICA,2009,02 - Scienze fisiche
3558,Associato confermato,BAXA Pietro,M,TRIESTE,Farmacia,FIS/07,,MATEMATICA E GEOSCIENZE,2009,02 - Scienze fisiche
3559,Ricercatore,BECATTINI Francesco,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3560,Associato confermato,BECCARIA Matteo,M,SALENTO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3561,Associato confermato,BEGHI Marco,M,Politecnico di MILANO,Ingegneria dei Processi Industriali,FIS/03,,ENERGIA,2009,02 - Scienze fisiche
3562,Ricercatore,BELLANI Vittorio,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3563,Ordinario,BELLECCI Carlo,M,"ROMA ""Tor Vergata""",Ingegneria,FIS/01,,INGEGNERIA MECCANICA,2009,02 - Scienze fisiche
3564,Ordinario,BELLIA Giorgio Concetto,M,CATANIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3565,Ricercatore non confermato,BELLINI Fabio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3566,Ordinario,BELLINI Tommaso Giovanni,M,MILANO,Medicina e Chirurgia,FIS/07,,"CHIMICA, BIOCHIMICA E BIOTECNOLOGIE PER LA MEDICINA",2009,02 - Scienze fisiche
3567,Ordinario,BELLINI Vincenzo,M,CATANIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3568,Associato confermato,BELLOMO Giovanni,M,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3569,Associato confermato,BELLOTTI Roberto,M,BARI,Farmacia,FIS/01,,INTERUNIVERSITARIO DI FISICA,2009,02 - Scienze fisiche
3570,Ricercatore a t.d. (art.1 comma 14 L. 230/05),BELOTTI Michele,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3571,Ordinario,BELTRAM Fabio,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,FIS/03,,CLASSE DI SCIENZE MATEMATICHE E NATURALI,2009,02 - Scienze fisiche
3572,Ordinario,BELVEDERE Gaetano Maria,M,CATANIA,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3573,Ricercatore,BENASSI Paola,F,L'AQUILA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3574,Ricercatore,BENATTI Fabio,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3575,Associato confermato,BENCIVELLI Valter,M,PISA,Medicina e Chirurgia,FIS/07,,MEDICINA INTERNA,2009,02 - Scienze fisiche
3576,Ordinario,BENEDEK Giorgio,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,FIS/03,,SCIENZA DEI MATERIALI,2009,02 - Scienze fisiche
3577,Ricercatore,BENENTI Giuliano,M,INSUBRIA,Scienze Mat. Fis. Nat. II,FIS/02,,SCIENZA E ALTA TECNOLOGIA,2009,02 - Scienze fisiche
3578,Ordinario,BENVENUTI Piero,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,ASTRONOMIA,2009,02 - Scienze fisiche
3579,Associato confermato,BENZA Vincenzo Gino,M,INSUBRIA,Scienze Mat. Fis. Nat. II,FIS/07,,SCIENZA E ALTA TECNOLOGIA,2009,02 - Scienze fisiche
3580,Ordinario,BENZI Roberto,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3581,Ricercatore,BEOLE' Stefania,F,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3582,Associato confermato,BERARDI Vincenzo,M,Politecnico di BARI,Ingegneria,FIS/01,,INTERUNIVERSITARIO DI FISICA,2009,02 - Scienze fisiche
3583,Associato confermato,BEREJIANI Zourab,M,L'AQUILA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3584,Ordinario,BERGAMASCO Laura,F,TORINO,Medicina e Chirurgia,FIS/01,,DISCIPLINE MEDICO CHIRURGICHE,2009,02 - Scienze fisiche
3585,Straordinario,BERNABEI Rita,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2009,02 - Scienze fisiche
3586,Associato confermato,BERNACCA Pier Luigi,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,ASTRONOMIA,2009,02 - Scienze fisiche
3587,Ricercatore,BERNARDINI Fabio,M,CAGLIARI,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3588,Associato confermato,BERNARDINI Paolo,M,SALENTO,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2009,02 - Scienze fisiche
3589,Associato confermato,BERNASCONI Marco,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,FIS/03,,SCIENZA DEI MATERIALI,2009,02 - Scienze fisiche
3590,Associato confermato,BERRILLI Francesco,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2009,02 - Scienze fisiche
3591,Ordinario,BERSANELLI Marco Rinaldo Fedele,M,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2009,02 - Scienze fisiche
3592,Ricercatore,BERSANI Danilo,M,PARMA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3593,Associato confermato,BERSANI Ferdinando,M,BOLOGNA,Medicina e Chirurgia,FIS/07,,FISICA,2009,02 - Scienze fisiche
3594,Associato confermato,BERTACCO Riccardo,M,Politecnico di MILANO,"Ingegneria Civile, Ambientale e Territoriale",FIS/01,,FISICA,2009,02 - Scienze fisiche
3595,Ricercatore,BERTAINA Mario Edoardo,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3596,Ordinario,BERTI Marina,F,PADOVA,Ingegneria,FIS/01,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2009,02 - Scienze fisiche
3597,Ordinario,BERTIN Giuseppe,M,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2009,02 - Scienze fisiche
3598,Ordinario,BERTOLA Francesco,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,ASTRONOMIA,2009,02 - Scienze fisiche
3599,Associato non confermato,BERTOLINI Matteo,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,FIS/02,,AREA FISICA,2009,02 - Scienze fisiche
3600,Ordinario,BERTONI Carlo Maria,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3601,Associato non confermato,BERTUCCI Bruna,F,PERUGIA,Ingegneria,FIS/01,,FISICA,2009,02 - Scienze fisiche
3602,Ricercatore non confermato,BESSON Ugo,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/08,,FISICA,2009,02 - Scienze fisiche
3603,Ricercatore,BETTARINI Stefano,M,PISA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3604,Ordinario,BETTATI Stefano,M,PARMA,Medicina e Chirurgia,FIS/07,,NEUROSCIENZE,2009,02 - Scienze fisiche
3605,Associato confermato,BETTEGA Daniela,F,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA,2009,02 - Scienze fisiche
3606,Associato confermato,BETTI Maria Grazia,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3607,Ordinario,BETTINI Alessandro,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3608,Ricercatore,BETTUCCI Andrea,M,"ROMA ""La Sapienza""",Ingegneria,FIS/01,,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2009,02 - Scienze fisiche
3609,Associato confermato,BEVERINI Nicolo',M,PISA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3610,Ricercatore,BEVILACQUA Giuseppe,M,SIENA,Ingegneria,FIS/01,,FISICA,2009,02 - Scienze fisiche
3611,Ordinario,BIAGI Pier Francesco,M,BARI,Scienze Matematiche Fisiche e Naturali,FIS/07,,INTERUNIVERSITARIO DI FISICA,2009,02 - Scienze fisiche
3612,Ricercatore,BIAGI Roberto,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3613,Associato confermato,BIANCALANA Valerio,M,SIENA,Ingegneria,FIS/01,,FISICA,2009,02 - Scienze fisiche
3614,Associato confermato,BIANCHI Fabrizio Umberto,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3615,Associato confermato,BIANCHI Massimo,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3616,Associato confermato,BIANCHINI Antonio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,ASTRONOMIA,2009,02 - Scienze fisiche
3617,Associato confermato,BIANCONI Andrea,M,BRESCIA,Ingegneria,FIS/01,,"INGEGNERIA DELL'INFORMAZIONE- ELETTRONICA, INFORMATICA, TELECOMUNICAZIONI E AUTOMATICA",2009,02 - Scienze fisiche
3618,Ordinario,BIANCONI Antonio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3619,Associato confermato,BIASINI Maurizio,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3620,Associato confermato,BIAZZI Luisa,F,PAVIA,Medicina e Chirurgia,FIS/07,,BIOCHIMICA,2009,02 - Scienze fisiche
3621,Associato confermato,BICCHI Paola,F,SIENA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3622,Associato confermato,BIFERALE Luca,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3623,Ordinario,BIGNAMI Giovanni Fabrizio,M,I.U.S.S. - PAVIA,Classe di Scienze e Tecnologie,FIS/05,,IUSS -- PAVIA,2009,02 - Scienze fisiche
3624,Ricercatore,BILLO' Marco,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3625,Ricercatore,BIMONTE Giuseppe Roberto,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/02,,SCIENZE FISICHE,2009,02 - Scienze fisiche
3626,Associato confermato,BINI Cesare,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3627,Associato confermato,BINI Maurizio,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA E ASTRONOMIA,2009,02 - Scienze fisiche
3628,Ricercatore,BINI Simonetta,F,PARMA,Farmacia,FIS/01,,FISICA,2009,02 - Scienze fisiche
3629,Associato confermato,BISCARINI Andrea,M,PERUGIA,Medicina e Chirurgia,FIS/07,,FISICA,2009,02 - Scienze fisiche
3630,Ordinario,BISELLO Dario,M,PADOVA,Ingegneria,FIS/01,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2009,02 - Scienze fisiche
3631,Ricercatore,BISERO Diego,M,FERRARA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3632,Ordinario,BISI Olmes,M,MODENA e REGGIO EMILIA,Ingegneria II Sede di REGGIO EMILIA,FIS/01,,SCIENZE E METODI DELL'INGEGNERIA,2009,02 - Scienze fisiche
3633,Ricercatore,BISOGNI Maria Giuseppina,F,PISA,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA,2009,02 - Scienze fisiche
3634,Associato confermato,BIVONA Saverio,M,PALERMO,Ingegneria,FIS/03,,FISICA,2009,02 - Scienze fisiche
3635,Ordinario,BIZZARRI Anna Rita,F,TUSCIA,Scienze Matematiche Fisiche e Naturali,FIS/07,,SCIENZE ECOLOGICHE E BIOLOGICHE (DEB),2009,02 - Scienze fisiche
3636,Ricercatore a t.d. (art.1 comma 14 L. 230/05),BIZZARRI Ranieri,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,FIS/03,,CLASSE DI SCIENZE,2009,02 - Scienze fisiche
3637,Associato confermato,BIZZETI Andrea,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2009,02 - Scienze fisiche
3638,Ordinario,BLANCO Armando,M,SALENTO,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2009,02 - Scienze fisiche
3639,Ordinario,BLASI Alberto,M,GENOVA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3640,Ordinario,BLASI Paolo,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/01,,Non disponibile,2009,02 - Scienze fisiche
3641,Ricercatore,BLASONE Massimo,M,SALERNO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA E.R. CAIANIELLO/DF,2009,02 - Scienze fisiche
3642,Associato confermato,BLOISI Francesco,M,Napoli Federico II,Ingegneria,FIS/03,,SCIENZE FISICHE,2009,02 - Scienze fisiche
3643,Ricercatore,BOBBA Fabrizio,M,SALERNO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA E.R. CAIANIELLO/DF,2009,02 - Scienze fisiche
3644,Ordinario,BOBISUT Furio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3645,Ricercatore,BOCA Gianluigi,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2009,02 - Scienze fisiche
3646,Ricercatore,BOCCOLARI Mauro,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,FIS/06,,INGEGNERIA DEI MATERIALI E DELL'AMBIENTE,2009,02 - Scienze fisiche
3647,Associato confermato,BOFFETTA Guido,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3648,Ordinario,BOFFI Sigfrido,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA NUCLEARE E TEORICA,2009,02 - Scienze fisiche
3649,Associato confermato,BOGANI Franco,M,FIRENZE,Ingegneria,FIS/01,,ENERGETICA,2009,02 - Scienze fisiche
3650,Ricercatore non confermato,BOGLIONE Mariaelena,F,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3651,Ordinario,BOITI Marco,M,SALENTO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3652,Associato non confermato,BOMBACI Ignazio,M,PISA,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2009,02 - Scienze fisiche
3653,Ricercatore non confermato,BONACORSI Daniele,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3654,Ricercatore non confermato,BONANNI Beatrice,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3655,Associato confermato,BONANNO Assunta,F,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3656,Ricercatore non confermato,BONERA Emiliano,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,FIS/01,,SCIENZA DEI MATERIALI,2009,02 - Scienze fisiche
3657,Associato confermato,BONETTI Ennio,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2009,02 - Scienze fisiche
3658,Associato confermato,BONGIOVANNI Giovanni Luigi Carlo,M,CAGLIARI,Ingegneria,FIS/01,,FISICA,2009,02 - Scienze fisiche
3659,Associato confermato,BONINCONTRO Adalberto,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2009,02 - Scienze fisiche
3660,Associato confermato,BONINI Marisa,F,PARMA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2009,02 - Scienze fisiche
3661,Associato confermato,BONO Giuseppe,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2009,02 - Scienze fisiche
