,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
2002,Associato confermato,MORET Igor,M,TRIESTE,,MAT/08,01/A5,Matematica e Geoscienze,2013,01 - Scienze matematiche e informatiche
2003,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MORETTI Matteo Maria,M,Libera Università di BOLZANO,Design e Arti,INF/01,01/B1,Non disponibile,2013,01 - Scienze matematiche e informatiche
2004,Associato confermato,MORETTI Valter,M,TRENTO,,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2005,Ricercatore,MORI Andrea,M,TORINO,,MAT/02,01/A2,Matematica Giuseppe Peano,2013,01 - Scienze matematiche e informatiche
2006,Ricercatore,MORIGI Marta,F,BOLOGNA,,MAT/02,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2007,Associato confermato,MORIGI Serena,F,BOLOGNA,,MAT/08,01/A5,Matematica,2013,01 - Scienze matematiche e informatiche
2008,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MORINE Melissa Jayne,F,TRENTO,,INF/01,01/B1,MATEMATICA,2013,01 - Scienze matematiche e informatiche
2009,Associato confermato,MORINI Benedetta,F,FIRENZE,,MAT/08,01/A5,Ingegneria Industriale (DIEF),2013,01 - Scienze matematiche e informatiche
2010,Associato confermato,MORINI Carlo,M,FERRARA,,MAT/04,01/A1,Matematica e informatica,2013,01 - Scienze matematiche e informatiche
2011,Ricercatore,MORINI Fiorenza,F,PARMA,,MAT/02,01/A2,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2012,Associato confermato,MORINI Massimiliano,M,PARMA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2013,Ricercatore,MORPURGO Anna Chiara Giovanna,F,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2013,01 - Scienze matematiche e informatiche
2014,Ordinario,MORRO Angelo,M,GENOVA,,MAT/07,01/A4,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",2013,01 - Scienze matematiche e informatiche
2015,Ricercatore,MORSELLA Gerardo,M,"ROMA ""Tor Vergata""",,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2016,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MORSELLI Francesca,F,TORINO,,MAT/04,01/A1,FILOSOFIA E SCIENZE DELL'EDUCAZIONE,2013,01 - Scienze matematiche e informatiche
2017,Ricercatore,MOSCA Raffaele,M,CHIETI-PESCARA,,MAT/09,01/A6,Economia,2013,01 - Scienze matematiche e informatiche
2018,Ricercatore,MOSCARDELLI Luca,M,CHIETI-PESCARA,,INF/01,01/B1,Economia,2013,01 - Scienze matematiche e informatiche
2019,Ordinario,MOSCARIELLO Gioconda,F,Napoli Federico II,,MAT/05,01/A3,"Matematica e Applicazioni ""Renato Caccioppoli""",2013,01 - Scienze matematiche e informatiche
2020,Ordinario,MOSCARINI Marina,F,"ROMA ""La Sapienza""",,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2021,Ordinario,MOSCATO Ugo Emanuele,M,MILANO-BICOCCA,,INF/01,01/B1,STATISTICA E METODI QUANTITATIVI,2013,01 - Scienze matematiche e informatiche
2022,Ricercatore,MOSCHEN Maria Pia,F,TRENTO,,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2023,Ricercatore,MOSCHETTI Gaetano Salvatore,M,CATANIA,,MAT/07,01/A4,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2024,Ricercatore,MOSCHINI Luisa,F,"ROMA ""La Sapienza""",,MAT/05,01/A3,Scienze di base e applicate per l'ingegneria,2013,01 - Scienze matematiche e informatiche
2025,Ricercatore,MOSCUCCI Manuela,F,SIENA,,MAT/04,01/A1,Ingegneria dellInformazione e Scienze Matematiche,2013,01 - Scienze matematiche e informatiche
2026,Associato,MOSTARDA Leonardo,M,CAMERINO,,INF/01,01/B1,SCUOLA DI SCIENZE E TECNOLOGIE,2013,01 - Scienze matematiche e informatiche
2027,Associato confermato,MOTTA Monica,F,PADOVA,,MAT/05,01/A3,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2013,01 - Scienze matematiche e informatiche
2028,Associato confermato,MOTTA Santo,M,CATANIA,,MAT/07,01/A4,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2029,Associato confermato,MUCCI Domenico,M,PARMA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2030,Ricercatore,MUCCINI Henry,M,L'AQUILA,,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,2013,01 - Scienze matematiche e informatiche
2031,Ricercatore,MUGELLI Francesco,M,FIRENZE,,MAT/05,01/A3,Matematica e Informatica Ulisse Dini(DIMAI),2013,01 - Scienze matematiche e informatiche
2032,Ricercatore,MUGHETTI Marco,M,BOLOGNA,,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2033,Ricercatore,MUGLIA Luigi,M,della CALABRIA,,MAT/05,01/A3,Matematica e Informatica - DeMaCS,2013,01 - Scienze matematiche e informatiche
2034,Ricercatore,MUGNAI Dimitri,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2035,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MULAS Fabrizio,M,CAGLIARI,,INF/01,01/B1,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2036,Ordinario,MULAZZANI Michele,M,BOLOGNA,,MAT/03,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2037,Ordinario,MULONE Giuseppe,M,CATANIA,,MAT/07,01/A4,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2038,Ricercatore,MUNARINI Emanuele,M,Politecnico di MILANO,,MAT/03,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2039,Ordinario,MUNDICI Daniele,M,FIRENZE,,MAT/01,01/A1,Matematica e Informatica Ulisse Dini(DIMAI),2013,01 - Scienze matematiche e informatiche
2040,Ordinario,MURACCHINI Augusto,M,BOLOGNA,,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2041,Associato confermato,MURANO Aniello,M,Napoli Federico II,,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,2013,01 - Scienze matematiche e informatiche
2042,Ricercatore,MUREDDU Marina,F,CAGLIARI,,MAT/02,01/A2,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2043,Ordinario,MURINO Vittorio,M,VERONA,,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2044,Associato confermato,MUSCATO Orazio,M,CATANIA,,MAT/07,01/A4,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2045,Associato confermato,MUSELLA Carmela,F,Napoli Federico II,,MAT/02,01/A2,"Matematica e Applicazioni ""Renato Caccioppoli""",2013,01 - Scienze matematiche e informatiche
2046,Ricercatore,MUSELLI Elena,F,GENOVA,,MAT/05,01/A3,Matematica (DIMA),2013,01 - Scienze matematiche e informatiche
2047,Ricercatore,MUSESTI Alessandro,M,Cattolica del Sacro Cuore,Scienze Matematiche Fisiche e Naturali,MAT/07,01/A4,"MATEMATICA E FISICA ""NICCOLO' TARTAGLIA""",2013,01 - Scienze matematiche e informatiche
2048,Associato confermato,MUSINA Roberta,F,UDINE,,MAT/05,01/A3,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2049,Ordinario,MUSMANNO Roberto,M,della CALABRIA,,MAT/09,01/A6,"Ingegneria Meccanica, Energetica e Gestionale - DIMEG",2013,01 - Scienze matematiche e informatiche
2050,Ordinario,MUSSO Emilio,M,Politecnico di TORINO,,MAT/03,01/A2,SCIENZE MATEMATICHE Giuseppe Luigi Lagrange,2013,01 - Scienze matematiche e informatiche
2051,Associato confermato,MÖSENEDER FRAJRIA Pierluigi,M,Politecnico di MILANO,,MAT/03,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2052,Ordinario,NACINOVICH Mauro,M,"ROMA ""Tor Vergata""",,MAT/03,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2053,Ordinario,NALDI Giovanni,M,MILANO,,MAT/08,01/A5,Matematica 'Federigo Enriques',2013,01 - Scienze matematiche e informatiche
2054,Associato confermato,NANNICINI Antonella,F,FIRENZE,,MAT/03,01/A2,Matematica e Informatica Ulisse Dini(DIMAI),2013,01 - Scienze matematiche e informatiche
2055,Ricercatore,NAPOLI Anna,F,della CALABRIA,,MAT/08,01/A5,Matematica e Informatica - DeMaCS,2013,01 - Scienze matematiche e informatiche
2056,Ricercatore,NAPOLI Gaetano,M,SALENTO,,MAT/07,01/A4,Ingegneria dell'Innovazione,2013,01 - Scienze matematiche e informatiche
2057,Ordinario,NAPOLI Margherita,F,SALERNO,,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2058,Associato confermato,NAPOLITANI Pier Daniele,M,PISA,,MAT/04,01/A1,MATEMATICA,2013,01 - Scienze matematiche e informatiche
2059,Ricercatore,NAPOLITANO Vito,M,"CAMPANIA - ""L. VANVITELLI""",,MAT/03,01/A2,MATEMATICA E FISICA (DMF),2013,01 - Scienze matematiche e informatiche
2060,Associato confermato,NAPPI Michele,M,SALERNO,,INF/01,01/B1,Studi e Ricerche Aziendali (Management & Information Technology),2013,01 - Scienze matematiche e informatiche
2061,Associato confermato,NAPPO Giovanna,F,"ROMA ""La Sapienza""",,MAT/06,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2062,Ordinario,NARDELLI Enrico,M,"ROMA ""Tor Vergata""",,INF/01,01/B1,Matematica,2013,01 - Scienze matematiche e informatiche
2063,Ricercatore,NARDOZZA Vincenzo Carmine,M,BARI,,MAT/02,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2064,Associato confermato,NASELLI Ornella,F,CATANIA,,MAT/05,01/A3,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2065,Associato confermato,NASO Maria Grazia,F,BRESCIA,,MAT/07,01/A4,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO, AMBIENTE E DI MATEMATICA",2013,01 - Scienze matematiche e informatiche
2066,Associato confermato,NATALINI Pierpaolo,M,ROMA TRE,,MAT/05,01/A3,Matematica e Fisica,2013,01 - Scienze matematiche e informatiche
2067,Ricercatore,NAVARRA Alfredo,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2068,Associato confermato,NAVIGLI Roberto,M,"ROMA ""La Sapienza""",,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2069,Associato confermato,NEBBIA Claudio,M,"ROMA ""La Sapienza""",,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2070,Ricercatore,NEGRI Matteo,M,PAVIA,,MAT/05,01/A3,MATEMATICA,2013,01 - Scienze matematiche e informatiche
2071,Associato confermato,NEGRINI Paolo,M,BOLOGNA,,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2072,Ordinario,NEGRINI Piero,M,"ROMA ""La Sapienza""",,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2073,Ordinario,NEGRO Alberto,M,SALERNO,,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2074,Associato confermato,NELLI Barbara,F,L'AQUILA,,MAT/03,01/A2,Ingegneria e scienze dell'informazione e matematica,2013,01 - Scienze matematiche e informatiche
2075,Associato confermato,NERI Filippo,M,Napoli Federico II,,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,2013,01 - Scienze matematiche e informatiche
2076,Associato confermato,NESI Monica,F,L'AQUILA,,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,2013,01 - Scienze matematiche e informatiche
2077,Ordinario,NESI Vincenzo,M,"ROMA ""La Sapienza""",,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2078,Associato confermato,NIBBI Roberta,F,BOLOGNA,,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2079,Associato confermato,NICOLA Fabio,M,Politecnico di TORINO,,MAT/05,01/A3,SCIENZE MATEMATICHE Giuseppe Luigi Lagrange,2013,01 - Scienze matematiche e informatiche
2080,Ricercatore a t.d. (art.1 comma 14 L. 230/05),NICOLAI Gilda,F,TUSCIA,,INF/01,01/B1,SCIENZE DEI BENI CULTURALI,2013,01 - Scienze matematiche e informatiche
2081,Associato confermato,NICOLODI Lorenzo,M,PARMA,,MAT/03,01/A2,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2082,Ricercatore,NICOLOSI ASMUNDO Marianna,F,CATANIA,,INF/01,01/B1,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
2083,Associato non confermato,NICOSIA Gaia,F,ROMA TRE,,MAT/09,01/A6,Ingegneria,2013,01 - Scienze matematiche e informatiche
2084,Ricercatore,NICOTERA Chiara,F,SALERNO,,MAT/02,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2085,Ricercatore,NIESI Gianfranco,M,GENOVA,,MAT/03,01/A2,Matematica (DIMA),2013,01 - Scienze matematiche e informatiche
2086,Associato confermato,NISTICO' Giuseppe Antonio,M,della CALABRIA,,MAT/07,01/A4,Matematica e Informatica - DeMaCS,2013,01 - Scienze matematiche e informatiche
2087,Ordinario,NISTRI Paolo,M,SIENA,,MAT/05,01/A3,Ingegneria dellInformazione e Scienze Matematiche,2013,01 - Scienze matematiche e informatiche
2088,Ricercatore,NITSCH Carlo,M,Napoli Federico II,,MAT/05,01/A3,"Matematica e Applicazioni ""Renato Caccioppoli""",2013,01 - Scienze matematiche e informatiche
2089,Ordinario,NOBILE Amelia Giuseppina,F,SALERNO,,INF/01,01/B1,Studi e Ricerche Aziendali (Management & Information Technology),2013,01 - Scienze matematiche e informatiche
2090,Ordinario,NOBILI Paolo,M,SALENTO,,MAT/09,01/A6,Ingegneria dell'Innovazione,2013,01 - Scienze matematiche e informatiche
2091,Ricercatore,NOJA Diego Davide,M,MILANO-BICOCCA,,MAT/07,01/A4,MATEMATICA E APPLICAZIONI,2013,01 - Scienze matematiche e informatiche
2092,Associato confermato,NOLASCO Margherita,F,L'AQUILA,,MAT/05,01/A3,Ingegneria e scienze dell'informazione e matematica,2013,01 - Scienze matematiche e informatiche
2093,Ricercatore,NONATO Maddalena,F,FERRARA,,MAT/09,01/A6,Ingegneria,2013,01 - Scienze matematiche e informatiche
2094,Associato confermato,NORANDO Tullia,F,Politecnico di MILANO,,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2095,Ricercatore,NORDO Giorgio,M,MESSINA,,MAT/03,01/A2,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2096,Associato non confermato,NORESE Maria Franca,F,Politecnico di TORINO,,MAT/09,01/A6,INGEGNERIA GESTIONALE E DELLA PRODUZIONE,2013,01 - Scienze matematiche e informatiche
2097,Ricercatore,NOSCHESE Silvia,F,"ROMA ""La Sapienza""",,MAT/08,01/A5,Matematica,2013,01 - Scienze matematiche e informatiche
2098,Associato confermato,NOTA Giancarlo,M,SALERNO,,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2099,Ricercatore,NOTARI Roberto,M,Politecnico di MILANO,,MAT/03,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2100,Associato,NOVAGA Matteo,M,PISA,,MAT/05,01/A3,MATEMATICA,2013,01 - Scienze matematiche e informatiche
2101,Ricercatore,NOVATI Paolo,M,PADOVA,,MAT/08,01/A5,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2013,01 - Scienze matematiche e informatiche
2102,Ricercatore non confermato,NOVELLI Carla,F,PADOVA,,MAT/03,01/A2,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2013,01 - Scienze matematiche e informatiche
2103,Associato confermato,NUCCI Maria Clara,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,MAT/07,01/A4,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2104,Ricercatore,NUCITA Andrea,M,MESSINA,,INF/01,01/B1,SCIENZE COGNITIVE DELLA FORMAZIONE E DEGLI STUDI CULTURALI,2013,01 - Scienze matematiche e informatiche
2105,Ricercatore,NUGARI Rita,F,SIENA,,MAT/05,01/A3,Ingegneria dellInformazione e Scienze Matematiche,2013,01 - Scienze matematiche e informatiche
2106,Ordinario,NUTT Werner,M,Libera Università di BOLZANO,Scienze e Tecnologie Informatiche,INF/01,01/B1,FACOLTA' DI INGEGNERIA,2013,01 - Scienze matematiche e informatiche
2107,Ordinario,O'GRADY Kieran Gregory,M,"ROMA ""La Sapienza""",,MAT/03,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2108,Ricercatore,OBERSNEL Franco,M,TRIESTE,,MAT/05,01/A3,Matematica e Geoscienze,2013,01 - Scienze matematiche e informatiche
2109,Ordinario,OBRECHT Enrico,M,BOLOGNA,,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2110,Associato confermato,OCCHETTA Gianluca,M,TRENTO,,MAT/03,01/A2,Matematica,2013,01 - Scienze matematiche e informatiche
2111,Associato confermato,OCCHIUTO Maria Eugenia,F,PISA,,INF/01,01/B1,INFORMATICA,2013,01 - Scienze matematiche e informatiche
2112,Associato confermato,OCCORSIO Donatella,F,BASILICATA,,MAT/08,01/A5,"Matematica, Informatica ed Economia",2013,01 - Scienze matematiche e informatiche
2113,Associato confermato,ODETTI Francesco,M,GENOVA,,MAT/03,01/A2,"Ingegneria meccanica,energetica,gestionale e dei trasporti (DIME)",2013,01 - Scienze matematiche e informatiche
2114,Ricercatore,ODONE Francesca,F,GENOVA,,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",2013,01 - Scienze matematiche e informatiche
2115,Ordinario,OLANDA Domenico,M,Napoli Federico II,,MAT/03,01/A2,"Matematica e Applicazioni ""Renato Caccioppoli""",2013,01 - Scienze matematiche e informatiche
2116,Ricercatore,OLIARO Alessandro,M,TORINO,,MAT/05,01/A3,Matematica Giuseppe Peano,2013,01 - Scienze matematiche e informatiche
2117,Ricercatore,OLIBONI Barbara,F,VERONA,,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2118,Ordinario,OLIVA Pietro,M,GENOVA,,MAT/05,01/A3,"Ingegneria meccanica,energetica,gestionale e dei trasporti (DIME)",2013,01 - Scienze matematiche e informatiche
2119,Ordinario,OLIVERI Francesco,M,MESSINA,,MAT/07,01/A4,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2120,Associato confermato,OLIVERIO Paolo Antonio,M,della CALABRIA,,MAT/03,01/A2,Matematica e Informatica - DeMaCS,2013,01 - Scienze matematiche e informatiche
2121,Ricercatore,OLIVETO Rocco,M,MOLISE,,INF/01,01/B1,Bioscienze e Territorio,2013,01 - Scienze matematiche e informatiche
2122,Ordinario,OLIVIERI Enzo,M,"ROMA ""Tor Vergata""",,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2123,Ordinario,OMARI Pierpaolo,M,TRIESTE,,MAT/05,01/A3,Matematica e Geoscienze,2013,01 - Scienze matematiche e informatiche
2124,Ordinario,OMODEO Eugenio,M,TRIESTE,,INF/01,01/B1,Matematica e Geoscienze,2013,01 - Scienze matematiche e informatiche
2125,Ricercatore,ONETO Anna,F,GENOVA,,MAT/03,01/A2,Matematica (DIMA),2013,01 - Scienze matematiche e informatiche
2126,Ricercatore,ORCIUOLI Francesco,M,SALERNO,,INF/01,01/B1,"Ingegneria dell'informazione, Ingegneria elettrica e Matematica applicata",2013,01 - Scienze matematiche e informatiche
2127,Ordinario,ORECCHIA Ferruccio,M,Napoli Federico II,,MAT/03,01/A2,"Matematica e Applicazioni ""Renato Caccioppoli""",2013,01 - Scienze matematiche e informatiche
2128,Associato confermato,OREFICE Sergio,M,L'AQUILA,,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,2013,01 - Scienze matematiche e informatiche
2129,Associato confermato,ORIOLO Gianpaolo,M,"ROMA ""Tor Vergata""",,MAT/09,01/A6,Ingegneria Civile e Ingegneria Informatica,2013,01 - Scienze matematiche e informatiche
2130,Straordinario,ORLANDI Giandomenico,M,VERONA,,MAT/05,01/A3,Informatica,2013,01 - Scienze matematiche e informatiche
2131,Associato confermato,ORLANDI Vincenza,F,ROMA TRE,,MAT/07,01/A4,Matematica e Fisica,2013,01 - Scienze matematiche e informatiche
2132,Associato confermato,ORLANDO Salvatore,M,"""Ca' Foscari"" VENEZIA",,INF/01,01/B1,"Scienze Ambientali, Informatica e Statistica",2013,01 - Scienze matematiche e informatiche
2133,Ordinario,ORNAGHI Mario,M,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2013,01 - Scienze matematiche e informatiche
2134,Ricercatore,ORSENIGO Carlotta,F,Politecnico di MILANO,,INF/01,01/B1,Ingegneria Gestionale,2013,01 - Scienze matematiche e informatiche
2135,Ordinario,ORSINA Luigi,M,"ROMA ""La Sapienza""",,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2136,Ordinario,ORSINGHER Enzo,M,"ROMA ""La Sapienza""",,MAT/06,01/A3,Scienze statistiche,2013,01 - Scienze matematiche e informatiche
2137,Associato confermato,ORSINI Renzo,M,"""Ca' Foscari"" VENEZIA",,INF/01,01/B1,"Scienze Ambientali, Informatica e Statistica",2013,01 - Scienze matematiche e informatiche
2138,Ordinario,OTTAVIANI Giorgio Maria,M,FIRENZE,,MAT/03,01/A2,Matematica e Informatica Ulisse Dini(DIMAI),2013,01 - Scienze matematiche e informatiche
2139,Ricercatore,PACCHIAROTTI Barbara,F,"ROMA ""Tor Vergata""",,MAT/06,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2140,Straordinario,PACCIARELLI Dario,M,ROMA TRE,,MAT/09,01/A6,Ingegneria,2013,01 - Scienze matematiche e informatiche
2141,Ordinario,PACELLA Filomena,F,"ROMA ""La Sapienza""",,MAT/05,01/A3,Matematica,2013,01 - Scienze matematiche e informatiche
2142,Associato confermato,PACIFICI Andrea,M,"ROMA ""Tor Vergata""",,MAT/09,01/A6,Ingegneria Civile e Ingegneria Informatica,2013,01 - Scienze matematiche e informatiche
2143,Ricercatore,PACIFICI Emanuele,M,MILANO,,MAT/02,01/A2,Matematica 'Federigo Enriques',2013,01 - Scienze matematiche e informatiche
2144,Ricercatore,PACINI Tommaso,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,MAT/03,01/A2,CLASSE DI SCIENZE MATEMATICHE E NATURALI,2013,01 - Scienze matematiche e informatiche
2145,Ricercatore,PADERNI Gabriella,F,"""Parthenope"" di NAPOLI",,MAT/05,01/A3,INGEGNERIA,2013,01 - Scienze matematiche e informatiche
2146,Ricercatore,PADOVANI Luca,M,TORINO,,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2147,Associato confermato,PAGANI Elena,F,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2013,01 - Scienze matematiche e informatiche
2148,Associato confermato,PAGANI Enrico,M,TRENTO,,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2149,Ordinario,PAGLI Linda,F,PISA,,INF/01,01/B1,INFORMATICA,2013,01 - Scienze matematiche e informatiche
2150,Associato confermato,PALAGACHEV Dian Kostadinov,M,Politecnico di BARI,,MAT/05,01/A3,"Dipartimento di Meccanica, Matematica e Management",2013,01 - Scienze matematiche e informatiche
2151,Associato confermato,PALAGI Laura,F,"ROMA ""La Sapienza""",,MAT/09,01/A6,"Ingegneria Informatica, Automatica e Gestionale Antonio Ruberti",2013,01 - Scienze matematiche e informatiche
2152,Ricercatore,PALANO Beatrice,F,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2013,01 - Scienze matematiche e informatiche
2153,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PALATUCCI Giampiero,M,PARMA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2154,Associato confermato,PALAZZI Claudio Enrico,M,PADOVA,,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2013,01 - Scienze matematiche e informatiche
2155,Ricercatore,PALEARI Simone,M,MILANO,,MAT/07,01/A4,Matematica 'Federigo Enriques',2013,01 - Scienze matematiche e informatiche
2156,Associato confermato,PALESE Lidia Rosaria Rita,F,BARI,,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2157,Ricercatore,PALESE Marcella,F,TORINO,,MAT/07,01/A4,Matematica Giuseppe Peano,2013,01 - Scienze matematiche e informatiche
2158,Ordinario,PALETTA Giuseppe,M,della CALABRIA,,MAT/09,01/A6,"Economia, statistica e finanza",2013,01 - Scienze matematiche e informatiche
2159,Ordinario,PALLARA Diego,M,SALENTO,,MAT/05,01/A3,Matematica e Fisica Ennio De Giorgi,2013,01 - Scienze matematiche e informatiche
2160,Ricercatore,PALLOTTELLI Simonetta,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,INF/01,01/B1,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2161,Ricercatore non confermato,PALMONARI Matteo Luigi Salvatore Gaspare,M,MILANO-BICOCCA,,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2013,01 - Scienze matematiche e informatiche
2162,Ricercatore non confermato,PALOMBARO Mariapia,F,L'AQUILA,,MAT/05,01/A3,Ingegneria e scienze dell'informazione e matematica,2013,01 - Scienze matematiche e informatiche
2163,Ordinario,PALUMBO Annunziata,F,MESSINA,,MAT/07,01/A4,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2164,Ricercatore,PALUMBO Biagio,M,ROMA TRE,,MAT/05,01/A3,Matematica e Fisica,2013,01 - Scienze matematiche e informatiche
2165,Associato confermato,PAMBIANCO Fernanda,F,PERUGIA,Ingegneria,MAT/03,01/A2,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2166,Ricercatore,PANATI Gianluca,M,"ROMA ""La Sapienza""",,MAT/07,01/A4,Matematica,2013,01 - Scienze matematiche e informatiche
2167,Ordinario,PANCONESI Alessandro,M,"ROMA ""La Sapienza""",,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2168,Ordinario,PANDOLFI Luciano,M,Politecnico di TORINO,,MAT/05,01/A3,SCIENZE MATEMATICHE Giuseppe Luigi Lagrange,2013,01 - Scienze matematiche e informatiche
2169,Associato confermato,PANI Giovanni,M,BARI,,INF/01,01/B1,Informatica,2013,01 - Scienze matematiche e informatiche
2170,Associato non confermato,PANIZZI Emanuele,M,"ROMA ""La Sapienza""","Ing. Informazione, Informatica e Statistica",INF/01,01/B1,INFORMATICA,2013,01 - Scienze matematiche e informatiche
2171,Ricercatore,PANIZZI Stefano,M,PARMA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2013,01 - Scienze matematiche e informatiche
2172,Ricercatore,PANNONE Virgilio,M,FIRENZE,,MAT/02,01/A2,Matematica e Informatica Ulisse Dini(DIMAI),2013,01 - Scienze matematiche e informatiche
2173,Ordinario,PANTANO Pietro Salvatore,M,della CALABRIA,,MAT/07,01/A4,Fisica,2013,01 - Scienze matematiche e informatiche
2174,Associato confermato,PANTI Giovanni,M,UDINE,,MAT/01,01/A1,Matematica e Informatica,2013,01 - Scienze matematiche e informatiche
