,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
7224,Ricercatore,LA ROSA Carmelo,M,CATANIA,,CHIM/02,03/A2,Scienze Chimiche,2021,03 - Scienze chimiche
7225,Ricercatore,LA TORRE Giovanna Loredana,F,MESSINA,,CHIM/06,03/C1,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2021,03 - Scienze chimiche
7226,Associato confermato,LABELLA Luca,M,PISA,,CHIM/03,03/B1,CHIMICA E CHIMICA INDUSTRIALE,2021,03 - Scienze chimiche
7227,Associato,LACIVITA Enza,F,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7228,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LAEZZA Antonio,M,BASILICATA,,CHIM/06,03/C1,SCIENZE,2021,03 - Scienze chimiche
7229,Ricercatore,LAGHEZZA Antonio,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7230,Associato,LAGHI Luca,M,BOLOGNA,,CHIM/06,03/C1,Scienze e Tecnologie Agro-Alimentari,2021,03 - Scienze chimiche
7231,Associato,LAI Francesco,M,CAGLIARI,,CHIM/09,03/D2,Scienze della Vita e dell'Ambiente,2021,03 - Scienze chimiche
7232,Associato,LALLI Daniela,F,PIEMONTE ORIENTALE,,CHIM/03,03/B1,Scienze e Innovazione Tecnologica (DISIT),2021,03 - Scienze chimiche
7233,Associato,LAMBERTI Marina,F,SALERNO,,CHIM/03,03/B1,"Chimica e Biologia ""Adolfo Zambelli""",2021,03 - Scienze chimiche
7234,Associato,LAMBERTUCCI Catia,F,CAMERINO,,CHIM/08,03/D1,SCUOLA DI SCIENZE DEL FARMACO E DEI PRODOTTI DELLA SALUTE,2021,03 - Scienze chimiche
7235,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LAMBRUSCHINI Chiara,F,GENOVA,,CHIM/06,03/C1,CHIMICA E CHIMICA INDUSTRIALE (DCCI),2021,03 - Scienze chimiche
7236,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAMMI Carmen,F,MILANO,,CHIM/10,03/D1,SCIENZE FARMACEUTICHE,2021,03 - Scienze chimiche
7237,Ricercatore,LAMPONI Stefania,F,SIENA,,CHIM/03,03/B1,"Biotecnologie, Chimica e Farmacia",2021,03 - Scienze chimiche
7238,Ricercatore,LANARI Daniela,F,PERUGIA,,CHIM/06,03/C1,SCIENZE FARMACEUTICHE,2021,03 - Scienze chimiche
7239,Associato,LANCELLOTTI Isabella,F,MODENA e REGGIO EMILIA,,CHIM/07,03/B2,Ingegneria 'Enzo Ferrari',2021,03 - Scienze chimiche
7240,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LANDI Alessandro,M,SALERNO,,CHIM/02,03/A2,"CHIMICA E BIOLOGIA ""ADOLFO ZAMBELLI""",2021,03 - Scienze chimiche
7241,Associato,LANDO Gabriele,M,MESSINA,,CHIM/01,03/A1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2021,03 - Scienze chimiche
7242,Ricercatore,LANERI Sonia,F,Napoli Federico II,,CHIM/08,03/D1,Farmacia,2021,03 - Scienze chimiche
7243,Associato,LANGE Heiko,M,MILANO-BICOCCA,,CHIM/03,03/B1,SCIENZE DELL' AMBIENTE E DELLA TERRA (Department of Earth and Environmental Sciences - DISAT),2021,03 - Scienze chimiche
7244,Associato,LANZA Giuseppe,M,CATANIA,,CHIM/02,03/A2,Scienze del Farmaco e della Salute,2021,03 - Scienze chimiche
7245,Ricercatore,LANZAFAME Paola,F,MESSINA,,CHIM/04,03/C2,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2021,03 - Scienze chimiche
7246,Ordinario,LANZALUNGA Osvaldo,M,"ROMA ""La Sapienza""",,CHIM/06,03/C1,Chimica,2021,03 - Scienze chimiche
7247,Ordinario,LANZETTA Rosa,F,Napoli Federico II,,CHIM/06,03/C1,Scienze Chimiche,2021,03 - Scienze chimiche
7248,Associato,LANZI Massimiliano,M,BOLOGNA,,CHIM/04,03/C2,"Chimica Industriale ""Toso Montanari""",2021,03 - Scienze chimiche
7249,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LANZILOTTO Valeria,F,"ROMA ""La Sapienza""",,CHIM/03,03/B1,CHIMICA,2021,03 - Scienze chimiche
7250,Ordinario,LANZOTTI Virginia,F,Napoli Federico II,,CHIM/06,03/C1,Agraria,2021,03 - Scienze chimiche
7251,Ricercatore,LAPI Andrea,M,"ROMA ""La Sapienza""",,CHIM/06,03/C1,Chimica,2021,03 - Scienze chimiche
7252,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAPINI Andrea,M,PARMA,,CHIM/02,03/A2,"SCIENZE CHIMICHE, DELLA VITA E DELLA SOSTENIBILITÀ AMBIENTALE",2021,03 - Scienze chimiche
7253,Associato,LAQUINTANA Valentino,M,BARI,,CHIM/09,03/D2,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7254,Associato confermato,LASAGNI Marina,F,MILANO-BICOCCA,,CHIM/12,03/A1,SCIENZE DELL' AMBIENTE E DELLA TERRA (Department of Earth and Environmental Sciences - DISAT),2021,03 - Scienze chimiche
7255,Associato,LATINI Alessandro,M,"ROMA ""La Sapienza""",,CHIM/02,03/A2,Chimica,2021,03 - Scienze chimiche
7256,Associato confermato,LATRONICO Mario,M,Politecnico di BARI,,CHIM/07,03/B2,"Dipartimento di Ingegneria Civile, Ambientale, del Territorio, Edile e di Chimica",2021,03 - Scienze chimiche
7257,Ordinario,LATTANZI Alessandra,F,SALERNO,,CHIM/06,03/C1,"Chimica e Biologia ""Adolfo Zambelli""",2021,03 - Scienze chimiche
7258,Ricercatore,LATTANZI Luciano,M,Urbino Carlo Bo,,CHIM/12,03/A2,Scienze Pure e Applicate (DiSPeA),2021,03 - Scienze chimiche
7259,Ordinario,LATTERINI Loredana,F,PERUGIA,,CHIM/02,03/A2,"CHIMICA, BIOLOGIA E BIOTECNOLOGIE",2021,03 - Scienze chimiche
7260,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAUDADIO Emiliano,M,Politecnica delle MARCHE,,CHIM/07,03/B2,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE ED URBANISTICA",2021,03 - Scienze chimiche
7261,Associato,LAURATI Marco,M,FIRENZE,,CHIM/02,03/A2,"Chimica ""Ugo Schiff""",2021,03 - Scienze chimiche
7262,Ricercatore,LAURENTI Enzo,M,TORINO,,CHIM/03,03/B1,Chimica,2021,03 - Scienze chimiche
7263,Ordinario,LAURIA Antonino,M,PALERMO,,CHIM/08,03/D1,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2021,03 - Scienze chimiche
7264,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAURO Gianluigi,M,SALERNO,,CHIM/06,03/C1,FARMACIA,2021,03 - Scienze chimiche
7265,Ricercatore,LAURO Maria Rosaria,F,SALERNO,,CHIM/09,03/D2,Farmacia,2021,03 - Scienze chimiche
7266,Ordinario,LAUS Michele,M,PIEMONTE ORIENTALE,,CHIM/04,03/C2,Scienze e Innovazione Tecnologica (DISIT),2021,03 - Scienze chimiche
7267,Ordinario,LAVECCHIA Antonio,M,Napoli Federico II,,CHIM/08,03/D1,Farmacia,2021,03 - Scienze chimiche
7268,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),LAVORATO Cristina,F,della CALABRIA,,CHIM/07,03/B2,INGEGNERIA DELLAMBIENTE - DIAM,2021,03 - Scienze chimiche
7269,Ordinario,LAY Luigi,M,MILANO,,CHIM/06,03/C1,Chimica,2021,03 - Scienze chimiche
7270,Ordinario,LAZZARA Giuseppe,M,PALERMO,,CHIM/12,03/A2,Fisica e Chimica - Emilio Segrè,2021,03 - Scienze chimiche
7271,Associato,LAZZARATO Loretta,F,TORINO,,CHIM/08,03/D1,Scienza e tecnologia del farmaco,2021,03 - Scienze chimiche
7272,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAZZARINI Andrea,M,L'AQUILA,,CHIM/02,03/A2,SCIENZE FISICHE E CHIMICHE,2021,03 - Scienze chimiche
7273,Associato,LEARDI Riccardo,M,GENOVA,,CHIM/01,03/A1,Farmacia (DIFAR),2021,03 - Scienze chimiche
7274,Associato confermato,LEGGIO Antonella,F,della CALABRIA,,CHIM/06,03/C1,Farmacia e Scienze della Salute e della Nutrizione - DFSSN,2021,03 - Scienze chimiche
7275,Associato confermato,LELLI Moreno,M,FIRENZE,,CHIM/03,03/B1,"Chimica ""Ugo Schiff""",2021,03 - Scienze chimiche
7276,Associato confermato,LENTINI Giovanni,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7277,Associato confermato,LEO Eliana Grazia,F,MODENA e REGGIO EMILIA,,CHIM/09,03/D2,Scienze della vita,2021,03 - Scienze chimiche
7278,Ricercatore,LEONE Gemma,F,SIENA,,CHIM/03,03/B1,"Biotecnologie, Chimica e Farmacia",2021,03 - Scienze chimiche
7279,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LEONE Linda,F,Napoli Federico II,,CHIM/03,03/B1,SCIENZE CHIMICHE,2021,03 - Scienze chimiche
7280,Ordinario,LEONELLI Cristina,F,MODENA e REGGIO EMILIA,,CHIM/07,03/B2,Ingegneria 'Enzo Ferrari',2021,03 - Scienze chimiche
7281,Ricercatore,LEONELLI Francesca,F,"ROMA ""La Sapienza""",,CHIM/06,03/C1,Chimica,2021,03 - Scienze chimiche
7282,Associato,LEONETTI Francesco,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7283,Associato confermato,LEONI Alberto,M,BOLOGNA,,CHIM/08,03/D1,Farmacia e Biotecnologie,2021,03 - Scienze chimiche
7284,Associato confermato,LEONI Livia,F,ROMA TRE,,CHIM/11,03/D1,Scienze,2021,03 - Scienze chimiche
7285,Ordinario,LEOPOLDO Marcello,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7286,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),LERIN Lindomar Alberto,M,FERRARA,,CHIM/06,03/C1,"SCIENZE CHIMICHE, FARMACEUTICHE ED AGRARIE",2021,03 - Scienze chimiche
7287,Associato,LESCH Andreas Stephan,M,BOLOGNA,,CHIM/01,03/A1,"Chimica Industriale ""Toso Montanari""",2021,03 - Scienze chimiche
7288,Associato,LESSI Marco,M,PISA,,CHIM/06,03/C1,CHIMICA E CHIMICA INDUSTRIALE,2021,03 - Scienze chimiche
7289,Associato,LI DESTRI NICOSIA Giovanni Calogero,M,CATANIA,,CHIM/02,03/A2,Scienze Chimiche,2021,03 - Scienze chimiche
7290,Associato confermato,LIBERTINI Emanuela,F,MODENA e REGGIO EMILIA,,CHIM/06,03/C1,Scienze chimiche e geologiche,2021,03 - Scienze chimiche
7291,Associato,LIBERTO Erica,F,TORINO,,CHIM/10,03/D1,Scienza e tecnologia del farmaco,2021,03 - Scienze chimiche
7292,Ordinario,LICANDRO Emanuela,F,MILANO,,CHIM/06,03/C1,Chimica,2021,03 - Scienze chimiche
7293,Ordinario,LICCHELLI Maurizio,M,PAVIA,,CHIM/03,03/B1,CHIMICA,2021,03 - Scienze chimiche
7294,Ordinario,LICCIARDELLO Antonino,M,CATANIA,,CHIM/02,03/A2,Scienze Chimiche,2021,03 - Scienze chimiche
7295,Ordinario,LICCIARDI Mariano,M,PALERMO,,CHIM/09,03/D2,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2021,03 - Scienze chimiche
7296,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LICEN Sabina,F,TRIESTE,,CHIM/01,03/A1,SCIENZE CHIMICHE E FARMACEUTICHE,2021,03 - Scienze chimiche
7297,Ordinario,LICINI Giulia Marina,F,PADOVA,,CHIM/06,03/C1,SCIENZE CHIMICHE - DiSC,2021,03 - Scienze chimiche
7298,Ordinario,LICOCCIA Silvia,F,"ROMA ""Tor Vergata""",,CHIM/07,03/B2,Scienze e Tecnologie Chimiche,2021,03 - Scienze chimiche
7299,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LICURSI Domenico,M,PISA,,CHIM/04,03/C2,CHIMICA E CHIMICA INDUSTRIALE,2021,03 - Scienze chimiche
7300,Ricercatore,LIMONGELLI Vittorio,M,Napoli Federico II,,CHIM/08,03/D1,Farmacia,2021,03 - Scienze chimiche
7301,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LINCIANO Pasquale,M,PAVIA,,CHIM/08,03/D1,SCIENZE DEL FARMACO,2021,03 - Scienze chimiche
7302,Associato,LIPPARINI Filippo,M,PISA,,CHIM/02,03/A2,CHIMICA E CHIMICA INDUSTRIALE,2021,03 - Scienze chimiche
7303,Ordinario,LIPPOLIS Vito,M,CAGLIARI,,CHIM/03,03/B1,Scienze Chimiche e Geologiche,2021,03 - Scienze chimiche
7304,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LISTORTI Andrea,M,BARI,,CHIM/03,03/B1,CHIMICA,2021,03 - Scienze chimiche
7305,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LISUZZO Lorenzo,M,PALERMO,,CHIM/03,03/B1,FISICA E CHIMICA - EMILIO SEGRÈ,2021,03 - Scienze chimiche
7306,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LITTI Lucio,M,PADOVA,,CHIM/02,03/A2,SCIENZE CHIMICHE - DISC,2021,03 - Scienze chimiche
7307,Associato,LIVRAGHI Stefano,M,TORINO,,CHIM/03,03/B1,Chimica,2021,03 - Scienze chimiche
7308,Ricercatore,LO CELSO Fabrizio,M,PALERMO,,CHIM/02,03/A2,Fisica e Chimica - Emilio Segrè,2021,03 - Scienze chimiche
7309,Associato confermato,LO MEO Paolo Maria Giuseppe,M,PALERMO,,CHIM/06,03/C1,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2021,03 - Scienze chimiche
7310,Associato confermato,LO NOSTRO Pierandrea,M,FIRENZE,,CHIM/02,03/A2,"Chimica ""Ugo Schiff""",2021,03 - Scienze chimiche
7311,Associato,LO PRESTI Leonardo,M,MILANO,,CHIM/02,03/A2,Chimica,2021,03 - Scienze chimiche
7312,Associato confermato,LO SCHIAVO Sandra,F,MESSINA,,CHIM/03,03/B1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2021,03 - Scienze chimiche
7313,Associato confermato,LO STERZO Claudio,M,TERAMO,,CHIM/06,03/C1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2021,03 - Scienze chimiche
7314,Ricercatore,LO TURCO Vincenzo,M,MESSINA,,CHIM/10,03/D1,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2021,03 - Scienze chimiche
7315,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOCARDI Federico,M,GENOVA,,CHIM/02,03/A2,CHIMICA E CHIMICA INDUSTRIALE (DCCI),2021,03 - Scienze chimiche
7316,Associato,LOCATELLI Alessandra,F,BOLOGNA,,CHIM/08,03/D1,Farmacia e Biotecnologie,2021,03 - Scienze chimiche
7317,Associato,LOCATELLI Marcello,M,CHIETI-PESCARA,,CHIM/01,03/A1,Farmacia,2021,03 - Scienze chimiche
7318,Associato,LOCATELLI Monica,F,PIEMONTE ORIENTALE,,CHIM/10,03/D1,Scienze del Farmaco,2021,03 - Scienze chimiche
7319,Associato,LODOLA Alessio,M,PARMA,,CHIM/08,03/D1,Scienze degli Alimenti e del Farmaco,2021,03 - Scienze chimiche
7320,Associato confermato,LOIODICE Fulvio,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7321,Associato,LOISELLE Steven Arthur,M,SIENA,,CHIM/01,03/A1,"Biotecnologie, Chimica e Farmacia",2021,03 - Scienze chimiche
7322,Ricercatore,LOLLI Marco Lucio,M,TORINO,,CHIM/08,03/D1,Scienza e tecnologia del farmaco,2021,03 - Scienze chimiche
7323,Ricercatore,LOMBARDI Andrea,M,PERUGIA,,CHIM/03,03/B1,"CHIMICA, BIOLOGIA E BIOTECNOLOGIE",2021,03 - Scienze chimiche
7324,Ordinario,LOMBARDI Angelina,F,Napoli Federico II,,CHIM/03,03/B1,Scienze Chimiche,2021,03 - Scienze chimiche
7325,Associato confermato,LOMBARDO Giuseppe Marcello,M,CATANIA,,CHIM/03,03/B1,Scienze Chimiche,2021,03 - Scienze chimiche
7326,Associato confermato,LOMBARDO Marco,M,BOLOGNA,,CHIM/06,03/C1,"Chimica ""Giacomo Ciamician""",2021,03 - Scienze chimiche
7327,Ricercatore,LOMBARDO Renato,M,PALERMO,,CHIM/02,03/A2,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2021,03 - Scienze chimiche
7328,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LOMONACO Tommaso,M,PISA,,CHIM/01,03/A1,CHIMICA E CHIMICA INDUSTRIALE,2021,03 - Scienze chimiche
7329,Ricercatore,LONGHI Mariangela,F,MILANO,,CHIM/02,03/A2,Chimica,2021,03 - Scienze chimiche
7330,Ordinario,LONGO Pasquale,M,SALERNO,,CHIM/03,03/B1,"Chimica e Biologia ""Adolfo Zambelli""",2021,03 - Scienze chimiche
7331,Ordinario,LONGO Savino,M,BARI,,CHIM/03,03/B1,Chimica,2021,03 - Scienze chimiche
7332,Ricercatore,LONGOBARDI Francesco,M,BARI,,CHIM/10,03/D1,Chimica,2021,03 - Scienze chimiche
7333,Ricercatore,LONGOBARDO Luigi,M,Napoli Federico II,,CHIM/06,03/C1,Scienze Chimiche,2021,03 - Scienze chimiche
7334,Associato,LOPALCO Antonio,M,BARI,,CHIM/09,03/D2,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7335,Associato confermato,LOPEDOTA Angela Assunta,F,BARI,,CHIM/09,03/D2,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7336,Associato,LOPEZ Francesco,M,MOLISE,,CHIM/02,03/A2,"Agricoltura, Ambiente e Alimenti",2021,03 - Scienze chimiche
7337,Associato confermato,LOSITO Ilario,M,BARI,,CHIM/01,03/A1,Chimica,2021,03 - Scienze chimiche
7338,Ordinario,LOTTI Nadia,F,BOLOGNA,,CHIM/07,03/B2,"Ingegneria Civile, Chimica, Ambientale e dei Materiali",2021,03 - Scienze chimiche
7339,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOVA Paola,F,GENOVA,,CHIM/04,03/C2,CHIMICA E CHIMICA INDUSTRIALE (DCCI),2021,03 - Scienze chimiche
7340,Ricercatore,LUCARELLI Carlo,M,INSUBRIA,,CHIM/04,03/C2,Scienza e Alta Tecnologia,2021,03 - Scienze chimiche
7341,Ordinario,LUCARINI Marco,M,BOLOGNA,,CHIM/06,03/C1,"Chimica ""Giacomo Ciamician""",2021,03 - Scienze chimiche
7342,Associato,LUCARINI Simone,M,Urbino Carlo Bo,,CHIM/08,03/D1,Scienze Biomolecolari (DISB),2021,03 - Scienze chimiche
7343,Associato,LUCCI Paolo,M,UDINE,,CHIM/10,03/D1,"Scienze AgroAlimentari, Ambientali e Animali",2021,03 - Scienze chimiche
7344,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUCEJKO Jeannette Jacqueline,F,PISA,,CHIM/01,03/A1,CHIMICA E CHIMICA INDUSTRIALE,2021,03 - Scienze chimiche
7345,Associato confermato,LUCHETTI Luciana,F,FOGGIA,,CHIM/06,03/C1,"SCIENZE AGRARIE, ALIMENTI, RISORSE NATURALI E INGEGNERIA",2021,03 - Scienze chimiche
7346,Ordinario,LUCHINAT Claudio,M,FIRENZE,,CHIM/03,03/B1,"Chimica ""Ugo Schiff""",2021,03 - Scienze chimiche
7347,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LUCHINAT Enrico,M,BOLOGNA,,CHIM/03,03/B1,SCIENZE E TECNOLOGIE AGRO-ALIMENTARI,2021,03 - Scienze chimiche
7348,Associato,LUCIANI Giuseppina,F,Napoli Federico II,,CHIM/07,03/B2,"Ingegneria Chimica, dei Materiali e della Produzione Industriale",2021,03 - Scienze chimiche
7349,Ordinario,LUDA DI CORTEMIGLIA Maria Paola,F,TORINO,,CHIM/04,03/C2,Chimica,2021,03 - Scienze chimiche
7350,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),LUGLI Francesca,F,BOLOGNA,,CHIM/02,03/A2,"Chimica ""Giacomo Ciamician""",2021,03 - Scienze chimiche
7351,Ricercatore,LUISI Grazia,F,CHIETI-PESCARA,,CHIM/08,03/D1,Farmacia,2021,03 - Scienze chimiche
7352,Ordinario,LUISI Renzo,M,BARI,,CHIM/06,03/C1,Farmacia-Scienze del Farmaco,2021,03 - Scienze chimiche
7353,Ricercatore,LUPATTELLI Paolo,M,BASILICATA,,CHIM/06,03/C1,Scienze,2021,03 - Scienze chimiche
7354,Associato,LUPPI Barbara,F,BOLOGNA,,CHIM/09,03/D2,Farmacia e Biotecnologie,2021,03 - Scienze chimiche
7355,Associato confermato,LUSVARDI Gigliola,F,MODENA e REGGIO EMILIA,,CHIM/03,03/B1,Scienze chimiche e geologiche,2021,03 - Scienze chimiche
7356,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUZIATELLI Francesca,F,TUSCIA,,CHIM/11,03/D1,"INNOVAZIONE NEI SISTEMI BIOLOGICI, AGROALIMENTARI E FORESTALI",2021,03 - Scienze chimiche
7357,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LVOVA Larisa,F,"ROMA ""Tor Vergata""",,CHIM/07,03/B2,SCIENZE E TECNOLOGIE CHIMICHE,2021,03 - Scienze chimiche
7358,Ricercatore,MACCAGNO Massimo,M,GENOVA,,CHIM/06,03/C1,Chimica e Chimica industriale (DCCI),2021,03 - Scienze chimiche
7359,Ricercatore,MACCALLINI Cristina,F,CHIETI-PESCARA,,CHIM/08,03/D1,Farmacia,2021,03 - Scienze chimiche
7360,Associato,MACCARI Rosanna,F,MESSINA,,CHIM/08,03/D1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2021,03 - Scienze chimiche
7361,Ordinario,MACCARRONE Giuseppe,M,CATANIA,,CHIM/01,03/A1,Scienze Chimiche,2021,03 - Scienze chimiche
7362,Associato,MACCATO Chiara,F,PADOVA,,CHIM/03,03/B1,SCIENZE CHIMICHE - DiSC,2021,03 - Scienze chimiche
7363,Ricercatore,MACCHI Beatrice,F,"ROMA ""Tor Vergata""",,CHIM/08,03/D1,Scienze e Tecnologie Chimiche,2021,03 - Scienze chimiche
7364,Associato,MACCHI Piero,M,Politecnico di MILANO,,CHIM/07,03/B2,"Chimica, Materiali e Ingegneria Chimica ""Giulio Natta""",2021,03 - Scienze chimiche
7365,Ordinario,MACCHIA Marco,M,PISA,,CHIM/08,03/D1,FARMACIA,2021,03 - Scienze chimiche
7366,Ordinario,MACCHIARULO Antonio,M,PERUGIA,,CHIM/08,03/D1,SCIENZE FARMACEUTICHE,2021,03 - Scienze chimiche
7367,Ordinario,MACCHIONI Alceo,M,PERUGIA,,CHIM/03,03/B1,"CHIMICA, BIOLOGIA E BIOTECNOLOGIE",2021,03 - Scienze chimiche
7368,Ricercatore,MACCIO' Daniele,M,GENOVA,,CHIM/03,03/B1,Chimica e Chimica industriale (DCCI),2021,03 - Scienze chimiche
7369,Ordinario,MACCIONI Elias,M,CAGLIARI,,CHIM/08,03/D1,Scienze della Vita e dell'Ambiente,2021,03 - Scienze chimiche
7370,Ricercatore,MACCOTTA Antonella Maria G.,F,PALERMO,,CHIM/12,03/A2,Scienze della Terra e del Mare (DISTEM),2021,03 - Scienze chimiche
7371,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MACEDI Eleonora,F,Urbino Carlo Bo,,CHIM/03,03/B1,SCIENZE PURE E APPLICATE (DISPEA),2021,03 - Scienze chimiche
7372,Associato,MAESTRELLI Francesca,F,FIRENZE,,CHIM/09,03/D2,"Chimica ""Ugo Schiff""",2021,03 - Scienze chimiche
7373,Associato,MAESTRI Giovanni,M,PARMA,,CHIM/06,03/C1,"Scienze Chimiche, della Vita e della Sostenibilità Ambientale",2021,03 - Scienze chimiche
7374,Associato confermato,MAGGI Lauretta,F,PAVIA,,CHIM/09,03/D2,SCIENZE DEL FARMACO,2021,03 - Scienze chimiche
7375,Associato confermato,MAGGI Raimondo,M,PARMA,,CHIM/06,03/C1,"Scienze Chimiche, della Vita e della Sostenibilità Ambientale",2021,03 - Scienze chimiche
7376,Ordinario,MAGGINI Michele,M,PADOVA,,CHIM/06,03/C1,SCIENZE CHIMICHE - DiSC,2021,03 - Scienze chimiche
7377,Ricercatore,MAGGIO Antonella Maria,F,PALERMO,,CHIM/06,03/C1,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2021,03 - Scienze chimiche
7378,Associato,MAGGIONI Daniela,F,MILANO,,CHIM/03,03/B1,Chimica,2021,03 - Scienze chimiche
7379,Ordinario,MAGI Emanuele,M,GENOVA,,CHIM/01,03/A1,Chimica e Chimica industriale (DCCI),2021,03 - Scienze chimiche
7380,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),MAGNA Gabriele,M,"ROMA ""Tor Vergata""",,CHIM/07,03/B2,SCIENZE E TECNOLOGIE CHIMICHE,2021,03 - Scienze chimiche
7381,Associato,MAGNACCA Giuliana,F,TORINO,,CHIM/02,03/A2,Chimica,2021,03 - Scienze chimiche
7382,Associato confermato,MAGNANI Agnese,F,SIENA,,CHIM/03,03/B1,"Biotecnologie, Chimica e Farmacia",2021,03 - Scienze chimiche
7383,Ordinario,MAI Antonello,M,"ROMA ""La Sapienza""",,CHIM/08,03/D1,Chimica e tecnologie del farmaco,2021,03 - Scienze chimiche
7384,Ricercatore,MAIETTI Annalisa,F,FERRARA,,CHIM/10,03/D1,"Scienze chimiche, farmaceutiche ed agrarie",2021,03 - Scienze chimiche
7385,Associato,MAINI Lucia,F,BOLOGNA,,CHIM/03,03/B1,"Chimica ""Giacomo Ciamician""",2021,03 - Scienze chimiche
7386,Associato confermato,MAIONE Michela,F,Urbino Carlo Bo,,CHIM/12,03/A2,Scienze Pure e Applicate (DiSPeA),2021,03 - Scienze chimiche
7387,Ricercatore,MAIUOLO Loredana,F,della CALABRIA,,CHIM/06,03/C1,Chimica e Tecnologie Chimiche - DCTC,2021,03 - Scienze chimiche
7388,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MALAFRONTE Anna,F,Napoli Federico II,,CHIM/04,03/C2,SCIENZE CHIMICHE,2021,03 - Scienze chimiche
7389,Associato,MALAGODI Marco,M,PAVIA,,CHIM/12,03/A1,MUSICOLOGIA E BENI CULTURALI,2021,03 - Scienze chimiche
7390,Ordinario,MALANDRINO Graziella,F,CATANIA,,CHIM/03,03/B1,Scienze Chimiche,2021,03 - Scienze chimiche
7391,Associato,MALANDRINO Mery,F,TORINO,,CHIM/01,03/A1,Chimica,2021,03 - Scienze chimiche
7392,Associato,MALAVASI Gianluca,M,MODENA e REGGIO EMILIA,,CHIM/03,03/B1,Scienze chimiche e geologiche,2021,03 - Scienze chimiche
7393,Ordinario,MALAVASI Lorenzo,M,PAVIA,,CHIM/02,03/A2,CHIMICA,2021,03 - Scienze chimiche
