,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
12314,Ordinario,LEUZZI Ugo,M,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/10,,CHIMICA ORGANICA E BIOLOGICA,2010,05 - Scienze biologiche
12315,Ordinario,LEVI Marisa,F,VERONA,Scienze Motorie,BIO/01,,BIOTECNOLOGIE,2010,05 - Scienze biologiche
12316,Associato confermato,LEVI Renzo,M,TORINO,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI-LIFE SCIENCES AND SYSTEMS BIOLOGY,2010,05 - Scienze biologiche
12317,Associato confermato,LEVI Sonia Maria Rosa,F,UNISR - San Raffaele,Medicina e Chirurgia,BIO/13,,FACOLTA' DI MEDICINA E CHIRURGIA,2010,05 - Scienze biologiche
12318,Ricercatore,LEZZA Angela Maria Serena,F,BARI,Scienze Matematiche Fisiche e Naturali,BIO/10,,"BIOSCIENZE, BIOTECNOLOGIE E SCIENZE FARMACOLOGICHE",2010,05 - Scienze biologiche
12319,Ordinario,LI VOLSI Guido,M,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE BIO-MEDICHE,2010,05 - Scienze biologiche
12320,Associato confermato,LI VOLTI Giovanni,M,CATANIA,Farmacia,BIO/10,,SCIENZE DEL FARMACO,2010,05 - Scienze biologiche
12321,Ricercatore,LIANTONIO Antonella,F,BARI,Farmacia,BIO/14,,"BIOSCIENZE, BIOTECNOLOGIE E SCIENZE FARMACOLOGICHE",2010,05 - Scienze biologiche
12322,Ricercatore,LIBOI Elio Maria,M,VERONA,Medicina e Chirurgia,BIO/10,,SCIENZE DELLA VITA E DELLA RIPRODUZIONE,2010,05 - Scienze biologiche
12323,Ordinario,LICATA Flora,F,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE BIO-MEDICHE,2010,05 - Scienze biologiche
12324,Associato confermato,LIGABUE Franca,F,TORINO,Scienze Matematiche Fisiche e Naturali,BIO/08,,SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI-LIFE SCIENCES AND SYSTEMS BIOLOGY,2010,05 - Scienze biologiche
12325,Ordinario,LIGRONE Roberto,M,"CAMPANIA - ""L. VANVITELLI""",Scienze del Farmaco per Ambiente e Salute,BIO/01,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
12326,Ordinario,LIMATOLA Cristina,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/09,,FISIOLOGIA E FARMACOLOGIA,2010,05 - Scienze biologiche
12327,Straordinario,LIMATOLA Ermelinda,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/06,,SCIENZE BIOLOGICHE,2010,05 - Scienze biologiche
12328,Ricercatore,LIMAURO Danila,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOLOGIA STRUTTURALE E FUNZIONALE,2010,05 - Scienze biologiche
12329,Associato confermato,LIMONTA Patrizia,F,MILANO,Farmacia,BIO/13,,"ENDOCRINOLOGIA, FISIOPATOLOGIA E BIOLOGIA APPLICATA",2010,05 - Scienze biologiche
12330,Associato confermato,LINARI Marco,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,BIO/09,,"BIOLOGIA EVOLUZIONISTICA ""LEO PARDI""",2010,05 - Scienze biologiche
12331,Associato confermato,LINDI Clara,F,MILANO,Farmacia,BIO/10,,SCIENZE MOLECOLARI APPLICATE AI BIOSISTEMI,2010,05 - Scienze biologiche
12332,Ricercatore,LINGUA Guido,M,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,BIO/01,,SCIENZE DELL'AMBIENTE E DELLA VITA,2010,05 - Scienze biologiche
12333,Ricercatore,LIONETTI Lilla',F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE BIOLOGICHE,2010,05 - Scienze biologiche
12334,Ricercatore a t.d. (art.1 comma 14 L. 230/05),LIONETTI Vincenzo,M,Scuola Superiore Sant'Anna,,BIO/09,05/D1,ISTITUTO DI SCIENZE DELLA VITA,2010,05 - Scienze biologiche
12335,Ricercatore a t.d. (art.1 comma 14 L. 230/05),LIONETTI Vincenzo,M,"ROMA ""La Sapienza""",,BIO/04,,"BIOLOGIA E BIOTECNOLOGIE ""CHARLES DARWIN""",2010,05 - Scienze biologiche
12336,Ricercatore,LIONETTO Maria Giulia,F,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2010,05 - Scienze biologiche
12337,Associato confermato,LIPPA Silvio,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/12,,BIOCHIMICA E BIOCHIMICA CLINICA,2010,05 - Scienze biologiche
12338,Associato confermato,LIPPE Giovanna,F,UDINE,Agraria,BIO/10,,SCIENZE DEGLI ALIMENTI,2010,05 - Scienze biologiche
12339,Associato confermato,LIQUORI Giuseppa Esterina,F,BARI,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA,2010,05 - Scienze biologiche
12340,Ordinario,LISCIA Anna Maria,F,CAGLIARI,Farmacia,BIO/09,,SCIENZE DELLA VITA E DELL'AMBIENTE (DI.S.V.A.),2010,05 - Scienze biologiche
12341,Ricercatore,LISI Sabrina,F,BARI,Medicina e Chirurgia,BIO/16,,SCIENZE MEDICHE DI BASE (SMB),2010,05 - Scienze biologiche
12342,Ordinario,LITTARRU Gianpaolo,M,Politecnica delle MARCHE,Medicina e Chirurgia,BIO/10,,"BIOCHIMICA, BIOLOGIA E GENETICA",2010,05 - Scienze biologiche
12343,Associato confermato,LIUT Gianfranco,M,TRIESTE,Medicina e Chirurgia,BIO/10,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
12344,Ricercatore,LIUZZI Grazia Maria,F,BARI,Scienze Mat. Fis. Nat. II,BIO/10,,"BIOSCIENZE, BIOTECNOLOGIE E SCIENZE FARMACOLOGICHE",2010,05 - Scienze biologiche
12345,Ordinario,LIVERINI Giovanna,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA STRUTTURALE E FUNZIONALE,2010,05 - Scienze biologiche
12346,Ordinario,LIVREA Maria Antonia,F,PALERMO,Farmacia,BIO/10,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2010,05 - Scienze biologiche
12347,Ordinario,LO BELLO Mario,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,BIO/12,,BIOLOGIA,2010,05 - Scienze biologiche
12348,Ricercatore,LO BRUTTO Sabrina,F,PALERMO,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA AMBIENTALE E BIODIVERSITA',2010,05 - Scienze biologiche
12349,Associato confermato,LO CASCIO Patrizia,F,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/06,,SCIENZE DEGLI ALIMENTI E DELL'AMBIENTE,2010,05 - Scienze biologiche
12350,Associato confermato,LO GIUDICE Rosa,F,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/03,,"SCIENZE BIOLOGICHE, GEOLOGICHE E AMBIENTALI",2010,05 - Scienze biologiche
12351,Ordinario,LO GULLO Maria Assunta,F,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/04,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
12352,Associato confermato,LO PARO Giuseppe,M,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA ANIMALE ED ECOLOGIA MARINA,2010,05 - Scienze biologiche
12353,Ricercatore,LO PASSO Carla,F,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/18,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
12354,Ordinario,LO SCHIAVO Fiorella,F,PADOVA,Scienze Matematiche Fisiche e Naturali,BIO/04,,BIOLOGIA,2010,05 - Scienze biologiche
12355,Ricercatore,LO VALVO Mario,M,PALERMO,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA AMBIENTALE E BIODIVERSITA',2010,05 - Scienze biologiche
12356,Ricercatore,LO VASCO Vincenza Rita,F,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),BIO/16,,Non disponibile,2010,05 - Scienze biologiche
12357,Ordinario,LOCATELLI Vittorio,M,MILANO-BICOCCA,Medicina e Chirurgia,BIO/14,,MEDICINA SPERIMENTALE (DIMS),2010,05 - Scienze biologiche
12358,Ricercatore a t.d. (art.1 comma 14 L. 230/05),LOCATO Vittoria,F,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,BIO/04,,Non disponibile,2010,05 - Scienze biologiche
12359,Ordinario,LOCCI Paola,F,PERUGIA,Medicina e Chirurgia,BIO/17,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
12360,Ricercatore,LODDO Roberta,F,CAGLIARI,Scienze Matematiche Fisiche e Naturali,BIO/19,,SCIENZE E TECNOLOGIE BIOMEDICHE,2010,05 - Scienze biologiche
12361,Ricercatore,LODI Leda,F,SIENA,Farmacia,BIO/13,,FISIOLOGIA,2010,05 - Scienze biologiche
12362,Ordinario,LODI Raffaele,M,BOLOGNA,Medicina e Chirurgia,BIO/12,,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2010,05 - Scienze biologiche
12363,Associato confermato,LODI Tiziana,F,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/18,,"GENETICA, BIOLOGIA DEI MICRORGANISMI, ANTROPOLOGIA, EVOLUZIONE",2010,05 - Scienze biologiche
12364,Ricercatore,LODOVICI Maura,F,FIRENZE,Farmacia,BIO/14,,"FARMACOLOGIA PRECLINICA E CLINICA ""M. AIAZZI MANCINI""",2010,05 - Scienze biologiche
12365,Ricercatore,LOFRUMENTO Dario Domenico,M,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/16,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2010,05 - Scienze biologiche
12366,Associato confermato,LOGRANO Marcello Diego,M,BARI,Farmacia,BIO/14,,"BIOSCIENZE, BIOTECNOLOGIE E SCIENZE FARMACOLOGICHE",2010,05 - Scienze biologiche
12367,Ricercatore,LOGUERCIO POLOSA Paola Anna Maria,F,BARI,Scienze Matematiche Fisiche e Naturali,BIO/10,,"BIOSCIENZE, BIOTECNOLOGIE E SCIENZE FARMACOLOGICHE",2010,05 - Scienze biologiche
12368,Ricercatore,LOI Maria Cecilia,F,CAGLIARI,Scienze Matematiche Fisiche e Naturali,BIO/02,,SCIENZE DELLA VITA E DELL'AMBIENTE (DI.S.V.A.),2010,05 - Scienze biologiche
12369,Ricercatore,LOMBARDELLI Gabriella,F,Urbino Carlo Bo,Farmacia,BIO/14,,FARMACOLOGIA E FARMACOGNOSIA,2010,05 - Scienze biologiche
12370,Ricercatore,LOMBARDI Assunta,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE BIOLOGICHE,2010,05 - Scienze biologiche
12371,Associato confermato,LOMBARDI Grazia,F,PIEMONTE ORIENTALE,Farmacia,BIO/14,,"SCIENZE CHIMICHE ALIMENTARI, FARMACEUTICHE E FARMACOLOGICHE",2010,05 - Scienze biologiche
12372,Associato confermato,LOMBARDI Tiziana,F,PISA,Agraria,BIO/03,,AGRONOMIA E GESTIONE DELL'AGRO-ECOSISTEMA,2010,05 - Scienze biologiche
12373,Ordinario,LOMBARDI Vincenzo,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,BIO/09,,"BIOLOGIA EVOLUZIONISTICA ""LEO PARDI""",2010,05 - Scienze biologiche
12374,Ricercatore,LOMBARDO Barbara,F,Napoli Federico II,Scienze Biotecnologiche,BIO/10,,BIOCHIMICA E BIOTECNOLOGIE MEDICHE,2010,05 - Scienze biologiche
12375,Associato confermato,LOMBARDO Bianca Maria,F,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/05,,"SCIENZE BIOLOGICHE, GEOLOGICHE E AMBIENTALI",2010,05 - Scienze biologiche
12376,Associato confermato,LOMBARDO Francesco Giovanni,M,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/05,,"SCIENZE BIOLOGICHE, GEOLOGICHE E AMBIENTALI",2010,05 - Scienze biologiche
12377,Ricercatore non confermato,LONATI Michele,M,TORINO,Agraria,BIO/03,,"AGRONOMIA, SELVICOLTURA E GESTIONE DEL TERRITORIO",2010,05 - Scienze biologiche
12378,Ordinario,LONDEI Paola,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/13,,BIOTECNOLOGIE CELLULARI ED EMATOLOGIA,2010,05 - Scienze biologiche
12379,Associato confermato,LONGHESE Maria Pia,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOTECNOLOGIE E BIOSCIENZE,2010,05 - Scienze biologiche
12380,Ordinario,LONGO Guglielmo,M,CATANIA,Scienze Matematiche Fisiche e Naturali,BIO/06,,"SCIENZE BIOLOGICHE, GEOLOGICHE E AMBIENTALI",2010,05 - Scienze biologiche
12381,Associato confermato,LONGONI Biancamaria,F,PISA,Medicina e Chirurgia,BIO/14,,"ONCOLOGIA,DEI TRAPIANTI E DELLE NUOVE TECNOLOGIE IN MEDICINA",2010,05 - Scienze biologiche
12382,Ricercatore,LOPPI Stefano,M,SIENA,Scienze Matematiche Fisiche e Naturali,BIO/02,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
12383,Associato confermato,LORA LAMIA DONIN Carla,F,MILANO,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA,2010,05 - Scienze biologiche
12384,Associato confermato,LORENI Fabrizio,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,BIO/11,,BIOLOGIA,2010,05 - Scienze biologiche
12385,Ricercatore,LORENZI Caterina,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA,2010,05 - Scienze biologiche
12386,Ordinario,LORENZI Roberto,M,PISA,Scienze Matematiche Fisiche e Naturali,BIO/04,,BIOLOGIA,2010,05 - Scienze biologiche
12387,Ricercatore,LORENZINI Antonello,M,BOLOGNA,Scienze Motorie,BIO/10,,BIOCHIMICA,2010,05 - Scienze biologiche
12388,Associato confermato,LORENZON Paola,F,TRIESTE,Farmacia,BIO/09,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
12389,Ricercatore,LORENZONI Massimo,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA CELLULARE E AMBIENTALE,2010,05 - Scienze biologiche
12390,Ricercatore,LORETO Carla Agata Erika,F,CATANIA,Medicina e Chirurgia,BIO/16,,SCIENZE BIO-MEDICHE,2010,05 - Scienze biologiche
12391,Associato confermato,LORINI Giovanni,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/09,,Non disponibile,2010,05 - Scienze biologiche
12392,Ordinario,LORUSSO Michele,M,BARI,Medicina e Chirurgia,BIO/10,,SCIENZE MEDICHE DI BASE (SMB),2010,05 - Scienze biologiche
12393,Ricercatore,LOSSO Maria Adele,F,della CALABRIA,Scienze Matematiche Fisiche e Naturali,BIO/11,,BIOLOGIA CELLULARE,2010,05 - Scienze biologiche
12394,Ordinario,LOTTI Marina,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOTECNOLOGIE E BIOSCIENZE,2010,05 - Scienze biologiche
12395,Ordinario,LOVARI Sandro,M,SIENA,Scienze Matematiche Fisiche e Naturali,BIO/05,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
12396,Associato confermato,LOVATI Maria Rosa,F,MILANO,Farmacia,BIO/14,,SCIENZE FARMACOLOGICHE,2010,05 - Scienze biologiche
12397,Associato non confermato,LOVISOLO Claudio,M,TORINO,Agraria,BIO/04,,COLTURE ARBOREE,2010,05 - Scienze biologiche
12398,Ordinario,LOVISOLO Davide,M,TORINO,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI-LIFE SCIENCES AND SYSTEMS BIOLOGY,2010,05 - Scienze biologiche
12399,Associato confermato,LOY Anna,F,MOLISE,Scienze Matematiche Fisiche e Naturali,BIO/05,,SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2010,05 - Scienze biologiche
12400,Ricercatore,LOY Francesco,M,CAGLIARI,Medicina e Chirurgia,BIO/16,,CITOMORFOLOGIA,2010,05 - Scienze biologiche
12401,Ricercatore,LOZZI Luisa,F,SIENA,Medicina e Chirurgia,BIO/10,,BIOTECNOLOGIE,2010,05 - Scienze biologiche
12402,Ricercatore non confermato,LUCA Giovanni,M,PERUGIA,Medicina e Chirurgia,BIO/17,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
12403,Ordinario,LUCACCHINI Antonio,M,PISA,Farmacia,BIO/10,,"PSICHIATRIA,NEUROBIOLOGIA, FARMACOLOGIA E BIOTECNOLOGIE",2010,05 - Scienze biologiche
12404,Ricercatore,LUCADAMO Lucio,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,BIO/07,,ECOLOGIA,2010,05 - Scienze biologiche
12405,Associato confermato,LUCARELLI Marco,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/12,,BIOTECNOLOGIE CELLULARI ED EMATOLOGIA,2010,05 - Scienze biologiche
12406,Ricercatore,LUCARELLI Marco,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA,2010,05 - Scienze biologiche
12407,Associato confermato,LUCARINI Nazzareno,M,CAMERINO,Scienze e Tecnologie,BIO/18,,"BIOLOGIA MOLECOLARE, CELLULARE E ANIMALE",2010,05 - Scienze biologiche
12408,Associato confermato,LUCCHESE Fernando,M,ROMA TRE,Scienze Matematiche Fisiche e Naturali,BIO/02,,BIOLOGIA AMBIENTALE,2010,05 - Scienze biologiche
12409,Ricercatore,LUCCHETTI Cristina,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,BIO/09,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
12410,Ordinario,LUCCHINI Giovanna,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOTECNOLOGIE E BIOSCIENZE,2010,05 - Scienze biologiche
12411,Ricercatore non confermato,LUCENTINI Livia,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA CELLULARE E AMBIENTALE,2010,05 - Scienze biologiche
12412,Ricercatore,LUCERI Cristina,F,FIRENZE,Farmacia,BIO/14,,"FARMACOLOGIA PRECLINICA E CLINICA ""M. AIAZZI MANCINI""",2010,05 - Scienze biologiche
12413,Ricercatore,LUCHETTI Francesca,F,Urbino Carlo Bo,Scienze Motorie,BIO/16,,"SCIENZE DELLA TERRA, DELLA VITA E DELL'AMBIENTE (DISTEVA)",2010,05 - Scienze biologiche
12414,Ricercatore,LUCIANI Stefania,F,CAMERINO,Scienze e Tecnologie,BIO/08,,SCUOLA DI BIOSCIENZE E BIOTECNOLOGIE,2010,05 - Scienze biologiche
12415,Ricercatore,LUCINI Valeria,F,MILANO,Medicina e Chirurgia,BIO/14,,"FARMACOLOGIA, CHEMIOTERAPIA E TOSSICOLOGIA MEDICA",2010,05 - Scienze biologiche
12416,Ricercatore non confermato,LUDOVISI Alessandro,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA CELLULARE E AMBIENTALE,2010,05 - Scienze biologiche
12417,Ricercatore non confermato,LUGANINI Anna,F,TORINO,Scienze Matematiche Fisiche e Naturali,BIO/19,,SANITA' PUBBLICA E DI MICROBIOLOGIA,2010,05 - Scienze biologiche
12418,Ricercatore,LUGLI Marco,M,PARMA,Medicina e Chirurgia,BIO/13,,BIOLOGIA EVOLUTIVA E FUNZIONALE,2010,05 - Scienze biologiche
12419,Associato confermato,LUGLIE' Antonella Gesuina Laura,F,SASSARI,Scienze Matematiche Fisiche e Naturali,BIO/07,,"SCIENZE BOTANICHE, ECOLOGICHE E GEOLOGICHE",2010,05 - Scienze biologiche
12420,Associato confermato,LUI Fausta,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,BIO/09,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
12421,Associato confermato,LUISELLI Donata,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,BIO/08,,BIOLOGIA EVOLUZIONISTICA SPERIMENTALE,2010,05 - Scienze biologiche
12422,Ordinario,LULY Paolo,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA,2010,05 - Scienze biologiche
12423,Ricercatore,LUNGHINI Dario,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),BIO/02,,BIOLOGIA AMBIENTALE,2010,05 - Scienze biologiche
12424,Straordinario,LUPARELLO Claudio,M,PALERMO,Scienze Matematiche Fisiche e Naturali,BIO/06,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2010,05 - Scienze biologiche
12425,Associato confermato,LUPETTI Pietro,M,SIENA,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA EVOLUTIVA,2010,05 - Scienze biologiche
12426,Associato confermato,LUPIDI Giulio,M,CAMERINO,Farmacia,BIO/10,,SCUOLA DI SCIENZE DEL FARMACO E DEI PRODOTTI DELLA SALUTE,2010,05 - Scienze biologiche
12427,Associato confermato,LUPO Angelo,M,SANNIO di BENEVENTO,Scienze Matematiche Fisiche e Naturali,BIO/10,,"SCIENZE PER LA BIOLOGIA, LA GEOLOGIA E L'AMBIENTE",2010,05 - Scienze biologiche
12428,Associato confermato,LUPO Gabriella,F,CATANIA,Medicina e Chirurgia,BIO/10,,BIO-MEDICINA CLINICA E MOLECOLARE,2010,05 - Scienze biologiche
12429,Ordinario,LUPORINI Pierangelo,M,CAMERINO,Scienze e Tecnologie,BIO/05,,SCUOLA DI SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
12430,Ordinario,LUPPINO Giuseppe,M,PARMA,Medicina e Chirurgia,BIO/09,,NEUROSCIENZE,2010,05 - Scienze biologiche
12431,Ricercatore,LUSCHI Paolo,M,PISA,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA,2010,05 - Scienze biologiche
12432,Associato confermato,MACAIONE Vincenzo,M,MESSINA,Medicina e Chirurgia,BIO/12,,SCIENZE BIOCHIMICHE FISIOLOGICHE E DELLA NUTRIZIONE,2010,05 - Scienze biologiche
12433,Associato confermato,MACALUSO Andrea,M,"ROMA ""Foro Italico""",Scienze Motorie,BIO/09,,SCIENZE DEL MOVIMENTO UMANO E DELLO SPORT,2010,05 - Scienze biologiche
12434,Ricercatore,MACCARI Francesca,F,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/10,,BIOLOGIA,2010,05 - Scienze biologiche
12435,Ricercatore non confermato,MACCARONE Rita,F,L'AQUILA,Biotecnologie,BIO/09,,SCIENZE E TECNOLOGIE BIOMEDICHE,2010,05 - Scienze biologiche
12436,Ordinario,MACCARRONE Mauro,M,TERAMO,Medicina Veterinaria,BIO/10,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2010,05 - Scienze biologiche
12437,Ricercatore,MACCHERINI Simona,F,SIENA,Scienze Matematiche Fisiche e Naturali,BIO/03,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
12438,Ricercatore,MACCHI Beatrice,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,BIO/14,,NEUROSCIENZE,2010,05 - Scienze biologiche
12439,Ordinario,MACCHI Emilio,M,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA EVOLUTIVA E FUNZIONALE,2010,05 - Scienze biologiche
12440,Associato confermato,MACCHI Paolo,M,TRENTO,Scienze Matematiche Fisiche e Naturali,BIO/11,,FISICA,2010,05 - Scienze biologiche
12441,Associato non confermato,MACCHI Veronica,F,PADOVA,Medicina e Chirurgia,BIO/16,,MEDICINA MOLECOLARE,2010,05 - Scienze biologiche
12442,Ordinario,MACCHIARELLI Guido,M,L'AQUILA,Medicina e Chirurgia,BIO/16,,SCIENZE DELLA SALUTE,2010,05 - Scienze biologiche
12443,Ricercatore non confermato,MACCHIONI Lara,F,PERUGIA,Medicina e Chirurgia,BIO/10,,MEDICINA INTERNA,2010,05 - Scienze biologiche
12444,Ordinario,MACINO Giuseppe,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/13,,BIOTECNOLOGIE CELLULARI ED EMATOLOGIA,2010,05 - Scienze biologiche
12445,Ricercatore non confermato,MACONE Alberto,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/10,,SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
12446,Ricercatore,MADEDDU Roberto Beniamino Guglielmo,M,SASSARI,Medicina e Chirurgia,BIO/17,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
12447,Associato confermato,MADONI Paolo,M,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/07,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
12448,Associato confermato,MAESTRI Elena,F,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/13,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
12449,Associato confermato,MAESTRINI Elena,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA EVOLUZIONISTICA SPERIMENTALE,2010,05 - Scienze biologiche
12450,Ricercatore,MAFFEI Francesca,F,BOLOGNA,Farmacia,BIO/14,,FARMACOLOGIA,2010,05 - Scienze biologiche
12451,Ordinario,MAFFEI Massimo Emilio,M,TORINO,Scienze Matematiche Fisiche e Naturali,BIO/04,,SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI-LIFE SCIENCES AND SYSTEMS BIOLOGY,2010,05 - Scienze biologiche
12452,Associato confermato,MAFFIA Michele,M,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2010,05 - Scienze biologiche
12453,Ricercatore,MAFFIA Pasquale,M,Napoli Federico II,Scienze Biotecnologiche,BIO/14,,FARMACOLOGIA SPERIMENTALE,2010,05 - Scienze biologiche
12454,Associato confermato,MAFFIONE Angela Bruna,F,FOGGIA,Medicina e Chirurgia,BIO/16,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
12455,Ordinario,MAGAUDDA Ludovico,M,MESSINA,Medicina e Chirurgia,BIO/16,,BIOMORFOLOGIA E BIOTECNOLOGIE,2010,05 - Scienze biologiche
12456,Ordinario,MAGGI Adriana Caterina,F,MILANO,Farmacia,BIO/14,,SCIENZE FARMACOLOGICHE,2010,05 - Scienze biologiche
12457,Ricercatore,MAGGI Franco,M,MILANO,Farmacia,BIO/14,,SCIENZE FARMACOLOGICHE,2010,05 - Scienze biologiche
12458,Ricercatore non confermato,MAGGI Laura,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/09,,FISIOLOGIA E FARMACOLOGIA,2010,05 - Scienze biologiche
12459,Ricercatore,MAGGI Oriana,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),BIO/02,,BIOLOGIA AMBIENTALE,2010,05 - Scienze biologiche
12460,Associato confermato,MAGGI Roberto,M,MILANO,Farmacia,BIO/09,,"ENDOCRINOLOGIA, FISIOPATOLOGIA E BIOLOGIA APPLICATA",2010,05 - Scienze biologiche
