,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
29988,Ricercatore,CARRA Damiano,M,VERONA,,ING-INF/05,09/H1,Informatica,2015,09 - Ingegneria industriale e dell'informazione
29989,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARRARO Paolo Andrea,M,PADOVA,,ING-IND/14,09/A3,TECNICA E GESTIONE DEI SISTEMI INDUSTRIALI - DTG,2015,09 - Ingegneria industriale e dell'informazione
29990,Associato confermato,CARRATO Sergio,M,TRIESTE,,ING-INF/01,09/E3,Ingegneria e Architettura,2015,09 - Ingegneria industriale e dell'informazione
29991,Ordinario,CARRERA Erasmo,M,Politecnico di TORINO,,ING-IND/04,09/A1,INGEGNERIA MECCANICA E AEROSPAZIALE,2015,09 - Ingegneria industriale e dell'informazione
29992,Associato,CARRICATO Marco,M,BOLOGNA,,ING-IND/13,09/A2,Ingegneria Industriale,2015,09 - Ingegneria industriale e dell'informazione
29993,Ordinario,CARRINO Luigi,M,Napoli Federico II,,ING-IND/16,09/B1,"Ingegneria Chimica, dei Materiali e della Produzione Industriale",2015,09 - Ingegneria industriale e dell'informazione
29994,Ordinario,CARROZZA Maria Chiara,F,Scuola Superiore Sant'Anna,,ING-IND/34,09/G2,Istituto di Biorobotica,2015,09 - Ingegneria industriale e dell'informazione
29995,Ricercatore a t.d. (art.1 comma 14 L. 230/05),CARROZZINO Marcello,M,Scuola Superiore Sant'Anna,,ING-INF/05,09/H1,"ISTITUTO DI TECNOLOGIE DELLA COMUNICAZIONE, DELL'LNFORMAZIONE E DELLA PERCEZIONE (TECIP)",2015,09 - Ingegneria industriale e dell'informazione
29996,Ricercatore,CARSANA Maddalena,F,Politecnico di MILANO,,ING-IND/22,09/D1,"Chimica, Materiali e Ingegneria Chimica ""Giulio Natta""",2015,09 - Ingegneria industriale e dell'informazione
29997,Associato confermato,CARTA Renzo Mario S.,M,CAGLIARI,,ING-IND/24,09/D2,"Ingegneria Meccanica, Chimica e dei Materiali",2015,09 - Ingegneria industriale e dell'informazione
29998,Associato confermato,CARULLO Alessio,M,Politecnico di TORINO,,ING-INF/07,09/E4,ELETTRONICA E TELECOMUNICAZIONI,2015,09 - Ingegneria industriale e dell'informazione
29999,Ricercatore non confermato,CARUSO Francesco,M,Politecnico di MILANO,,ING-IND/15,09/A3,Meccanica,2015,09 - Ingegneria industriale e dell'informazione
30000,Ricercatore,CARUSO Giandomenico,M,Politecnico di MILANO,,ING-IND/15,09/A3,Meccanica,2015,09 - Ingegneria industriale e dell'informazione
30001,Ricercatore,CARUSO Gianfranco,M,"ROMA ""La Sapienza""",,ING-IND/19,09/C2,"Ingegneria astronautica, elettrica ed energetica",2015,09 - Ingegneria industriale e dell'informazione
30002,Ricercatore,CARUSO Sebastiano,M,Politecnico di TORINO,,ING-IND/10,09/C2,ENERGIA,2015,09 - Ingegneria industriale e dell'informazione
30003,Ordinario,CASADEI Domenico,M,BOLOGNA,,ING-IND/32,09/E2,"Ingegneria dell'Energia Elettrica e dell'Informazione ""Guglielmo Marconi""",2015,09 - Ingegneria industriale e dell'informazione
30004,Associato,CASADIO Maura,F,GENOVA,,ING-INF/06,09/G2,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",2015,09 - Ingegneria industriale e dell'informazione
30005,Associato confermato,CASAGRANDE Angelo,M,BOLOGNA,,ING-IND/21,09/A3,Ingegneria Industriale,2015,09 - Ingegneria industriale e dell'informazione
30006,Ricercatore,CASAGRANDE Daniele,M,UDINE,,ING-INF/04,09/G1,"Ingegneria Elettrica, Gestionale e Meccanica",2015,09 - Ingegneria industriale e dell'informazione
30007,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CASAGRANDE Giustina,F,Politecnico di MILANO,,ING-IND/34,09/G2,"CHIMICA, MATERIALI E INGEGNERIA CHIMICA ""GIULIO NATTA""",2015,09 - Ingegneria industriale e dell'informazione
30008,Associato,CASALEGNO Andrea,M,Politecnico di MILANO,,ING-IND/10,09/C2,Energia,2015,09 - Ingegneria industriale e dell'informazione
30009,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CASALEGNO Valentina,F,Politecnico di TORINO,,ING-IND/22,09/D1,SCIENZA APPLICATA E TECNOLOGIA,2015,09 - Ingegneria industriale e dell'informazione
30010,Associato confermato,CASALINO Giuseppe,M,Politecnico di BARI,,ING-IND/16,09/B1,"Dipartimento di Meccanica, Matematica e Management",2015,09 - Ingegneria industriale e dell'informazione
30011,Ordinario,CASALINO Giuseppe,M,GENOVA,,ING-INF/04,09/G1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",2015,09 - Ingegneria industriale e dell'informazione
30012,Associato confermato,CASALINO Lorenzo,M,Politecnico di TORINO,,ING-IND/07,09/A1,INGEGNERIA MECCANICA E AEROSPAZIALE,2015,09 - Ingegneria industriale e dell'informazione
30013,Ricercatore,CASANO Giovanni,M,FERRARA,,ING-IND/10,09/C2,Ingegneria,2015,09 - Ingegneria industriale e dell'informazione
30014,Ordinario,CASAROSA Claudio,M,PISA,,ING-IND/10,09/C2,"INGEGNERIA DELL'ENERGIA, DEI SISTEMI, DEL TERRITORIO E DELLE COSTRUZIONI",2015,09 - Ingegneria industriale e dell'informazione
30015,Associato,CASARSA Luca,M,UDINE,,ING-IND/09,09/C1,"Ingegneria Elettrica, Gestionale e Meccanica",2015,09 - Ingegneria industriale e dell'informazione
30016,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CASATI Riccardo,M,Politecnico di MILANO,,ING-IND/21,09/A3,MECCANICA,2015,09 - Ingegneria industriale e dell'informazione
30017,Ordinario,CASAVOLA Alessandro,M,della CALABRIA,,ING-INF/04,09/G1,"Ingegneria Informatica, Modellistica, Elettronica e Sistemistica - DIMES",2015,09 - Ingegneria industriale e dell'informazione
30018,Associato confermato,CASAVOLA Caterina,F,Politecnico di BARI,,ING-IND/14,09/A3,"Dipartimento di Meccanica, Matematica e Management",2015,09 - Ingegneria industriale e dell'informazione
30019,Ordinario,CASCETTA Furio,M,"CAMPANIA - ""L. VANVITELLI""",,ING-IND/10,09/C2,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE (DIII),2015,09 - Ingegneria industriale e dell'informazione
30020,Ordinario,CASCINI Gaetano,M,Politecnico di MILANO,,ING-IND/15,09/A3,Meccanica,2015,09 - Ingegneria industriale e dell'informazione
30021,Ordinario,CASCIOLA Carlo Massimo,M,"ROMA ""La Sapienza""",,ING-IND/06,09/A1,Ingegneria meccanica e aero-spaziale,2015,09 - Ingegneria industriale e dell'informazione
30022,Associato confermato,CASCONE Maria Grazia,F,PISA,,ING-IND/34,09/G2,INGEGNERIA CIVILE E INDUSTRIALE,2015,09 - Ingegneria industriale e dell'informazione
30023,Ricercatore,CASELLA Francesco,M,Politecnico di MILANO,,ING-INF/04,09/G1,"Elettronica, Informazione e Bioingegneria",2015,09 - Ingegneria industriale e dell'informazione
30024,Ricercatore,CASELLI Federica,F,"ROMA ""Tor Vergata""",,ING-IND/34,09/G2,Ingegneria Civile e Ingegneria Informatica,2015,09 - Ingegneria industriale e dell'informazione
30025,Ordinario,CASELLI Stefano,M,PARMA,,ING-INF/05,09/H1,INGEGNERIA DELL'INFORMAZIONE,2015,09 - Ingegneria industriale e dell'informazione
30026,Ricercatore,CASERTA Sergio,M,Napoli Federico II,,ING-IND/24,09/D2,"Ingegneria Chimica, dei Materiali e della Produzione Industriale",2015,09 - Ingegneria industriale e dell'informazione
30027,Associato,CASETTI Claudio Ettore,M,Politecnico di TORINO,,ING-INF/03,09/F2,ELETTRONICA E TELECOMUNICAZIONI,2015,09 - Ingegneria industriale e dell'informazione
30028,Ricercatore,CASINI Marco,M,SIENA,,ING-INF/04,09/G1,Ingegneria dellInformazione e Scienze Matematiche,2015,09 - Ingegneria industriale e dell'informazione
30029,Associato,CASOLA Valentina,F,Napoli Federico II,,ING-INF/05,09/H1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,2015,09 - Ingegneria industriale e dell'informazione
30030,Associato confermato,CASOLI Paolo,M,PARMA,,ING-IND/08,09/C1,INGEGNERIA INDUSTRIALE,2015,09 - Ingegneria industriale e dell'informazione
30031,Ricercatore,CASOLINO Giovanni Mercurio,M,CASSINO e LAZIO MERIDIONALE,,ING-IND/33,09/E2,"Ingegneria Elettrica e dell'Informazione ""Maurizio Scarano""",2015,09 - Ingegneria industriale e dell'informazione
30032,Associato confermato,CASOLO Federico,M,Politecnico di MILANO,,ING-IND/13,09/A2,Meccanica,2015,09 - Ingegneria industriale e dell'informazione
30033,Associato confermato,CASONI Maurizio,M,MODENA e REGGIO EMILIA,,ING-INF/03,09/F2,Ingegneria 'Enzo Ferrari',2015,09 - Ingegneria industriale e dell'informazione
30034,Ricercatore,CASSETTARI Lucia,F,GENOVA,,ING-IND/17,09/B2,"Ingegneria meccanica,energetica,gestionale e dei trasporti (DIME)",2015,09 - Ingegneria industriale e dell'informazione
30035,Ordinario,CASSIA Lucio,M,BERGAMO,,ING-IND/35,09/B3,"Ingegneria gestionale, dell'informazione e della produzione",2015,09 - Ingegneria industriale e dell'informazione
30036,Associato confermato,CASSIOLI Dajana,F,L'AQUILA,,ING-INF/03,09/F2,Ingegneria e scienze dell'informazione e matematica,2015,09 - Ingegneria industriale e dell'informazione
30037,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CASSON MORENO Valeria,F,BOLOGNA,,ING-IND/25,09/D3,"INGEGNERIA CIVILE, CHIMICA, AMBIENTALE E DEI MATERIALI",2015,09 - Ingegneria industriale e dell'informazione
30038,Associato,CASTAGNETTI Davide,M,MODENA e REGGIO EMILIA,,ING-IND/14,09/A3,Scienze e metodi dell'ingegneria,2015,09 - Ingegneria industriale e dell'informazione
30039,Associato,CASTALDI Giuseppe,M,SANNIO di BENEVENTO,,ING-INF/02,09/F1,Ingegneria,2015,09 - Ingegneria industriale e dell'informazione
30040,Ricercatore,CASTALDI Paolo,M,BOLOGNA,,ING-INF/04,09/G1,"Ingegneria dell'Energia Elettrica e dell'Informazione ""Guglielmo Marconi""",2015,09 - Ingegneria industriale e dell'informazione
30041,Ricercatore,CASTELLAN Simone,M,TRIESTE,,ING-IND/32,09/E2,Ingegneria e Architettura,2015,09 - Ingegneria industriale e dell'informazione
30042,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),CASTELLANI Beatrice,F,PERUGIA,,ING-IND/11,09/C2,INGEGNERIA,2015,09 - Ingegneria industriale e dell'informazione
30043,Associato confermato,CASTELLANI Francesco,M,PERUGIA,,ING-IND/08,09/C1,INGEGNERIA,2015,09 - Ingegneria industriale e dell'informazione
30044,Ricercatore,CASTELLANO Marcello,M,Politecnico di BARI,,ING-INF/05,09/H1,Dipartimento di Ingegneria Elettrica e dell'Informazione,2015,09 - Ingegneria industriale e dell'informazione
30045,Ricercatore,CASTELLERO Alberto,M,TORINO,,ING-IND/22,09/D1,Chimica,2015,09 - Ingegneria industriale e dell'informazione
30046,Associato,CASTELLETTI Andrea Francesco,M,Politecnico di MILANO,,ING-INF/04,09/G1,"Elettronica, Informazione e Bioingegneria",2015,09 - Ingegneria industriale e dell'informazione
30047,Ricercatore,CASTELLI Eugenio,M,TRIESTE,,ING-IND/28,08/A2,Ingegneria e Architettura,2015,09 - Ingegneria industriale e dell'informazione
30048,Associato confermato,CASTELLI DEZZA Francesco,M,Politecnico di MILANO,,ING-IND/32,09/E2,Meccanica,2015,09 - Ingegneria industriale e dell'informazione
30049,Associato confermato,CASTELLINI Paolo,M,Politecnica delle MARCHE,,ING-IND/12,09/E4,INGEGNERIA INDUSTRIALE E SCIENZE MATEMATICHE,2015,09 - Ingegneria industriale e dell'informazione
30050,Ordinario,CASTELLO Rinaldo,M,PAVIA,,ING-INF/01,09/E3,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE,2015,09 - Ingegneria industriale e dell'informazione
30051,Ordinario,CASTIGLIONI Chiara,F,Politecnico di MILANO,,ING-IND/22,09/D1,"Chimica, Materiali e Ingegneria Chimica ""Giulio Natta""",2015,09 - Ingegneria industriale e dell'informazione
30052,Ordinario,CASTOLDI Andrea,M,Politecnico di MILANO,,ING-INF/01,09/E3,"Elettronica, Informazione e Bioingegneria",2015,09 - Ingegneria industriale e dell'informazione
30053,Associato,CASTOLDI Lidia,F,Politecnico di MILANO,,ING-IND/27,09/D3,Energia,2015,09 - Ingegneria industriale e dell'informazione
30054,Associato confermato,CASTOLDI Piero,M,Scuola Superiore Sant'Anna,,ING-INF/03,09/F2,"Istituto di Tecnologie della Comunicazione, dell'lnformazione e della Percezione (TECIP)",2015,09 - Ingegneria industriale e dell'informazione
30055,Associato,CASU Mario Roberto,M,Politecnico di TORINO,,ING-INF/01,09/E3,ELETTRONICA E TELECOMUNICAZIONI,2015,09 - Ingegneria industriale e dell'informazione
30056,Ricercatore,CASULA Giovanni Andrea,M,CAGLIARI,,ING-INF/02,09/F1,Ingegneria Elettrica ed Elettronica,2015,09 - Ingegneria industriale e dell'informazione
30057,Ordinario,CATALANO Giuseppe Pasquale Roberto,M,"ROMA ""La Sapienza""",,ING-IND/35,09/B3,"Ingegneria Informatica, Automatica e Gestionale Antonio Ruberti",2015,09 - Ingegneria industriale e dell'informazione
30058,Associato,CATALDO Andrea Maria,M,SALENTO,,ING-INF/07,09/E4,Ingegneria dell'Innovazione,2015,09 - Ingegneria industriale e dell'informazione
30059,Associato confermato,CATALIOTTI Antonio,M,PALERMO,,ING-INF/07,09/E4,"Energia, Ingegneria dell'Informazione e Modelli Matematici (DEIM)",2015,09 - Ingegneria industriale e dell'informazione
30060,Associato confermato,CATANIA Giuseppe,M,BOLOGNA,,ING-IND/13,09/A2,Ingegneria Industriale,2015,09 - Ingegneria industriale e dell'informazione
30061,Ordinario,CATANIA Vincenzo,M,CATANIA,,ING-INF/05,09/H1,Ingegneria Elettrica Elettronica e Informatica (Dieei),2015,09 - Ingegneria industriale e dell'informazione
30062,Ordinario,CATAPANO Gerardo,M,della CALABRIA,,ING-IND/34,09/G2,Ingegneria per l'Ambiente e il Territorio e Ingegneria Chimica,2015,09 - Ingegneria industriale e dell'informazione
30063,Ordinario,CATARCI Tiziana,F,"ROMA ""La Sapienza""",,ING-INF/05,09/H1,"Ingegneria Informatica, Automatica e Gestionale Antonio Ruberti",2015,09 - Ingegneria industriale e dell'informazione
30064,Associato,CATARINUCCI Luca,M,SALENTO,,ING-INF/02,09/F1,Ingegneria dell'Innovazione,2015,09 - Ingegneria industriale e dell'informazione
30065,Ordinario,CATELANI Marcantonio,M,FIRENZE,,ING-INF/07,09/E4,Ingegneria dellInformazione (DINFO),2015,09 - Ingegneria industriale e dell'informazione
30066,Associato confermato,CATTANEI Andrea,M,GENOVA,,ING-IND/08,09/C1,"Ingegneria meccanica,energetica,gestionale e dei trasporti (DIME)",2015,09 - Ingegneria industriale e dell'informazione
30067,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CATTINI Stefano,M,MODENA e REGGIO EMILIA,,ING-INF/07,09/E4,INGEGNERIA 'ENZO FERRARI',2015,09 - Ingegneria industriale e dell'informazione
30068,Ordinario,CAU Giorgio,M,CAGLIARI,,ING-IND/09,09/C1,"Ingegneria Meccanica, Chimica e dei Materiali",2015,09 - Ingegneria industriale e dell'informazione
30069,Associato confermato,CAUMO Andrea,M,MILANO,,ING-INF/06,09/G2,Scienze biomediche per la salute,2015,09 - Ingegneria industriale e dell'informazione
30070,Associato,CAUSA Filippo,M,Napoli Federico II,,ING-IND/22,09/D1,"Ingegneria Chimica, dei Materiali e della Produzione Industriale",2015,09 - Ingegneria industriale e dell'informazione
30071,Ricercatore non confermato,CAUSONE Francesco,M,Politecnico di MILANO,,ING-IND/11,09/C2,Energia,2015,09 - Ingegneria industriale e dell'informazione
30072,Ricercatore,CAVACECE Massimo,M,CASSINO e LAZIO MERIDIONALE,,ING-IND/13,09/A2,Ingegneria Civile e Meccanica,2015,09 - Ingegneria industriale e dell'informazione
30073,Associato,CAVAGNARO Marta,F,"ROMA ""La Sapienza""",,ING-INF/02,09/F1,"Ingegneria dell'informazione, elettronica e telecomunicazioni",2015,09 - Ingegneria industriale e dell'informazione
30074,Associato confermato,CAVAGNINO Andrea,M,Politecnico di TORINO,,ING-IND/32,09/E2,ENERGIA,2015,09 - Ingegneria industriale e dell'informazione
30075,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CAVALAGLIO Gianluca,M,PERUGIA,,ING-IND/10,09/C2,INGEGNERIA,2015,09 - Ingegneria industriale e dell'informazione
30076,Ordinario,CAVALIERE Antonio,M,Napoli Federico II,,ING-IND/25,09/D3,"Ingegneria Chimica, dei Materiali e della Produzione Industriale",2015,09 - Ingegneria industriale e dell'informazione
30077,Ricercatore,CAVALIERE Pasquale Daniele,M,SALENTO,,ING-IND/21,09/A3,Ingegneria dell'Innovazione,2015,09 - Ingegneria industriale e dell'informazione
30078,Ordinario,CAVALIERI Salvatore,M,CATANIA,,ING-INF/05,09/H1,Ingegneria Elettrica Elettronica e Informatica (Dieei),2015,09 - Ingegneria industriale e dell'informazione
30079,Ordinario,CAVALIERI Sergio,M,BERGAMO,,ING-IND/17,09/B2,"Ingegneria gestionale, dell'informazione e della produzione",2015,09 - Ingegneria industriale e dell'informazione
30080,Ordinario,CAVALLARO Calogero,M,CATANIA,,ING-IND/32,09/E2,Ingegneria Elettrica Elettronica e Informatica (Dieei),2015,09 - Ingegneria industriale e dell'informazione
30081,Associato confermato,CAVALLINI Andrea,M,BOLOGNA,,ING-IND/33,09/E2,"Ingegneria dell'Energia Elettrica e dell'Informazione ""Guglielmo Marconi""",2015,09 - Ingegneria industriale e dell'informazione
30082,Ordinario,CAVALLINI Mauro,M,"ROMA ""La Sapienza""",,ING-IND/21,09/A3,"Ingegneria chimica, materiali, ambiente",2015,09 - Ingegneria industriale e dell'informazione
30083,Associato confermato,CAVALLO Alberto,M,"CAMPANIA - ""L. VANVITELLI""",,ING-INF/04,09/G1,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE (DIII),2015,09 - Ingegneria industriale e dell'informazione
30084,Ricercatore,CAVALLO Anna,F,"ROMA ""La Sapienza""",,ING-INF/05,09/H1,Diritto ed economia delle attività produttive,2015,09 - Ingegneria industriale e dell'informazione
30085,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CAVALLO Filippo,M,Scuola Superiore Sant'Anna,,ING-IND/34,09/G2,ISTITUTO DI BIOROBOTICA,2015,09 - Ingegneria industriale e dell'informazione
30086,Associato confermato,CAVALLOTTI Carlo Alessandro,M,Politecnico di MILANO,,ING-IND/24,09/D2,"Chimica, Materiali e Ingegneria Chimica ""Giulio Natta""",2015,09 - Ingegneria industriale e dell'informazione
30087,Associato confermato,CAVATORTA Maria Pia,F,Politecnico di TORINO,,ING-IND/14,09/A3,INGEGNERIA MECCANICA E AEROSPAZIALE,2015,09 - Ingegneria industriale e dell'informazione
30088,Ricercatore,CAVAZZINI Giovanna,F,PADOVA,,ING-IND/09,09/C1,INGEGNERIA INDUSTRIALE - DII,2015,09 - Ingegneria industriale e dell'informazione
30089,Ordinario,CAVIGLIA Daniele,M,GENOVA,,ING-INF/01,09/E3,"Ingegneria navale, elettrica, elettronica e delle telecomunicazioni (DITEN)",2015,09 - Ingegneria industriale e dell'informazione
30090,Associato confermato,CAVINA Nicolo,M,BOLOGNA,,ING-IND/08,09/C1,Ingegneria Industriale,2015,09 - Ingegneria industriale e dell'informazione
30091,Ricercatore,CAVINATO Cristina,F,"""Ca' Foscari"" VENEZIA",,ING-IND/25,09/D3,"Scienze Ambientali, Informatica e Statistica",2015,09 - Ingegneria industriale e dell'informazione
30092,Ricercatore,CAVONE Giuseppe,M,Politecnico di BARI,,ING-INF/07,09/E4,Dipartimento di Ingegneria Elettrica e dell'Informazione,2015,09 - Ingegneria industriale e dell'informazione
30093,Ricercatore non confermato,CAZZOLI Giulio,M,BOLOGNA,,ING-IND/08,09/C1,Ingegneria Industriale,2015,09 - Ingegneria industriale e dell'informazione
30094,Ordinario,CECATI Carlo,M,L'AQUILA,,ING-IND/32,09/E2,Ingegneria e scienze dell'informazione e matematica,2015,09 - Ingegneria industriale e dell'informazione
30095,Ordinario,CECCARELLI Marco,M,CASSINO e LAZIO MERIDIONALE,,ING-IND/13,09/A2,Ingegneria Civile e Meccanica,2015,09 - Ingegneria industriale e dell'informazione
30096,Associato confermato,CECCARELLI Michele,M,SANNIO di BENEVENTO,,ING-INF/05,09/H1,Scienze e Tecnologie,2015,09 - Ingegneria industriale e dell'informazione
30097,Ordinario,CECCHI Franco,M,VERONA,,ING-IND/25,09/D3,Biotecnologie,2015,09 - Ingegneria industriale e dell'informazione
30098,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CECCHI Stefania,F,Politecnica delle MARCHE,,ING-IND/31,09/E1,INGEGNERIA DELL'INFORMAZIONE,2015,09 - Ingegneria industriale e dell'informazione
30099,Associato,CECI Michelangelo,M,BARI,,ING-INF/05,09/H1,Informatica,2015,09 - Ingegneria industriale e dell'informazione
30100,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CEDOLA Luca,M,"ROMA ""La Sapienza""",,ING-IND/09,09/C1,INGEGNERIA MECCANICA E AERO-SPAZIALE,2015,09 - Ingegneria industriale e dell'informazione
30101,Ricercatore,CELANI Fabio,M,"ROMA ""La Sapienza""",,ING-INF/04,09/G1,Scuola di Ingegneria Aerospaziale,2015,09 - Ingegneria industriale e dell'informazione
30102,Associato,CELANO Giovanni,M,CATANIA,,ING-IND/16,09/B1,Ingegneria Industriale (Dii),2015,09 - Ingegneria industriale e dell'informazione
30103,Ordinario,CELENTANO Augusto,M,"""Ca' Foscari"" VENEZIA",,ING-INF/05,09/H1,"Scienze Ambientali, Informatica e Statistica",2015,09 - Ingegneria industriale e dell'informazione
30104,Ordinario,CELENTANO Giovanni,M,Napoli Federico II,,ING-INF/04,09/G1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,2015,09 - Ingegneria industriale e dell'informazione
30105,Ricercatore,CELENTANO Laura,F,Napoli Federico II,,ING-INF/04,09/G1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,2015,09 - Ingegneria industriale e dell'informazione
30106,Associato confermato,CELLAI Gianfranco,M,FIRENZE,,ING-IND/11,09/C2,Ingegneria Industriale (DIEF),2015,09 - Ingegneria industriale e dell'informazione
30107,Associato,CELLESI Francesco,M,Politecnico di MILANO,,ING-IND/23,09/D2,"Chimica, Materiali e Ingegneria Chimica ""Giulio Natta""",2015,09 - Ingegneria industriale e dell'informazione
30108,Ricercatore,CELLI Gianni,M,CAGLIARI,,ING-IND/33,09/E2,Ingegneria Elettrica ed Elettronica,2015,09 - Ingegneria industriale e dell'informazione
30109,Ordinario,CELLURA Maurizio,M,PALERMO,,ING-IND/11,09/C2,"Energia, Ingegneria dell'Informazione e Modelli Matematici (DEIM)",2015,09 - Ingegneria industriale e dell'informazione
30110,Ordinario,CELOZZI Salvatore,M,"ROMA ""La Sapienza""",,ING-IND/31,09/E1,"Ingegneria astronautica, elettrica ed energetica",2015,09 - Ingegneria industriale e dell'informazione
30111,Associato,CENEDESE Angelo,M,PADOVA,,ING-INF/04,09/G1,INGEGNERIA DELL'INFORMAZIONE - DEI,2015,09 - Ingegneria industriale e dell'informazione
30112,Ricercatore,CENTURELLI Francesco,M,"ROMA ""La Sapienza""",,ING-INF/01,09/E3,"Ingegneria dell'informazione, elettronica e telecomunicazioni",2015,09 - Ingegneria industriale e dell'informazione
30113,Ordinario,CERAOLO Massimo,M,PISA,,ING-IND/33,09/E2,"INGEGNERIA DELL'ENERGIA, DEI SISTEMI, DEL TERRITORIO E DELLE COSTRUZIONI",2015,09 - Ingegneria industriale e dell'informazione
30114,Associato,CERBELLI Stefano,M,"ROMA ""La Sapienza""",,ING-IND/24,09/D2,"Ingegneria chimica, materiali, ambiente",2015,09 - Ingegneria industriale e dell'informazione
30115,Ricercatore,CEREATTI Andrea,M,SASSARI,,ING-INF/06,09/G2,"Scienze Politiche, Scienze della Comunicazione e Ingegneria dell'Informazione",2015,09 - Ingegneria industriale e dell'informazione
30116,Ordinario,CERETTI Elisabetta,F,BRESCIA,,ING-IND/16,09/B1,INGEGNERIA MECCANICA E INDUSTRIALE,2015,09 - Ingegneria industriale e dell'informazione
30117,Ordinario,CERI Stefano,M,Politecnico di MILANO,,ING-INF/05,09/H1,"Elettronica, Informazione e Bioingegneria",2015,09 - Ingegneria industriale e dell'informazione
30118,Associato,CERNIGLIA Donatella,F,PALERMO,,ING-IND/14,09/A3,"Ingegneria Chimica, Gestionale, Informatica, Meccanica",2015,09 - Ingegneria industriale e dell'informazione
30119,Associato confermato,CERONE Vito,M,Politecnico di TORINO,,ING-INF/04,09/G1,AUTOMATICA E INFORMATICA,2015,09 - Ingegneria industriale e dell'informazione
30120,Ricercatore,CERQUITELLI Tania,F,Politecnico di TORINO,,ING-INF/05,09/H1,AUTOMATICA E INFORMATICA,2015,09 - Ingegneria industriale e dell'informazione
30121,Associato,CERRI Emanuela,F,PARMA,,ING-IND/21,09/A3,INGEGNERIA INDUSTRIALE,2015,09 - Ingegneria industriale e dell'informazione
30122,Ordinario,CERRI Graziano,M,Politecnica delle MARCHE,,ING-INF/02,09/F1,INGEGNERIA DELL'INFORMAZIONE,2015,09 - Ingegneria industriale e dell'informazione
30123,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CERRI Pietro,M,PARMA,,ING-INF/05,09/H1,INGEGNERIA E ARCHITETTURA,2015,09 - Ingegneria industriale e dell'informazione
30124,Ricercatore,CERRONI Walter,M,BOLOGNA,,ING-INF/03,09/F2,"Ingegneria dell'Energia Elettrica e dell'Informazione ""Guglielmo Marconi""",2015,09 - Ingegneria industriale e dell'informazione
30125,Ricercatore,CERTA Antonella,F,PALERMO,,ING-IND/17,09/B2,"Ingegneria Chimica, Gestionale, Informatica, Meccanica",2015,09 - Ingegneria industriale e dell'informazione
30126,Ricercatore,CERUTI Alessandro,M,BOLOGNA,,ING-IND/15,09/A3,Ingegneria Industriale,2015,09 - Ingegneria industriale e dell'informazione
30127,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CERUTTI Isabella,F,Scuola Superiore Sant'Anna,,ING-INF/03,09/F2,"ISTITUTO DI TECNOLOGIE DELLA COMUNICAZIONE, DELL'LNFORMAZIONE E DELLA PERCEZIONE (TECIP)",2015,09 - Ingegneria industriale e dell'informazione
30128,Ordinario,CERUTTI Sergio,M,Politecnico di MILANO,,ING-INF/06,09/G2,"Elettronica, Informazione e Bioingegneria",2015,09 - Ingegneria industriale e dell'informazione
30129,Associato,CERVERI Pietro,M,Politecnico di MILANO,,ING-INF/06,09/G2,"Elettronica, Informazione e Bioingegneria",2015,09 - Ingegneria industriale e dell'informazione
30130,Associato,CESANA Matteo,M,Politecnico di MILANO,,ING-INF/03,09/F2,"Elettronica, Informazione e Bioingegneria",2015,09 - Ingegneria industriale e dell'informazione
30131,Associato confermato,CESARELLI Mario,M,Napoli Federico II,,ING-INF/06,09/G2,Ingegneria Elettrica e delle Tecnologie dell'Informazione,2015,09 - Ingegneria industriale e dell'informazione
30132,Ricercatore,CESARINI Mirko,M,MILANO-BICOCCA,,ING-INF/05,09/H1,STATISTICA E METODI QUANTITATIVI,2015,09 - Ingegneria industriale e dell'informazione
30133,Associato confermato,CESAROTTI Vittorio,M,"ROMA ""Tor Vergata""",,ING-IND/17,09/B2,"Ingegneria dell'Impresa ""Mario Lucertini""",2015,09 - Ingegneria industriale e dell'informazione
