,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
2904,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),VERONELLI Giona,M,MILANO-BICOCCA,,MAT/05,01/A3,MATEMATICA E APPLICAZIONI,2018,01 - Scienze matematiche e informatiche
2905,Ordinario,VERRA Alessandro,M,ROMA TRE,,MAT/03,01/A2,Matematica e Fisica,2018,01 - Scienze matematiche e informatiche
2906,Ordinario,VERRI Alessandro,M,GENOVA,,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",2018,01 - Scienze matematiche e informatiche
2907,Associato confermato,VERRI Maria Cecilia,F,FIRENZE,,INF/01,01/B1,"Statistica, Informatica e Applicazioni 'G.Parenti' (DISIA)",2018,01 - Scienze matematiche e informatiche
2908,Associato confermato,VERRI Maurizio,M,Politecnico di MILANO,,MAT/05,01/A3,Matematica,2018,01 - Scienze matematiche e informatiche
2909,Ricercatore,VERROCA Francesca,F,BARI,,MAT/03,01/A2,Matematica,2018,01 - Scienze matematiche e informatiche
2910,Associato,VERZINI Gianmaria,M,Politecnico di MILANO,,MAT/05,01/A3,Matematica,2018,01 - Scienze matematiche e informatiche
2911,Ricercatore,VESELY Libor,M,MILANO,,MAT/05,01/A3,Matematica 'Federigo Enriques',2018,01 - Scienze matematiche e informatiche
2912,Ordinario,VESPRI Vincenzo,M,FIRENZE,,MAT/05,01/A3,Matematica e Informatica Ulisse Dini(DIMAI),2018,01 - Scienze matematiche e informatiche
2913,Associato confermato,VESPUCCI Maria Teresa,F,BERGAMO,,MAT/09,01/A6,"Ingegneria gestionale, dell'informazione e della produzione",2018,01 - Scienze matematiche e informatiche
2914,Ordinario,VESSELLA Sergio,M,FIRENZE,,MAT/05,01/A3,Matematica e Informatica Ulisse Dini(DIMAI),2018,01 - Scienze matematiche e informatiche
2915,Ricercatore,VETRO Calogero,M,PALERMO,,MAT/05,01/A3,Matematica e Informatica,2018,01 - Scienze matematiche e informatiche
2916,Associato,VEZZONI Luigi,M,TORINO,,MAT/03,01/A2,Matematica Giuseppe Peano,2018,01 - Scienze matematiche e informatiche
2917,Ordinario,VEZZOSI Gabriele,M,FIRENZE,,MAT/03,01/A2,Matematica e Informatica Ulisse Dini(DIMAI),2018,01 - Scienze matematiche e informatiche
2918,Straordinario tempo determinato,VIAGGIU Stefano,M,Univ. Studi GUGLIELMO MARCONI - Telematica,Scienze e Tecnologie Applicate,MAT/05,01/A3,FISICA NUCLEARE SUBNUCLEARE E DELLE RADIAZIONI (DFNR),2018,01 - Scienze matematiche e informatiche
2919,Associato,VIALE Matteo,M,TORINO,,MAT/01,01/A1,Matematica Giuseppe Peano,2018,01 - Scienze matematiche e informatiche
2920,Associato confermato,VIANELLO Marco,M,PADOVA,,MAT/08,01/A5,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2018,01 - Scienze matematiche e informatiche
2921,Ordinario,VIANELLO Maurizio Stefano,M,Politecnico di MILANO,,MAT/07,01/A4,Matematica,2018,01 - Scienze matematiche e informatiche
2922,Ricercatore,VIETRI Andrea,M,"ROMA ""La Sapienza""",,MAT/03,01/A2,Scienze di base e applicate per l'ingegneria,2018,01 - Scienze matematiche e informatiche
2923,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),VIGLIALORO Giuseppe,M,CAGLIARI,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2018,01 - Scienze matematiche e informatiche
2924,Ricercatore,VIGLIANO Loredana,F,"ROMA ""Tor Vergata""",,INF/01,01/B1,"Ingegneria dell'Impresa ""Mario Lucertini""",2018,01 - Scienze matematiche e informatiche
2925,Ordinario,VIGNA Sebastiano,M,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2018,01 - Scienze matematiche e informatiche
2926,Ordinario,VIGNATI Marco,M,MILANO,,MAT/05,01/A3,Matematica 'Federigo Enriques',2018,01 - Scienze matematiche e informatiche
2927,Associato,VIGNI Stefano,M,GENOVA,,MAT/03,01/A2,Matematica (DIMA),2018,01 - Scienze matematiche e informatiche
2928,Associato,VIGNOLO Stefano,M,GENOVA,,MAT/07,01/A4,"Ingegneria meccanica,energetica,gestionale e dei trasporti (DIME)",2018,01 - Scienze matematiche e informatiche
2929,Ordinario,VIGO Daniele,M,BOLOGNA,,MAT/09,01/A6,"Ingegneria dell'Energia Elettrica e dell'Informazione ""Guglielmo Marconi""",2018,01 - Scienze matematiche e informatiche
2930,Associato,VILLA Elena,F,MILANO,,MAT/06,01/A3,Matematica 'Federigo Enriques',2018,01 - Scienze matematiche e informatiche
2931,Associato,VILLA Silvia,F,GENOVA,,MAT/05,01/A3,Matematica (DIMA),2018,01 - Scienze matematiche e informatiche
2932,Ordinario,VILLANI Alfonso,M,CATANIA,,MAT/05,01/A3,Matematica e Informatica,2018,01 - Scienze matematiche e informatiche
2933,Associato,VILLANI Marco,M,MODENA e REGGIO EMILIA,,INF/01,01/B1,"Scienze fisiche, informatiche e matematiche",2018,01 - Scienze matematiche e informatiche
2934,Ordinario,VILLARI Gabriele,M,FIRENZE,,MAT/05,01/A3,Matematica e Informatica Ulisse Dini(DIMAI),2018,01 - Scienze matematiche e informatiche
2935,Ordinario,VILLARI Massimo,M,MESSINA,,INF/01,01/B1,"Scienze Matematiche ed Informatiche, Scienze Fisiche e Scienze della Terra",2018,01 - Scienze matematiche e informatiche
2936,Associato confermato,VILLARINI Massimo,M,MODENA e REGGIO EMILIA,,MAT/05,01/A3,"Scienze fisiche, informatiche e matematiche",2018,01 - Scienze matematiche e informatiche
2937,Associato confermato,VINCENZI Giovanni,M,SALERNO,,MAT/02,01/A2,Matematica,2018,01 - Scienze matematiche e informatiche
2938,Ordinario,VINTI Gianluca,M,PERUGIA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2018,01 - Scienze matematiche e informatiche
2939,Ricercatore,VIOLA Gabriella,F,TORINO,,MAT/05,01/A3,Matematica Giuseppe Peano,2018,01 - Scienze matematiche e informatiche
2940,Ordinario,VIRGA Epifanio Guido,M,PAVIA,,MAT/07,01/A4,MATEMATICA,2018,01 - Scienze matematiche e informatiche
2941,Ordinario,VISCIGLIA Nicola,M,PISA,,MAT/05,01/A3,MATEMATICA,2018,01 - Scienze matematiche e informatiche
2942,Ricercatore,VISCONTI Andrea,M,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2018,01 - Scienze matematiche e informatiche
2943,Associato,VISCONTI Ivan,M,SALERNO,,INF/01,01/B1,Ingegneria dell'Informazione ed Elettrica e Matematica applicata,2018,01 - Scienze matematiche e informatiche
2944,Ordinario,VISTOLI Angelo,M,Scuola Normale Superiore di PISA,,MAT/03,01/A2,Classe di scienze,2018,01 - Scienze matematiche e informatiche
2945,Ricercatore,VITACOLONNA Nicola,M,UDINE,,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",2018,01 - Scienze matematiche e informatiche
2946,Ricercatore,VITAGLIANO Luca,M,SALERNO,,MAT/03,01/A2,Matematica,2018,01 - Scienze matematiche e informatiche
2947,Associato confermato,VITALI Enrico,M,PAVIA,,MAT/05,01/A3,MATEMATICA,2018,01 - Scienze matematiche e informatiche
2948,Ordinario,VITALI Fabio,M,BOLOGNA,,INF/01,01/B1,Informatica - Scienza e Ingegneria,2018,01 - Scienze matematiche e informatiche
2949,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),VITIELLO Autilia,F,Napoli Federico II,,INF/01,01/B1,"FISICA ""ETTORE PANCINI""",2018,01 - Scienze matematiche e informatiche
2950,Associato confermato,VITIELLO Giuliana,F,SALERNO,,INF/01,01/B1,Informatica,2018,01 - Scienze matematiche e informatiche
2951,Ricercatore,VITIELLO Maria,F,Politecnico di BARI,,MAT/07,01/A4,"Dipartimento di Meccanica, Matematica e Management",2018,01 - Scienze matematiche e informatiche
2952,Associato confermato,VITILLARO Enzo,M,PERUGIA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2018,01 - Scienze matematiche e informatiche
2953,Ordinario,VITOLO Antonio,M,SALERNO,,MAT/05,01/A3,Ingegneria Civile,2018,01 - Scienze matematiche e informatiche
2954,Associato confermato,VITOLO Paolo,M,BASILICATA,,MAT/05,01/A3,"Matematica, Informatica ed Economia",2018,01 - Scienze matematiche e informatiche
2955,Associato confermato,VITOLO Raffaele,M,SALENTO,,MAT/07,01/A4,Matematica e Fisica Ennio De Giorgi,2018,01 - Scienze matematiche e informatiche
2956,Associato,VITTONE Davide,M,PADOVA,,MAT/05,01/A3,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2018,01 - Scienze matematiche e informatiche
2957,Ricercatore,VITTORINI Pierpaolo,M,L'AQUILA,,INF/01,01/B1,"Medicina clinica, sanità pubblica, scienze della vita e dell'ambiente",2018,01 - Scienze matematiche e informatiche
2958,Straordinario tempo determinato,VITULANO Sergio Natale Romolo,M,"Univ. Telematica ""Universitas MERCATORUM""",Economia,MAT/05,01/A3,Non disponibile,2018,01 - Scienze matematiche e informatiche
2959,Ordinario,VIVALDI Maria Agostina,F,"ROMA ""La Sapienza""",,MAT/05,01/A3,Scienze di base e applicate per l'ingegneria,2018,01 - Scienze matematiche e informatiche
2960,Associato confermato,VIVARELLI Maria Dina Annita France,F,Politecnico di MILANO,,MAT/07,01/A4,Matematica,2018,01 - Scienze matematiche e informatiche
2961,Associato,VIVIANI Filippo,M,ROMA TRE,,MAT/03,01/A2,Matematica e Fisica,2018,01 - Scienze matematiche e informatiche
2962,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),VIVIANI Marco,M,MILANO-BICOCCA,,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2018,01 - Scienze matematiche e informatiche
2963,Assistente r.e.,VIVONA Doretta,F,"ROMA ""La Sapienza""",,MAT/07,01/A4,Scienze di base e applicate per l'ingegneria,2018,01 - Scienze matematiche e informatiche
2964,Associato,VIZZARI Giuseppe,M,MILANO-BICOCCA,,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2018,01 - Scienze matematiche e informatiche
2965,Associato,VLACCI Fabio,M,FIRENZE,,MAT/03,01/A2,Matematica e Informatica Ulisse Dini(DIMAI),2018,01 - Scienze matematiche e informatiche
2966,Ricercatore,VOCATURO Francesca,F,della CALABRIA,,MAT/09,01/A6,"Economia, statistica e finanza",2018,01 - Scienze matematiche e informatiche
2967,Associato confermato,VOCCA Paola,F,TUSCIA,,INF/01,01/B1,"Scienze umanistiche, della comunicazione e del turismo",2018,01 - Scienze matematiche e informatiche
2968,Associato confermato,VOLPICELLI Roberta,F,Napoli Federico II,,MAT/05,01/A3,"Matematica e Applicazioni ""Renato Caccioppoli""",2018,01 - Scienze matematiche e informatiche
2969,Ricercatore,VOLZONE Bruno,M,"""Parthenope"" di NAPOLI",,MAT/05,01/A3,INGEGNERIA,2018,01 - Scienze matematiche e informatiche
2970,Associato confermato,VUK Elena,F,BRESCIA,,MAT/07,01/A4,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO, AMBIENTE E DI MATEMATICA",2018,01 - Scienze matematiche e informatiche
2971,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),WANG Xiaofeng,F,Libera Università di BOLZANO,Scienze e Tecnologie Informatiche,INF/01,01/B1,Non disponibile,2018,01 - Scienze matematiche e informatiche
2972,Ordinario,WEIGEL Thomas Stefan,M,MILANO-BICOCCA,,MAT/02,01/A2,MATEMATICA E APPLICAZIONI,2018,01 - Scienze matematiche e informatiche
2973,Associato confermato,WOLFLER CALVO Roberto,M,CAGLIARI,,MAT/09,01/A6,Matematica e Informatica,2018,01 - Scienze matematiche e informatiche
2974,Ordinario,WOLLAN Paul Joseph,M,"ROMA ""La Sapienza""",,INF/01,01/B1,Informatica,2018,01 - Scienze matematiche e informatiche
2975,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),XIAO Guohui,M,Libera Università di BOLZANO,Scienze e Tecnologie Informatiche,INF/01,01/B1,Non disponibile,2018,01 - Scienze matematiche e informatiche
2976,Associato confermato,ZACCAGNINI Alessandro,M,PARMA,,MAT/05,01/A3,"Scienze Matematiche, Fisiche e Informatiche",2018,01 - Scienze matematiche e informatiche
2977,Associato confermato,ZAFFANELLA Enea,M,PARMA,,INF/01,01/B1,"Scienze Matematiche, Fisiche e Informatiche",2018,01 - Scienze matematiche e informatiche
2978,Ricercatore,ZAGATTI Sandro,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,MAT/05,01/A3,AREA MATEMATICA,2018,01 - Scienze matematiche e informatiche
2979,Associato confermato,ZAMA Fabiana,F,BOLOGNA,,MAT/08,01/A5,Matematica,2018,01 - Scienze matematiche e informatiche
2980,Associato confermato,ZAMBELLA Domenico,M,TORINO,,MAT/01,01/A1,Matematica Giuseppe Peano,2018,01 - Scienze matematiche e informatiche
2981,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZAMBELLI Federico,M,MILANO,,INF/01,01/B1,BIOSCIENZE,2018,01 - Scienze matematiche e informatiche
2982,Associato confermato,ZAMBONI Pietro,M,CATANIA,,MAT/05,01/A3,Matematica e Informatica,2018,01 - Scienze matematiche e informatiche
2983,Associato confermato,ZAMPIERI Elena,F,MILANO,,MAT/08,01/A5,Matematica 'Federigo Enriques',2018,01 - Scienze matematiche e informatiche
2984,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZAMPINI Alessandro,M,Napoli Federico II,,MAT/03,01/A2,"MATEMATICA E APPLICAZIONI ""RENATO CACCIOPPOLI""",2018,01 - Scienze matematiche e informatiche
2985,Ricercatore,ZAMPOGNI Luca,M,PERUGIA,,MAT/05,01/A3,MATEMATICA E INFORMATICA,2018,01 - Scienze matematiche e informatiche
2986,Ricercatore,ZANABONI Anna Maria,F,MILANO,,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',2018,01 - Scienze matematiche e informatiche
2987,Ordinario,ZANARDO Paolo,M,PADOVA,,MAT/02,01/A2,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2018,01 - Scienze matematiche e informatiche
2988,Ordinario,ZANCANARO Massimo,M,TRENTO,,INF/01,01/B1,Psicologia e Scienze Cognitive,2018,01 - Scienze matematiche e informatiche
2989,Associato confermato,ZANCO Clemente,M,MILANO,,MAT/05,01/A3,Matematica 'Federigo Enriques',2018,01 - Scienze matematiche e informatiche
2990,Associato confermato,ZANDRON Claudio,M,MILANO-BICOCCA,,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2018,01 - Scienze matematiche e informatiche
2991,Ordinario,ZANELLA Corrado,M,PADOVA,,MAT/03,01/A2,TECNICA E GESTIONE DEI SISTEMI INDUSTRIALI - DTG,2018,01 - Scienze matematiche e informatiche
2992,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZANELLA Mattia,M,Politecnico di TORINO,,MAT/07,01/A4,SCIENZE MATEMATICHE GIUSEPPE LUIGI LAGRANGE,2018,01 - Scienze matematiche e informatiche
2993,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZANELLI Lorenzo,M,PADOVA,,MAT/07,01/A4,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",2018,01 - Scienze matematiche e informatiche
2994,Associato,ZANERO Stefano,M,Politecnico di MILANO,,INF/01,01/B1,"Elettronica, Informazione e Bioingegneria",2018,01 - Scienze matematiche e informatiche
2995,Associato confermato,ZANGHIRATI Gaetano,M,FERRARA,,MAT/08,01/A5,Matematica e informatica,2018,01 - Scienze matematiche e informatiche
2996,Associato,ZANINI Chiara,F,Politecnico di TORINO,,MAT/05,01/A3,SCIENZE MATEMATICHE Giuseppe Luigi Lagrange,2018,01 - Scienze matematiche e informatiche
2997,Associato confermato,ZANKER Markus,M,Libera Università di BOLZANO,Scienze e Tecnologie Informatiche,INF/01,01/B1,SCIENZE E TECNOLOGIE INFORMATICHE,2018,01 - Scienze matematiche e informatiche
2998,Ricercatore,ZANNETTI Mauro,M,L'AQUILA,,MAT/03,01/A2,Ingegneria industriale e dell'informazione e di economia,2018,01 - Scienze matematiche e informatiche
2999,Ordinario,ZANNI Luca,M,MODENA e REGGIO EMILIA,,MAT/08,01/A5,"Scienze fisiche, informatiche e matematiche",2018,01 - Scienze matematiche e informatiche
3000,Ordinario,ZANNIER Umberto Maria,M,Scuola Normale Superiore di PISA,,MAT/03,01/A2,Classe di scienze,2018,01 - Scienze matematiche e informatiche
3001,Ordinario,ZANOLIN Fabio,M,UDINE,,MAT/05,01/A3,"Scienze Matematiche, Informatiche e Fisiche",2018,01 - Scienze matematiche e informatiche
3002,Ricercatore,ZANOLLI Paola,F,TRENTO,,MAT/08,01/A5,Matematica,2018,01 - Scienze matematiche e informatiche
3003,Associato confermato,ZANZOTTO Giovanni,M,PADOVA,,MAT/07,01/A4,PSICOLOGIA GENERALE - DPG,2018,01 - Scienze matematiche e informatiche
3004,Ricercatore,ZAPPALA' Giuseppe,M,CATANIA,,MAT/03,01/A2,Matematica e Informatica,2018,01 - Scienze matematiche e informatiche
3005,Ricercatore,ZAPPALE Elvira,F,SALERNO,,MAT/05,01/A3,Ingegneria Industriale,2018,01 - Scienze matematiche e informatiche
3006,Ordinario,ZAVATTARO Gianluigi,M,BOLOGNA,,INF/01,01/B1,Informatica - Scienza e Ingegneria,2018,01 - Scienze matematiche e informatiche
3007,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZECCA Gabriella,F,Napoli Federico II,,MAT/05,01/A3,"MATEMATICA E APPLICAZIONI ""RENATO CACCIOPPOLI""",2018,01 - Scienze matematiche e informatiche
3008,Ordinario,ZECCA Pietro,M,FIRENZE,,MAT/05,01/A3,Matematica e Informatica Ulisse Dini(DIMAI),2018,01 - Scienze matematiche e informatiche
3009,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZEDDA Michela,F,PARMA,,MAT/03,01/A2,"SCIENZE MATEMATICHE, FISICHE E INFORMATICHE",2018,01 - Scienze matematiche e informatiche
3010,Ordinario,ZENNARO Marino,M,TRIESTE,,MAT/08,01/A5,Matematica e Geoscienze,2018,01 - Scienze matematiche e informatiche
3011,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZIGNANI Matteo,M,MILANO,,INF/01,01/B1,INFORMATICA 'GIOVANNI DEGLI ANTONI',2018,01 - Scienze matematiche e informatiche
3012,Ordinario,ZIMMERMANN Bruno,M,TRIESTE,,MAT/03,01/A2,Matematica e Geoscienze,2018,01 - Scienze matematiche e informatiche
3013,Ordinario,ZIRILLI Francesco,M,"ROMA ""La Sapienza""",,MAT/04,01/A1,Matematica,2018,01 - Scienze matematiche e informatiche
3014,Associato confermato,ZIZIOLI Elena,F,BRESCIA,,MAT/03,01/A2,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO, AMBIENTE E DI MATEMATICA",2018,01 - Scienze matematiche e informatiche
3015,Ricercatore,ZIZZA Rosalba,F,SALERNO,,INF/01,01/B1,Informatica,2018,01 - Scienze matematiche e informatiche
3016,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZOLLO Fabiana,F,"""Ca' Foscari"" VENEZIA",,INF/01,01/B1,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",2018,01 - Scienze matematiche e informatiche
3017,Ricercatore,ZOPPIS Italo Francesco Luigi,M,MILANO-BICOCCA,,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2018,01 - Scienze matematiche e informatiche
3018,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZORZI Margherita,F,VERONA,,INF/01,01/B1,INFORMATICA,2018,01 - Scienze matematiche e informatiche
3019,Ricercatore,ZUANNI Fulvio,M,L'AQUILA,,MAT/03,01/A2,Ingegneria industriale e dell'informazione e di economia,2018,01 - Scienze matematiche e informatiche
3020,Ricercatore,ZUCCA Cristina,F,TORINO,,MAT/06,01/A3,Matematica Giuseppe Peano,2018,01 - Scienze matematiche e informatiche
3021,Associato confermato,ZUCCA Elena,F,GENOVA,,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",2018,01 - Scienze matematiche e informatiche
3022,Ricercatore,ZUCCA Fabio,M,Politecnico di MILANO,,MAT/06,01/A3,Matematica,2018,01 - Scienze matematiche e informatiche
3023,Associato confermato,ZUCCONI Francesco,M,UDINE,,MAT/03,01/A2,"Scienze Matematiche, Informatiche e Fisiche",2018,01 - Scienze matematiche e informatiche
3024,Associato,ZUDDAS Fabio,M,CAGLIARI,,MAT/02,01/A2,Matematica e Informatica,2018,01 - Scienze matematiche e informatiche
3025,Associato confermato,ZUDDAS Paola,F,CAGLIARI,,MAT/09,01/A6,Matematica e Informatica,2018,01 - Scienze matematiche e informatiche
3026,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZULLO Federico,M,BRESCIA,,MAT/07,01/A4,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO, AMBIENTE E DI MATEMATICA",2018,01 - Scienze matematiche e informatiche
3027,Ordinario,ZUNINO Paolo,M,Politecnico di MILANO,,MAT/08,01/A5,Matematica,2018,01 - Scienze matematiche e informatiche
3028,Ricercatore,ZUNINO Roberto,M,TRENTO,,INF/01,01/B1,Matematica,2018,01 - Scienze matematiche e informatiche
3029,Ordinario,ABBATE Giancarlo,M,Napoli Federico II,,FIS/03,02/B1,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
3030,Ordinario,ABBATE Sergio,M,BRESCIA,,FIS/07,02/D1,MEDICINA MOLECOLARE E TRASLAZIONALE,2018,02 - Scienze fisiche
3031,Ricercatore,ABBENE Leonardo,M,PALERMO,,FIS/07,02/D1,Fisica e Chimica - Emilio Segrè,2018,02 - Scienze fisiche
3032,Associato,ABBRESCIA Marcello,M,BARI,,FIS/01,02/A1,Interuniversitario di Fisica,2018,02 - Scienze fisiche
3033,Associato,ABBRUZZETTI Stefania,F,PARMA,,FIS/07,02/D1,"Scienze Matematiche, Fisiche e Informatiche",2018,02 - Scienze fisiche
3034,Associato confermato,ABUD FILHO Mario,M,Napoli Federico II,,FIS/02,02/A2,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
3035,Associato,ACCIARRI Maurizio Filippo,M,MILANO-BICOCCA,,FIS/01,02/B1,SCIENZA DEI MATERIALI,2018,02 - Scienze fisiche
3036,Associato,ACERNESE Fausto,M,SALERNO,,FIS/07,02/D1,Farmacia,2018,02 - Scienze fisiche
3037,Ricercatore,ACRI Giuseppe,M,MESSINA,,FIS/07,02/D1,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2018,02 - Scienze fisiche
3038,Ordinario,ADRIANI Oscar,M,FIRENZE,,FIS/01,02/A1,Fisica e Astronomia,2018,02 - Scienze fisiche
3039,Ordinario,AFFRONTE Marco,M,MODENA e REGGIO EMILIA,,FIS/01,02/B1,"Scienze fisiche, informatiche e matematiche",2018,02 - Scienze fisiche
3040,Ricercatore,AGLIETTI Ugo Giuseppe,M,"ROMA ""La Sapienza""",,FIS/02,02/A2,Fisica,2018,02 - Scienze fisiche
3041,Associato confermato,AGLIOLO GALLITTO Aurelio,M,PALERMO,,FIS/01,02/B1,Fisica e Chimica - Emilio Segrè,2018,02 - Scienze fisiche
3042,Ordinario,AGNELLO Michelangelo,M,Politecnico di TORINO,,FIS/01,02/A1,SCIENZA APPLICATA E TECNOLOGIA,2018,02 - Scienze fisiche
3043,Associato,AGNELLO Simonpietro,M,PALERMO,,FIS/01,02/B1,Fisica e Chimica - Emilio Segrè,2018,02 - Scienze fisiche
3044,Ordinario,AGNESI Antoniangelo,M,PAVIA,,FIS/03,02/B1,INGEGNERIA INDUSTRIALE E DELL'INFORMAZIONE,2018,02 - Scienze fisiche
3045,Associato confermato,AGOSTINO Raffaele Giuseppe,M,della CALABRIA,,FIS/01,02/B1,Fisica,2018,02 - Scienze fisiche
3046,Ricercatore,AIELLI Giulio,M,"ROMA ""Tor Vergata""",,FIS/01,02/A1,Fisica,2018,02 - Scienze fisiche
3047,Ordinario,ALBERGO Sebastiano Francesco,M,CATANIA,,FIS/01,02/A1,"Fisica ed Astronomia ""Ettore Majorana""",2018,02 - Scienze fisiche
3048,Ordinario,ALBERICO Wanda Maria,F,TORINO,,FIS/02,02/A2,Fisica,2018,02 - Scienze fisiche
3049,Associato confermato,ALBERTINI Gianni,M,Politecnica delle MARCHE,,FIS/01,02/B1,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE ED URBANISTICA",2018,02 - Scienze fisiche
3050,Ordinario,ALECCI Marcello,M,L'AQUILA,,FIS/07,02/D1,"Medicina clinica, sanità pubblica, scienze della vita e dell'ambiente",2018,02 - Scienze fisiche
3051,Associato confermato,ALESSANDRINI Andrea,M,MODENA e REGGIO EMILIA,,FIS/07,02/D1,"Scienze fisiche, informatiche e matematiche",2018,02 - Scienze fisiche
3052,Ordinario,ALFE Dario,M,Napoli Federico II,,FIS/03,02/B2,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
3053,Ricercatore,ALFINITO Eleonora,F,SALENTO,,FIS/03,02/B2,Ingegneria dell'Innovazione,2018,02 - Scienze fisiche
3054,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ALICI Andrea,M,BOLOGNA,,FIS/01,02/A1,"FISICA E ASTRONOMIA ""AUGUSTO RIGHI",2018,02 - Scienze fisiche
3055,Associato confermato,ALIOLI Simone,M,MILANO-BICOCCA,,FIS/02,02/A2,"FISICA ""GIUSEPPE OCCHIALINI""",2018,02 - Scienze fisiche
3056,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ALLEVI Alessia,F,INSUBRIA,,FIS/01,02/B1,SCIENZA E ALTA TECNOLOGIA,2018,02 - Scienze fisiche
3057,Associato,ALLODI Giuseppe,M,PARMA,,FIS/03,02/B1,"Scienze Matematiche, Fisiche e Informatiche",2018,02 - Scienze fisiche
3058,Ordinario,ALOISIO Alberto,M,Napoli Federico II,,FIS/01,02/A1,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
3059,Associato,ALOISIO Roberto,M,Gran Sasso Science Institute,,FIS/02,02/A2,Area di Fisica,2018,02 - Scienze fisiche
3060,Associato,ALTIERI Saverio,M,PAVIA,,FIS/07,02/D1,FISICA,2018,02 - Scienze fisiche
3061,Associato confermato,ALTUCCI Carlo,M,Napoli Federico II,,FIS/07,02/D1,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
3062,Associato confermato,ALVIGGI Mariagrazia,F,Napoli Federico II,,FIS/01,02/A1,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
3063,Associato,AMAPANE Nicola Carlo,M,TORINO,,FIS/01,02/A1,Fisica,2018,02 - Scienze fisiche
3064,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),AMARICCI Adriano,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,FIS/03,02/B2,AREA FISICA,2018,02 - Scienze fisiche
3065,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),AMBROSETTI Alberto,M,PADOVA,,FIS/03,02/B2,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2018,02 - Scienze fisiche
3066,Ordinario,AMBROSINO Fabio,M,Napoli Federico II,,FIS/01,02/A1,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
3067,Ordinario,AMELINO-CAMELIA Giovanni,M,Napoli Federico II,,FIS/02,02/A2,"Fisica ""Ettore Pancini""",2018,02 - Scienze fisiche
