,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
29783,Associato confermato,MAZZINO Francesca,F,GENOVA,Architettura,ICAR/15,08/D1,SCIENZE PER L'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29784,Ordinario,MAZZOLA Mario Rosario,M,PALERMO,Ingegneria,ICAR/02,08/A1,"INGEGNERIA CIVILE, AMBIENTALE, AEROSPAZIALE, DEI MATERIALI (DICAM)",2011,08 - Ingegneria civile ed Architettura
29785,Associato confermato,MAZZOLENI Chiara,F,Università IUAV di VENEZIA,Pianificazione del Territorio,ICAR/21,08/F1,DIPARTIMENTO IUAV PER LA RICERCA,2011,08 - Ingegneria civile ed Architettura
29786,Ricercatore,MAZZOTTA Alessandro,M,Politecnico di TORINO,Architettura,ICAR/12,08/C1,ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29787,Associato confermato,MAZZOTTI Claudio,M,BOLOGNA,Ingegneria,ICAR/09,08/B3,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2011,08 - Ingegneria civile ed Architettura
29788,Ordinario,MAZZUCATO Alberto,M,Università IUAV di VENEZIA,Architettura,ICAR/07,08/B1,DIPARTIMENTO IUAV PER LA RICERCA,2011,08 - Ingegneria civile ed Architettura
29789,Ricercatore a t.d. (art.1 comma 14 L. 230/05),MAZZUCCHELLI Enrico Sergio,M,Politecnico di MILANO,,ICAR/10,,"ARCHITETTURA, INGEGNERIA DELLE COSTRUZIONI E AMBIENTE COSTRUITO",2011,08 - Ingegneria civile ed Architettura
29790,Ricercatore,MAZZULLA Gabriella,F,della CALABRIA,Ingegneria,ICAR/05,08/A3,PIANIFICAZIONE TERRITORIALE,2011,08 - Ingegneria civile ed Architettura
29791,Ordinario,MECCA Saverio,M,FIRENZE,Architettura,ICAR/11,08/C1,TECNOLOGIE DELL'ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29792,Associato confermato,MEDA Alberto,M,"ROMA ""Tor Vergata""",Ingegneria,ICAR/09,08/B3,INGEGNERIA CIVILE,2011,08 - Ingegneria civile ed Architettura
29793,Ricercatore non confermato,MEDIATI Domenico,M,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/17,08/E1,ARCHITETTURA E ANALISI DELLA CITTA' MEDITERRANEA,2011,08 - Ingegneria civile ed Architettura
29794,Ricercatore,MELE Caterina,F,Politecnico di TORINO,Ingegneria,ICAR/10,08/C1,"INTERATENEO DI SCIENZE, PROGETTO E POLITICHE DEL TERRITORIO",2011,08 - Ingegneria civile ed Architettura
29795,Straordinario,MELE Elena,F,Napoli Federico II,Ingegneria,ICAR/09,08/B3,INGEGNERIA STRUTTURALE,2011,08 - Ingegneria civile ed Architettura
29796,Ricercatore a t.d. (art.1 comma 14 L. 230/05),MELE Giampiero,M,"Univ. Telematica ""E-CAMPUS""",Lettere e Filosofia,ICAR/17,08/E1,Non disponibile,2011,08 - Ingegneria civile ed Architettura
29797,Ordinario,MELE Paolo,M,ROMA TRE,Ingegneria,ICAR/01,08/A1,SCIENZE DELL'INGEGNERIA CIVILE,2011,08 - Ingegneria civile ed Architettura
29798,Straordinario,MELLANO Paolo,M,Politecnico di TORINO,Architettura II,ICAR/14,08/D1,ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29799,Ricercatore,MELLEY Maria,F,PARMA,Architettura,ICAR/17,08/E1,"INGEGNERIA CIVILE, DELL'AMBIENTE, DEL TERRITORIO E ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29800,Ordinario,MELLUSO Vincenzo,M,PALERMO,Architettura,ICAR/14,08/D1,ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29801,Associato confermato,MELONI Italo,M,CAGLIARI,Ingegneria,ICAR/05,08/A3,INGEGNERIA DEL TERRITORIO,2011,08 - Ingegneria civile ed Architettura
29802,Ricercatore,MEMO Mara,F,"ROMA ""La Sapienza""",Architettura (*),ICAR/21,08/F1,ARCHITETTURA E PROGETTO,2011,08 - Ingegneria civile ed Architettura
29803,Ordinario,MENDICINO Giuseppe,M,della CALABRIA,Ingegneria,ICAR/02,08/A1,DIFESA DEL SUOLO,2011,08 - Ingegneria civile ed Architettura
29804,Associato confermato,MENDUNI Giovanni,M,Politecnico di MILANO,"Ingegneria Civile, Ambientale e Territoriale",ICAR/01,08/A1,"INGEGNERIA IDRAULICA, AMBIENTALE, INFRASTRUTTURE VIARIE, RILEVAMENTO",2011,08 - Ingegneria civile ed Architettura
29805,Associato confermato,MENEGUZZER Claudio,M,PADOVA,Ingegneria,ICAR/05,08/A3,COSTRUZIONI E TRASPORTI,2011,08 - Ingegneria civile ed Architettura
29806,Associato confermato,MENGHINI Anna Bruna,F,Politecnico di BARI,Architettura,ICAR/14,08/D1,Non disponibile,2011,08 - Ingegneria civile ed Architettura
29807,Ordinario,MENICHINI Susanna,F,"ROMA ""La Sapienza""",Architettura (*),ICAR/21,08/F1,ARCHITETTURA E PROGETTO,2011,08 - Ingegneria civile ed Architettura
29808,Ricercatore,MENICONI Silvia,F,PERUGIA,Ingegneria,ICAR/01,08/A1,INGEGNERIA CIVILE ED AMBIENTALE,2011,08 - Ingegneria civile ed Architettura
29809,Ricercatore,MENIN Andrea,M,PADOVA,Ingegneria,ICAR/06,08/A4,"INGEGNERIA CIVILE, EDILE E AMBIENTALE - ICEA",2011,08 - Ingegneria civile ed Architettura
29810,Ricercatore non confermato,MENNA Giovanni,M,Napoli Federico II,Architettura,ICAR/18,08/E2,STORIA DELL'ARCHITETTURA E RESTAURO,2011,08 - Ingegneria civile ed Architettura
29811,Ordinario,MENNELLA Raffaele,M,CAMERINO,Architettura,ICAR/14,08/D1,SCUOLA DI ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29812,Associato confermato,MENONI Scira,F,Politecnico di MILANO,"Ingegneria Civile, Ambientale e Territoriale",ICAR/20,08/F1,ARCHITETTURA E PIANIFICAZIONE,2011,08 - Ingegneria civile ed Architettura
29813,Ricercatore,MENTRASTI Lando,M,Politecnica delle MARCHE,,ICAR/08,08/B2,"INGEGNERIA CIVILE, EDILE E ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29814,Ricercatore,MEO Vincenzo,M,Napoli Federico II,Architettura,ICAR/21,08/F1,PROGETTAZIONE ARCHITETTONICA ED AMBIENTALE: TEORIE E METODOLOGIE OPERATIVE,2011,08 - Ingegneria civile ed Architettura
29815,Associato confermato,MERELLO Enrico,M,GENOVA,Ingegneria,ICAR/17,08/E1,"INGEGNERIA DELLE COSTRUZIONI, DELL'AMBIENTE E DEL TERRITORIO",2011,08 - Ingegneria civile ed Architettura
29816,Ricercatore,MERIGGI Maurizio,M,Politecnico di MILANO,Architettura Civile,ICAR/14,08/D1,PROGETTAZIONE DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29817,Associato confermato,MERIGGI Roberto,M,UDINE,,ICAR/07,08/B1,"Chimica, Fisica e Ambiente",2011,08 - Ingegneria civile ed Architettura
29818,Associato confermato,MERLI Maurizio,M,BOLOGNA,Ingegneria,ICAR/09,08/B3,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2011,08 - Ingegneria civile ed Architettura
29819,Associato confermato,MERLINI Chiara,F,Politecnico di MILANO,Architettura e Società,ICAR/21,08/F1,ARCHITETTURA E PIANIFICAZIONE,2011,08 - Ingegneria civile ed Architettura
29820,Associato confermato,MERLINI Paolo,M,Università IUAV di VENEZIA,Architettura,ICAR/14,08/D1,PROGETTAZIONE ARCHITETTONICA,2011,08 - Ingegneria civile ed Architettura
29821,Ricercatore,MERLO Alessandro,M,FIRENZE,Architettura,ICAR/17,08/E1,ARCHITETTURA- DISEGNO STORIA PROGETTO,2011,08 - Ingegneria civile ed Architettura
29822,Associato confermato,MEROI Emilio,M,Università IUAV di VENEZIA,Architettura,ICAR/08,08/B2,DIPARTIMENTO IUAV PER LA RICERCA,2011,08 - Ingegneria civile ed Architettura
29823,Ricercatore,MERONI Anna,F,Politecnico di MILANO,Design,ICAR/13,08/C1,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2011,08 - Ingegneria civile ed Architettura
29824,Ricercatore,MESCHINI Alessandra,F,CAMERINO,Architettura,ICAR/17,08/E1,SCUOLA DI ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29825,Ricercatore,MESSINA Barbara,F,SALERNO,Ingegneria,ICAR/17,08/E1,INGEGNERIA CIVILE/DICIV,2011,08 - Ingegneria civile ed Architettura
29826,Straordinario,MESSINA Bruno Salvatore,M,CATANIA,,ICAR/14,08/D1,Ingegneria civile e architettura (DICAR),2011,08 - Ingegneria civile ed Architettura
29827,Ricercatore,METELLI Giovanni,M,BRESCIA,Ingegneria,ICAR/09,08/B3,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO E AMBIENTE (DICATA)",2011,08 - Ingegneria civile ed Architettura
29828,Ricercatore non confermato,METTA Annalisa,F,ROMA TRE,Architettura,ICAR/15,08/D1,PROGETTAZIONE E STUDIO DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29829,Associato confermato,MEZZI Marco,M,PERUGIA,Ingegneria,ICAR/09,08/B3,INGEGNERIA CIVILE ED AMBIENTALE,2011,08 - Ingegneria civile ed Architettura
29830,Ordinario,MEZZINA Mauro,M,Politecnico di BARI,Architettura,ICAR/09,08/B3,INGEGNERIA DELLE ACQUE E DI CHIMICA,2011,08 - Ingegneria civile ed Architettura
29831,Associato confermato,MIANO Pasquale,M,Napoli Federico II,Architettura,ICAR/14,08/D1,PROGETTAZIONE URBANA E DI URBANISTICA,2011,08 - Ingegneria civile ed Architettura
29832,Associato confermato,MICALIZZI Paolo,M,ROMA TRE,Architettura,ICAR/18,08/E2,STUDI URBANI,2011,08 - Ingegneria civile ed Architettura
29833,Ordinario,MICARA Ludovico,M,CHIETI-PESCARA,Architettura,ICAR/14,08/D1,INFRASTRUTTURE DESIGN ENGINEERING ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29834,Ordinario,MICCOLI Saverio,M,"ROMA ""La Sapienza""",Architettura (*),ICAR/22,08/A3,ARCHITETTURA E PROGETTO,2011,08 - Ingegneria civile ed Architettura
29835,Associato confermato,MICELLI Ezio,M,Università IUAV di VENEZIA,Architettura,ICAR/22,08/A3,DIPARTIMENTO IUAV PER LA RICERCA,2011,08 - Ingegneria civile ed Architettura
29836,Ricercatore,MICELLI Francesco,M,SALENTO,Ingegneria,ICAR/09,08/B3,INGEGNERIA DELL'INNOVAZIONE,2011,08 - Ingegneria civile ed Architettura
29837,Ricercatore non confermato,MICHELETTI Andrea,M,"ROMA ""Tor Vergata""",Ingegneria,ICAR/08,08/B2,INGEGNERIA CIVILE,2011,08 - Ingegneria civile ed Architettura
29838,Ricercatore,MICUCCI Alfonso,M,BOLOGNA,Ingegneria,ICAR/05,08/A3,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2011,08 - Ingegneria civile ed Architettura
29839,Associato confermato,MIDULLA Patrizia,F,PALERMO,Architettura,ICAR/06,08/A4,ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29840,Associato confermato,MIGLIACCIO Federica,F,Politecnico di MILANO,Architettura e Società,ICAR/06,08/A4,"INGEGNERIA IDRAULICA, AMBIENTALE, INFRASTRUTTURE VIARIE, RILEVAMENTO",2011,08 - Ingegneria civile ed Architettura
29841,Ordinario,MIGLIARI Riccardo,M,"ROMA ""La Sapienza""",Architettura (*),ICAR/17,08/E1,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29842,Associato confermato,MIGLIORE Marco,M,PALERMO,Ingegneria,ICAR/05,08/A3,ENERGIA,2011,08 - Ingegneria civile ed Architettura
29843,Ordinario,MIGLIORE Mario Rosario,M,"CAMPANIA - ""L. VANVITELLI""",Ingegneria,ICAR/08,08/B2,INGEGNERIA CIVILE,2011,08 - Ingegneria civile ed Architettura
29844,Ordinario,MIGNOSA Paolo,M,PARMA,Ingegneria,ICAR/02,08/A1,"INGEGNERIA CIVILE, DELL'AMBIENTE, DEL TERRITORIO E ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29845,Ricercatore,MILAN Andreina,F,BOLOGNA,"Architettura ""Aldo Rossi""",ICAR/14,08/D1,ARCHITETTURA E PIANIFICAZIONE TERRITORIALE,2011,08 - Ingegneria civile ed Architettura
29846,Ricercatore,MILANI Gabriele,M,Politecnico di MILANO,Architettura Civile,ICAR/08,08/B2,INGEGNERIA STRUTTURALE,2011,08 - Ingegneria civile ed Architettura
29847,Ordinario,MILANO Valerio,M,PISA,Ingegneria,ICAR/02,08/A1,INGEGNERIA CIVILE,2011,08 - Ingegneria civile ed Architettura
29848,Ricercatore,MILARDI Martino,M,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/12,08/C1,"ARTE, SCIENZA E TECNICA DEL COSTRUIRE",2011,08 - Ingegneria civile ed Architettura
29849,Associato confermato,MILIZIANO Salvatore,M,"ROMA ""La Sapienza""",Ingegneria Civile e Industriale (*),ICAR/07,08/B1,INGEGNERIA STRUTTURALE E GEOTECNICA,2011,08 - Ingegneria civile ed Architettura
29850,Ricercatore,MILONE Manuela,F,PALERMO,Architettura,ICAR/17,08/E1,ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29851,Ordinario,MINCHILLI Maurizio,M,SASSARI,Architettura,ICAR/06,08/A4,ARCHITETTURA DESIGN E URBANISTICA,2011,08 - Ingegneria civile ed Architettura
29852,Associato non confermato,MINCOLELLI Giuseppe,M,FERRARA,Architettura,ICAR/13,08/C1,ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29853,Ricercatore,MINELLI Fausto,M,BRESCIA,Ingegneria,ICAR/09,08/B3,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO E AMBIENTE (DICATA)",2011,08 - Ingegneria civile ed Architettura
29854,Ordinario,MINGUCCI Roberto,M,BOLOGNA,Ingegneria,ICAR/17,08/E1,ARCHITETTURA E PIANIFICAZIONE TERRITORIALE,2011,08 - Ingegneria civile ed Architettura
29855,Ricercatore,MINIERI Salvatore,M,"ROMA ""La Sapienza""",Architettura (*),ICAR/22,08/A3,ARCHITETTURA E PROGETTO,2011,08 - Ingegneria civile ed Architettura
29856,Associato non confermato,MININNI Mariavaleria,F,BASILICATA,Economia,ICAR/21,08/F1,TECNICO ECONOMICO PER LA GESTIONE DEL TERRITORIO AGRICOLO-FORESTALE,2011,08 - Ingegneria civile ed Architettura
29857,Ricercatore,MINUCCIANI Valeria,F,Politecnico di TORINO,Architettura,ICAR/16,08/D1,ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29858,Associato confermato,MINUTOLO Vincenzo,M,"CAMPANIA - ""L. VANVITELLI""",Ingegneria,ICAR/08,08/B2,INGEGNERIA CIVILE,2011,08 - Ingegneria civile ed Architettura
29859,Associato confermato,MIRABELLA ROBERTI Giulio,M,BERGAMO,Ingegneria,ICAR/19,08/E2,PROGETTAZIONE E TECNOLOGIE,2011,08 - Ingegneria civile ed Architettura
29860,Ricercatore,MIRAUDA Domenica,F,BASILICATA,Ingegneria,ICAR/01,08/A1,INGEGNERIA E FISICA DELL'AMBIENTE,2011,08 - Ingegneria civile ed Architettura
29861,Ricercatore a t.d. (art.1 comma 14 L. 230/05),MIRIANO Chiara,F,Univ. Studi GUGLIELMO MARCONI - Telematica,Scienze e Tecnologie Applicate,ICAR/07,08/B1,MECCANICA IMPIANTI INFRASTRUTTURE,2011,08 - Ingegneria civile ed Architettura
29862,Ricercatore,MISINO Paola,F,CHIETI-PESCARA,Architettura,ICAR/14,08/D1,INFRASTRUTTURE DESIGN ENGINEERING ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29863,Ricercatore,MISTRETTA Fausto,M,CAGLIARI,Architettura,ICAR/09,08/B3,"INGEGNERIA STRUTTURALE,INFRASTRUTTURALE E GEOMATICA (D.I.S.I.G.)",2011,08 - Ingegneria civile ed Architettura
29864,Ricercatore,MITTNER Dunia,F,PADOVA,Ingegneria,ICAR/21,08/F1,"INGEGNERIA CIVILE, EDILE E AMBIENTALE - ICEA",2011,08 - Ingegneria civile ed Architettura
29865,Associato confermato,MOCCIA Carlo,M,Politecnico di BARI,Architettura,ICAR/14,08/D1,SCIENZE DELL'INGEGNERIA CIVILE E DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29866,Ordinario,MOCCIA Francesco Domenico,M,Napoli Federico II,Architettura,ICAR/21,08/F1,PROGETTAZIONE URBANA E DI URBANISTICA,2011,08 - Ingegneria civile ed Architettura
29867,Ricercatore,MOCHI Giovanni,M,BOLOGNA,Ingegneria II,ICAR/10,08/C1,Non disponibile,2011,08 - Ingegneria civile ed Architettura
29868,Ricercatore,MODANO Mariano,M,Napoli Federico II,Ingegneria,ICAR/08,08/B2,INGEGNERIA STRUTTURALE,2011,08 - Ingegneria civile ed Architettura
29869,Ordinario,MODENA Claudio,M,PADOVA,Ingegneria,ICAR/09,08/B3,"INGEGNERIA CIVILE, EDILE E AMBIENTALE - ICEA",2011,08 - Ingegneria civile ed Architettura
29870,Ordinario,MODICA Carlo,M,CATANIA,,ICAR/02,08/A1,Ingegneria Civile e Ambientale (Dica),2011,08 - Ingegneria civile ed Architettura
29871,Associato confermato,MODONI Giuseppe,M,CASSINO e LAZIO MERIDIONALE,Ingegneria,ICAR/07,08/B1,"MECCANICA, STRUTTURE, AMBIENTE E TERRITORIO",2011,08 - Ingegneria civile ed Architettura
29872,Associato confermato,MOGLIA Giuseppe,M,Politecnico di TORINO,Ingegneria,ICAR/17,08/E1,INGEGNERIA STRUTTURALE EDILE E GEOTECNICA,2011,08 - Ingegneria civile ed Architettura
29873,Ordinario,MOISELLO Ugo,M,PAVIA,Ingegneria,ICAR/02,08/A1,INGEGNERIA CIVILE E ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29874,Ordinario,MOLA Franco,M,Politecnico di MILANO,"Ingegneria Civile, Ambientale e Territoriale",ICAR/09,08/B3,INGEGNERIA STRUTTURALE,2011,08 - Ingegneria civile ed Architettura
29875,Ricercatore non confermato,MOLARI Luisa,F,BOLOGNA,"Architettura ""Aldo Rossi""",ICAR/08,08/B2,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2011,08 - Ingegneria civile ed Architettura
29876,Ordinario,MOLINARI Claudio Mario,M,Politecnico di MILANO,Architettura e Società,ICAR/12,08/C1,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2011,08 - Ingegneria civile ed Architettura
29877,Associato confermato,MOLINARI Luca,M,"CAMPANIA - ""L. VANVITELLI""",Architettura,ICAR/18,08/E2,CULTURA DEL PROGETTO,2011,08 - Ingegneria civile ed Architettura
29878,Associato confermato,MOLINO Bruno,M,MOLISE,Agraria,ICAR/02,08/A1,"SCIENZE ANIMALI, VEGETALI E DELL'AMBIENTE",2011,08 - Ingegneria civile ed Architettura
29879,Associato confermato,MOLLAIOLI Fabrizio,M,"ROMA ""La Sapienza""",Architettura (*),ICAR/08,08/B2,INGEGNERIA STRUTTURALE E GEOTECNICA,2011,08 - Ingegneria civile ed Architettura
29880,Ricercatore,MOLLO Luigi,M,"CAMPANIA - ""L. VANVITELLI""",Ingegneria,ICAR/10,08/C1,INGEGNERIA CIVILE,2011,08 - Ingegneria civile ed Architettura
29881,Ordinario,MOLON Marina,F,Politecnico di MILANO,Architettura e Società,ICAR/14,08/D1,PROGETTAZIONE DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29882,Ricercatore,MOLTENI Elisabetta,F,"""Ca' Foscari"" VENEZIA",,ICAR/18,08/E2,Studi Umanistici,2011,08 - Ingegneria civile ed Architettura
29883,Associato confermato,MONACO Antonello,M,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/14,08/D1,Non disponibile,2011,08 - Ingegneria civile ed Architettura
29884,Ricercatore,MONACO Michelina,F,"CAMPANIA - ""L. VANVITELLI""",Architettura,ICAR/08,08/B2,CULTURA DEL PROGETTO,2011,08 - Ingegneria civile ed Architettura
29885,Ricercatore,MONACO Paola,F,L'AQUILA,Ingegneria,ICAR/07,08/B1,"INGEGNERIA DELLE STRUTTURE, DELLE ACQUE E DEL TERRENO",2011,08 - Ingegneria civile ed Architettura
29886,Ordinario,MONACO Pietro,M,Politecnico di BARI,Ingegneria,ICAR/09,08/B3,SCIENZE DELL'INGEGNERIA CIVILE E DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29887,Ricercatore,MONARDO Bruno,M,"ROMA ""La Sapienza""",Architettura (*),ICAR/21,08/F1,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2011,08 - Ingegneria civile ed Architettura
29888,Associato confermato,MONCALVO Enrico,M,Politecnico di TORINO,Architettura II,ICAR/14,08/D1,ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29889,Ricercatore,MONDAINI Gianluigi,M,Politecnica delle MARCHE,,ICAR/14,08/D1,"INGEGNERIA CIVILE, EDILE E ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29890,Ordinario,MONDINI Giulio,M,Politecnico di TORINO,Ingegneria,ICAR/22,08/A3,"INTERATENEO DI SCIENZE, PROGETTO E POLITICHE DEL TERRITORIO",2011,08 - Ingegneria civile ed Architettura
29891,Ricercatore,MONETTO Ilaria,F,GENOVA,Ingegneria,ICAR/08,08/B2,"INGEGNERIA DELLE COSTRUZIONI, DELL'AMBIENTE E DEL TERRITORIO",2011,08 - Ingegneria civile ed Architettura
29892,Ricercatore,MONGIELLO Giovanni,M,Politecnico di BARI,Ingegneria,ICAR/17,08/E1,INGEGNERIA DELLE ACQUE E DI CHIMICA,2011,08 - Ingegneria civile ed Architettura
29893,Ordinario,MONGIOVI' Luigi,M,TRENTO,Ingegneria,ICAR/07,08/B1,INGEGNERIA MECCANICA E STRUTTURALE,2011,08 - Ingegneria civile ed Architettura
29894,Ricercatore,MONICA Luca,M,Politecnico di MILANO,Architettura Civile,ICAR/14,08/D1,PROGETTAZIONE DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29895,Ricercatore,MONNO Valeria,F,Politecnico di BARI,Ingegneria II,ICAR/20,08/F1,INGEGNERIA DELLE ACQUE E DI CHIMICA,2011,08 - Ingegneria civile ed Architettura
29896,Ricercatore non confermato,MONSU' SCOLARO Antonello,M,SASSARI,Architettura,ICAR/12,08/C1,ARCHITETTURA DESIGN E URBANISTICA,2011,08 - Ingegneria civile ed Architettura
29897,Ricercatore,MONTACCHINI Elena Piera,F,Politecnico di TORINO,Architettura II,ICAR/12,08/C1,ARCHITETTURA E DESIGN,2011,08 - Ingegneria civile ed Architettura
29898,Ordinario,MONTAGNA Romualdo,M,Politecnica delle MARCHE,,ICAR/10,08/C1,"INGEGNERIA CIVILE, EDILE E ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29899,Ricercatore,MONTALBANO Calogero,M,Politecnico di BARI,Architettura,ICAR/14,08/D1,SCIENZE DELL'INGEGNERIA CIVILE E DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29900,Ricercatore,MONTALDO Nicola,M,CAGLIARI,Ingegneria,ICAR/02,08/A1,INGEGNERIA DEL TERRITORIO,2011,08 - Ingegneria civile ed Architettura
29901,Associato confermato,MONTANARI Alberto,M,BOLOGNA,Ingegneria,ICAR/02,08/A1,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2011,08 - Ingegneria civile ed Architettura
29902,Associato confermato,MONTANARI Guido,M,Politecnico di TORINO,Architettura,ICAR/18,08/E2,"INTERATENEO DI SCIENZE, PROGETTO E POLITICHE DEL TERRITORIO",2011,08 - Ingegneria civile ed Architettura
29903,Ricercatore,MONTEDORO Laura,F,Politecnico di MILANO,Architettura Civile,ICAR/21,08/F1,PROGETTAZIONE DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29904,Ordinario,MONTEFUSCO Luigi,M,FIRENZE,Ingegneria,ICAR/01,08/A1,INGEGNERIA CIVILE E AMBIENTALE,2011,08 - Ingegneria civile ed Architettura
29905,Ricercatore,MONTELLA Alfonso,M,Napoli Federico II,Ingegneria,ICAR/04,08/A3,INGEGNERIA DEI TRASPORTI,2011,08 - Ingegneria civile ed Architettura
29906,Ordinario,MONTELLA Bruno,M,Napoli Federico II,Ingegneria,ICAR/05,08/A3,INGEGNERIA DEI TRASPORTI,2011,08 - Ingegneria civile ed Architettura
29907,Ricercatore,MONTEMURRO Michele,M,Politecnico di BARI,Architettura,ICAR/14,08/D1,SCIENZE DELL'INGEGNERIA CIVILE E DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29908,Ordinario,MONTEPARA Antonio,M,PARMA,Ingegneria,ICAR/04,08/A3,"INGEGNERIA CIVILE, DELL'AMBIENTE, DEL TERRITORIO E ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29909,Ordinario,MONTI Carlo,M,Politecnico di MILANO,"Ingegneria Civile, Ambientale e Territoriale",ICAR/06,08/A4,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2011,08 - Ingegneria civile ed Architettura
29910,Ordinario,MONTI Giorgio,M,"ROMA ""La Sapienza""",Architettura (*),ICAR/09,08/B3,INGEGNERIA STRUTTURALE E GEOTECNICA,2011,08 - Ingegneria civile ed Architettura
29911,Ricercatore,MONTI Paolo,M,"ROMA ""La Sapienza""",Ingegneria Civile e Industriale (*),ICAR/01,08/A1,"INGEGNERIA CIVILE, EDILE E AMBIENTALE",2011,08 - Ingegneria civile ed Architettura
29912,Associato confermato,MONTINI ZIMOLO Patrizia,F,Università IUAV di VENEZIA,Architettura,ICAR/14,08/D1,DIPARTIMENTO IUAV PER LA RICERCA,2011,08 - Ingegneria civile ed Architettura
29913,Associato confermato,MONTRASIO Lorella,F,PARMA,Ingegneria,ICAR/07,08/B1,"INGEGNERIA CIVILE, DELL'AMBIENTE, DEL TERRITORIO E ARCHITETTURA",2011,08 - Ingegneria civile ed Architettura
29914,Ricercatore non confermato,MONTUORI Luca,M,ROMA TRE,Architettura,ICAR/14,08/D1,PROGETTAZIONE E STUDIO DELL'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29915,Ricercatore a t.d. (art.1 comma 14 L. 230/05),MONTUORI Manlio,M,FERRARA,,ICAR/19,08/E2,ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29916,Ordinario,MONTUORI Marina,F,BRESCIA,Ingegneria,ICAR/14,08/D1,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO E AMBIENTE (DICATA)",2011,08 - Ingegneria civile ed Architettura
29917,Ricercatore,MONTUORI Rosario,M,SALERNO,Ingegneria,ICAR/09,08/B3,INGEGNERIA CIVILE/DICIV,2011,08 - Ingegneria civile ed Architettura
29918,Ordinario,MOORE Richard Vincent,M,"ROMA ""La Sapienza""",Architettura (*),ICAR/14,08/D1,ARCHITETTURA E PROGETTO,2011,08 - Ingegneria civile ed Architettura
29919,Ricercatore,MOR Giorgio,M,GENOVA,Architettura,ICAR/12,08/C1,SCIENZE PER L'ARCHITETTURA,2011,08 - Ingegneria civile ed Architettura
29920,Associato confermato,MORABITO Roberto,M,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/14,08/D1,"ARTE, SCIENZA E TECNICA DEL COSTRUIRE",2011,08 - Ingegneria civile ed Architettura
