Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Straordinario,FORNARO Mauro,M,CHIETI-PESCARA,Lettere e Filosofia,M-STO/05,,SCIENZE GIURIDICHE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FORNARO Pasquale,M,MESSINA,Lettere e Filosofia,M-STO/03,,STUDI SULLA CIVILTA' MODERNA E LA TRADIZIONE CLASSICA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,FORNASA Walter,M,BERGAMO,Lettere e Filosofia,M-PSI/04,,SCIENZE DELLA PERSONA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FORNASARI Giuseppe,M,TRIESTE,Scienze della Formazione,M-STO/01,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FORNI ROSA Guglielmo,M,BOLOGNA,Lettere e Filosofia,M-FIL/03,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FORTINO Liliana,F,MESSINA,Lettere e Filosofia,M-FIL/03,,SCIENZE COGNITIVE E DELLA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FORZATTI Giovanna,F,PAVIA,Lettere e Filosofia,M-STO/01,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FORZI Mario,M,TRIESTE,Psicologia,,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FOSCARI Giuseppe,M,SALERNO,Scienze Politiche,M-STO/02,,"SCIENZE POLITICHE, SOCIALI E DELLA COMUNICAZIONE/SPSC",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FOSCO Ada,F,FIRENZE,Scienze della Formazione,M-PSI/04,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FOSI Irene,F,CHIETI-PESCARA,Lettere e Filosofia,M-STO/02,,"LETTERE, ARTI E SCIENZE SOCIALI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FOSSATI Andrea,M,UNISR - San Raffaele,Psicologia,M-PSI/08,,FACOLTA' DI PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FRABBONI Franco,M,BOLOGNA,Scienze della Formazione,M-PED/01,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRACCAROLI Franco,M,GENOVA,Scienze della Formazione,M-PSI/06,,SCIENZE DELLA COGNIZIONE E DELLA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Assistente r.e.,FRAGALA' Vincenzo,M,PALERMO,Scienze Politiche,M-STO/04,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,FRAGALE Antonino,M,PALERMO,Scienze della Formazione,M-DEA/01,,ETHOS - ANALISI DELLE COMUNITA' - RAPPRESENTAZIONI E SISTEMI FORMATIVI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FRAGNITO Gigliola,F,PARMA,Lettere e Filosofia,M-STO/02,,STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,FRAGNITO Riccardo,M,SALERNO,Scienze della Formazione,M-PED/04,,SCIENZE GIURIDICHE ED ECONOMICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRAJESE Vittorio,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,M-STO/02,,"STORIA, CULTURE, RELIGIONI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,FRALLICCIARDI Anna Maria,F,Napoli Federico II,Lettere e Filosofia,M-GGR/01,,ANALISI DELLE DINAMICHE TERRITORIALI ED AMBIENTALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FRANCESCATO Donata,F,"ROMA ""La Sapienza""",Psicologia,M-PSI/07,,PSICOLOGIA DINAMICA E CLINICA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,FRANCESCHI Franco,M,SIENA,Lettere e Filosofia di Arezzo,M-STO/01,,TEORIA E DOCUMENTAZIONE DELLE TRADIZIONI CULTURALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,FRANCESCHINI Giuliano,M,FIRENZE,Scienze della Formazione,M-PED/03,,SCIENZE DELL'EDUCAZIONE E DEI PROCESSI CULTURALI E FORMATIVI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANCHELLA Miriam Angela Giovanna,F,MILANO,Lettere e Filosofia,M-FIL/02,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANCHINI Giuliana,F,GENOVA,Lettere e Filosofia,M-STO/04,,"Antichita, filosofia e storia (DAFIST)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANCHINI Silvia Caterina,F,FIRENZE,Lettere e Filosofia,M-STO/04,,STUDI STORICI E GEOGRAFICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANCI Gabriele,M,BOLOGNA,Scienze della Formazione,M-FIL/02,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FRANCIONI Giovanni,M,PAVIA,Lettere e Filosofia,M-FIL/06,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANCK Giorgio,M,Università IUAV di VENEZIA,Design e Arti,M-FIL/04,,"FILOSOFIA, PEDAGOGIA E PSICOLOGIA",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANCO Rossella,F,FIRENZE,Lettere e Filosofia,M-STO/04,,STUDI STORICI E GEOGRAFICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRANCO Salvatore,M,Napoli Federico II,Economia,M-GGR/02,,"ANALISI DEI PROCESSI ECONOMICO-SOCIALI, LINGUISTICI, PRODUTTIVI E TERRITORIALI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANCO Vittoria,F,Scuola Normale Superiore di PISA,Classe di Scienze Umane,M-FIL/06,,CLASSE DI LETTERE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRANCO REPELLINI Ferruccio,M,MILANO,Lettere e Filosofia,M-FIL/07,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRANZESE Angelo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,M-PSI/08,,NEUROLOGIA E PSICHIATRIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FRANZINA Emilio,M,VERONA,Lettere e Filosofia,M-STO/04,,"TEMPO, SPAZIO, IMMAGINE, SOCIETA'",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FRANZINI Elio,M,MILANO,Lettere e Filosofia,M-FIL/04,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FRASCA Rosa,F,L'AQUILA,Scienze della Formazione,M-PED/02,,STORIA E METODOLOGIE COMPARATE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,FRASCADORE Angela,F,SALENTO,Beni Culturali,M-STO/09,,BENI DELLE ARTI E DELLA STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRASCARELLI Francesco,M,PERUGIA,Lettere e Filosofia,M-STO/01,,SCIENZE STORICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRASCOLLA Pasquale,M,BASILICATA,Lettere e Filosofia,M-FIL/05,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FRASCONI Luciano,M,MILANO,Lettere e Filosofia,M-FIL/03,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,FRASSINETTI Francesca,F,BOLOGNA,Psicologia,M-PSI/02,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRATINI Carlo,M,FIRENZE,Scienze della Formazione,M-PED/01,,SCIENZE DELL'EDUCAZIONE E DEI PROCESSI CULTURALI E FORMATIVI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FRAUENFELDER Elisa,F,Napoli Federico II,Lettere e Filosofia,M-PED/01,,TEORIE E METODI DELLE SCIENZE UMANE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,FREDA Maria Francesca,F,Napoli Federico II,Lettere e Filosofia,M-PSI/05,,TEORIE E METODI DELLE SCIENZE UMANE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FRIGO Daniela,F,TRIESTE,Scienze Politiche,M-STO/02,,SCIENZE POLITICHE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRIGO Gian Franco,M,PADOVA,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FRIOLI Donatella,F,TRENTO,Lettere e Filosofia,M-STO/09,,"FILOSOFIA, STORIA E BENI CULTURALI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRONGIA Guido,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,M-FIL/06,,RICERCHE FILOSOFICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,FRONTEROTTA Francesco,M,SALENTO,Scienze della Formazione,M-FIL/07,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FROSIO MANDELLI Maria Luisa,F,Cattolica del Sacro Cuore,Scienze della Formazione,M-STO/02,,STORIA MODERNA E CONTEMPORANEA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FROVA Carla,F,PERUGIA,Lettere e Filosofia,M-STO/01,,"STORIA, CULTURE, RELIGIONI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FRUGGERI Laura,F,PARMA,Lettere e Filosofia,M-PSI/05,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FUBINI Riccardo,M,FIRENZE,Lettere e Filosofia,M-STO/02,,"SCIENZE DELL'ANTICHITA', MEDIOEVO E RINASCIMENTO E LINGUISTICA",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FULCHERI Mario,M,TORINO,Medicina e Chirurgia,M-PSI/08,,SCIENZE BIOMEDICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,FUM Danilo,M,TRIESTE,Scienze della Formazione,M-PSI/01,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FUMAGALLI Armando,M,Cattolica del Sacro Cuore,Sc. Linguistiche e Letterature Straniere,M-FIL/05,,SCIENZE DELLA COMUNICAZIONE E DELLO SPETTACOLO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FUMAGALLI Mariateresa,F,MILANO,Lettere e Filosofia,M-FIL/08,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FUMAGALLI Mario,M,Politecnico di MILANO,Architettura,M-GGR/01,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,FUMIAN Carlo,M,PADOVA,Lettere e Filosofia,M-STO/04,,"SCIENZE STORICHE, GEOGRAFICHE E DELL'ANTICHITA' (DISSGEA)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,FURIA Augusta,F,CAGLIARI,Scienze della Formazione,M-PSI/04,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,FURIOZZI Gian Biagio,M,PERUGIA,Scienze della Formazione,M-STO/04,,SCIENZE UMANE E DELLA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,FURNARI Pina,F,MESSINA,Lettere e Filosofia,M-FIL/06,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,FUSCHI Marina,F,CHIETI-PESCARA,Economia,M-GGR/02,,ECONOMIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GABASSI Piergiorgio,M,TRIESTE,Scienze Politiche,M-PSI/06,,SCIENZE POLITICHE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Assistente r.e.,GABBA Felice,M,PARMA,Lettere e Filosofia,M-GGR/01,,SCIENZE DELLA FORMAZIONE E DEL TERRITORIO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GABRIELLI Gloria,F,"ROMA ""La Sapienza""",Scienze della Comunicazione,M-STO/04,,COMUNICAZIONE E RICERCA SOCIALE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GABRIELLI Patrizia,F,SIENA,Lettere e Filosofia di Arezzo,M-STO/04,,"SCIENZE STORICO-SOCIALI,FILOSOFICHE E DELLA FORMAZIONE (DISSFF)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GADDONI Silvia,F,BOLOGNA,Lettere e Filosofia,M-GGR/01,,SCIENZE ECONOMICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GAETA Giancarlo,M,FIRENZE,Lettere e Filosofia,M-STO/07,,STUDI STORICI E GEOGRAFICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GAFFURI Laura,F,TORINO,Scienze Politiche,M-STO/07,,STUDI STORICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GAFFURI Luigi,M,L'AQUILA,Lettere e Filosofia,M-GGR/01,,CULTURE COMPARATE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GAGLIANI Dianella,F,BOLOGNA,Lettere e Filosofia,M-STO/04,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GAGLIARDO Piero,M,della CALABRIA,Lettere e Filosofia,M-GGR/01,,ECOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GAGLIASSO Elena,F,"ROMA ""La Sapienza""",Filosofia,M-FIL/02,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GAJANO Alberto,M,SIENA,Lettere e Filosofia,M-FIL/06,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALANTE Laura Carla,F,"ROMA ""La Sapienza""",Psicologia,M-PSI/08,,PSICOLOGIA DINAMICA E CLINICA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GALANTE Maria,F,SALERNO,Lettere e Filosofia,M-STO/09,,"SCIENZE DEL PATRIMONIO CULTURALE(BENI E ATTIVITA' CULTURALI,FILOSOFIA,FONTI E TESTI,TERRITORIO)/DISPAC",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GALANTE Severino,M,PADOVA,Scienze Politiche,M-STO/04,,STUDI STORICI E POLITICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GALANTI Maria Antonella,F,FIRENZE,Scienze della Formazione,M-PED/01,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALASSI Daniela,F,GENOVA,Scienze della Formazione,M-GGR/01,,SCIENZE DELLA FORMAZIONE (DISFOR),2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALASSO Giuseppe,M,Napoli Federico II,Lettere e Filosofia,M-STO/02,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GALATI Dario,M,TORINO,Psicologia,M-PSI/01,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GALATOLO Renata,F,BOLOGNA,Lettere e Filosofia,M-PSI/01,,DISCIPLINE DELLA COMUNICAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALAVOTTI Maria Carla,F,BOLOGNA,Lettere e Filosofia,M-FIL/02,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GALEAZZI Aldo,M,PADOVA,Psicologia,M-PSI/01,,PSICOLOGIA GENERALE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GALEAZZI Umberto,M,CHIETI-PESCARA,Lettere e Filosofia,M-FIL/06,,"FILOSOFIA, SCIENZE UMANE E SCIENZE DELL'EDUCAZIONE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GALETTI Paola,F,BOLOGNA,Lettere e Filosofia,M-STO/01,,PALEOGRAFIA E MEDIEVISTICA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GALIMBERTI Carlo,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-PSI/05,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GALIMBERTI Umberto,M,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,M-FIL/03,,FILOSOFIA E BENI CULTURALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALLAS Alberto,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-STO/07,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GALLELLI Rosa,F,BARI,Lettere e Filosofia,M-PED/01,,PSICOLOGIA E SCIENZE PEDAGOGICHE E DIDATTICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALLETTI Anna Imelde,F,PERUGIA,Lettere e Filosofia,M-STO/01,,SCIENZE STORICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALLI Giuseppe,M,MACERATA,Lettere e Filosofia,M-PSI/01,,SCIENZE DELL'EDUCAZIONE E DELLA FORMAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GALLI Ida,F,Napoli Federico II,Sociologia,M-PSI/05,,SOCIOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALLI DELLA LOGGIA Ernesto,M,PERUGIA,Scienze Politiche,M-STO/04,,ISTITUTO ITALIANO DI SCIENZE UMANE DI FIRENZE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALLIANI Luciano,M,PADOVA,Scienze della Formazione,M-PED/04,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GALLIANO Graziella,F,GENOVA,Scienze della Formazione,M-GGR/01,,SCIENZE DELLA FORMAZIONE (DISFOR),2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALLINA Giovanni Battista,M,SALERNO,Scienze della Formazione,M-STO/04,,SCIENZE STORICHE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALLINI Clara,F,"ROMA ""La Sapienza""",Scienze della Comunicazione,M-DEA/01,,SOCIOLOGIA E COMUNICAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALLO Alessandro,M,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,M-GGR/01,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALLO Donato,M,PADOVA,Scienze della Formazione,M-STO/01,,STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GALLO Francesca,F,TERAMO,Scienze Politiche,M-STO/02,,STORIA E CRITICA DELLA POLITICA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GALLO Luca,M,BARI,Scienze della Formazione,M-PED/02,,PSICOLOGIA E SCIENZE PEDAGOGICHE E DIDATTICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALLO Michele,M,Napoli Federico II,Lettere e Filosofia,M-FIL/03,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GALLOTTA Vito,M,BARI,Scienze della Formazione,M-STO/04,,SCIENZE STORICHE E GEOGRAFICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GALLUCCIO Floriana,F,"CAMPANIA - ""L. VANVITELLI""",Lettere e Filosofia,M-GGR/01,,SCIENZE UMANE E SOCIALI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALLUZZI Paolo,M,FIRENZE,Lettere e Filosofia,M-STO/05,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALOPPINI Laura,F,PISA,Lettere e Filosofia,M-STO/01,,STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GALVAN Sergio,M,Cattolica del Sacro Cuore,Lettere e Filosofia,M-FIL/02,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALVANI Adriana,F,BOLOGNA,Economia,M-GGR/02,,"DISCIPLINE STORICHE, ANTROPOLOGICHE E GEOGRAFICHE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GALZIGNA Mario,M,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,M-STO/05,,STUDI STORICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GAMBARARA Daniele,M,della CALABRIA,Lettere e Filosofia,M-FIL/05,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GAMBAZZI Paolo,M,VERONA,Lettere e Filosofia,M-FIL/04,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore non confermato,GAMBERINI Luciano,M,PADOVA,Psicologia,M-PSI/06,,PSICOLOGIA GENERALE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GAMBERONI Emanuela,F,VERONA,Scienze della Formazione,M-GGR/01,,"TEMPO, SPAZIO, IMMAGINE, SOCIETA'",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GAMBINO Iose Carluccio,M,MESSINA,Scienze della Formazione,M-GGR/01,,Non disponibile,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GANAPINI Luigi,M,BOLOGNA,Lettere e Filosofia,M-STO/04,,DISCIPLINE STORICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GANDA Arnaldo,M,PARMA,Lettere e Filosofia,M-STO/08,,BENI CULTURALI E DELLO SPETTACOLO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GANDINO Germana,F,PIEMONTE ORIENTALE,Lettere e Filosofia,M-STO/01,,STUDI UMANISTICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GANGEMI Maria Luisa,F,"ROMA ""La Sapienza""",Sc.Umanistiche (Lett.Fil.-Lingue-Patr.Cult),M-STO/01,,"STORIA, CULTURE, RELIGIONI",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,GARAVAGLIA Gian Paolo,M,MILANO,Lettere e Filosofia,M-STO/02,,"SCIENZE DELLA STORIA E DELLA DOCUMENTAZIONE STORICA (MEDIOEVO, ETA' MODERNA, ETA' CONTEMPORANEA)",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GARAVENTA Roberto,M,CHIETI-PESCARA,Lettere e Filosofia,M-FIL/06,,"FILOSOFIA, SCIENZE UMANE E SCIENZE DELL'EDUCAZIONE",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GARBOLINO Paolo,M,Scuola Normale Superiore di PISA,Classe di Scienze Umane,M-FIL/02,,DIPARTIMENTO IUAV PER LA RICERCA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GARDI Andrea,M,UDINE,Lingue e Letterature Straniere,M-STO/02,,SCIENZE UMANE (DISU),2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GARFAGNINI Giancarlo,M,FIRENZE,Lettere e Filosofia,M-FIL/08,,FILOSOFIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Straordinario,GARIGLIO Bartolomeo,M,TORINO,Scienze Politiche,M-STO/04,,STUDI STORICI,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,GARITO Maria Amata,F,"ROMA ""La Sapienza""",Psicologia 2,M-PED/04,,UNINETTUNO,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GAROTTI Pier Luigi,M,BOLOGNA,Psicologia,M-PSI/01,,PSICOLOGIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GARRITANO Francesco,M,della CALABRIA,Lettere e Filosofia,M-FIL/01,,SCIENZE DELL'EDUCAZIONE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,GARRUTI Camilla,F,SALERNO,Lettere e Filosofia,M-GGR/01,,"SCIENZE DEL PATRIMONIO CULTURALE(BENI E ATTIVITA' CULTURALI,FILOSOFIA,FONTI E TESTI,TERRITORIO)/DISPAC",2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GARZELLA Gabriella,F,PISA,Lettere e Filosofia,M-STO/01,,STORIA,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GASBARRI Antonella,F,L'AQUILA,Scienze della Formazione,M-PSI/02,,SCIENZE E TECNOLOGIE BIOMEDICHE,2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato non confermato,GASBARRO Nicola Angelo Maria,M,UDINE,Lingue e Letterature Straniere,M-STO/06,,STUDI UMANISTICI (DSTU),2001,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
