Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore,CAVAZZA Franco,M,BOLOGNA,Lettere e Filosofia,L-LIN/01,10/G1,FILOLOGIA CLASSICA E ITALIANISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CAVAZZINI Laura,F,MESSINA,Lettere e Filosofia,L-ART/01,10/B1,STORIA E SCIENZE UMANE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CAVECCHI Mariacristina,F,MILANO,Lettere e Filosofia,L-LIN/10,10/L1,SCIENZE DEL LINGUAGGIO E LETTERATURE STRANIERE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato,CAVICCHIOLI Sonia,F,BOLOGNA,Lettere e Filosofia,L-ART/02,10/B1,DELLE ARTI VISIVE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CAVONE Vito,M,BARI,Lingue e Letterature Straniere,L-LIN/10,10/L1,STUDI ANGLO-GERMANICI E DELL'EUROPA ORIENTALE (S. A. G. E. O.),2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CAZZATO Luigi Carmine,M,BARI,Scienze della Formazione,L-LIN/10,10/L1,PER LO STUDIO DELLE SOCIETA' MEDITERRANEE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CAZZELLA Alberto,M,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-ANT/01,10/A1,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CECCAGNO Antonella,F,BOLOGNA,Lingue e Letterature Straniere,L-OR/21,10/N3,LINGUE E LETTERATURE STRANIERE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CECCARELLI Lucio,M,L'AQUILA,Lettere e Filosofia,L-FIL-LET/04,10/D3,CULTURE COMPARATE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. (art.1 comma 14 L. 230/05),CECCARELLI MOROLLI Danilo,M,Univ. Studi GUGLIELMO MARCONI - Telematica,Lettere,L-FIL-LET/07,10/D2,"STUDI FILOSOFICI, ARTISTICI E FILOLOGICI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CECCHERELLI Andrea,M,BOLOGNA,Lingue e Letterature Straniere,L-LIN/21,10/M2,LINGUE E LETTERATURE STRANIERE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CECCHI Paolo,M,BOLOGNA,Lettere e Filosofia,L-ART/07,10/C1,MUSICA E SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CECCONI Giovanni Alberto,M,FIRENZE,Lettere e Filosofia,L-ANT/03,10/D1,"SCIENZE DELL'ANTICHITA', MEDIOEVO E RINASCIMENTO E LINGUISTICA",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CECCUCCI Piero,M,FIRENZE,Lettere e Filosofia,L-LIN/08,10/E1,"LINGUE, LETTERATURE E CULTURE COMPARATE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CEDOLA Andrea,M,CASSINO e LAZIO MERIDIONALE,Lettere e Filosofia,L-FIL-LET/10,10/F1,FILOLOGIA E STORIA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,CELANI Simone,M,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-LIN/09,10/E1,"STUDI EUROPEI, AMERICANI E INTERCULTURALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CELENTANO Maria Silvana,F,CHIETI-PESCARA,Lettere e Filosofia,L-FIL-LET/05,10/D4,"LETTERE, ARTI E SCIENZE SOCIALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CELLA Roberta,F,PISA,Lingue e Letterature Straniere,L-FIL-LET/12,10/F3,STUDI ITALIANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CELLI Nicoletta,F,BOLOGNA,Lettere e Filosofia,L-OR/20,10/N3,STUDI LINGUISTICI E ORIENTALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CELOTTI Nadine,F,TRIESTE,Sc. Sup. Lingue Mod. Interpreti e Traduttori,L-LIN/04,10/H1,"SCIENZE GIURIDICHE, DEL LINGUAGGIO, DELL'INTERPRETAZIONE E DELLA TRADUZIONE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CENERINI Francesca,F,BOLOGNA,Lettere e Filosofia,L-ANT/03,10/D1,STORIA ANTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CENNAMO Michela,F,Napoli Federico II,Lettere e Filosofia,L-LIN/01,10/G1,FILOLOGIA MODERNA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CENNI Serena,F,TRENTO,Lettere e Filosofia,L-LIN/10,10/L1,SCIENZE FILOLOGICHE E STORICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CENTANNI Monica,F,Università IUAV di VENEZIA,Architettura,L-FIL-LET/02,10/D2,DIPARTIMENTO IUAV PER LA RICERCA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CENTRELLA Maria,F,"""L'Orientale"" di NAPOLI",Lingue e Letterature Straniere,L-LIN/04,10/H1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CEPRAGA Dan Octavian,M,PADOVA,Lettere e Filosofia,L-LIN/17,10/E1,STUDI LINGUISTICI E LETTERARI (DISLL),2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CERA Giovanna,F,SALENTO,Beni Culturali,L-ANT/09,10/A1,BENI CULTURALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CERASUOLO Salvatore,M,Napoli Federico II,Lettere e Filosofia,L-FIL-LET/05,10/D4,FILOLOGIA CLASSICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CERAUDO Giuseppe,M,SALENTO,Beni Culturali,L-ANT/09,10/A1,BENI CULTURALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CERBASI Donato,M,ROMA TRE,Lettere e Filosofia,L-LIN/01,10/G1,LINGUISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CERBO Anna,F,"""L'Orientale"" di NAPOLI",Lettere e Filosofia,L-FIL-LET/10,10/F1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CERBO Ester,F,"ROMA ""Tor Vergata""",Lettere e Filosofia,L-FIL-LET/02,10/D2,ANTICHITA' E TRADIZIONE CLASSICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CERBONI BAIARDI Anna,F,Urbino Carlo Bo,Lettere e Filosofia,L-ART/04,10/B1,SCIENZE DELLA COMUNICAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CERCHIAI Luca,M,SALERNO,Lettere e Filosofia,L-ANT/06,10/A1,"SCIENZE DEL PATRIMONIO CULTURALE(BENI E ATTIVITA' CULTURALI,FILOSOFIA,FONTI E TESTI,TERRITORIO)/DISPAC",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CERESA Marco,M,"""Ca' Foscari"" VENEZIA",,L-OR/21,10/N3,Studi sull'Asia e sull'Africa Mediterranea,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CERETI Carlo Giovanni,M,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-OR/14,10/N2,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CERMELLI Giovanna,F,PISA,Lingue e Letterature Straniere,L-LIN/13,10/M1,LINGUISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CERRI Giovanni,M,ROMA TRE,Lettere e Filosofia,L-FIL-LET/02,10/D2,STUDI SUL MONDO ANTICO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,CERRITO Stefania,F,Univ. Studi Internazionali di ROMA (UNINT),Interpretariato e Traduzione,L-LIN/04,10/H1,PIO V,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CERRON PUGA Maria Luisa,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-LIN/05,10/I1,"STUDI EUROPEI, AMERICANI E INTERCULTURALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CERRUTI Massimo Simone,M,TORINO,Lettere e Filosofia,L-LIN/01,10/G1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CERVANI Roberta,F,TRIESTE,Lettere e Filosofia,L-FIL-LET/08,10/E1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CERVELLATI Elena,F,BOLOGNA,Lettere e Filosofia,L-ART/05,10/C1,MUSICA E SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CERVELLERA Maria Antonietta,F,SALENTO,Beni Culturali,L-FIL-LET/04,10/D3,BENI CULTURALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. (art.1 comma 14 L. 230/05),CERVINI Alessia,F,MESSINA,,L-ART/06,10/C1,SCIENZE COGNITIVE DELLA FORMAZIONE E DEGLI STUDI CULTURALI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CERVINI Fulvio,M,FIRENZE,Lettere e Filosofia,L-ART/01,10/B1,STORIA DELLE ARTI E DELLO SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CESA Maria,F,Urbino Carlo Bo,Lettere e Filosofia,L-ANT/03,10/D1,SCIENZE DEL TESTO E DEL PATRIMONIO CULTURALE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CESARETTI Paolo,M,BERGAMO,Scienze Umanistiche,L-FIL-LET/07,10/D2,"LETTERE, ARTI E MULTIMEDIALITÀ",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,CESIRI Daniela,F,"""Ca' Foscari"" VENEZIA",,L-LIN/12,10/L1,Studi Linguistici e Culturali Comparati,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CESTARI Matteo,M,TORINO,Lingue e Letterature Straniere,L-OR/22,10/N3,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHAPMAN Richard Stephen,M,FERRARA,Lettere e Filosofia,L-LIN/12,10/L1,SCIENZE UMANE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHAPOVALOVA Liudmila,F,MILANO,Lettere e Filosofia,L-LIN/21,10/M2,"STUDI LINGUISTICI, LETTERARI E FILOLOGICI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHAVARRIA ARNAU Alejandra,F,PADOVA,Lettere e Filosofia,L-ANT/08,10/A1,"BENI CULTURALI: ARCHEOLOGIA, STORIA DELL'ARTE, DEL CINEMA E DELLA MUSICA (DBC)",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHEGAI Andrea,M,SIENA,Lettere e Filosofia di Arezzo,L-ART/07,10/C1,"STUDI GRECO-LATINI, ITALIANI, SCENICO-MUSICALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CHELOTTI Marcella,F,BARI,Lettere e Filosofia,L-ANT/03,10/D1,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHEMELLO Adriana,F,PADOVA,Lettere e Filosofia,L-FIL-LET/10,10/F1,STUDI LINGUISTICI E LETTERARI (DISLL),2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHEMOTTI Saveria,F,PADOVA,Lettere e Filosofia,L-FIL-LET/11,10/F2,STUDI LINGUISTICI E LETTERARI (DISLL),2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CHESI Cristiano,M,I.U.S.S. - PAVIA,Classe di Scienze Umane,L-LIN/01,10/G1,IUSS -- PAVIA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHESSA Francesca,F,CAGLIARI,Lingue e Letterature Straniere,L-LIN/04,10/H1,LINGUISTICA E STILISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHESSA Francesca,F,SASSARI,Lingue e Letterature Straniere,L-LIN/21,10/M2,SCIENZE DEI LINGUAGGI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,CHESSA Silvia,F,PERUGIA,Lettere e Filosofia,L-FIL-LET/13,10/F3,"LINGUE E LETTERATURE ANTICHE, MODERNE E COMPARATE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHEVALLIER-CHAMBET Chantal,F,della CALABRIA,Lettere e Filosofia,L-LIN/03,10/H1,LINGUISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHIABO' Maria,F,ROMA TRE,Lettere e Filosofia,L-FIL-LET/04,10/D3,STUDI SUL MONDO ANTICO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHIANTERA Angela,F,BOLOGNA,Scienze della Formazione,L-FIL-LET/12,10/F3,SCIENZE DELL'EDUCAZIONE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHIARAMONTE Maria Cristina,F,MILANO,Lettere e Filosofia,L-ANT/06,10/A1,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHIARI Isabella,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-LIN/01,10/G1,"SCIENZE DOCUMENTARIE, LINGUISTICO-FILOLOGICHE E GEOGRAFICHE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHIARLO Carlo Roberto,M,PISA,Lettere e Filosofia,L-ANT/07,10/A1,SCIENZE ARCHEOLOGICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CHIARO Delia Carmela,F,BOLOGNA,Sc. Sup. Lingue Mod. Interpreti e Traduttori,L-LIN/12,10/L1,"STUDI INTERDISCIPLINARI SU TRADUZIONE, LINGUE E CULTURE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHICHKINE Andrei,M,SALERNO,Lingue e Letterature Straniere,L-LIN/21,10/M2,"STUDI UMANISTICI(FILOLOGICI,LETTERARI,LINGUISTICI E STORICI)/DISPSUM",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Straordinario,CHIECCHI Giuseppe,M,VERONA,,L-FIL-LET/10,10/F1,"Filologia, letteratura e linguistica",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHIERICHETTI Luisa,F,BERGAMO,Lingue e Letterature Straniere,L-LIN/07,10/I1,"LINGUE, LETTERATURE E CULTURE COMPARATE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CHIESA Bruno,M,TORINO,Lettere e Filosofia,L-OR/08,10/N1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHIESA Federica,F,MILANO,Lettere e Filosofia,L-ANT/06,10/A1,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CHIESA Paolo,M,MILANO,Lettere e Filosofia,L-FIL-LET/08,10/E1,FILOLOGIA MODERNA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHINES Loredana,F,BOLOGNA,Lettere e Filosofia,L-FIL-LET/10,10/F1,FILOLOGIA CLASSICA E ITALIANISTICA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CHINI Marina,F,PAVIA,Lettere e Filosofia,L-LIN/01,10/G1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato non confermato,CHIODI Stefano,M,ROMA TRE,Lettere e Filosofia,L-ART/03,10/B1,"STUDI STORICO ARTISTICI, ARCHEOLOGICI E SULLA CONSERVAZIONE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHIODO Carmine Nicola,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,L-FIL-LET/10,10/F1,"BENI CULTURALI, MUSICA E SPETTACOLO",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHIODO Domenico,M,TORINO,Scienze della Formazione,L-FIL-LET/10,10/F1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHIODO Stella Sonia,F,FIRENZE,Lettere e Filosofia,L-ART/01,10/B1,STORIA DELLE ARTI E DELLO SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHIRICO Irene,F,SALERNO,Scienze della Formazione,L-FIL-LET/10,10/F1,"STUDI UMANISTICI(FILOLOGICI,LETTERARI,LINGUISTICI E STORICI)/DISPSUM",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHIRICO Maria Luisa,F,"CAMPANIA - ""L. VANVITELLI""",Lettere e Filosofia,L-FIL-LET/05,10/D4,STUDIO DELLE COMPONENTI CULTURALI DEL TERRITORIO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHIUMMO Carla,F,CASSINO e LAZIO MERIDIONALE,Lettere e Filosofia,L-FIL-LET/10,10/F1,FILOLOGIA E STORIA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CHIUSAROLI Francesca,F,"ROMA ""Tor Vergata""",Lettere e Filosofia,L-LIN/01,10/G1,Non disponibile,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CHRISTIANSEN Thomas Wulstan,M,SALENTO,Lingue e Letterature Straniere,L-LIN/12,10/L1,LINGUE E LETTERATURE STRANIERE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIAMPINI Emanuele Marcello,M,"""Ca' Foscari"" VENEZIA",,L-OR/02,10/N1,Studi Umanistici,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIANCAGLINI Claudia Angela,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-LIN/01,10/G1,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato non confermato,CIANCARELLI Roberto,M,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-ART/05,10/C1,STORIA DELL'ARTE E SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIANCI Eleonora,F,CHIETI-PESCARA,Lingue e Letterature Straniere,L-FIL-LET/15,10/M1,SCIENZE LINGUISTICHE E LETTERARIE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIANI Daniela,F,"""Ca' Foscari"" VENEZIA",,L-LIN/11,10/L1,Studi Linguistici e Culturali Comparati,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIARAVOLO Massimo,M,FIRENZE,Lettere e Filosofia,L-LIN/15,10/M1,"LINGUE, LETTERATURE E CULTURE COMPARATE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CICALA Luigi,M,Napoli Federico II,Lettere e Filosofia,L-ANT/07,10/A1,DISCIPLINE STORICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CICCARELLA Emanuele,M,TORINO,Lingue e Letterature Straniere,L-OR/22,10/N3,LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CICCARELLI Irma,F,BARI,Lettere e Filosofia,L-FIL-LET/04,10/D3,SCIENZE DELL'ANTICHITA',2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CICCARESE Maria Pia,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-FIL-LET/06,10/D4,"STORIA, CULTURE, RELIGIONI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Straordinario,CICCARINI Marina,F,"ROMA ""Tor Vergata""",Lettere e Filosofia,L-LIN/21,10/M2,"STUDI FILOLOGICI, LINGUISTICI E LETTERARI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CICCHETTI Angelo,M,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-FIL-LET/10,10/F1,"STUDI GRECO-LATINI, ITALIANI, SCENICO-MUSICALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CICCUTO Marcello,M,PISA,Lettere e Filosofia,L-FIL-LET/10,10/F1,STUDI ITALIANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,CICILLONI Riccardo,M,CAGLIARI,Lettere e Filosofia,L-ANT/01,10/A1,SCIENZE ARCHEOLOGICHE E STORICO-ARTISTICHE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIERI Claudia,F,"ROMA ""La Sapienza""",Filosof. Lett. Sc.Umanistiche e St.Orientali (*),L-ART/04,10/B1,STORIA DELL'ARTE E SPETTACOLO,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIFANI Gabriele,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,L-ANT/07,10/A1,STORIA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIFARELLI Maria Rita,F,GENOVA,Lingue e Letterature Straniere,L-LIN/10,10/L1,SCIENZE DELLA COMUNICAZIONE LINGUISTICA E CULTURALE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIFARELLI Paola,F,TORINO,Lettere e Filosofia,L-LIN/04,10/H1,STUDI UMANISTICI,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CIFOLETTI Guido,M,UDINE,,L-LIN/01,10/G1,Studi Umanistici,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Straordinario,CIGADA Sara,F,Cattolica del Sacro Cuore,Sc. Linguistiche e Letterature Straniere,L-LIN/04,10/H1,SCIENZE LINGUISTICHE E LETTERATURE STRANIERE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIGLIANO Maria,F,"""L'Orientale"" di NAPOLI",Scienze Politiche,L-OR/21,10/N3,"ASIA, AFRICA E MEDITERRANEO",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CIGNI Costanza,F,TUSCIA,,L-FIL-LET/15,10/M1,"Scienze umanistiche, della comunicazione e del turismo",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIGNI Fabrizio,M,PISA,Lettere e Filosofia,L-FIL-LET/09,10/E1,LINGUE E LETTERATURE ROMANZE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CILARDO Agostino,M,"""L'Orientale"" di NAPOLI",Studi Arabo-Islamici e del Mediterraneo,L-OR/10,10/N2,"ASIA, AFRICA E MEDITERRANEO",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato non confermato,CILIBERTO Fulvia Maria,F,MOLISE,Scienze Umane e Sociali,L-ANT/07,10/A1,"SCIENZE UMANE,STORICHE E SOCIALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato non confermato,CIMINI Mario,M,CHIETI-PESCARA,Lettere e Filosofia,L-FIL-LET/10,10/F1,"LETTERE, ARTI E SCIENZE SOCIALI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Incaricato,CIMINO Lea,F,Stranieri di SIENA,,L-ANT/06,10/A1,Dipartimento di Ateneo per la Didattica e la Ricerca  DADR,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIMINO Rosa Maria,F,SALENTO,Beni Culturali,L-OR/16,10/N3,BENI DELLE ARTI E DELLA STORIA,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CIMITILE Anna Maria,F,"""L'Orientale"" di NAPOLI",Lingue e Letterature Straniere,L-LIN/10,10/L1,"STUDI LETTERARI, LINGUISTICI E COMPARATI",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore,CINATO Lucia,F,TORINO,Lingue e Letterature Straniere,L-LIN/14,10/M1,LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Associato confermato,CINELLI Barbara,F,ROMA TRE,Lettere e Filosofia,L-ART/03,10/B1,"STUDI STORICO ARTISTICI, ARCHEOLOGICI E SULLA CONSERVAZIONE",2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CINGANO Ettore,M,"""Ca' Foscari"" VENEZIA",,L-FIL-LET/02,10/D2,Studi Umanistici,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ordinario,CINQUE Guglielmo,M,"""Ca' Foscari"" VENEZIA",,L-LIN/01,10/G1,Studi Linguistici e Culturali Comparati,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
Ricercatore non confermato,CINQUEGRANI Alessandro,M,"""Ca' Foscari"" VENEZIA",,L-FIL-LET/14,10/F4,Studi Umanistici,2011,"10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche"
