Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ordinario,MERIGGI Marco,M,Napoli Federico II,Lettere e Filosofia,SPS/03,,DISCIPLINE STORICHE,2010,14 - Scienze politiche e sociali
Ricercatore,MERLATI Mariele,F,MILANO,Scienze Politiche,SPS/06,,STORIA DELLA SOCIETA' E DELLE ISTITUZIONI,2010,14 - Scienze politiche e sociali
Ordinario,MERLER Alberto,M,SASSARI,Lettere e Filosofia,SPS/07,,"ECONOMIA, ISTITUZIONI E SOCIETA'",2010,14 - Scienze politiche e sociali
Ordinario,MESSERI Andrea,M,SIENA,Lettere e Filosofia di Arezzo,SPS/07,,"SCIENZE STORICO-SOCIALI,FILOSOFICHE E DELLA FORMAZIONE (DISSFF)",2010,14 - Scienze politiche e sociali
Associato confermato,MESSINA Patrizia,F,PADOVA,Scienze Politiche,SPS/04,,"SCIENZE POLITICHE, GIURIDICHE E STUDI INTERNAZIONALI SPGI",2010,14 - Scienze politiche e sociali
Ricercatore,METASTASIO Renata,F,"ROMA ""La Sapienza""",Medicina e Psicologia (*),SPS/08,,PSICOLOGIA DEI PROCESSI DI SVILUPPO E SOCIALIZZAZIONE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,METE Vittorio,M,CATANZARO,Giurisprudenza,SPS/11,,"SCIENZE GIURIDICHE, STORICHE , ECONOMICHE E SOCIALI",2010,14 - Scienze politiche e sociali
Associato confermato,MEYR Georg,M,TRIESTE,Scienze Politiche,SPS/06,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Associato confermato,MEZZADRA Sandro,M,BOLOGNA,Scienze Politiche,SPS/02,,"POLITICA, ISTITUZIONI, STORIA",2010,14 - Scienze politiche e sociali
Ricercatore,MICHELETTA Luca,M,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/06,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MICONI Andrea,M,IULM - MILANO,Comunicazione,SPS/08,,"COMUNICAZIONE, ARTI E MEDIA",2010,14 - Scienze politiche e sociali
Ricercatore,MIGLIORATI Lorenzo,M,VERONA,Scienze della Formazione,SPS/08,,"TEMPO, SPAZIO, IMMAGINE, SOCIETA'",2010,14 - Scienze politiche e sociali
Ordinario,MIGNELLA CALVOSA Fiammetta,F,"Libera Univ. ""Maria SS.Assunta""-LUMSA - ROMA",Giurisprudenza,SPS/10,,FACOLTA' DI GIURISPRUDENZA,2010,14 - Scienze politiche e sociali
Associato confermato,MIGNONE Andrea,M,GENOVA,Scienze Politiche,SPS/04,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Ordinario,MILANACCIO Alfredo,M,TORINO,Scienze della Formazione,SPS/08,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Ordinario,MINARDI Everardo,M,TERAMO,Scienze Politiche,SPS/07,,TEORIA E POLITICHE DELLO SVILUPPO SOCIALE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MINESTRONI Laura,F,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/08,,COMUNICAZIONE E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ordinario,MINGIONE Terenzio Roberto,M,MILANO-BICOCCA,Sociologia,SPS/07,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Associato confermato,MIRABELLI Maria,F,della CALABRIA,Scienze Politiche,SPS/11,,SOCIOLOGIA E SCIENZA POLITICA,2010,14 - Scienze politiche e sociali
Ricercatore,MIRAGLIA Roberto,M,MILANO-BICOCCA,Sociologia,SPS/01,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ricercatore,MITAROTONDO Laura,F,BARI,Scienze Politiche,SPS/02,,DIRITTO INTERNAZIONALE E DELL'UNIONE EUROPEA,2010,14 - Scienze politiche e sociali
Ricercatore,MODUGNO Roberta Adelaide,F,ROMA TRE,Scienze Politiche,SPS/02,,STUDI INTERNAZIONALI,2010,14 - Scienze politiche e sociali
Ordinario,MOFFA Claudio,M,TERAMO,Scienze Politiche,SPS/06,,STORIA E CRITICA DELLA POLITICA,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MOFFA Grazia,F,SALERNO,Lettere e Filosofia,SPS/09,,"SCIENZE POLITICHE, SOCIALI E DELLA COMUNICAZIONE/SPSC",2010,14 - Scienze politiche e sociali
Ricercatore,MOINI Giulio,M,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/11,,SCIENZE SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore,MONACI Massimiliano,M,Cattolica del Sacro Cuore,Sociologia,SPS/07,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore,MONACI Sara,F,TORINO,Lettere e Filosofia,SPS/08,,"INTERATENEO DI SCIENZE, PROGETTO E POLITICHE DEL TERRITORIO",2010,14 - Scienze politiche e sociali
Associato confermato,MONCERI Flavia,F,MOLISE,Scienze Umane e Sociali,SPS/01,,"SCIENZE UMANE,STORICHE E SOCIALI",2010,14 - Scienze politiche e sociali
Ordinario,MONGELLI Angela,F,BARI,Scienze della Formazione,SPS/08,,PSICOLOGIA E SCIENZE PEDAGOGICHE E DIDATTICHE,2010,14 - Scienze politiche e sociali
Ricercatore,MONGILI Alessandro,M,PADOVA,Scienze Politiche,SPS/07,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ordinario,MONTANARI Arianna,F,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/11,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Ordinario,MONTANARI Marcello Francesco,M,BARI,Lettere e Filosofia,SPS/02,,LETTERE LINGUE ARTI ITALIANISTICA E CULTURE COMPARATE,2010,14 - Scienze politiche e sociali
Associato confermato,MONTANI Anna Rosa,F,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/10,,COMUNICAZIONE E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ricercatore,MONTELEONE Carla,F,PALERMO,Scienze Politiche,SPS/04,,"STUDI EUROPEI E DELLA INTEGRAZIONE INTERNAZIONALE. DIRITTI, ECONOMIA, MANAGEMENT, STORIA, LINGUE E CULTURE (D.E.M.S.)",2010,14 - Scienze politiche e sociali
Ordinario,MONTESPERELLI Paolo,M,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/07,,COMUNICAZIONE E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Associato confermato,MONTESSORO Francesco,M,MILANO,Scienze Politiche,SPS/14,,STUDI INTERNAZIONALI,2010,14 - Scienze politiche e sociali
Associato confermato,MONTI Maria Ester,F,BOLOGNA,Scienze Politiche,SPS/07,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Associato confermato,MONTUSCHI Eleonora,F,"""Ca' Foscari"" VENEZIA",Lettere e Filosofia,SPS/08,,FILOSOFIA E BENI CULTURALI,2010,14 - Scienze politiche e sociali
Associato confermato,MONZALI Luciano,M,BARI,Scienze Politiche,SPS/06,,DIRITTO INTERNAZIONALE E DELL'UNIONE EUROPEA,2010,14 - Scienze politiche e sociali
Associato confermato,MORA Emanuela,F,Cattolica del Sacro Cuore,Scienze Politiche,SPS/08,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore,MORANDI Emmanuele,M,VERONA,Lettere e Filosofia,SPS/07,,"TEMPO, SPAZIO, IMMAGINE, SOCIETA'",2010,14 - Scienze politiche e sociali
Ordinario,MORCELLINI Mario,M,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/08,,COMUNICAZIONE E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Associato confermato,MORELLI Umberto,M,TORINO,Scienze Politiche,SPS/06,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Associato confermato,MORELLO Michela,F,PALERMO,Scienze Politiche,SPS/10,,"STUDI EUROPEI E DELLA INTEGRAZIONE INTERNAZIONALE. DIRITTI, ECONOMIA, MANAGEMENT, STORIA, LINGUE E CULTURE (D.E.M.S.)",2010,14 - Scienze politiche e sociali
Ricercatore,MORETTI Carla,F,Politecnica delle MARCHE,"Economia ""Giorgio Fuà""",SPS/09,,SCIENZE ECONOMICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Associato confermato,MORETTI Sabrina,F,Urbino Carlo Bo,Sociologia,SPS/07,,SCIENZE DELLA COMUNICAZIONE,2010,14 - Scienze politiche e sociali
Ricercatore,MORI Luca,M,VERONA,Scienze della Formazione,SPS/07,,"TEMPO, SPAZIO, IMMAGINE, SOCIETA'",2010,14 - Scienze politiche e sociali
Associato confermato,MORI Simona Maria Francesca,F,BERGAMO,Scienze Umanistiche,SPS/03,,"LETTERE, ARTI E MULTIMEDIALITÀ",2010,14 - Scienze politiche e sociali
Ordinario,MORISI Massimo,M,FIRENZE,Scienze Politiche,SPS/04,,SCIENZA DELLA POLITICA E SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore,MORLEY FLETCHER Edwin,M,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/04,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Associato confermato,MORLICCHIO Enrica,F,Napoli Federico II,Sociologia,SPS/09,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ordinario,MORLINO Leonardo,M,Luiss Guido Carli,Scienze Politiche,SPS/04,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Associato confermato,MORO Giuseppe,M,BARI,Scienze della Formazione,SPS/07,,PSICOLOGIA E SCIENZE PEDAGOGICHE E DIDATTICHE,2010,14 - Scienze politiche e sociali
Ricercatore a t.d. (art.1 comma 14 L. 230/05),MORONE Antonio Maria,M,PAVIA,,SPS/13,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore,MORTARA Ariela,F,IULM - MILANO,Comunicazione,SPS/09,,"BUSINESS, LAW, ECONOMICS AND CONSUMER BEHAVIOUR -BUSINESS, DIRITTO, ECONOMIA E CONSUMI",2010,14 - Scienze politiche e sociali
Associato non confermato,MORTELLARO Isidoro Davide,M,BARI,Lettere e Filosofia,SPS/06,,"FILOSOFIA,LETTERATURA,STORIA E SCIENZE SOCIALI (FLESS)",2010,14 - Scienze politiche e sociali
Ordinario,MOSCA Liliana,F,Napoli Federico II,Scienze Politiche,SPS/13,,SCIENZE POLITICHE E GIURIDICHE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MOSCA Lorenzo,M,ROMA TRE,Lettere e Filosofia,SPS/08,,ISTITUTO DI SCIENZE UMANE E SOCIALI,2010,14 - Scienze politiche e sociali
Ordinario,MOSCONI Giuseppe,M,PADOVA,Scienze Politiche,SPS/12,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MOSTACCIO Fabio,M,MESSINA,Scienze Politiche,SPS/09,,"ECONOMIA, STATISTICA, MATEMATICA E SOCIOLOGIA 'PARETO'",2010,14 - Scienze politiche e sociali
Associato confermato,MOTTA Riccardo,M,CATANIA,Scienze Politiche,SPS/04,,ANALISI DEI PROCESSI POLITICI SOCIALI ED ISTITUZIONALI,2010,14 - Scienze politiche e sociali
Associato confermato,MUGNAINI Marco,M,PAVIA,Scienze Politiche,SPS/06,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MUGNANO Silvia,F,MILANO-BICOCCA,Sociologia,SPS/10,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ordinario,MULE' Giacomo,M,UKE - Università Kore di ENNA,Scienze Economiche e Sociali,SPS/07,,"DIPARTIMENTO ""KORE""",2010,14 - Scienze politiche e sociali
Associato confermato,MULE' Rosa,F,BOLOGNA,"Scienze Politiche II ""Roberto Ruffilli""",SPS/04,,SCIENZA POLITICA,2010,14 - Scienze politiche e sociali
Ordinario,MURA Virgilio Federico,M,SASSARI,Scienze Politiche,SPS/01,,"ECONOMIA, ISTITUZIONI E SOCIETA'",2010,14 - Scienze politiche e sociali
Associato non confermato,MURERO Monica,F,Napoli Federico II,Sociologia,SPS/08,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MUSARO' Pierluigi,M,BOLOGNA,"Scienze Politiche II ""Roberto Ruffilli""",SPS/08,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MUSCOLINO Salvatore,M,PALERMO,Scienze Politiche,SPS/01,,"STUDI EUROPEI E DELLA INTEGRAZIONE INTERNAZIONALE. DIRITTI, ECONOMIA, MANAGEMENT, STORIA, LINGUE E CULTURE (D.E.M.S.)",2010,14 - Scienze politiche e sociali
Ricercatore non confermato,MUSELLA Fortunato,M,Napoli Federico II,Scienze Politiche,SPS/04,,SCIENZE POLITICHE E GIURIDICHE,2010,14 - Scienze politiche e sociali
Ricercatore,MUSMECI Sarina,F,CATANIA,Scienze Politiche,SPS/07,,SOCIOLOGIA E METODI DELLE SCIENZE SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore,MUSSO Franco,M,PAVIA,Scienze Politiche,SPS/03,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Associato confermato,MUSSO Maria Giovanna,F,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/07,,SCIENZE SOCIALI,2010,14 - Scienze politiche e sociali
Ordinario,MUTTI Antonio,M,PAVIA,Scienze Politiche,SPS/09,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Ordinario,MUZZETTO Luigi,M,PISA,Scienze Politiche,SPS/07,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Associato confermato,NACCI Michela,F,L'AQUILA,Lettere e Filosofia,SPS/02,,CULTURE COMPARATE,2010,14 - Scienze politiche e sociali
Associato confermato,NALDINI Manuela,F,TORINO,Scienze Politiche,SPS/08,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Associato confermato,NAPOLITANO Matteo Luigi,M,Univ. Studi GUGLIELMO MARCONI - Telematica,Scienze Politiche,SPS/06,,POLITICHE PUBBLICHE E SCIENZE DELL'AMMINISTRAZIONE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,NASI Lorenzo,M,SIENA,Scienze Politiche,SPS/07,,"SCIENZE STORICHE, GIURIDICHE, POLITICHE E SOCIALI",2010,14 - Scienze politiche e sociali
Associato confermato,NATALE Paolo,M,MILANO,Scienze Politiche,SPS/07,,STUDI SOCIALI E POLITICI,2010,14 - Scienze politiche e sociali
Associato non confermato,NATALI David,M,BOLOGNA,"Scienze Politiche II ""Roberto Ruffilli""",SPS/04,,SCIENZA POLITICA,2010,14 - Scienze politiche e sociali
Associato confermato,NATALICCHI Giorgio,M,FIRENZE,Scienze Politiche,SPS/04,,SCIENZA DELLA POLITICA E SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,NATALINI Alessandro,M,"""Parthenope"" di NAPOLI",Giurisprudenza,SPS/04,,STUDI AZIENDALI,2010,14 - Scienze politiche e sociali
Associato confermato,NAVARINI Gianmarco,M,MILANO-BICOCCA,Sociologia,SPS/08,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,NAZIO Tiziana,F,TORINO,Scienze Politiche,SPS/07,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Ordinario,NEGRELLI Serafino,M,MILANO-BICOCCA,Sociologia,SPS/09,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ordinario,NEGRI Nicola,M,TORINO,Scienze Politiche,SPS/09,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Ordinario,NEGROTTI Massimo,M,Urbino Carlo Bo,Sociologia,SPS/07,,SCIENZE DELLA COMUNICAZIONE,2010,14 - Scienze politiche e sociali
Ordinario,NELKEN David,M,MACERATA,Scienze Politiche,SPS/07,,"STUDI SU MUTAMENTO SOCIALE,ISTITUZIONI GIURIDICHE E COMUNICAZIONE",2010,14 - Scienze politiche e sociali
Associato confermato,NERESINI Federico,M,PADOVA,Scienze Politiche,SPS/07,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2010,14 - Scienze politiche e sociali
Ricercatore,NERI Enrica Patrizia,F,Cattolica del Sacro Cuore,Scienze Politiche,SPS/03,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Associato confermato,NERI Marinella,F,PISA,Scienze Politiche,SPS/06,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,NERI Stefano,M,MILANO,Scienze Politiche,SPS/09,,STUDI SOCIALI E POLITICI,2010,14 - Scienze politiche e sociali
Ricercatore,NESTI Giorgia,F,PADOVA,Scienze Politiche,SPS/04,,"SCIENZE POLITICHE, GIURIDICHE E STUDI INTERNAZIONALI SPGI",2010,14 - Scienze politiche e sociali
Ordinario,NEVOLA Gaspare,M,TRENTO,Sociologia,SPS/04,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ordinario,NICOLETTI Michele,M,TRENTO,Lettere e Filosofia,SPS/01,,"FILOSOFIA, STORIA E BENI CULTURALI",2010,14 - Scienze politiche e sociali
Ricercatore,NICOLINI Beatrice,F,Cattolica del Sacro Cuore,Scienze Politiche,SPS/13,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,NICOLOSI Guido,M,CATANIA,Scienze Politiche,SPS/08,,ANALISI DEI PROCESSI POLITICI SOCIALI ED ISTITUZIONALI,2010,14 - Scienze politiche e sociali
Associato confermato,NICOSIA Cataldo Giuseppe,M,CATANIA,Scienze Politiche,SPS/02,,ANALISI DEI PROCESSI POLITICI SOCIALI ED ISTITUZIONALI,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,NIEDDU Annamari,F,SASSARI,Scienze Politiche,SPS/03,,STORIA,2010,14 - Scienze politiche e sociali
Associato confermato,NIERO Mauro,M,VERONA,Scienze della Formazione,SPS/07,,"TEMPO, SPAZIO, IMMAGINE, SOCIETA'",2010,14 - Scienze politiche e sociali
Associato non confermato,NIGRIS Daniele,M,PADOVA,Scienze della Formazione,SPS/07,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore,NOBILE Stefano,M,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/07,,COMUNICAZIONE E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,NOCENZI Mariella,F,"ROMA ""La Sapienza""","Ing. Informazione, Informatica e Statistica (*)",SPS/07,,SCIENZE STATISTICHE,2010,14 - Scienze politiche e sociali
Ricercatore a t.d. (art.1 comma 14 L. 230/05),NOCERA Raffaele,M,"""L'Orientale"" di NAPOLI",,SPS/05,14/B2,SCIENZE UMANE E SOCIALI,2010,14 - Scienze politiche e sociali
Associato confermato,NOCIFORA Vincenzo Francesco,M,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/10,,SCIENZE SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore,NOTO Adolfo,M,TERAMO,Scienze Politiche,SPS/02,,STORIA E CRITICA DELLA POLITICA,2010,14 - Scienze politiche e sociali
Ordinario,NOVARESE Daniela,F,MESSINA,Scienze Politiche,SPS/03,,STUDI EUROPEI E MEDITERRANEI,2010,14 - Scienze politiche e sociali
Ricercatore,NOVELLI Edoardo,M,ROMA TRE,Lettere e Filosofia,SPS/08,,COMUNICAZIONE E SPETTACOLO,2010,14 - Scienze politiche e sociali
Associato confermato,NOVELLI Renato,M,Politecnica delle MARCHE,"Economia ""Giorgio Fuà""",SPS/09,,SCIENZE SOCIALI,2010,14 - Scienze politiche e sociali
Ordinario,NUCIARI Marina,F,TORINO,Economia,SPS/07,,SCIENZE ECONOMICO-SOCIALI E MATEMATICO-STATISTICHE,2010,14 - Scienze politiche e sociali
Ordinario,NUTI Leopoldo,M,ROMA TRE,Scienze Politiche,SPS/06,,STUDI INTERNAZIONALI,2010,14 - Scienze politiche e sociali
Associato confermato,NUVOLATI Giampaolo,M,MILANO-BICOCCA,Sociologia,SPS/10,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ricercatore,ODELLA Francesca,F,TRENTO,Sociologia,SPS/07,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Associato confermato,OLAGNERO Manuela,F,TORINO,Scienze Politiche,SPS/07,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Associato confermato,OLGIATI Vittorio,M,MACERATA,Giurisprudenza,SPS/12,,"STUDI SU MUTAMENTO SOCIALE,ISTITUZIONI GIURIDICHE E COMUNICAZIONE",2010,14 - Scienze politiche e sociali
Ricercatore,OLMI Giuseppe,M,PADOVA,Scienze Politiche,SPS/03,,STUDI STORICI E POLITICI,2010,14 - Scienze politiche e sociali
Ricercatore,ONNIS Barbara,F,CAGLIARI,Scienze Politiche,SPS/14,,STORICO POLITICO INTERNAZIONALE DELL'ETA' MODERNA E CONTEMPORANEA,2010,14 - Scienze politiche e sociali
Ricercatore,ONORATI Maria Giovanna,F,VALLE D'AOSTA,Scienze della Formazione,SPS/08,,UNIVERSITA' DEGLI STUDI DI SCIENZE GASTRONOMICHE,2010,14 - Scienze politiche e sociali
Ricercatore,ORAZI Francesco,M,Politecnica delle MARCHE,"Economia ""Giorgio Fuà""",SPS/09,,SCIENZE ECONOMICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore,ORIENTALE CAPUTO Giustina,F,Napoli Federico II,Sociologia,SPS/09,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore,ORLANDI Rosita Caterina,F,BARI,Scienze Politiche,SPS/06,,PER LO STUDIO DELLE SOCIETA' MEDITERRANEE,2010,14 - Scienze politiche e sociali
Ordinario,ORNAGHI Lorenzo,M,Cattolica del Sacro Cuore,Scienze Politiche,SPS/04,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Ricercatore,ORSINI Alessandro,M,"ROMA ""Tor Vergata""",Lettere e Filosofia,SPS/11,,RICERCHE FILOSOFICHE,2010,14 - Scienze politiche e sociali
Associato confermato,OSTI Giorgio,M,TRIESTE,Scienze Politiche,SPS/10,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Associato confermato,OTTAVIANO Cristiana,F,BERGAMO,Scienze della Formazione,SPS/08,,SCIENZE DELLA PERSONA,2010,14 - Scienze politiche e sociali
Ricercatore,OTTONELLI Valeria,F,GENOVA,Lettere e Filosofia,SPS/01,,"Antichita, filosofia e storia (DAFIST)",2010,14 - Scienze politiche e sociali
Ricercatore non confermato,OZZANO Luca,M,TORINO,Scienze Politiche,SPS/04,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Ricercatore,PACCAGNELLA Luciano,M,TORINO,Lettere e Filosofia,SPS/08,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Ordinario,PACE Vincenzo,M,PADOVA,Scienze Politiche,SPS/07,,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2010,14 - Scienze politiche e sociali
Associato confermato,PACELLI Donatella,F,"Libera Univ. ""Maria SS.Assunta""-LUMSA - ROMA",Lettere e Filosofia,SPS/07,,FACOLTA' DI LETTERE E FILOSOFIA,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,PACETTI Valentina,F,MILANO-BICOCCA,Sociologia,SPS/09,,SOCIOLOGIA E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Ricercatore,PACI Gabriella,F,Suor Orsola Benincasa - NAPOLI,Scienze della Formazione,SPS/08,,ISTITUTO UNIVERSITARIO SUOR ORSOLA BENINCASA,2010,14 - Scienze politiche e sociali
Associato confermato,PACIFICO Maria Giuseppa Soccorsa,F,SALERNO,Lettere e Filosofia,SPS/07,,"SCIENZE POLITICHE, SOCIALI E DELLA COMUNICAZIONE/SPSC",2010,14 - Scienze politiche e sociali
Associato confermato,PADERNI Paola,F,"""L'Orientale"" di NAPOLI",Scienze Politiche,SPS/14,,"ASIA, AFRICA E MEDITERRANEO",2010,14 - Scienze politiche e sociali
Ricercatore,PADOVAN Dario,M,TORINO,Lettere e Filosofia,SPS/08,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Ricercatore,PADOVANI Claudia,F,PADOVA,Scienze Politiche,SPS/04,,STUDI STORICI E POLITICI,2010,14 - Scienze politiche e sociali
Ricercatore,PADUA Donatella,F,Stranieri di PERUGIA,Lingua e Cultura Italiana,SPS/07,,SCIENZE DEL LINGUAGGIO,2010,14 - Scienze politiche e sociali
Ricercatore,PAIS Ivana,F,BRESCIA,Giurisprudenza,SPS/09,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Associato confermato,PALANO Damiano,M,Cattolica del Sacro Cuore,Scienze Politiche,SPS/04,,SCIENZE POLITICHE,2010,14 - Scienze politiche e sociali
Ordinario,PALAZZOLO Claudio,M,PISA,Scienze Politiche,SPS/02,,SCIENZE POLITICHE E SOCIALI,2010,14 - Scienze politiche e sociali
Ricercatore non confermato,PALERMO Giovanna,F,"CAMPANIA - ""L. VANVITELLI""","Studi Politici Alta Formaz. Europea Mediter. ""Jean Monnet""",SPS/12,,STUDI EUROPEI E MEDITERRANEI,2010,14 - Scienze politiche e sociali
Associato confermato,PALIDDA Rita Antonietta,F,CATANIA,Scienze Politiche,SPS/09,,ANALISI DEI PROCESSI POLITICI SOCIALI ED ISTITUZIONALI,2010,14 - Scienze politiche e sociali
Associato confermato,PALIDDA Salvatore,M,GENOVA,Scienze della Formazione,SPS/07,,SCIENZE DELLA FORMAZIONE (DISFOR),2010,14 - Scienze politiche e sociali
Ricercatore,PALLOTTI Arrigo,M,BOLOGNA,"Scienze Politiche II ""Roberto Ruffilli""",SPS/13,,"POLITICA, ISTITUZIONI, STORIA",2010,14 - Scienze politiche e sociali
Ricercatore,PALMA Silvana,F,"""L'Orientale"" di NAPOLI",Scienze Politiche,SPS/13,,"ASIA, AFRICA E MEDITERRANEO",2010,14 - Scienze politiche e sociali
Ricercatore,PALMISANO Stefania,F,TORINO,Scienze Politiche,SPS/09,,"Culture, politica e società",2010,14 - Scienze politiche e sociali
Associato confermato,PALTRINIERI Roberta,F,BOLOGNA,Scienze Politiche,SPS/08,,SOCIOLOGIA,2010,14 - Scienze politiche e sociali
Ricercatore,PALUMBO Antonino,M,PALERMO,Scienze Politiche,SPS/01,,"STUDI EUROPEI E DELLA INTEGRAZIONE INTERNAZIONALE. DIRITTI, ECONOMIA, MANAGEMENT, STORIA, LINGUE E CULTURE (D.E.M.S.)",2010,14 - Scienze politiche e sociali
Ordinario,PALUMBO Mauro,M,GENOVA,Scienze della Formazione,SPS/07,,SCIENZE DELLA FORMAZIONE (DISFOR),2010,14 - Scienze politiche e sociali
Ricercatore,PANARESE Paola,F,"ROMA ""La Sapienza""","Sc. Politiche, Sociologia, Comunicazione (*)",SPS/08,,COMUNICAZIONE E RICERCA SOCIALE,2010,14 - Scienze politiche e sociali
Associato confermato,PANDOLFI Alessandro,M,Urbino Carlo Bo,Scienze Politiche,SPS/02,,"ECONOMIA, SOCIETA', POLITICA (DESP)",2010,14 - Scienze politiche e sociali
